Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601348050,8.495,0.0
1459601348060,8.495,7.240000000000001e-07
1459601348070,8.495,7.240000000000001e-07
1459601348080,8.495,7.240000000000001e-07
1459601348090,8.495,0.0
1459601348100,8.495,0.0
1459601348110,8.495,0.0
1459601348120,8.495,0.0
1459601348130,8.495,0.0
1459601348140,8.495,0.0
1459601348150,8.495,0.0
1459601348160,8.495,0.0
1459601348170,8.495,0.0
1459601348180,8.495,3.62e-06
1459601348190,8.495,7.240000000000001e-07
1459601348200,8.495,0.0
1459601348210,8.495,3.6200000000000004e-07
1459601348220,8.495,1.0859999999999999e-06
1459601348230,8.495,3.6200000000000004e-07
1459601348240,8.495,0.0
1459601348250,8.495,0.0
1459601348260,8.495,0.0
1459601348270,8.495,7.240000000000001e-07
1459601348280,8.495,0.0
1459601348290,8.495,0.0
1459601348300,8.495,0.0
1459601348310,8.495,0.0
1459601348320,8.495,0.0
1459601348330,8.495,0.0
1459601348340,8.495,0.0
1459601348350,8.495,0.0
1459601348360,8.495,0.0
1459601348370,8.495,0.0
1459601348380,8.495,0.0
1459601348390,8.495,0.0
1459601348400,8.495,0.0
1459601348410,8.495,0.0
1459601348420,8.495,0.0
1459601348430,8.495,0.0
1459601348440,8.495,0.0
1459601348450,8.495,0.0
1459601348460,8.495,0.0
1459601348470,8.495,0.0
1459601348480,8.495,0.0
1459601348490,8.495,1.4118e-05
1459601348500,8.495,0.0
1459601348510,8.495,0.0
1459601348520,8.495,0.0
1459601348530,8.495,0.0
1459601348540,8.495,0.0
1459601348550,8.495,0.0
1459601348560,8.495,0.0
1459601348570,8.495,0.0
1459601348580,8.495,0.0
1459601348590,8.495,0.0
1459601348600,8.495,0.0
1459601348610,8.495,0.0
1459601348620,8.495,0.0
1459601348630,8.495,0.0
1459601348640,8.495,0.0
1459601348650,8.495,0.0
1459601348660,8.495,0.0
1459601348670,8.495,0.0
1459601348680,8.495,0.0
1459601348690,8.495,0.0
1459601348700,8.495,0.0
1459601348710,8.495,0.0
1459601348720,8.495,0.0
1459601348730,8.495,0.0
1459601348740,8.495,0.0
1459601348750,8.495,0.0
1459601348760,8.495,0.0
1459601348770,8.495,0.0
1459601348780,8.495,0.0
1459601348790,8.495,0.0
