Timestamp,position,BLMTI.05L3.B2E10_TCSG.A5L3.B2
1459602803800,-8.11,0.0
1459602803810,-8.11,0.0
1459602803820,-8.11,3.6200000000000004e-07
1459602803830,-8.11,3.6200000000000004e-07
1459602803840,-8.11,0.0
1459602803850,-8.11,3.6200000000000004e-07
1459602803860,-8.11,3.6200000000000004e-07
1459602803870,-8.11,3.6200000000000004e-07
1459602803880,-8.11,3.6200000000000004e-07
1459602803890,-8.11,3.6200000000000004e-07
1459602803900,-8.11,7.240000000000001e-07
1459602803910,-8.11,3.6200000000000004e-07
1459602803920,-8.11,7.240000000000001e-07
1459602803930,-8.11,0.0
1459602803940,-8.11,0.0
1459602803950,-8.11,7.240000000000001e-07
1459602803960,-8.11,3.6200000000000004e-07
1459602803970,-8.11,0.0
1459602803980,-8.11,0.0
1459602803990,-8.11,7.240000000000001e-07
1459602804000,-8.11,0.0
1459602804010,-8.11,3.6200000000000004e-07
1459602804020,-8.11,3.6200000000000004e-07
1459602804030,-8.11,3.6200000000000004e-07
1459602804040,-8.11,7.240000000000001e-07
1459602804050,-8.11,0.0
1459602804060,-8.11,3.6200000000000004e-07
1459602804070,-8.11,0.0
1459602804080,-8.11,7.240000000000001e-07
1459602804090,-8.11,0.0
1459602804100,-8.11,1.0859999999999999e-06
1459602804110,-8.11,0.0
1459602804120,-8.11,0.0
1459602804130,-8.11,3.6200000000000004e-07
1459602804140,-8.11,0.0
1459602804150,-8.11,0.0
1459602804160,-8.11,7.240000000000001e-07
1459602804170,-8.11,7.240000000000001e-07
1459602804180,-8.11,3.6200000000000004e-07
1459602804190,-8.11,3.6200000000000004e-07
1459602804200,-8.11,0.0
1459602804210,-8.11,3.6200000000000004e-07
1459602804220,-8.11,0.0
1459602804230,-8.11,3.6200000000000004e-07
1459602804240,-8.11,0.0
1459602804250,-8.11,3.6200000000000004e-07
1459602804260,-8.11,3.6200000000000004e-07
1459602804270,-8.11,0.0
1459602804280,-8.11,7.240000000000001e-07
1459602804290,-8.11,0.0
1459602804300,-8.11,3.6200000000000004e-07
1459602804310,-8.11,0.0
1459602804320,-8.11,3.6200000000000004e-07
1459602804330,-8.11,0.0
1459602804340,-8.11,1.0859999999999999e-06
1459602804350,-8.11,3.6200000000000004e-07
