Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601410050,-7.6,3.6200000000000004e-07
1459601410060,-7.6,0.0
1459601410070,-7.6,0.0
1459601410080,-7.6,0.0
1459601410090,-7.6,0.0
1459601410100,-7.6,0.0
1459601410110,-7.6,0.0
1459601410120,-7.6,0.0
1459601410130,-7.6,0.0
1459601410140,-7.6,0.0
1459601410150,-7.6,0.0
1459601410160,-7.6,0.0
1459601410170,-7.6,0.0
1459601410180,-7.6,1.81e-06
1459601410190,-7.6,0.0
1459601410200,-7.6,0.0
1459601410210,-7.6,0.0
1459601410220,-7.6,0.0
1459601410230,-7.6,0.0
1459601410240,-7.6,0.0
1459601410250,-7.6,0.0
1459601410260,-7.6,0.0
1459601410270,-7.6,0.0
1459601410280,-7.6,0.0
1459601410290,-7.6,0.0
1459601410300,-7.6,0.0
1459601410310,-7.6,0.0
1459601410320,-7.6,0.0
1459601410330,-7.6,0.0
1459601410340,-7.6,0.0
1459601410350,-7.6,0.0
1459601410360,-7.6,1.81e-06
1459601410370,-7.6,0.0
1459601410380,-7.6,0.0
1459601410390,-7.6,0.0
1459601410400,-7.6,1.81e-06
1459601410410,-7.6,1.0859999999999999e-06
1459601410420,-7.6,0.0
1459601410430,-7.6,3.6200000000000004e-07
1459601410440,-7.6,0.0
1459601410450,-7.6,2.1719999999999997e-06
1459601410460,-7.6,0.0
1459601410470,-7.6,1.0859999999999999e-06
1459601410480,-7.6,0.0
1459601410490,-7.6,0.0
1459601410500,-7.6,0.0
1459601410510,-7.6,0.0
1459601410520,-7.6,0.0
1459601410530,-7.6,0.0
1459601410540,-7.6,0.0
1459601410550,-7.6,0.0
1459601410560,-7.6,0.0
1459601410570,-7.6,0.0
1459601410580,-7.6,0.0
1459601410590,-7.6,0.0
1459601410600,-7.6,0.0
1459601410610,-7.6,0.0
1459601410620,-7.6,0.0
1459601410630,-7.6,0.0
1459601410640,-7.6,0.0
1459601410650,-7.6,0.0
1459601410660,-7.6,0.0
1459601410670,-7.6,3.62e-06
1459601410680,-7.6,3.6200000000000004e-07
1459601410690,-7.6,0.0
1459601410700,-7.6,0.0
1459601410710,-7.6,0.0
1459601410720,-7.6,0.0
1459601410730,-7.6,0.0
1459601410740,-7.6,0.0
1459601410750,-7.6,0.0
1459601410760,-7.6,0.0
1459601410770,-7.6,0.0
1459601410780,-7.6,0.0
1459601410790,-7.6,0.0
1459601410800,-7.6,0.0
1459601410810,-7.6,0.0
1459601410820,-7.6,0.0
1459601410830,-7.6,0.0
1459601410840,-7.6,0.0
1459601410850,-7.6,1.0859999999999999e-06
1459601410860,-7.6,7.240000000000001e-07
1459601410870,-7.6,3.6200000000000004e-07
1459601410880,-7.6,0.0
1459601410890,-7.6,3.6200000000000004e-07
1459601410900,-7.6,0.0
1459601410910,-7.6,7.240000000000001e-07
1459601410920,-7.6,3.6200000000000004e-07
1459601410930,-7.6,0.0
1459601410940,-7.6,0.0
1459601410950,-7.6,0.0
1459601410960,-7.6,0.0
1459601410970,-7.6,0.0
1459601410980,-7.6,0.0
1459601410990,-7.6,0.0
1459601411000,-7.6,0.0
1459601411010,-7.6,7.240000000000001e-07
1459601411020,-7.6,3.6200000000000004e-07
1459601411030,-7.6,1.81e-06
1459601411040,-7.6,1.0859999999999999e-06
1459601411050,-7.6,7.240000000000001e-07
1459601411060,-7.6,0.0
1459601411070,-7.6,0.0
1459601411080,-7.6,0.0
1459601411090,-7.6,0.0
1459601411100,-7.6,0.0
1459601411110,-7.6,0.0
1459601411120,-7.6,4.706e-06
1459601411130,-7.6,3.6200000000000004e-07
1459601411140,-7.6,0.0
1459601411150,-7.6,0.0
1459601411160,-7.6,0.0
1459601411170,-7.6,0.0
1459601411180,-7.6,0.0
1459601411190,-7.6,0.0
1459601411200,-7.6,0.0
1459601411210,-7.6,0.0
1459601411220,-7.6,1.81e-06
1459601411230,-7.6,0.0
1459601411240,-7.6,0.0
1459601411250,-7.6,0.0
1459601411260,-7.6,0.0
1459601411270,-7.6,0.0
1459601411280,-7.6,0.0
1459601411290,-7.6,0.0
1459601411300,-7.6,0.0
1459601411310,-7.6,0.0
1459601411320,-7.6,0.0
1459601411330,-7.6,0.0
1459601411340,-7.6,0.0
1459601411380,-7.6,0.0
1459601411390,-7.6,0.0
1459601411400,-7.6,0.0
1459601411410,-7.6,0.0
1459601411420,-7.6,0.0
1459601411430,-7.6,0.0
1459601411440,-7.6,0.0
1459601411450,-7.6,0.0
1459601411460,-7.6,3.6200000000000004e-07
1459601411470,-7.6,3.6200000000000004e-07
1459601411480,-7.6,7.240000000000001e-07
1459601411490,-7.6,0.0
1459601411500,-7.6,0.0
1459601411510,-7.6,0.0
1459601411520,-7.6,0.0
1459601411530,-7.6,0.0
1459601411540,-7.6,1.4480000000000002e-06
1459601411550,-7.6,3.982e-06
1459601411560,-7.6,0.0
1459601411570,-7.6,0.0
1459601411580,-7.6,0.0
1459601411590,-7.6,0.0
1459601411600,-7.6,0.0
1459601411610,-7.6,0.0
1459601411620,-7.6,0.0
1459601411630,-7.6,0.0
1459601411640,-7.6,0.0
1459601411650,-7.6,0.0
1459601411660,-7.6,0.0
1459601411670,-7.6,0.0
1459601411680,-7.6,0.0
1459601411690,-7.6,0.0
1459601411700,-7.6,4.706e-06
1459601411710,-7.6,1.0859999999999999e-06
1459601411720,-7.6,0.0
1459601411730,-7.6,0.0
1459601411740,-7.6,0.0
1459601411750,-7.6,0.0
1459601411760,-7.6,0.0
1459601411770,-7.6,0.0
1459601411780,-7.6,0.0
1459601411790,-7.6,0.0
1459601411800,-7.6,0.0
1459601411810,-7.6,0.0
1459601411820,-7.6,0.0
