Timestamp,position,BLMTI.06L7.B2I10_TCLA.D6L7.B2
1459603919220,7.065,1.0859999999999999e-06
1459603919230,7.065,0.0
1459603919240,7.065,7.240000000000001e-07
1459603919250,7.065,0.0
1459603919260,7.065,7.240000000000001e-07
1459603919270,7.065,0.0
1459603919280,7.065,3.6200000000000004e-07
1459603919290,7.065,1.4480000000000002e-06
1459603919300,7.065,0.0
1459603919310,7.065,1.0859999999999999e-06
1459603919320,7.065,0.0
1459603919330,7.065,3.6200000000000004e-07
1459603919340,7.065,0.0
1459603919350,7.065,3.6200000000000004e-07
1459603919360,7.065,3.6200000000000004e-07
1459603919370,7.065,3.6200000000000004e-07
1459603919380,7.065,7.240000000000001e-07
1459603919390,7.065,1.0859999999999999e-06
1459603919400,7.065,0.0
1459603919410,7.065,0.0
1459603919420,7.065,3.6200000000000004e-07
1459603919430,7.065,1.0859999999999999e-06
1459603919440,7.065,3.6200000000000004e-07
1459603919450,7.065,0.0
1459603919460,7.065,3.6200000000000004e-07
1459603919470,7.065,3.6200000000000004e-07
1459603919480,7.065,3.6200000000000004e-07
1459603919490,7.065,3.6200000000000004e-07
1459603919500,7.065,7.240000000000001e-07
1459603919510,7.065,3.6200000000000004e-07
1459603919520,7.065,7.240000000000001e-07
1459603919530,7.065,0.0
1459603919540,7.065,0.0
1459603919550,7.065,7.240000000000001e-07
1459603919560,7.065,0.0
1459603919570,7.065,7.240000000000001e-07
1459603919580,7.065,0.0
1459603919590,7.065,1.4480000000000002e-06
1459603919600,7.065,0.0
1459603919610,7.065,0.0
1459603919620,7.065,3.6200000000000004e-07
1459603919630,7.065,7.240000000000001e-07
1459603919640,7.065,3.6200000000000004e-07
1459603919650,7.065,3.6200000000000004e-07
1459603919660,7.065,1.4480000000000002e-06
1459603919670,7.065,0.0
1459603919680,7.065,3.6200000000000004e-07
1459603919690,7.065,3.6200000000000004e-07
1459603919700,7.065,3.6200000000000004e-07
1459603919710,7.065,0.0
1459603919720,7.065,1.0859999999999999e-06
1459603919730,7.065,3.6200000000000004e-07
1459603919740,7.065,7.240000000000001e-07
1459603919750,7.065,3.6200000000000004e-07
1459603919760,7.065,0.0
1459603919770,7.065,7.240000000000001e-07
1459603919780,7.065,0.0
1459603919790,7.065,7.240000000000001e-07
1459603919800,7.065,0.0
1459603919810,7.065,3.6200000000000004e-07
1459603919820,7.065,7.240000000000001e-07
1459603919830,7.065,3.6200000000000004e-07
1459603919840,7.065,7.240000000000001e-07
1459603919850,7.065,3.6200000000000004e-07
1459603919860,7.065,0.0
1459603919870,7.065,0.0
1459603919880,7.065,1.0859999999999999e-06
1459603919890,7.065,3.6200000000000004e-07
1459603919900,7.065,3.6200000000000004e-07
1459603919910,7.065,3.6200000000000004e-07
1459603919920,7.065,3.6200000000000004e-07
1459603919930,7.065,0.0
1459603919940,7.065,1.4480000000000002e-06
1459603919950,7.065,0.0
1459603919960,7.065,0.0
1459603919970,7.065,7.240000000000001e-07
1459603919980,7.065,0.0
1459603919990,7.065,1.0859999999999999e-06
1459603920000,7.065,0.0
1459603920010,7.065,7.240000000000001e-07
1459603920020,7.065,7.240000000000001e-07
1459603920030,7.065,7.240000000000001e-07
1459603920040,7.065,3.6200000000000004e-07
1459603920050,7.065,3.6200000000000004e-07
1459603920060,7.065,3.6200000000000004e-07
1459603920070,7.065,0.0
1459603920080,7.065,7.240000000000001e-07
1459603920090,7.065,0.0
1459603920100,7.065,3.6200000000000004e-07
1459603920110,7.065,0.0
1459603920120,7.065,7.240000000000001e-07
1459603920130,7.065,3.6200000000000004e-07
1459603920140,7.065,7.240000000000001e-07
1459603920150,7.065,3.6200000000000004e-07
1459603920160,7.065,3.6200000000000004e-07
1459603920170,7.065,0.0
1459603920180,7.065,3.6200000000000004e-07
1459603920190,7.065,7.240000000000001e-07
1459603920200,7.065,0.0
1459603920210,7.065,3.6200000000000004e-07
1459603920220,7.065,3.6200000000000004e-07
1459603920230,7.065,7.240000000000001e-07
1459603920240,7.065,0.0
1459603920250,7.065,3.6200000000000004e-07
1459603920260,7.065,3.6200000000000004e-07
1459603920270,7.065,3.6200000000000004e-07
1459603920280,7.065,1.0859999999999999e-06
1459603920290,7.065,0.0
1459603920300,7.065,7.240000000000001e-07
1459603920310,7.065,0.0
1459603920320,7.065,0.0
1459603920330,7.065,7.240000000000001e-07
1459603920340,7.065,3.6200000000000004e-07
1459603920350,7.065,7.240000000000001e-07
1459603920360,7.065,0.0
1459603920370,7.065,7.240000000000001e-07
1459603920380,7.065,0.0
1459603920390,7.065,3.6200000000000004e-07
1459603920400,7.065,0.0
1459603920410,7.065,0.0
1459603920420,7.065,3.6200000000000004e-07
1459603920430,7.065,3.6200000000000004e-07
1459603920440,7.065,1.4480000000000002e-06
1459603920450,7.065,0.0
1459603920460,7.065,0.0
1459603920470,7.065,3.6200000000000004e-07
1459603920480,7.065,3.6200000000000004e-07
1459603920490,7.065,3.6200000000000004e-07
1459603920500,7.065,1.4480000000000002e-06
1459603920510,7.065,0.0
1459603920520,7.065,0.0
1459603920530,7.065,3.6200000000000004e-07
1459603920540,7.065,7.240000000000001e-07
1459603920550,7.065,0.0
1459603920560,6.845,1.0859999999999999e-06
1459603920570,6.845,3.6200000000000004e-07
1459603920580,6.845,0.0
1459603920590,6.845,1.0859999999999999e-06
1459603920600,6.845,0.0
1459603920610,6.845,7.240000000000001e-07
1459603920620,6.845,0.0
1459603920630,6.845,1.0859999999999999e-06
1459603920640,6.845,0.0
1459603920650,6.845,3.6200000000000004e-07
1459603920660,6.845,7.240000000000001e-07
1459603920670,6.845,0.0
1459603920680,6.845,1.0859999999999999e-06
1459603920690,6.845,7.240000000000001e-07
1459603920700,6.845,0.0
1459603920710,6.845,0.0
1459603920720,6.845,7.240000000000001e-07
1459603920730,6.845,0.0
1459603920740,6.845,1.81e-06
1459603920750,6.845,0.0
1459603920760,6.845,0.0
1459603920770,6.845,7.240000000000001e-07
1459603920780,6.845,0.0
1459603920790,6.845,1.0859999999999999e-06
1459603920800,6.845,0.0
1459603920810,6.845,3.6200000000000004e-07
1459603920820,6.845,0.0
1459603920830,6.845,7.240000000000001e-07
1459603920840,6.845,0.0
1459603920850,6.845,3.6200000000000004e-07
1459603920860,6.845,0.0
1459603920870,6.845,7.240000000000001e-07
1459603920880,6.845,1.4480000000000002e-06
1459603920890,6.845,7.240000000000001e-07
1459603920900,6.845,0.0
1459603920910,6.845,3.6200000000000004e-07
1459603920920,6.845,0.0
1459603920930,6.845,3.6200000000000004e-07
1459603920940,6.845,7.240000000000001e-07
1459603920950,6.845,3.6200000000000004e-07
1459603920960,6.845,3.6200000000000004e-07
1459603920970,6.845,0.0
1459603920980,6.845,1.0859999999999999e-06
1459603920990,6.845,3.6200000000000004e-07
1459603921000,6.845,3.6200000000000004e-07
1459603921010,6.845,1.0859999999999999e-06
1459603921020,6.845,0.0
1459603921030,6.845,3.6200000000000004e-07
1459603921040,6.845,0.0
1459603921050,6.845,1.0859999999999999e-06
1459603921060,6.845,0.0
1459603921070,6.845,0.0
1459603921080,6.845,3.6200000000000004e-07
1459603921090,6.845,7.240000000000001e-07
1459603921100,6.845,7.240000000000001e-07
1459603921110,6.845,3.6200000000000004e-07
1459603921120,6.845,0.0
1459603921130,6.845,0.0
1459603921140,6.845,7.240000000000001e-07
1459603921150,6.845,3.6200000000000004e-07
1459603921160,6.845,3.6200000000000004e-07
1459603921170,6.845,0.0
1459603921180,6.845,1.0859999999999999e-06
1459603921190,6.845,3.6200000000000004e-07
1459603921200,6.845,3.6200000000000004e-07
1459603921210,6.845,1.0859999999999999e-06
1459603921220,6.845,0.0
1459603921230,6.845,7.240000000000001e-07
1459603921240,6.845,3.6200000000000004e-07
1459603921250,6.845,3.6200000000000004e-07
1459603921260,6.845,0.0
1459603921270,6.845,3.6200000000000004e-07
1459603921280,6.845,7.240000000000001e-07
1459603921290,6.845,3.6200000000000004e-07
1459603921300,6.845,3.6200000000000004e-07
1459603921310,6.845,7.240000000000001e-07
1459603921320,6.845,0.0
1459603921330,6.845,3.6200000000000004e-07
1459603921340,6.845,7.240000000000001e-07
1459603921350,6.845,3.6200000000000004e-07
1459603921360,6.845,7.240000000000001e-07
1459603921370,6.845,0.0
1459603921380,6.845,1.0859999999999999e-06
1459603921390,6.845,0.0
1459603921400,6.845,0.0
1459603921410,6.845,1.0859999999999999e-06
1459603921420,6.845,0.0
1459603921430,6.845,0.0
1459603921440,6.845,3.6200000000000004e-07
1459603921450,6.845,7.240000000000001e-07
1459603921460,6.845,3.6200000000000004e-07
1459603921470,6.845,3.6200000000000004e-07
1459603921480,6.845,3.6200000000000004e-07
1459603921490,6.845,0.0
1459603921500,6.845,0.0
1459603921510,6.845,1.81e-06
1459603921520,6.845,0.0
1459603921530,6.845,7.240000000000001e-07
1459603921540,6.845,0.0
1459603921550,6.845,7.240000000000001e-07
1459603921560,6.845,3.6200000000000004e-07
1459603921570,6.845,0.0
1459603921580,6.845,1.0859999999999999e-06
1459603921590,6.845,0.0
1459603921600,6.845,1.0859999999999999e-06
1459603921610,6.845,0.0
1459603921620,6.845,0.0
1459603921630,6.845,3.6200000000000004e-07
1459603921640,6.845,7.240000000000001e-07
1459603921650,6.845,3.6200000000000004e-07
1459603921660,6.845,0.0
1459603921670,6.845,1.0859999999999999e-06
1459603921680,6.845,3.6200000000000004e-07
1459603921690,6.845,7.240000000000001e-07
1459603921700,6.845,0.0
1459603921710,6.845,7.240000000000001e-07
1459603921720,6.845,0.0
1459603921730,6.845,7.240000000000001e-07
1459603921740,6.845,0.0
1459603921750,6.845,3.6200000000000004e-07
1459603921760,6.845,3.6200000000000004e-07
1459603921770,6.845,7.240000000000001e-07
1459603921780,6.845,0.0
1459603921790,6.845,7.240000000000001e-07
1459603921800,6.845,7.240000000000001e-07
1459603921810,6.845,0.0
1459603921820,6.845,0.0
1459603921830,6.845,3.6200000000000004e-07
1459603921840,6.845,0.0
1459603921850,6.845,0.0
1459603921860,6.845,3.6200000000000004e-07
1459603921870,6.845,7.240000000000001e-07
1459603921880,6.845,3.6200000000000004e-07
1459603921890,6.845,7.240000000000001e-07
1459603921900,6.845,0.0
1459603921910,6.845,1.0859999999999999e-06
1459603921920,6.845,0.0
1459603921930,6.845,0.0
1459603921940,6.845,3.6200000000000004e-07
1459603921950,6.845,0.0
1459603921960,6.845,3.6200000000000004e-07
1459603921970,6.845,1.0859999999999999e-06
1459603921980,6.845,3.6200000000000004e-07
1459603921990,6.845,0.0
1459603922000,6.845,3.6200000000000004e-07
1459603922010,6.845,0.0
1459603922020,6.845,1.0859999999999999e-06
1459603922030,6.845,3.6200000000000004e-07
1459603922040,6.845,3.6200000000000004e-07
1459603922050,6.845,3.6200000000000004e-07
1459603922060,6.845,7.240000000000001e-07
1459603922070,6.845,7.240000000000001e-07
1459603922080,6.845,0.0
1459603922090,6.845,1.0859999999999999e-06
1459603922100,6.845,3.6200000000000004e-07
1459603922110,6.845,3.6200000000000004e-07
1459603922120,6.845,0.0
1459603922130,6.845,3.6200000000000004e-07
1459603922140,6.845,3.6200000000000004e-07
1459603922150,6.845,7.240000000000001e-07
1459603922160,6.845,3.6200000000000004e-07
1459603922170,6.845,1.0859999999999999e-06
1459603922180,6.845,0.0
1459603922190,6.845,3.6200000000000004e-07
1459603922200,6.845,3.6200000000000004e-07
1459603922210,6.845,3.6200000000000004e-07
1459603922220,6.845,0.0
1459603922230,6.845,3.6200000000000004e-07
1459603922240,6.845,3.6200000000000004e-07
1459603922250,6.845,3.6200000000000004e-07
1459603922260,6.845,3.6200000000000004e-07
1459603922270,6.845,3.6200000000000004e-07
1459603922280,6.845,7.240000000000001e-07
1459603922290,6.845,0.0
1459603922300,6.845,3.6200000000000004e-07
1459603922310,6.845,1.0859999999999999e-06
1459603922320,6.845,0.0
1459603922330,6.845,3.6200000000000004e-07
1459603922340,6.845,0.0
1459603922350,6.845,3.6200000000000004e-07
1459603922360,6.845,7.240000000000001e-07
1459603922370,6.845,1.4480000000000002e-06
1459603922380,6.845,0.0
1459603922390,6.845,0.0
1459603922400,6.845,3.6200000000000004e-07
1459603922410,6.845,3.6200000000000004e-07
1459603922420,6.845,7.240000000000001e-07
1459603922430,6.845,0.0
1459603922440,6.845,3.6200000000000004e-07
1459603922450,6.845,7.240000000000001e-07
1459603922460,6.845,3.6200000000000004e-07
1459603922470,6.845,7.240000000000001e-07
1459603922480,6.845,0.0
1459603922490,6.845,0.0
1459603922500,6.845,3.6200000000000004e-07
1459603922510,6.845,3.6200000000000004e-07
1459603922520,6.845,7.240000000000001e-07
1459603922530,6.845,0.0
1459603922540,6.845,3.6200000000000004e-07
1459603922550,6.845,3.6200000000000004e-07
1459603922560,6.845,3.6200000000000004e-07
