Timestamp,position,BLMTI.04R2.B2E10_TCTPV.4R2.B2
1459604822880,-9.48,7.240000000000001e-07
1459604822890,-9.48,7.240000000000001e-07
1459604822900,-9.48,3.6200000000000004e-07
1459604822910,-9.48,7.240000000000001e-07
1459604822920,-9.48,3.6200000000000004e-07
1459604822930,-9.48,0.0
1459604822940,-9.48,0.0
1459604822950,-9.48,3.6200000000000004e-07
1459604822960,-9.48,3.6200000000000004e-07
1459604822970,-9.48,3.6200000000000004e-07
1459604822980,-9.48,0.0
1459604822990,-9.48,7.240000000000001e-07
1459604823000,-9.48,0.0
1459604823010,-9.48,0.0
1459604823020,-9.48,3.6200000000000004e-07
1459604823030,-9.48,1.4480000000000002e-06
1459604823040,-9.48,0.0
1459604823050,-9.48,0.0
1459604823060,-9.48,0.0
1459604823070,-9.48,0.0
1459604823080,-9.48,3.6200000000000004e-07
1459604823090,-9.48,0.0
1459604823100,-9.48,0.0
1459604823110,-9.48,7.240000000000001e-07
1459604823120,-9.48,0.0
1459604823130,-9.48,7.240000000000001e-07
1459604823140,-9.48,3.6200000000000004e-07
1459604823150,-9.48,3.6200000000000004e-07
1459604823160,-9.48,3.6200000000000004e-07
1459604823170,-9.48,0.0
1459604823180,-9.48,7.240000000000001e-07
1459604823190,-9.48,3.6200000000000004e-07
1459604823200,-9.48,1.0859999999999999e-06
1459604823210,-9.48,0.0
1459604823220,-9.48,0.0
1459604823230,-9.48,3.6200000000000004e-07
1459604823240,-9.48,0.0
1459604823250,-9.48,3.6200000000000004e-07
1459604823260,-9.48,0.0
1459604823270,-9.48,1.4480000000000002e-06
1459604823280,-9.48,0.0
1459604823290,-9.48,0.0
1459604823300,-9.48,7.240000000000001e-07
1459604823310,-9.48,0.0
1459604823320,-9.48,7.240000000000001e-07
1459604823330,-9.48,0.0
1459604823340,-9.48,3.6200000000000004e-07
1459604823350,-9.48,7.240000000000001e-07
1459604823360,-9.48,0.0
1459604823370,-9.48,1.0859999999999999e-06
1459604823380,-9.48,0.0
1459604823390,-9.48,0.0
1459604823400,-9.48,0.0
1459604823410,-9.48,0.0
1459604823420,-9.48,3.6200000000000004e-07
1459604823430,-9.48,7.240000000000001e-07
1459604823440,-9.48,7.240000000000001e-07
1459604823450,-9.48,1.0859999999999999e-06
1459604823460,-9.48,0.0
