Timestamp,position,BLMTI.04R2.B2E10_TCTPV.4R2.B2
1459604792880,9.07,7.240000000000001e-07
1459604792890,9.07,0.0
1459604792900,9.07,0.0
1459604792910,9.07,3.6200000000000004e-07
1459604792920,9.07,3.6200000000000004e-07
1459604792930,9.07,3.6200000000000004e-07
1459604792940,9.07,7.240000000000001e-07
1459604792950,9.07,0.0
1459604792960,9.07,0.0
1459604792970,9.07,3.6200000000000004e-07
1459604792980,9.07,3.6200000000000004e-07
1459604792990,9.07,0.0
1459604793000,9.07,3.6200000000000004e-07
1459604793010,9.07,7.240000000000001e-07
1459604793020,9.07,0.0
1459604793030,9.07,3.6200000000000004e-07
1459604793040,9.07,0.0
1459604793050,9.07,3.6200000000000004e-07
1459604793060,9.07,3.6200000000000004e-07
1459604793070,9.07,0.0
1459604793080,9.07,3.6200000000000004e-07
1459604793090,9.07,3.6200000000000004e-07
1459604793100,9.07,0.0
1459604793110,9.07,3.6200000000000004e-07
1459604793120,9.07,0.0
1459604793130,9.07,7.240000000000001e-07
1459604793140,9.07,3.6200000000000004e-07
1459604793150,9.07,3.6200000000000004e-07
1459604793160,9.07,7.240000000000001e-07
1459604793170,9.07,0.0
1459604793180,9.07,0.0
1459604793190,9.07,3.6200000000000004e-07
1459604793200,9.07,7.240000000000001e-07
1459604793210,9.07,3.6200000000000004e-07
1459604793220,9.07,3.6200000000000004e-07
1459604793230,9.07,0.0
1459604793240,9.07,0.0
1459604793250,9.07,3.6200000000000004e-07
1459604793260,9.07,3.6200000000000004e-07
1459604793270,9.07,3.6200000000000004e-07
1459604793280,9.07,3.6200000000000004e-07
1459604793290,9.07,3.6200000000000004e-07
1459604793300,9.07,0.0
1459604793310,9.07,3.6200000000000004e-07
1459604793320,9.07,1.0859999999999999e-06
1459604793330,9.07,3.6200000000000004e-07
1459604793340,9.07,0.0
1459604793350,9.07,3.6200000000000004e-07
1459604793360,9.07,0.0
1459604793370,9.07,3.6200000000000004e-07
1459604793380,9.07,3.6200000000000004e-07
1459604793390,9.07,1.0859999999999999e-06
1459604793400,9.07,3.6200000000000004e-07
1459604793410,9.07,1.0859999999999999e-06
1459604793420,9.07,0.0
1459604793430,9.07,3.6200000000000004e-07
1459604793440,9.07,3.6200000000000004e-07
1459604793450,9.07,3.6200000000000004e-07
1459604793460,9.07,0.0
1459604793470,9.07,3.6200000000000004e-07
1459604793480,9.07,3.6200000000000004e-07
1459604793490,9.07,7.240000000000001e-07
1459604793500,9.07,0.0
1459604793510,9.07,3.6200000000000004e-07
1459604793520,9.07,3.6200000000000004e-07
1459604793530,9.07,3.6200000000000004e-07
1459604793540,9.07,0.0
1459604793550,9.07,7.240000000000001e-07
1459604793560,9.07,0.0
1459604793570,9.07,7.240000000000001e-07
1459604793580,9.07,0.0
1459604793590,9.07,3.6200000000000004e-07
1459604793600,9.07,0.0
1459604793610,9.07,1.0859999999999999e-06
1459604793620,9.07,0.0
1459604793630,9.07,0.0
1459604793640,9.07,0.0
1459604793650,9.07,3.6200000000000004e-07
1459604793660,9.07,0.0
1459604793670,9.07,0.0
1459604793680,9.07,0.0
1459604793690,9.07,7.240000000000001e-07
1459604793700,9.07,7.240000000000001e-07
1459604793710,9.07,7.240000000000001e-07
1459604793720,9.07,7.240000000000001e-07
1459604793730,9.07,3.6200000000000004e-07
1459604793740,9.07,3.6200000000000004e-07
1459604793750,9.07,3.6200000000000004e-07
1459604793760,9.07,3.6200000000000004e-07
1459604793770,9.07,0.0
1459604793780,9.07,0.0
1459604793790,9.07,3.6200000000000004e-07
1459604793800,9.07,7.240000000000001e-07
1459604793810,9.07,7.240000000000001e-07
1459604793820,9.07,3.6200000000000004e-07
1459604793830,9.07,3.6200000000000004e-07
1459604793840,9.07,3.6200000000000004e-07
1459604793850,9.07,3.6200000000000004e-07
1459604793860,9.07,0.0
1459604793870,9.07,7.240000000000001e-07
1459604793880,9.07,3.6200000000000004e-07
1459604793890,9.07,0.0
1459604793900,9.07,7.240000000000001e-07
1459604793910,9.07,7.240000000000001e-07
1459604793920,9.07,3.6200000000000004e-07
1459604793930,9.07,3.6200000000000004e-07
1459604793940,9.07,0.0
1459604793950,9.07,0.0
1459604793960,9.07,0.0
1459604793970,9.07,0.0
1459604793980,9.07,0.0
1459604793990,9.07,3.6200000000000004e-07
1459604794000,9.07,0.0
1459604794010,9.07,1.0859999999999999e-06
1459604794020,9.07,0.0
1459604794030,9.07,0.0
1459604794040,9.07,0.0
1459604794050,9.07,7.240000000000001e-07
1459604794060,9.07,0.0
1459604794070,9.07,0.0
1459604794080,9.07,1.0859999999999999e-06
1459604794090,9.07,0.0
1459604794100,9.07,3.6200000000000004e-07
1459604794110,9.07,3.6200000000000004e-07
1459604794120,9.07,3.6200000000000004e-07
1459604794130,9.07,0.0
1459604794140,9.07,7.240000000000001e-07
1459604794150,9.07,7.240000000000001e-07
1459604794160,9.07,0.0
1459604794170,9.07,0.0
1459604794180,9.07,0.0
1459604794190,9.07,7.240000000000001e-07
1459604794200,9.07,0.0
1459604794210,9.07,7.240000000000001e-07
1459604794220,9.07,0.0
1459604794230,9.07,3.6200000000000004e-07
1459604794240,9.07,3.6200000000000004e-07
1459604794250,9.07,3.6200000000000004e-07
1459604794260,9.07,3.6200000000000004e-07
1459604794270,9.07,1.0859999999999999e-06
1459604794280,9.07,0.0
1459604794290,9.07,3.6200000000000004e-07
1459604794300,9.07,0.0
1459604794310,9.07,7.240000000000001e-07
1459604794320,9.07,3.6200000000000004e-07
1459604794330,9.07,0.0
1459604794340,9.07,3.6200000000000004e-07
1459604794350,9.07,0.0
1459604794360,9.07,3.6200000000000004e-07
1459604794370,9.07,3.6200000000000004e-07
1459604794380,9.07,3.6200000000000004e-07
1459604794390,9.07,3.6200000000000004e-07
