Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1459603538530,-8.68,3.6200000000000004e-07
1459603538540,-8.68,3.6200000000000004e-07
1459603538550,-8.68,0.0
1459603538560,-8.68,3.6200000000000004e-07
1459603538570,-8.68,0.0
1459603538580,-8.68,7.240000000000001e-07
1459603538590,-8.68,0.0
1459603538600,-8.68,3.6200000000000004e-07
1459603538610,-8.68,3.6200000000000004e-07
1459603538620,-8.68,3.6200000000000004e-07
1459603538630,-8.68,3.6200000000000004e-07
1459603538640,-8.68,3.6200000000000004e-07
1459603538650,-8.68,3.6200000000000004e-07
1459603538660,-8.68,3.6200000000000004e-07
1459603538670,-8.68,0.0
1459603538680,-8.68,3.6200000000000004e-07
1459603538690,-8.68,0.0
1459603538700,-8.68,3.6200000000000004e-07
1459603538710,-8.68,0.0
1459603538720,-8.68,0.0
1459603538730,-8.68,1.81e-06
1459603538740,-8.68,0.0
1459603538750,-8.68,3.6200000000000004e-07
1459603538760,-8.68,3.6200000000000004e-07
1459603538770,-8.68,3.6200000000000004e-07
1459603538780,-8.68,3.6200000000000004e-07
1459603538790,-8.68,3.6200000000000004e-07
1459603538800,-8.68,3.6200000000000004e-07
1459603538810,-8.68,3.6200000000000004e-07
1459603538820,-8.68,3.6200000000000004e-07
1459603538830,-8.68,7.240000000000001e-07
1459603538840,-8.68,3.6200000000000004e-07
1459603538850,-8.68,3.6200000000000004e-07
1459603538860,-8.68,0.0
1459603538870,-8.68,7.240000000000001e-07
1459603538880,-8.68,3.6200000000000004e-07
1459603538890,-8.68,7.240000000000001e-07
1459603538900,-8.68,3.6200000000000004e-07
1459603538910,-8.68,3.6200000000000004e-07
1459603538920,-8.68,0.0
1459603538930,-8.68,3.6200000000000004e-07
1459603538940,-8.68,3.6200000000000004e-07
1459603538950,-8.68,3.6200000000000004e-07
1459603538960,-8.68,7.240000000000001e-07
1459603538970,-8.68,3.6200000000000004e-07
1459603538980,-8.68,3.6200000000000004e-07
1459603538990,-8.68,0.0
1459603539000,-8.68,3.6200000000000004e-07
1459603539010,-8.68,3.6200000000000004e-07
1459603539020,-8.68,3.6200000000000004e-07
1459603539030,-8.68,3.6200000000000004e-07
1459603539040,-8.68,7.240000000000001e-07
1459603539050,-8.68,0.0
1459603539060,-8.68,7.240000000000001e-07
1459603539070,-8.68,3.6200000000000004e-07
1459603539080,-8.68,3.6200000000000004e-07
1459603539090,-8.68,3.6200000000000004e-07
1459603539100,-8.68,0.0
1459603539110,-8.68,7.240000000000001e-07
1459603539120,-8.68,0.0
1459603539130,-8.68,3.6200000000000004e-07
1459603539140,-8.68,3.6200000000000004e-07
1459603539150,-8.68,7.240000000000001e-07
1459603539160,-8.68,0.0
1459603539170,-8.68,3.6200000000000004e-07
1459603539180,-8.68,3.6200000000000004e-07
1459603539190,-8.68,3.6200000000000004e-07
1459603539200,-8.68,3.6200000000000004e-07
1459603539210,-8.68,3.6200000000000004e-07
1459603539220,-8.68,3.6200000000000004e-07
1459603539230,-8.68,3.6200000000000004e-07
1459603539240,-8.68,7.240000000000001e-07
1459603539250,-8.68,0.0
1459603539260,-8.68,3.6200000000000004e-07
1459603539270,-8.68,3.6200000000000004e-07
1459603539280,-8.68,3.6200000000000004e-07
1459603539290,-8.68,0.0
1459603539300,-8.68,3.6200000000000004e-07
1459603539310,-8.68,0.0
1459603539320,-8.68,7.240000000000001e-07
1459603539330,-8.68,0.0
1459603539340,-8.68,3.6200000000000004e-07
1459603539350,-8.68,0.0
1459603539360,-8.68,3.6200000000000004e-07
1459603539370,-8.68,0.0
1459603539380,-8.68,7.240000000000001e-07
1459603539390,-8.68,3.6200000000000004e-07
1459603539400,-8.68,7.240000000000001e-07
1459603539410,-8.68,0.0
1459603539420,-8.68,7.240000000000001e-07
1459603539430,-8.68,0.0
1459603539440,-8.68,3.6200000000000004e-07
1459603539450,-8.68,0.0
1459603539460,-8.68,7.240000000000001e-07
1459603539470,-8.68,3.6200000000000004e-07
1459603539480,-8.68,0.0
1459603539490,-8.68,3.6200000000000004e-07
1459603539500,-8.68,3.6200000000000004e-07
1459603539510,-8.68,3.6200000000000004e-07
1459603539520,-8.68,0.0
