Timestamp,position,BLMTI.05L3.B2E10_TCSG.A5L3.B2
1459602805160,7.435,3.6200000000000004e-07
1459602805170,7.435,7.240000000000001e-07
1459602805180,7.435,0.0
1459602805190,7.435,3.6200000000000004e-07
1459602805200,7.435,3.6200000000000004e-07
1459602805210,7.435,3.6200000000000004e-07
1459602805220,7.435,3.6200000000000004e-07
1459602805230,7.435,0.0
1459602805240,7.435,3.6200000000000004e-07
1459602805250,7.435,3.6200000000000004e-07
1459602805260,7.435,3.6200000000000004e-07
1459602805270,7.435,0.0
1459602805280,7.435,3.6200000000000004e-07
1459602805290,7.435,7.240000000000001e-07
1459602805300,7.435,3.6200000000000004e-07
1459602805310,7.435,3.6200000000000004e-07
1459602805320,7.435,0.0
1459602805330,7.435,3.6200000000000004e-07
1459602805340,7.435,3.6200000000000004e-07
1459602805350,7.435,0.0
1459602805360,7.435,7.240000000000001e-07
1459602805370,7.435,3.6200000000000004e-07
1459602805380,7.435,7.240000000000001e-07
1459602805390,7.435,7.240000000000001e-07
1459602805400,7.435,7.240000000000001e-07
1459602805410,7.435,3.6200000000000004e-07
1459602805420,7.435,7.240000000000001e-07
1459602805430,7.435,7.240000000000001e-07
1459602805440,7.435,7.240000000000001e-07
1459602805450,7.435,3.6200000000000004e-07
1459602805460,7.435,3.6200000000000004e-07
1459602805470,7.435,3.6200000000000004e-07
1459602805480,7.435,0.0
1459602805490,7.435,3.6200000000000004e-07
1459602805500,7.435,3.6200000000000004e-07
1459602805510,7.435,3.6200000000000004e-07
1459602805520,7.435,3.6200000000000004e-07
1459602805530,7.435,0.0
1459602805540,7.435,3.6200000000000004e-07
1459602805550,7.435,7.240000000000001e-07
1459602805560,7.435,0.0
1459602805570,7.435,3.6200000000000004e-07
1459602805580,7.435,3.6200000000000004e-07
1459602805590,7.435,0.0
1459602805600,7.435,3.6200000000000004e-07
1459602805610,7.435,7.240000000000001e-07
1459602805620,7.435,7.240000000000001e-07
1459602805630,7.435,3.6200000000000004e-07
1459602805640,7.435,3.6200000000000004e-07
1459602805650,7.435,0.0
1459602805660,7.435,7.240000000000001e-07
1459602805670,7.435,0.0
1459602805680,7.435,3.6200000000000004e-07
1459602805690,7.435,3.6200000000000004e-07
1459602805700,7.435,0.0
1459602805710,7.435,7.240000000000001e-07
1459602805720,7.435,0.0
1459602805730,7.435,7.240000000000001e-07
1459602805740,7.435,7.240000000000001e-07
1459602805750,7.435,0.0
1459602805760,7.435,7.240000000000001e-07
1459602805770,7.435,3.6200000000000004e-07
1459602805780,7.435,0.0
1459602805790,7.435,7.240000000000001e-07
1459602805800,7.435,3.6200000000000004e-07
1459602805810,7.435,3.6200000000000004e-07
1459602805820,7.435,3.6200000000000004e-07
1459602805830,7.435,7.240000000000001e-07
1459602805840,7.435,3.6200000000000004e-07
1459602805850,7.435,0.0
1459602805860,7.435,3.6200000000000004e-07
1459602805870,7.435,0.0
1459602805880,7.435,3.6200000000000004e-07
1459602805890,7.435,0.0
1459602805900,7.435,3.6200000000000004e-07
1459602805910,7.435,0.0
1459602805920,7.435,7.240000000000001e-07
1459602805930,7.435,3.6200000000000004e-07
1459602805940,7.435,7.240000000000001e-07
1459602805950,7.435,0.0
1459602805960,7.435,0.0
1459602805970,7.435,0.0
1459602805980,7.435,7.240000000000001e-07
1459602805990,7.435,3.6200000000000004e-07
1459602806000,7.435,0.0
1459602806010,7.435,0.0
1459602806020,7.435,3.6200000000000004e-07
1459602806030,7.435,3.6200000000000004e-07
1459602806040,7.435,0.0
1459602806050,7.435,1.0859999999999999e-06
1459602806060,7.435,3.6200000000000004e-07
1459602806070,7.435,3.6200000000000004e-07
1459602806080,7.435,3.6200000000000004e-07
1459602806090,7.435,0.0
1459602806100,7.435,3.6200000000000004e-07
1459602806110,7.435,0.0
1459602806120,7.435,0.0
1459602806130,7.435,0.0
1459602806140,7.435,3.6200000000000004e-07
1459602806150,7.435,3.6200000000000004e-07
1459602806160,7.435,3.6200000000000004e-07
1459602806170,7.435,0.0
1459602806180,7.435,7.240000000000001e-07
1459602806190,7.435,0.0
1459602806200,7.435,3.6200000000000004e-07
1459602806210,7.435,3.6200000000000004e-07
1459602806220,7.435,1.0859999999999999e-06
1459602806230,7.435,0.0
1459602806240,7.435,1.0859999999999999e-06
1459602806250,7.435,0.0
1459602806260,7.435,3.6200000000000004e-07
1459602806270,7.435,0.0
1459602806280,7.435,0.0
1459602806290,7.435,7.240000000000001e-07
1459602806300,7.435,0.0
1459602806310,7.435,3.6200000000000004e-07
1459602806320,7.435,3.6200000000000004e-07
1459602806330,7.435,3.6200000000000004e-07
1459602806340,7.435,7.240000000000001e-07
1459602806350,7.435,3.6200000000000004e-07
1459602806360,7.435,0.0
1459602806370,7.435,7.240000000000001e-07
1459602806380,7.435,3.6200000000000004e-07
1459602806390,7.435,3.6200000000000004e-07
1459602806400,7.435,7.240000000000001e-07
1459602806410,7.435,0.0
1459602806420,7.435,3.6200000000000004e-07
1459602806430,7.435,3.6200000000000004e-07
1459602806440,7.435,3.6200000000000004e-07
1459602806450,7.435,0.0
1459602806460,7.435,3.6200000000000004e-07
1459602806470,7.435,3.6200000000000004e-07
1459602806480,7.435,0.0
1459602806490,7.435,3.6200000000000004e-07
1459602806500,7.435,3.6200000000000004e-07
1459602806510,7.435,3.6200000000000004e-07
1459602806520,7.435,7.240000000000001e-07
1459602806530,7.435,3.6200000000000004e-07
1459602806540,7.435,3.6200000000000004e-07
1459602806550,7.435,3.6200000000000004e-07
1459602806560,7.435,3.6200000000000004e-07
1459602806570,7.435,7.240000000000001e-07
1459602806580,7.435,0.0
1459602806590,7.435,0.0
1459602806600,7.435,7.240000000000001e-07
1459602806610,7.435,0.0
1459602806620,7.435,0.0
1459602806630,7.435,3.6200000000000004e-07
1459602806640,7.435,0.0
1459602806650,7.435,3.6200000000000004e-07
1459602806660,7.435,1.0859999999999999e-06
1459602806670,7.435,0.0
1459602806680,7.435,3.6200000000000004e-07
1459602806690,7.435,0.0
1459602806700,7.435,1.0859999999999999e-06
1459602806710,7.435,3.6200000000000004e-07
1459602806720,7.435,0.0
1459602806730,7.435,0.0
1459602806740,7.435,7.240000000000001e-07
1459602806750,7.435,3.6200000000000004e-07
1459602806760,7.435,7.240000000000001e-07
1459602806770,7.435,0.0
1459602806780,7.435,0.0
1459602806790,7.435,3.6200000000000004e-07
1459602806800,7.435,3.6200000000000004e-07
1459602806810,7.435,3.6200000000000004e-07
1459602806820,7.435,0.0
1459602806830,7.435,3.6200000000000004e-07
1459602806840,7.435,0.0
1459602806850,7.435,7.240000000000001e-07
1459602806860,7.435,3.6200000000000004e-07
1459602806870,7.435,7.240000000000001e-07
1459602806880,7.435,7.240000000000001e-07
1459602806890,7.435,3.6200000000000004e-07
1459602806900,7.435,3.6200000000000004e-07
1459602806910,7.435,0.0
1459602806920,7.435,3.6200000000000004e-07
1459602806930,7.435,3.6200000000000004e-07
1459602806940,7.435,0.0
1459602806950,7.435,0.0
1459602806960,7.435,0.0
1459602806970,7.435,0.0
1459602806980,7.435,0.0
1459602806990,7.435,3.6200000000000004e-07
1459602807000,7.435,7.240000000000001e-07
1459602807010,7.435,1.0859999999999999e-06
1459602807020,7.435,0.0
1459602807030,7.435,7.240000000000001e-07
1459602807040,7.435,3.6200000000000004e-07
1459602807050,7.435,7.240000000000001e-07
1459602807060,7.435,0.0
1459602807070,7.435,3.6200000000000004e-07
1459602807080,7.435,0.0
1459602807090,7.435,0.0
1459602807100,7.435,1.0859999999999999e-06
1459602807110,7.435,0.0
1459602807120,7.435,7.240000000000001e-07
1459602807130,7.435,0.0
1459602807140,7.435,3.6200000000000004e-07
1459602807150,7.435,0.0
1459602807160,7.435,7.240000000000001e-07
1459602807170,7.435,3.6200000000000004e-07
1459602807180,7.435,7.240000000000001e-07
1459602807190,7.435,3.6200000000000004e-07
1459602807200,7.435,1.4480000000000002e-06
1459602807210,7.435,7.240000000000001e-07
1459602807220,7.435,0.0
1459602807230,7.435,7.240000000000001e-07
1459602807240,7.435,0.0
1459602807250,7.435,3.6200000000000004e-07
1459602807260,7.435,0.0
1459602807270,7.435,0.0
1459602807280,7.435,0.0
1459602807290,7.435,0.0
1459602807300,7.435,3.6200000000000004e-07
1459602807310,7.435,0.0
1459602807320,7.435,7.240000000000001e-07
1459602807330,7.435,3.6200000000000004e-07
1459602807340,7.435,3.6200000000000004e-07
1459602807350,7.435,3.6200000000000004e-07
1459602807360,7.435,7.240000000000001e-07
1459602807370,7.435,3.6200000000000004e-07
1459602807380,7.435,1.0859999999999999e-06
1459602807390,7.435,3.6200000000000004e-07
1459602807400,7.435,3.6200000000000004e-07
1459602807410,7.435,0.0
1459602807420,7.435,3.6200000000000004e-07
1459602807430,7.435,3.6200000000000004e-07
1459602807440,7.435,7.240000000000001e-07
1459602807450,7.435,3.6200000000000004e-07
1459602807460,7.435,3.6200000000000004e-07
1459602807470,7.435,3.6200000000000004e-07
1459602807480,7.435,3.6200000000000004e-07
1459602807490,7.435,3.6200000000000004e-07
1459602807500,7.435,3.6200000000000004e-07
1459602807510,7.435,1.0859999999999999e-06
1459602807520,7.435,3.6200000000000004e-07
1459602807530,7.435,3.6200000000000004e-07
1459602807540,7.435,0.0
1459602807550,7.435,0.0
1459602807560,7.435,3.6200000000000004e-07
1459602807570,7.435,0.0
1459602807580,7.435,0.0
1459602807590,7.435,0.0
1459602807600,7.435,1.0859999999999999e-06
1459602807610,7.435,0.0
1459602807620,7.435,7.240000000000001e-07
1459602807630,7.435,3.6200000000000004e-07
1459602807640,7.435,7.240000000000001e-07
1459602807650,7.435,0.0
1459602807660,7.435,3.6200000000000004e-07
1459602807670,7.435,3.6200000000000004e-07
1459602807680,7.435,3.6200000000000004e-07
1459602807690,7.435,7.240000000000001e-07
1459602807700,7.435,3.6200000000000004e-07
1459602807710,7.435,0.0
1459602807720,7.435,3.6200000000000004e-07
1459602807730,7.435,0.0
1459602807740,7.435,3.6200000000000004e-07
1459602807750,7.435,3.6200000000000004e-07
1459602807760,7.435,3.6200000000000004e-07
1459602807770,7.435,3.6200000000000004e-07
1459602807780,7.435,3.6200000000000004e-07
1459602807790,7.435,0.0
1459602807800,7.435,0.0
1459602807810,7.435,0.0
1459602807820,7.435,7.240000000000001e-07
1459602807830,7.435,0.0
1459602807840,7.435,3.6200000000000004e-07
1459602807850,7.435,0.0
1459602807860,7.435,7.240000000000001e-07
1459602807870,7.435,0.0
1459602807880,7.435,3.6200000000000004e-07
1459602807890,7.435,3.6200000000000004e-07
1459602807900,7.435,3.6200000000000004e-07
1459602807910,7.435,3.6200000000000004e-07
1459602807920,7.435,0.0
1459602807930,7.435,3.6200000000000004e-07
1459602807940,7.435,0.0
1459602807950,7.435,3.6200000000000004e-07
1459602807960,7.435,7.240000000000001e-07
1459602807970,7.435,3.6200000000000004e-07
1459602807980,7.435,7.240000000000001e-07
1459602807990,7.435,3.6200000000000004e-07
1459602808000,7.435,3.6200000000000004e-07
1459602808010,7.435,0.0
1459602808020,7.435,7.240000000000001e-07
1459602808030,7.435,0.0
1459602808040,7.435,7.240000000000001e-07
1459602808050,7.435,0.0
1459602808060,7.435,0.0
1459602808070,7.435,3.6200000000000004e-07
1459602808080,7.435,7.240000000000001e-07
1459602808090,7.435,3.6200000000000004e-07
1459602808100,7.435,1.0859999999999999e-06
1459602808110,7.435,7.240000000000001e-07
1459602808120,7.435,3.6200000000000004e-07
1459602808130,7.435,0.0
1459602808140,7.435,7.240000000000001e-07
1459602808150,7.435,0.0
1459602808160,7.435,3.6200000000000004e-07
1459602808170,7.435,3.6200000000000004e-07
1459602808180,7.435,0.0
1459602808190,7.435,0.0
1459602808200,7.435,7.240000000000001e-07
1459602808210,7.435,3.6200000000000004e-07
1459602808220,7.435,7.240000000000001e-07
1459602808230,7.435,0.0
1459602808240,7.435,3.6200000000000004e-07
1459602808250,7.435,0.0
1459602808260,7.435,3.6200000000000004e-07
1459602808270,7.435,0.0
1459602808280,7.435,7.240000000000001e-07
1459602808290,7.435,0.0
1459602808300,7.435,1.0859999999999999e-06
1459602808310,7.435,3.6200000000000004e-07
1459602808320,7.435,1.0859999999999999e-06
1459602808330,7.435,0.0
1459602808340,7.435,0.0
1459602808350,7.435,0.0
1459602808360,7.435,7.240000000000001e-07
1459602808370,7.435,3.6200000000000004e-07
1459602808380,7.435,3.6200000000000004e-07
1459602808390,7.435,3.6200000000000004e-07
1459602808400,7.435,0.0
1459602808410,7.435,3.6200000000000004e-07
1459602808420,7.435,7.240000000000001e-07
1459602808430,7.435,0.0
1459602808440,7.435,3.6200000000000004e-07
1459602808450,7.435,3.6200000000000004e-07
1459602808460,7.435,3.6200000000000004e-07
1459602808470,7.435,0.0
1459602808480,7.435,3.6200000000000004e-07
1459602808490,7.435,0.0
1459602808500,7.435,7.240000000000001e-07
1459602808510,7.435,3.6200000000000004e-07
1459602808520,7.435,3.6200000000000004e-07
1459602808530,7.435,3.6200000000000004e-07
1459602808540,7.435,7.240000000000001e-07
1459602808550,7.435,0.0
1459602808560,7.435,7.240000000000001e-07
1459602808570,7.435,0.0
1459602808580,7.435,3.6200000000000004e-07
1459602808590,7.435,3.6200000000000004e-07
1459602808600,7.435,0.0
1459602808610,7.435,7.240000000000001e-07
1459602808620,7.435,0.0
1459602808630,7.435,3.6200000000000004e-07
1459602808640,7.435,1.0859999999999999e-06
1459602808650,7.435,3.6200000000000004e-07
1459602808660,7.435,0.0
1459602808670,7.435,3.6200000000000004e-07
1459602808680,7.435,0.0
1459602808690,7.435,0.0
1459602808700,7.435,0.0
1459602808710,7.435,0.0
1459602808720,7.435,3.6200000000000004e-07
1459602808730,7.435,3.6200000000000004e-07
1459602808740,7.435,7.240000000000001e-07
1459602808750,7.435,0.0
1459602808760,7.435,7.240000000000001e-07
1459602808770,7.435,0.0
1459602808780,7.435,3.6200000000000004e-07
1459602808790,7.435,0.0
1459602808800,7.435,7.240000000000001e-07
1459602808810,7.435,3.6200000000000004e-07
1459602808820,7.435,0.0
1459602808830,7.435,0.0
1459602808840,7.435,0.0
1459602808850,7.435,3.6200000000000004e-07
1459602808860,7.435,0.0
1459602808870,7.435,0.0
1459602808880,7.435,3.6200000000000004e-07
1459602808890,7.435,3.6200000000000004e-07
1459602808920,7.435,3.6200000000000004e-07
1459602808930,7.435,1.0859999999999999e-06
1459602808940,7.435,3.6200000000000004e-07
1459602808950,7.435,0.0
1459602808970,7.435,0.0
1459602808980,7.435,7.240000000000001e-07
1459602808990,7.435,0.0
1459602809000,7.435,0.0
1459602809010,7.435,3.6200000000000004e-07
1459602809020,7.435,3.6200000000000004e-07
1459602809030,7.435,3.6200000000000004e-07
1459602809040,7.435,7.240000000000001e-07
1459602809050,7.435,0.0
1459602809060,7.435,0.0
1459602809070,7.435,7.240000000000001e-07
1459602809080,7.435,3.6200000000000004e-07
1459602809090,7.435,7.240000000000001e-07
1459602809100,7.435,7.240000000000001e-07
1459602809110,7.435,0.0
1459602809120,7.435,0.0
1459602809130,7.435,7.240000000000001e-07
1459602809140,7.435,3.6200000000000004e-07
1459602809150,7.435,0.0
1459602809160,7.435,1.0859999999999999e-06
1459602809170,7.435,3.6200000000000004e-07
1459602809180,7.435,3.6200000000000004e-07
1459602809190,7.435,0.0
1459602809200,7.435,7.240000000000001e-07
1459602809210,7.435,3.6200000000000004e-07
1459602809220,7.435,3.6200000000000004e-07
1459602809230,7.435,3.6200000000000004e-07
1459602809240,7.435,7.240000000000001e-07
1459602809250,7.435,0.0
1459602809260,7.435,3.6200000000000004e-07
1459602809270,7.435,7.240000000000001e-07
1459602809280,7.435,0.0
1459602809290,7.435,3.6200000000000004e-07
1459602809300,7.435,0.0
1459602809310,7.435,3.6200000000000004e-07
1459602809320,7.435,0.0
1459602809330,7.435,7.240000000000001e-07
1459602809340,7.435,7.240000000000001e-07
1459602809350,7.435,3.6200000000000004e-07
1459602809360,7.435,7.240000000000001e-07
1459602809370,7.435,3.6200000000000004e-07
1459602809380,7.435,7.240000000000001e-07
1459602809390,7.435,0.0
1459602809400,7.435,3.6200000000000004e-07
1459602809410,7.435,7.240000000000001e-07
1459602809420,7.435,7.240000000000001e-07
1459602809430,7.435,0.0
1459602809440,7.435,0.0
1459602809450,7.435,7.240000000000001e-07
1459602809460,7.435,3.6200000000000004e-07
1459602809470,7.435,3.6200000000000004e-07
1459602809480,7.435,0.0
1459602809490,7.435,3.6200000000000004e-07
1459602809500,7.435,3.6200000000000004e-07
1459602809510,7.435,3.6200000000000004e-07
1459602809520,7.435,0.0
1459602809530,7.435,7.240000000000001e-07
1459602809540,7.435,7.240000000000001e-07
1459602809550,7.435,0.0
1459602809560,7.435,0.0
1459602809570,7.435,3.6200000000000004e-07
1459602809580,7.435,3.6200000000000004e-07
1459602809590,7.435,0.0
1459602809600,7.435,3.6200000000000004e-07
1459602809610,7.435,0.0
1459602809620,7.435,7.240000000000001e-07
1459602809630,7.435,0.0
1459602809640,7.435,7.240000000000001e-07
1459602809650,7.435,0.0
1459602809660,7.435,7.240000000000001e-07
1459602809670,7.435,3.6200000000000004e-07
1459602809680,7.435,7.240000000000001e-07
1459602809690,7.435,3.6200000000000004e-07
1459602809700,7.435,3.6200000000000004e-07
1459602809710,7.435,3.6200000000000004e-07
1459602809720,7.435,0.0
1459602809730,7.435,7.240000000000001e-07
1459602809740,7.435,0.0
1459602809750,7.435,3.6200000000000004e-07
1459602809760,7.435,7.240000000000001e-07
1459602809770,7.435,3.6200000000000004e-07
1459602809780,7.435,3.6200000000000004e-07
1459602809790,7.435,0.0
1459602809800,7.435,7.240000000000001e-07
1459602809810,7.435,3.6200000000000004e-07
1459602809820,7.435,3.6200000000000004e-07
1459602809830,7.435,0.0
1459602809840,7.435,3.6200000000000004e-07
1459602809850,7.435,3.6200000000000004e-07
1459602809860,7.435,1.0859999999999999e-06
1459602809870,7.435,3.6200000000000004e-07
1459602809880,7.435,3.6200000000000004e-07
1459602809890,7.435,3.6200000000000004e-07
1459602809900,7.435,3.6200000000000004e-07
1459602809910,7.435,3.6200000000000004e-07
1459602809920,7.435,3.6200000000000004e-07
1459602809930,7.215,3.6200000000000004e-07
1459602809940,7.215,0.0
1459602809950,7.215,3.6200000000000004e-07
1459602809960,7.215,0.0
1459602809970,7.215,3.6200000000000004e-07
1459602809980,7.215,3.6200000000000004e-07
1459602809990,7.215,3.6200000000000004e-07
1459602810000,7.215,7.240000000000001e-07
1459602810010,7.215,0.0
1459602810020,7.215,7.240000000000001e-07
1459602810030,7.215,7.240000000000001e-07
1459602810040,7.215,3.6200000000000004e-07
1459602810050,7.215,3.6200000000000004e-07
1459602810060,7.215,3.6200000000000004e-07
1459602810070,7.215,0.0
1459602810080,7.215,0.0
1459602810090,7.215,3.6200000000000004e-07
1459602810100,7.215,7.240000000000001e-07
1459602810110,7.215,0.0
1459602810120,7.215,3.6200000000000004e-07
1459602810130,7.215,0.0
1459602810140,7.215,0.0
1459602810150,7.215,3.6200000000000004e-07
1459602810160,7.215,3.6200000000000004e-07
1459602810170,7.215,3.6200000000000004e-07
1459602810180,7.215,3.6200000000000004e-07
1459602810190,7.215,7.240000000000001e-07
1459602810200,7.215,3.6200000000000004e-07
1459602810210,7.215,0.0
1459602810220,7.215,1.0859999999999999e-06
1459602810230,7.215,7.240000000000001e-07
1459602810240,7.215,0.0
1459602810250,7.215,0.0
1459602810260,7.215,7.240000000000001e-07
1459602810270,7.215,0.0
1459602810280,7.215,0.0
1459602810290,7.215,3.6200000000000004e-07
1459602810300,7.215,3.6200000000000004e-07
1459602810310,7.215,3.6200000000000004e-07
1459602810320,7.215,3.6200000000000004e-07
1459602810330,7.215,3.6200000000000004e-07
1459602810340,7.215,3.6200000000000004e-07
1459602810350,7.215,3.6200000000000004e-07
1459602810360,7.215,0.0
1459602810370,7.215,7.240000000000001e-07
1459602810380,7.215,3.6200000000000004e-07
1459602810390,7.215,0.0
1459602810400,7.215,3.6200000000000004e-07
1459602810410,7.215,0.0
1459602810420,7.215,3.6200000000000004e-07
1459602810430,7.215,7.240000000000001e-07
1459602810440,7.215,7.240000000000001e-07
1459602810450,7.215,0.0
1459602810460,7.215,1.0859999999999999e-06
1459602810470,7.215,7.240000000000001e-07
1459602810480,7.215,0.0
1459602810490,7.215,0.0
1459602810500,7.215,7.240000000000001e-07
1459602810510,7.215,0.0
1459602810520,7.215,7.240000000000001e-07
1459602810530,7.215,3.6200000000000004e-07
1459602810540,7.215,7.240000000000001e-07
1459602810550,7.215,3.6200000000000004e-07
1459602810560,7.215,7.240000000000001e-07
1459602810570,7.215,7.240000000000001e-07
1459602810580,7.215,1.0859999999999999e-06
1459602810590,7.215,3.6200000000000004e-07
1459602810600,7.215,3.6200000000000004e-07
1459602810610,7.215,7.240000000000001e-07
1459602810620,7.215,3.6200000000000004e-07
1459602810630,7.215,7.240000000000001e-07
1459602810640,7.215,7.240000000000001e-07
1459602810650,7.215,3.6200000000000004e-07
1459602810660,7.215,0.0
1459602810670,7.215,0.0
1459602810680,7.215,0.0
1459602810690,7.215,3.6200000000000004e-07
1459602810700,7.215,3.6200000000000004e-07
1459602810710,7.215,0.0
1459602810720,7.215,3.6200000000000004e-07
1459602810730,7.215,0.0
1459602810740,7.215,3.6200000000000004e-07
1459602810750,7.215,3.6200000000000004e-07
1459602810760,7.215,0.0
1459602810770,7.215,0.0
1459602810780,7.215,1.0859999999999999e-06
1459602810790,7.215,3.6200000000000004e-07
1459602810800,7.215,7.240000000000001e-07
1459602810810,7.215,3.6200000000000004e-07
1459602810820,7.215,3.6200000000000004e-07
1459602810830,7.215,0.0
1459602810840,7.215,7.240000000000001e-07
1459602810850,7.215,0.0
1459602810860,7.215,0.0
1459602810870,7.215,3.6200000000000004e-07
1459602810880,7.215,0.0
1459602810890,7.215,3.6200000000000004e-07
1459602810900,7.215,3.6200000000000004e-07
1459602810910,7.215,0.0
1459602810920,7.215,3.6200000000000004e-07
1459602810930,7.215,0.0
1459602810940,7.215,3.6200000000000004e-07
1459602810950,7.215,3.6200000000000004e-07
1459602810960,7.215,3.6200000000000004e-07
1459602810970,7.215,3.6200000000000004e-07
1459602810980,7.215,3.6200000000000004e-07
1459602810990,7.215,0.0
1459602811000,7.215,3.6200000000000004e-07
1459602811010,7.215,0.0
1459602811020,7.215,0.0
1459602811030,7.215,0.0
1459602811040,7.215,7.240000000000001e-07
1459602811050,7.215,0.0
1459602811060,7.215,3.6200000000000004e-07
1459602811070,7.215,3.6200000000000004e-07
1459602811080,7.215,3.6200000000000004e-07
1459602811090,7.215,0.0
1459602811100,7.215,7.240000000000001e-07
1459602811110,7.215,0.0
