Timestamp,position,BLMTI.04L2.B1E10_TCTPH.4L2.B1
1459601938990,3.795,3.6200000000000004e-07
1459601939000,3.795,0.0
1459601939010,3.795,3.6200000000000004e-07
1459601939020,3.795,3.6200000000000004e-07
1459601939030,3.795,3.6200000000000004e-07
1459601939040,3.795,3.6200000000000004e-07
1459601939050,3.795,3.6200000000000004e-07
1459601939060,3.795,3.6200000000000004e-07
1459601939070,3.795,7.240000000000001e-07
1459601939080,3.795,0.0
1459601939090,3.795,0.0
1459601939100,3.795,7.240000000000001e-07
1459601939110,3.795,3.6200000000000004e-07
1459601939120,3.795,0.0
1459601939130,3.795,3.6200000000000004e-07
1459601939140,3.795,7.240000000000001e-07
1459601939150,3.795,0.0
1459601939160,3.795,7.240000000000001e-07
1459601939170,3.795,3.6200000000000004e-07
1459601939180,3.795,0.0
1459601939190,3.795,7.240000000000001e-07
1459601939200,3.795,0.0
1459601939210,3.795,3.6200000000000004e-07
1459601939220,3.795,0.0
1459601939230,3.795,7.240000000000001e-07
1459601939240,3.795,0.0
1459601939250,3.795,7.240000000000001e-07
1459601939260,3.795,0.0
1459601939270,3.795,3.6200000000000004e-07
1459601939280,3.795,0.0
1459601939290,3.795,3.6200000000000004e-07
1459601939300,3.795,3.6200000000000004e-07
1459601939310,3.795,3.6200000000000004e-07
1459601939320,3.795,0.0
1459601939330,3.795,3.6200000000000004e-07
1459601939340,3.795,3.6200000000000004e-07
1459601939350,3.795,3.6200000000000004e-07
1459601939360,3.795,0.0
1459601939370,3.795,3.6200000000000004e-07
1459601939380,3.795,7.240000000000001e-07
1459601939390,3.795,0.0
1459601939400,3.795,3.6200000000000004e-07
1459601939410,3.795,7.240000000000001e-07
1459601939420,3.795,3.6200000000000004e-07
1459601939430,3.795,0.0
1459601939440,3.795,0.0
1459601939450,3.795,3.6200000000000004e-07
1459601939460,3.795,0.0
1459601939470,3.795,3.6200000000000004e-07
1459601939480,3.795,0.0
1459601939490,3.795,0.0
1459601939500,3.795,0.0
1459601939510,3.795,1.4480000000000002e-06
1459601939520,3.795,0.0
1459601939530,3.795,3.6200000000000004e-07
1459601939540,3.795,0.0
1459601939550,3.795,3.6200000000000004e-07
1459601939560,3.795,3.6200000000000004e-07
1459601939570,3.795,3.6200000000000004e-07
1459601939580,3.795,0.0
1459601939590,3.795,7.240000000000001e-07
1459601939600,3.795,7.240000000000001e-07
1459601939610,3.795,0.0
1459601939620,3.795,0.0
1459601939630,3.795,3.6200000000000004e-07
1459601939640,3.795,7.240000000000001e-07
1459601939650,3.795,0.0
1459601939660,3.795,0.0
1459601939670,3.795,1.0859999999999999e-06
1459601939680,3.795,0.0
1459601939690,3.795,7.240000000000001e-07
1459601939700,3.795,0.0
1459601939710,3.795,3.6200000000000004e-07
1459601939720,3.795,0.0
1459601939730,3.795,1.0859999999999999e-06
1459601939740,3.795,0.0
1459601939750,3.795,7.240000000000001e-07
1459601939760,3.795,0.0
1459601939770,3.795,0.0
1459601939780,3.795,7.240000000000001e-07
1459601939790,3.795,0.0
1459601939800,3.795,0.0
1459601939810,3.795,3.6200000000000004e-07
1459601939820,3.795,3.6200000000000004e-07
1459601939830,3.795,3.6200000000000004e-07
1459601939840,3.795,0.0
1459601939850,3.795,7.240000000000001e-07
1459601939860,3.795,0.0
1459601939870,3.795,7.240000000000001e-07
1459601939880,3.795,0.0
1459601939890,3.795,3.6200000000000004e-07
1459601939900,3.795,0.0
1459601939910,3.795,7.240000000000001e-07
1459601939920,3.795,0.0
1459601939930,3.795,7.240000000000001e-07
1459601939940,3.795,0.0
1459601939950,3.795,0.0
1459601939960,3.795,3.6200000000000004e-07
1459601939970,3.795,7.240000000000001e-07
1459601939980,3.795,3.6200000000000004e-07
1459601939990,3.795,0.0
1459601940000,3.795,0.0
1459601940010,3.795,7.240000000000001e-07
1459601940020,3.795,3.6200000000000004e-07
1459601940030,3.795,3.6200000000000004e-07
1459601940040,3.795,3.6200000000000004e-07
1459601940050,3.795,3.6200000000000004e-07
1459601940060,3.795,3.6200000000000004e-07
1459601940070,3.795,0.0
1459601940080,3.795,7.240000000000001e-07
1459601940090,3.795,3.6200000000000004e-07
1459601940100,3.795,0.0
1459601940110,3.795,3.6200000000000004e-07
1459601940120,3.795,0.0
1459601940130,3.795,7.240000000000001e-07
1459601940140,3.795,0.0
1459601940150,3.795,7.240000000000001e-07
1459601940160,3.795,0.0
1459601940170,3.795,0.0
1459601940180,3.795,3.6200000000000004e-07
1459601940190,3.795,7.240000000000001e-07
1459601940200,3.795,3.6200000000000004e-07
1459601940210,3.795,0.0
1459601940220,3.795,7.240000000000001e-07
1459601940230,3.795,0.0
1459601940240,3.795,0.0
1459601940250,3.795,7.240000000000001e-07
1459601940260,3.795,0.0
1459601940270,3.795,7.240000000000001e-07
1459601940280,3.795,0.0
1459601940290,3.795,3.6200000000000004e-07
1459601940300,3.795,0.0
1459601940310,3.795,7.240000000000001e-07
1459601940320,3.795,7.240000000000001e-07
1459601940330,3.795,0.0
1459601940340,3.795,0.0
1459601940350,3.795,3.6200000000000004e-07
1459601940360,3.795,0.0
1459601940370,3.795,3.6200000000000004e-07
1459601940380,3.795,1.4480000000000002e-06
1459601940390,3.795,0.0
1459601940400,3.795,0.0
1459601940410,3.795,0.0
1459601940420,3.795,7.240000000000001e-07
1459601940430,3.795,0.0
1459601940440,3.795,7.240000000000001e-07
1459601940450,3.795,0.0
1459601940460,3.795,0.0
1459601940470,3.795,7.240000000000001e-07
1459601940480,3.795,0.0
1459601940490,3.795,3.6200000000000004e-07
1459601940500,3.795,0.0
1459601940510,3.795,3.6200000000000004e-07
1459601940520,3.795,0.0
1459601940530,3.795,7.240000000000001e-07
1459601940540,3.795,0.0
1459601940550,3.795,1.0859999999999999e-06
1459601940560,3.795,3.6200000000000004e-07
1459601940570,3.795,0.0
1459601940580,3.795,7.240000000000001e-07
1459601940590,3.795,0.0
1459601940600,3.795,3.6200000000000004e-07
1459601940610,3.795,0.0
1459601940620,3.795,7.240000000000001e-07
1459601940630,3.795,0.0
1459601940640,3.795,3.6200000000000004e-07
1459601940650,3.795,3.6200000000000004e-07
1459601940660,3.795,7.240000000000001e-07
1459601940670,3.795,0.0
1459601940680,3.795,0.0
1459601940690,3.795,7.240000000000001e-07
1459601940700,3.795,0.0
1459601940710,3.795,3.6200000000000004e-07
1459601940720,3.795,0.0
1459601940730,3.795,1.0859999999999999e-06
1459601940740,3.795,0.0
1459601940750,3.795,0.0
1459601940760,3.795,0.0
1459601940770,3.795,1.0859999999999999e-06
1459601940780,3.795,0.0
1459601940790,3.795,7.240000000000001e-07
1459601940800,3.795,0.0
1459601940810,3.795,7.240000000000001e-07
1459601940820,3.795,0.0
1459601940830,3.795,3.6200000000000004e-07
1459601940840,3.795,0.0
1459601940850,3.795,7.240000000000001e-07
1459601940860,3.795,0.0
1459601940870,3.795,7.240000000000001e-07
1459601940880,3.795,0.0
1459601940890,3.795,0.0
1459601940900,3.795,0.0
1459601940910,3.795,1.0859999999999999e-06
1459601940920,3.795,0.0
1459601940930,3.795,3.6200000000000004e-07
1459601940940,3.795,3.6200000000000004e-07
1459601940950,3.795,3.6200000000000004e-07
1459601940960,3.795,3.6200000000000004e-07
1459601940970,3.795,7.240000000000001e-07
1459601940980,3.795,0.0
1459601940990,3.795,7.240000000000001e-07
1459601941000,3.795,3.6200000000000004e-07
1459601941010,3.795,0.0
1459601941020,3.795,0.0
1459601941030,3.795,3.6200000000000004e-07
1459601941040,3.795,7.240000000000001e-07
1459601941050,3.795,0.0
1459601941060,3.795,7.240000000000001e-07
1459601941070,3.795,0.0
1459601941080,3.795,3.6200000000000004e-07
1459601941090,3.795,7.240000000000001e-07
1459601941100,3.795,0.0
1459601941110,3.795,7.240000000000001e-07
1459601941120,3.795,0.0
1459601941130,3.795,7.240000000000001e-07
1459601941140,3.795,3.6200000000000004e-07
1459601941150,3.795,0.0
1459601941160,3.795,0.0
1459601941170,3.795,1.0859999999999999e-06
1459601941180,3.795,0.0
1459601941190,3.795,0.0
1459601941200,3.795,7.240000000000001e-07
1459601941210,3.795,0.0
1459601941220,3.795,7.240000000000001e-07
1459601941230,3.795,0.0
1459601941240,3.795,7.240000000000001e-07
1459601941250,3.795,0.0
1459601941260,3.795,7.240000000000001e-07
1459601941270,3.795,0.0
1459601941280,3.795,3.6200000000000004e-07
1459601941290,3.795,7.240000000000001e-07
1459601941300,3.795,3.6200000000000004e-07
1459601941310,3.795,7.240000000000001e-07
1459601941320,3.795,0.0
1459601941330,3.795,3.6200000000000004e-07
1459601941340,3.795,0.0
1459601941350,3.795,3.6200000000000004e-07
1459601941360,3.795,0.0
1459601941370,3.795,3.6200000000000004e-07
1459601941380,3.795,3.6200000000000004e-07
1459601941390,3.795,0.0
1459601941400,3.795,0.0
1459601941410,3.795,3.6200000000000004e-07
1459601941420,3.795,1.4480000000000002e-06
1459601941430,3.795,0.0
1459601941440,3.795,0.0
1459601941450,3.795,0.0
1459601941460,3.795,7.240000000000001e-07
1459601941470,3.795,0.0
1459601941480,3.795,0.0
1459601941490,3.795,3.6200000000000004e-07
1459601941500,3.795,3.6200000000000004e-07
1459601941510,3.795,0.0
1459601941520,3.795,0.0
1459601941530,3.795,7.240000000000001e-07
1459601941540,3.795,0.0
1459601941550,3.795,1.0859999999999999e-06
1459601941560,3.795,0.0
1459601941570,3.795,7.240000000000001e-07
1459601941580,3.795,0.0
1459601941590,3.795,0.0
1459601941600,3.795,0.0
1459601941610,3.795,7.240000000000001e-07
1459601941620,3.795,0.0
1459601941630,3.795,7.240000000000001e-07
1459601941640,3.795,0.0
1459601941650,3.795,7.240000000000001e-07
1459601941660,3.795,1.0859999999999999e-06
1459601941670,3.795,0.0
1459601941680,3.795,7.240000000000001e-07
1459601941690,3.795,0.0
1459601941700,3.795,0.0
1459601941710,3.795,7.240000000000001e-07
1459601941720,3.795,0.0
1459601941730,3.795,0.0
1459601941740,3.795,3.6200000000000004e-07
1459601941750,3.795,3.6200000000000004e-07
1459601941760,3.795,3.6200000000000004e-07
1459601941770,3.795,3.6200000000000004e-07
1459601941780,3.795,0.0
1459601941790,3.795,1.0859999999999999e-06
1459601941800,3.795,0.0
1459601941810,3.795,3.6200000000000004e-07
1459601941820,3.795,0.0
1459601941830,3.795,7.240000000000001e-07
1459601941840,3.795,3.6200000000000004e-07
1459601941850,3.795,7.240000000000001e-07
1459601941860,3.795,0.0
1459601941870,3.795,7.240000000000001e-07
1459601941880,3.795,3.6200000000000004e-07
1459601941890,3.795,0.0
1459601941900,3.795,3.6200000000000004e-07
1459601941910,3.795,0.0
1459601941920,3.795,3.6200000000000004e-07
1459601941930,3.795,0.0
1459601941940,3.795,3.6200000000000004e-07
1459601941950,3.795,0.0
1459601941960,3.795,3.6200000000000004e-07
1459601941970,3.795,7.240000000000001e-07
1459601941980,3.795,3.6200000000000004e-07
1459601941990,3.795,0.0
1459601942000,3.795,0.0
1459601942010,3.795,1.0859999999999999e-06
1459601942020,3.795,0.0
1459601942030,3.795,7.240000000000001e-07
1459601942040,3.795,0.0
1459601942050,3.795,3.6200000000000004e-07
1459601942060,3.795,3.6200000000000004e-07
1459601942070,3.795,1.0859999999999999e-06
1459601942080,3.795,0.0
1459601942090,3.795,0.0
1459601942100,3.795,3.6200000000000004e-07
1459601942110,3.795,3.6200000000000004e-07
1459601942120,3.795,0.0
1459601942130,3.795,3.6200000000000004e-07
1459601942140,3.795,0.0
1459601942150,3.795,7.240000000000001e-07
1459601942160,3.795,7.240000000000001e-07
1459601942170,3.795,0.0
1459601942180,3.795,3.6200000000000004e-07
1459601942190,3.795,7.240000000000001e-07
1459601942200,3.795,7.240000000000001e-07
1459601942210,3.795,0.0
1459601942220,3.795,3.6200000000000004e-07
1459601942230,3.795,0.0
1459601942240,3.795,0.0
1459601942250,3.795,3.6200000000000004e-07
1459601942260,3.795,0.0
1459601942270,3.795,1.0859999999999999e-06
1459601942280,3.795,0.0
1459601942290,3.795,3.6200000000000004e-07
1459601942300,3.795,3.6200000000000004e-07
1459601942310,3.795,0.0
1459601942320,3.795,7.240000000000001e-07
1459601942330,3.795,0.0
1459601942340,3.795,3.6200000000000004e-07
1459601942350,3.795,7.240000000000001e-07
1459601942360,3.795,0.0
1459601942370,3.795,3.6200000000000004e-07
1459601942380,3.795,0.0
1459601942390,3.795,7.240000000000001e-07
1459601942400,3.795,0.0
1459601942410,3.795,7.240000000000001e-07
1459601942420,3.795,0.0
1459601942430,3.795,7.240000000000001e-07
1459601942440,3.795,3.6200000000000004e-07
1459601942450,3.795,3.6200000000000004e-07
1459601942460,3.795,3.6200000000000004e-07
1459601942470,3.795,7.240000000000001e-07
1459601942480,3.795,1.0859999999999999e-06
1459601942490,3.795,0.0
1459601942500,3.795,0.0
1459601942510,3.795,3.6200000000000004e-07
1459601942520,3.795,3.6200000000000004e-07
1459601942530,3.795,3.6200000000000004e-07
1459601942540,3.795,0.0
1459601942550,3.795,3.6200000000000004e-07
1459601942560,3.795,3.6200000000000004e-07
1459601942570,3.795,3.6200000000000004e-07
1459601942580,3.795,0.0
1459601942590,3.795,3.6200000000000004e-07
1459601942600,3.795,7.240000000000001e-07
1459601942610,3.795,3.6200000000000004e-07
1459601942620,3.795,0.0
1459601942630,3.795,7.240000000000001e-07
1459601942640,3.795,0.0
1459601942650,3.795,7.240000000000001e-07
1459601942660,3.795,0.0
1459601942670,3.795,1.4480000000000002e-06
1459601942680,3.795,0.0
1459601942690,3.795,0.0
1459601942700,3.795,3.6200000000000004e-07
1459601942710,3.795,7.240000000000001e-07
1459601942720,3.795,3.6200000000000004e-07
1459601942730,3.795,3.6200000000000004e-07
1459601942740,3.795,3.6200000000000004e-07
1459601942750,3.795,0.0
1459601942760,3.795,1.81e-06
1459601942770,3.795,0.0
1459601942780,3.795,0.0
1459601942790,3.795,0.0
1459601942800,3.795,0.0
1459601942810,3.795,7.240000000000001e-07
1459601942820,3.795,0.0
1459601942830,3.795,1.0859999999999999e-06
1459601942840,3.795,0.0
1459601942850,3.795,3.6200000000000004e-07
1459601942860,3.795,0.0
1459601942870,3.795,1.0859999999999999e-06
1459601942880,3.795,0.0
1459601942890,3.795,1.0859999999999999e-06
1459601942900,3.795,0.0
1459601942910,3.795,0.0
1459601942920,3.795,7.240000000000001e-07
1459601942930,3.795,0.0
1459601942940,3.795,0.0
1459601942950,3.795,7.240000000000001e-07
1459601942960,3.795,3.6200000000000004e-07
1459601942970,3.795,0.0
1459601942980,3.795,7.240000000000001e-07
1459601942990,3.795,0.0
1459601943000,3.795,0.0
1459601943010,3.795,7.240000000000001e-07
1459601943020,3.795,0.0
1459601943030,3.795,3.6200000000000004e-07
1459601943040,3.795,0.0
1459601943050,3.795,7.240000000000001e-07
1459601943060,3.795,0.0
1459601943070,3.795,7.240000000000001e-07
1459601943080,3.795,0.0
1459601943090,3.795,3.6200000000000004e-07
1459601943100,3.795,0.0
1459601943110,3.795,3.6200000000000004e-07
1459601943120,3.795,0.0
1459601943130,3.795,0.0
1459601943140,3.795,7.240000000000001e-07
1459601943150,3.795,0.0
1459601943160,3.795,7.240000000000001e-07
1459601943170,3.795,0.0
1459601943180,3.795,3.6200000000000004e-07
1459601943190,3.795,0.0
1459601943200,3.795,1.0859999999999999e-06
1459601943210,3.795,0.0
1459601943220,3.795,0.0
1459601943230,3.795,1.0859999999999999e-06
1459601943240,3.795,0.0
1459601943250,3.795,7.240000000000001e-07
1459601943260,3.795,0.0
1459601943270,3.795,7.240000000000001e-07
1459601943280,3.795,3.6200000000000004e-07
1459601943290,3.795,7.240000000000001e-07
1459601943300,3.795,1.0859999999999999e-06
1459601943310,3.795,0.0
1459601943320,3.795,0.0
1459601943330,3.795,7.240000000000001e-07
1459601943340,3.795,3.6200000000000004e-07
1459601943350,3.795,0.0
1459601943360,3.795,7.240000000000001e-07
1459601943370,3.795,0.0
1459601943380,3.795,0.0
1459601943390,3.795,3.6200000000000004e-07
1459601943400,3.795,3.6200000000000004e-07
1459601943410,3.795,7.240000000000001e-07
1459601943420,3.795,0.0
1459601943430,3.795,0.0
1459601943440,3.795,3.6200000000000004e-07
1459601943450,3.795,1.0859999999999999e-06
1459601943460,3.795,0.0
1459601943470,3.795,3.6200000000000004e-07
1459601943480,3.795,0.0
1459601943490,3.795,3.6200000000000004e-07
1459601943500,3.795,0.0
1459601943510,3.795,1.0859999999999999e-06
1459601943520,3.795,3.6200000000000004e-07
1459601943530,3.795,0.0
1459601943540,3.795,3.6200000000000004e-07
1459601943550,3.795,0.0
1459601943560,3.795,7.240000000000001e-07
1459601943570,3.795,0.0
1459601943580,3.795,0.0
1459601943590,3.795,3.6200000000000004e-07
1459601943600,3.795,3.6200000000000004e-07
1459601943610,3.795,0.0
1459601943620,3.795,0.0
1459601943630,3.795,7.240000000000001e-07
1459601943640,3.795,0.0
1459601943650,3.795,3.6200000000000004e-07
1459601943660,3.795,0.0
1459601943670,3.795,3.6200000000000004e-07
1459601943680,3.795,3.6200000000000004e-07
1459601943690,3.795,1.0859999999999999e-06
1459601943700,3.795,0.0
1459601943710,3.795,3.6200000000000004e-07
1459601943720,3.795,0.0
1459601943730,3.795,3.6200000000000004e-07
1459601943740,3.795,3.6200000000000004e-07
1459601943750,3.795,0.0
1459601943760,3.795,7.240000000000001e-07
1459601943770,3.795,0.0
1459601943780,3.795,3.6200000000000004e-07
1459601943790,3.795,0.0
1459601943800,3.795,1.0859999999999999e-06
1459601943810,3.795,0.0
1459601943820,3.795,0.0
1459601943830,3.795,7.240000000000001e-07
1459601943840,3.795,0.0
1459601943850,3.795,3.6200000000000004e-07
1459601943860,3.795,1.0859999999999999e-06
1459601943870,3.795,0.0
1459601943880,3.795,0.0
1459601943890,3.795,1.0859999999999999e-06
1459601943900,3.795,0.0
1459601943910,3.795,0.0
1459601943920,3.795,3.6200000000000004e-07
1459601943930,3.74,0.0
1459601943940,3.74,7.240000000000001e-07
1459601943950,3.74,0.0
1459601943960,3.74,7.240000000000001e-07
1459601943970,3.74,0.0
1459601943980,3.74,0.0
1459601943990,3.74,0.0
1459601944000,3.74,7.240000000000001e-07
1459601944010,3.74,0.0
1459601944020,3.74,1.0859999999999999e-06
1459601944030,3.74,0.0
1459601944040,3.74,0.0
1459601944050,3.74,7.240000000000001e-07
1459601944060,3.74,0.0
1459601944070,3.74,3.6200000000000004e-07
1459601944080,3.74,0.0
1459601944090,3.74,7.240000000000001e-07
1459601944100,3.74,0.0
1459601944110,3.74,3.6200000000000004e-07
1459601944120,3.74,0.0
1459601944130,3.74,3.6200000000000004e-07
1459601944140,3.74,3.6200000000000004e-07
1459601944150,3.74,3.6200000000000004e-07
1459601944160,3.74,3.6200000000000004e-07
1459601944170,3.74,3.6200000000000004e-07
1459601944180,3.74,3.6200000000000004e-07
1459601944190,3.74,3.6200000000000004e-07
1459601944200,3.74,1.0859999999999999e-06
1459601944210,3.74,0.0
1459601944220,3.74,3.6200000000000004e-07
1459601944230,3.74,3.6200000000000004e-07
1459601944240,3.74,3.6200000000000004e-07
1459601944250,3.74,3.6200000000000004e-07
1459601944260,3.74,3.6200000000000004e-07
1459601944270,3.74,3.6200000000000004e-07
1459601944280,3.74,0.0
1459601944290,3.74,7.240000000000001e-07
1459601944300,3.74,0.0
1459601944310,3.74,7.240000000000001e-07
1459601944320,3.74,0.0
1459601944330,3.74,3.6200000000000004e-07
1459601944340,3.74,0.0
1459601944350,3.74,7.240000000000001e-07
1459601944360,3.74,7.240000000000001e-07
1459601944370,3.74,0.0
1459601944380,3.74,3.6200000000000004e-07
1459601944390,3.74,3.6200000000000004e-07
1459601944400,3.74,7.240000000000001e-07
1459601944410,3.74,0.0
1459601944420,3.74,7.240000000000001e-07
1459601944430,3.74,3.6200000000000004e-07
1459601944440,3.74,0.0
1459601944450,3.74,0.0
1459601944460,3.74,3.6200000000000004e-07
1459601944470,3.74,7.240000000000001e-07
1459601944480,3.74,3.6200000000000004e-07
1459601944490,3.74,3.6200000000000004e-07
1459601944500,3.74,3.6200000000000004e-07
1459601944510,3.74,3.6200000000000004e-07
1459601944520,3.74,3.6200000000000004e-07
1459601944530,3.74,0.0
1459601944540,3.74,7.240000000000001e-07
1459601944550,3.74,3.6200000000000004e-07
1459601944560,3.74,0.0
1459601944570,3.74,0.0
1459601944580,3.74,7.240000000000001e-07
1459601944590,3.74,0.0
1459601944600,3.74,3.6200000000000004e-07
1459601944610,3.74,7.240000000000001e-07
1459601944620,3.74,0.0
1459601944630,3.74,7.240000000000001e-07
1459601944640,3.74,0.0
1459601944650,3.74,0.0
1459601944660,3.74,7.240000000000001e-07
1459601944670,3.74,3.6200000000000004e-07
1459601944680,3.74,0.0
1459601944690,3.74,3.6200000000000004e-07
1459601944700,3.74,0.0
1459601944710,3.74,7.240000000000001e-07
1459601944720,3.74,3.6200000000000004e-07
1459601944730,3.74,7.240000000000001e-07
1459601944740,3.74,0.0
1459601944750,3.74,0.0
1459601944760,3.74,7.240000000000001e-07
1459601944770,3.74,3.6200000000000004e-07
1459601944780,3.74,0.0
1459601944790,3.74,7.240000000000001e-07
1459601944800,3.74,3.6200000000000004e-07
1459601944810,3.74,3.6200000000000004e-07
1459601944820,3.74,0.0
1459601944830,3.74,0.0
1459601944840,3.74,3.6200000000000004e-07
1459601944850,3.74,3.6200000000000004e-07
1459601944860,3.74,3.6200000000000004e-07
1459601944870,3.74,3.6200000000000004e-07
1459601944880,3.74,3.6200000000000004e-07
1459601944890,3.74,3.6200000000000004e-07
1459601944900,3.74,0.0
1459601944910,3.74,0.0
1459601944920,3.74,0.0
1459601944930,3.74,1.0859999999999999e-06
1459601944940,3.74,0.0
1459601944950,3.74,3.6200000000000004e-07
1459601944960,3.74,0.0
1459601944970,3.74,3.6200000000000004e-07
1459601944980,3.74,0.0
1459601944990,3.74,1.0859999999999999e-06
1459601945000,3.74,3.6200000000000004e-07
1459601945010,3.74,3.6200000000000004e-07
1459601945020,3.74,0.0
1459601945030,3.74,3.6200000000000004e-07
1459601945040,3.74,7.240000000000001e-07
1459601945050,3.74,3.6200000000000004e-07
1459601945060,3.74,3.6200000000000004e-07
1459601945070,3.74,0.0
1459601945080,3.74,7.240000000000001e-07
1459601945090,3.74,3.6200000000000004e-07
1459601945100,3.74,0.0
1459601945110,3.74,3.6200000000000004e-07
1459601945120,3.74,3.6200000000000004e-07
1459601945130,3.74,0.0
1459601945140,3.74,3.6200000000000004e-07
1459601945150,3.74,3.6200000000000004e-07
1459601945160,3.74,3.6200000000000004e-07
1459601945170,3.74,3.6200000000000004e-07
1459601945180,3.74,0.0
1459601945190,3.74,7.240000000000001e-07
1459601945200,3.74,0.0
1459601945210,3.74,7.240000000000001e-07
1459601945220,3.74,0.0
1459601945230,3.74,0.0
1459601945240,3.74,3.6200000000000004e-07
1459601945250,3.74,7.240000000000001e-07
1459601945260,3.74,0.0
1459601945270,3.74,0.0
1459601945280,3.74,3.6200000000000004e-07
1459601945290,3.74,7.240000000000001e-07
1459601945300,3.74,7.240000000000001e-07
1459601945310,3.74,0.0
1459601945320,3.74,3.6200000000000004e-07
1459601945330,3.74,7.240000000000001e-07
1459601945340,3.74,3.6200000000000004e-07
1459601945350,3.74,0.0
1459601945360,3.74,1.0859999999999999e-06
1459601945370,3.74,0.0
1459601945380,3.74,7.240000000000001e-07
1459601945390,3.74,0.0
1459601945400,3.74,0.0
1459601945410,3.74,3.6200000000000004e-07
1459601945420,3.74,0.0
1459601945430,3.74,1.0859999999999999e-06
1459601945440,3.74,3.6200000000000004e-07
1459601945450,3.74,0.0
1459601945460,3.74,3.6200000000000004e-07
1459601945470,3.74,3.6200000000000004e-07
1459601945480,3.74,7.240000000000001e-07
1459601945490,3.74,0.0
1459601945500,3.74,3.6200000000000004e-07
1459601945510,3.74,0.0
1459601945520,3.74,0.0
1459601945530,3.74,3.6200000000000004e-07
1459601945540,3.74,7.240000000000001e-07
1459601945550,3.74,0.0
1459601945560,3.74,0.0
1459601945570,3.74,3.6200000000000004e-07
1459601945580,3.74,7.240000000000001e-07
1459601945590,3.74,7.240000000000001e-07
1459601945600,3.74,0.0
1459601945610,3.74,3.6200000000000004e-07
1459601945620,3.74,0.0
1459601945630,3.74,7.240000000000001e-07
1459601945640,3.74,0.0
1459601945650,3.74,3.6200000000000004e-07
1459601945660,3.74,0.0
1459601945670,3.74,3.6200000000000004e-07
1459601945680,3.74,3.6200000000000004e-07
1459601945690,3.74,7.240000000000001e-07
1459601945700,3.74,0.0
1459601945710,3.74,3.6200000000000004e-07
