Timestamp,position,BLMTI.04L7.B1E10_TCSG.D4L7.B1
1459607402200,7.45,3.6200000000000004e-07
1459607402210,7.45,3.6200000000000004e-07
1459607402220,7.45,3.6200000000000004e-07
1459607402230,7.45,7.240000000000001e-07
1459607402240,7.45,3.6200000000000004e-07
1459607402250,7.45,1.0859999999999999e-06
1459607402260,7.45,3.6200000000000004e-07
1459607402270,7.45,0.0
1459607402280,7.45,7.240000000000001e-07
1459607402290,7.45,7.240000000000001e-07
1459607402300,7.45,0.0
1459607402310,7.45,3.6200000000000004e-07
1459607402320,7.45,0.0
1459607402330,7.45,7.240000000000001e-07
1459607402340,7.45,3.6200000000000004e-07
1459607402350,7.45,1.0859999999999999e-06
1459607402360,7.45,3.6200000000000004e-07
1459607402370,7.45,7.240000000000001e-07
1459607402380,7.45,3.6200000000000004e-07
1459607402390,7.45,7.240000000000001e-07
1459607402400,7.45,0.0
1459607402410,7.45,1.0859999999999999e-06
1459607402420,7.45,0.0
1459607402430,7.45,1.0859999999999999e-06
1459607402440,7.45,0.0
1459607402450,7.45,1.0859999999999999e-06
1459607402460,7.45,0.0
1459607402470,7.45,1.0859999999999999e-06
1459607402480,7.45,0.0
1459607402490,7.45,1.0859999999999999e-06
1459607402500,7.45,3.6200000000000004e-07
1459607402510,7.45,3.6200000000000004e-07
1459607402520,7.45,0.0
1459607402530,7.45,7.240000000000001e-07
1459607402540,7.45,3.6200000000000004e-07
1459607402550,7.45,3.6200000000000004e-07
1459607402560,7.45,0.0
1459607402570,7.45,1.0859999999999999e-06
1459607402580,7.45,7.240000000000001e-07
1459607402590,7.45,3.6200000000000004e-07
1459607402600,7.45,3.6200000000000004e-07
1459607402610,7.45,1.0859999999999999e-06
1459607402620,7.45,3.6200000000000004e-07
1459607402630,7.45,7.240000000000001e-07
1459607402640,7.45,0.0
1459607402650,7.45,0.0
1459607402660,7.45,0.0
1459607402670,7.45,7.240000000000001e-07
1459607402680,7.45,0.0
1459607402690,7.45,3.6200000000000004e-07
1459607402700,7.45,3.6200000000000004e-07
1459607402710,7.45,7.240000000000001e-07
1459607402720,7.45,3.6200000000000004e-07
1459607402730,7.45,7.240000000000001e-07
1459607402740,7.45,0.0
1459607402750,7.45,1.0859999999999999e-06
1459607402790,7.45,3.6200000000000004e-07
1459607402800,7.45,1.0859999999999999e-06
1459607402810,7.45,7.240000000000001e-07
1459607402820,7.45,7.240000000000001e-07
1459607402830,7.45,0.0
1459607402840,7.45,7.240000000000001e-07
1459607402850,7.45,0.0
1459607402860,7.45,1.0859999999999999e-06
1459607402870,7.45,3.6200000000000004e-07
1459607402880,7.45,7.240000000000001e-07
1459607402890,7.45,0.0
1459607402900,7.45,7.240000000000001e-07
1459607402910,7.45,0.0
1459607402920,7.45,1.0859999999999999e-06
1459607402930,7.45,7.240000000000001e-07
1459607402940,7.45,1.0859999999999999e-06
1459607402950,7.45,3.6200000000000004e-07
1459607402960,7.45,7.240000000000001e-07
1459607402970,7.45,3.6200000000000004e-07
1459607402980,7.45,3.6200000000000004e-07
1459607402990,7.45,3.6200000000000004e-07
1459607403000,7.45,3.6200000000000004e-07
1459607403010,7.45,0.0
1459607403020,7.45,1.0859999999999999e-06
1459607403030,7.45,0.0
1459607403040,7.45,1.0859999999999999e-06
1459607403050,7.45,3.6200000000000004e-07
1459607403060,7.45,1.0859999999999999e-06
1459607403070,7.45,0.0
1459607403080,7.45,0.0
1459607403090,7.45,3.6200000000000004e-07
1459607403100,7.45,3.6200000000000004e-07
1459607403110,7.45,3.6200000000000004e-07
1459607403120,7.45,7.240000000000001e-07
1459607403130,7.45,1.4480000000000002e-06
1459607403140,7.45,0.0
1459607403150,7.45,0.0
1459607403160,7.45,0.0
1459607403170,7.45,0.0
1459607403180,7.45,7.240000000000001e-07
1459607403190,7.45,3.6200000000000004e-07
1459607403200,7.45,0.0
1459607403210,7.45,1.0859999999999999e-06
1459607403220,7.45,0.0
1459607403230,7.45,7.240000000000001e-07
1459607403240,7.45,7.240000000000001e-07
1459607403250,7.45,3.6200000000000004e-07
1459607403260,7.45,3.6200000000000004e-07
1459607403270,7.45,3.6200000000000004e-07
1459607403280,7.45,3.6200000000000004e-07
1459607403290,7.45,0.0
1459607403300,7.45,7.240000000000001e-07
1459607403310,7.45,3.6200000000000004e-07
1459607403320,7.45,7.240000000000001e-07
1459607403330,7.45,0.0
1459607403340,7.45,1.0859999999999999e-06
1459607403350,7.45,0.0
1459607403360,7.45,7.240000000000001e-07
1459607403370,7.45,0.0
1459607403380,7.45,1.4480000000000002e-06
1459607403390,7.45,0.0
1459607403400,7.45,3.6200000000000004e-07
1459607403420,7.45,0.0
1459607403430,7.45,7.240000000000001e-07
1459607403440,7.45,0.0
1459607403450,7.45,1.0859999999999999e-06
1459607403460,7.45,0.0
1459607403470,7.45,7.240000000000001e-07
1459607403480,7.45,0.0
1459607403490,7.45,7.240000000000001e-07
1459607403500,7.45,0.0
1459607403510,7.45,7.240000000000001e-07
1459607403520,7.45,1.0859999999999999e-06
1459607403530,7.45,7.240000000000001e-07
1459607403540,7.45,0.0
1459607403550,7.45,7.240000000000001e-07
1459607403560,7.45,3.6200000000000004e-07
1459607403570,7.45,7.240000000000001e-07
1459607403580,7.45,0.0
1459607403590,7.45,1.4480000000000002e-06
1459607403600,7.45,0.0
1459607403610,7.45,1.4480000000000002e-06
1459607403620,7.45,3.6200000000000004e-07
1459607403630,7.45,1.0859999999999999e-06
1459607403640,7.45,3.6200000000000004e-07
1459607403650,7.45,1.4480000000000002e-06
1459607403660,7.45,0.0
1459607403670,7.45,1.0859999999999999e-06
1459607403680,7.45,0.0
1459607403690,7.45,1.4480000000000002e-06
1459607403700,7.45,0.0
1459607403710,7.45,1.0859999999999999e-06
1459607403720,7.45,0.0
1459607403730,7.45,3.6200000000000004e-07
1459607403740,7.45,0.0
1459607403750,7.45,1.0859999999999999e-06
1459607403760,7.45,0.0
1459607403770,7.45,0.0
1459607403780,7.45,0.0
1459607403790,7.45,1.4480000000000002e-06
1459607403800,7.45,0.0
1459607403810,7.45,7.240000000000001e-07
1459607403820,7.45,0.0
1459607403830,7.45,1.0859999999999999e-06
1459607403840,7.45,0.0
1459607403850,7.45,7.240000000000001e-07
1459607403860,7.45,3.6200000000000004e-07
1459607403870,7.45,1.0859999999999999e-06
1459607403880,7.45,0.0
1459607403890,7.45,3.6200000000000004e-07
1459607403900,7.45,3.6200000000000004e-07
1459607403910,7.45,7.240000000000001e-07
1459607403920,7.45,0.0
1459607403930,7.45,7.240000000000001e-07
1459607403940,7.45,3.6200000000000004e-07
1459607403950,7.45,3.6200000000000004e-07
1459607403960,7.45,0.0
1459607403970,7.45,3.6200000000000004e-07
1459607403980,7.45,3.6200000000000004e-07
1459607403990,7.45,7.240000000000001e-07
1459607404000,7.45,0.0
1459607404010,7.45,7.240000000000001e-07
1459607404020,7.45,3.6200000000000004e-07
1459607404030,7.45,1.0859999999999999e-06
1459607404040,7.45,0.0
1459607404050,7.45,3.6200000000000004e-07
1459607404060,7.45,7.240000000000001e-07
1459607404070,7.45,1.0859999999999999e-06
1459607404080,7.45,0.0
1459607404090,7.45,3.6200000000000004e-07
1459607404100,7.45,0.0
1459607404110,7.45,7.240000000000001e-07
1459607404120,7.45,0.0
1459607404130,7.45,7.240000000000001e-07
1459607404140,7.45,7.240000000000001e-07
1459607404150,7.45,0.0
1459607404160,7.45,7.240000000000001e-07
1459607404170,7.45,7.240000000000001e-07
1459607404180,7.45,0.0
1459607404190,7.45,3.6200000000000004e-07
1459607404200,7.45,0.0
1459607404210,7.45,1.4480000000000002e-06
1459607404220,7.45,0.0
1459607404230,7.45,7.240000000000001e-07
1459607404240,7.45,7.240000000000001e-07
1459607404250,7.45,0.0
1459607404260,7.45,3.6200000000000004e-07
1459607404270,7.45,3.6200000000000004e-07
1459607404280,7.45,1.0859999999999999e-06
1459607404290,7.45,0.0
1459607404300,7.45,0.0
1459607404310,7.45,1.0859999999999999e-06
1459607404320,7.45,3.6200000000000004e-07
1459607404330,7.45,7.240000000000001e-07
1459607404340,7.45,0.0
1459607404350,7.45,1.4480000000000002e-06
1459607404360,7.45,3.6200000000000004e-07
1459607404370,7.45,1.0859999999999999e-06
1459607404380,7.45,7.240000000000001e-07
1459607404390,7.45,0.0
1459607404400,7.45,3.6200000000000004e-07
1459607404410,7.45,1.0859999999999999e-06
1459607404420,7.45,7.240000000000001e-07
1459607404430,7.45,0.0
1459607404440,7.45,3.6200000000000004e-07
1459607404450,7.45,3.6200000000000004e-07
1459607404460,7.45,7.240000000000001e-07
1459607404470,7.45,7.240000000000001e-07
1459607404480,7.45,0.0
1459607404490,7.45,7.240000000000001e-07
1459607404500,7.45,7.240000000000001e-07
1459607404510,7.45,3.6200000000000004e-07
1459607404520,7.45,0.0
1459607404530,7.45,0.0
1459607404540,7.45,1.0859999999999999e-06
1459607404550,7.45,3.6200000000000004e-07
1459607404560,7.45,0.0
1459607404570,7.45,1.0859999999999999e-06
1459607404580,7.45,0.0
1459607404590,7.45,0.0
1459607404600,7.45,3.6200000000000004e-07
1459607404610,7.45,1.0859999999999999e-06
1459607404620,7.45,0.0
1459607404630,7.45,7.240000000000001e-07
1459607404640,7.45,0.0
1459607404650,7.45,3.6200000000000004e-07
1459607404660,7.45,3.6200000000000004e-07
1459607404670,7.45,7.240000000000001e-07
1459607404680,7.45,3.6200000000000004e-07
1459607404690,7.45,3.6200000000000004e-07
1459607404700,7.45,3.6200000000000004e-07
1459607404710,7.45,0.0
1459607404720,7.45,7.240000000000001e-07
1459607404730,7.45,7.240000000000001e-07
1459607404740,7.45,0.0
1459607404750,7.45,7.240000000000001e-07
1459607404760,7.45,3.6200000000000004e-07
1459607404770,7.45,3.6200000000000004e-07
1459607404780,7.45,0.0
1459607404790,7.45,3.6200000000000004e-07
1459607404800,7.45,0.0
1459607404810,7.45,1.4480000000000002e-06
1459607404820,7.45,0.0
1459607404830,7.45,3.6200000000000004e-07
1459607404840,7.45,7.240000000000001e-07
1459607404850,7.45,3.6200000000000004e-07
1459607404860,7.45,3.6200000000000004e-07
1459607404870,7.45,3.6200000000000004e-07
1459607404880,7.45,3.6200000000000004e-07
1459607404890,7.45,7.240000000000001e-07
1459607404900,7.45,0.0
1459607404910,7.45,3.6200000000000004e-07
1459607404920,7.45,3.6200000000000004e-07
1459607404930,7.45,3.6200000000000004e-07
1459607404940,7.23,3.6200000000000004e-07
1459607404950,7.23,7.240000000000001e-07
1459607404960,7.23,7.240000000000001e-07
1459607404970,7.23,3.6200000000000004e-07
1459607404980,7.23,0.0
1459607404990,7.23,3.6200000000000004e-07
1459607405000,7.23,3.6200000000000004e-07
1459607405010,7.23,3.6200000000000004e-07
1459607405020,7.23,3.6200000000000004e-07
1459607405030,7.23,3.6200000000000004e-07
1459607405040,7.23,0.0
1459607405050,7.23,1.0859999999999999e-06
1459607405060,7.23,7.240000000000001e-07
1459607405070,7.23,3.6200000000000004e-07
1459607405080,7.23,0.0
1459607405090,7.23,1.4480000000000002e-06
1459607405100,7.23,0.0
1459607405110,7.23,0.0
1459607405120,7.23,7.240000000000001e-07
1459607405130,7.23,3.6200000000000004e-07
1459607405140,7.23,3.6200000000000004e-07
1459607405150,7.23,3.6200000000000004e-07
1459607405160,7.23,3.6200000000000004e-07
1459607405170,7.23,3.6200000000000004e-07
1459607405180,7.23,3.6200000000000004e-07
1459607405190,7.23,3.6200000000000004e-07
1459607405200,7.23,3.6200000000000004e-07
1459607405210,7.23,0.0
1459607405220,7.23,1.0859999999999999e-06
1459607405230,7.23,0.0
1459607405240,7.23,7.240000000000001e-07
1459607405250,7.23,0.0
1459607405260,7.23,3.6200000000000004e-07
1459607405270,7.23,3.6200000000000004e-07
1459607405280,7.23,0.0
1459607405290,7.23,3.6200000000000004e-07
1459607405300,7.23,3.6200000000000004e-07
1459607405310,7.23,1.81e-06
1459607405320,7.23,0.0
1459607405330,7.23,3.6200000000000004e-07
1459607405340,7.23,3.6200000000000004e-07
1459607405350,7.23,3.6200000000000004e-07
1459607405360,7.23,7.240000000000001e-07
1459607405370,7.23,7.240000000000001e-07
1459607405380,7.23,3.6200000000000004e-07
1459607405390,7.23,0.0
1459607405400,7.23,7.240000000000001e-07
1459607405410,7.23,3.6200000000000004e-07
1459607405420,7.23,3.6200000000000004e-07
1459607405430,7.23,7.240000000000001e-07
1459607405440,7.23,7.240000000000001e-07
1459607405450,7.23,3.6200000000000004e-07
1459607405460,7.23,7.240000000000001e-07
1459607405470,7.23,3.6200000000000004e-07
1459607405480,7.23,3.6200000000000004e-07
1459607405490,7.23,3.6200000000000004e-07
1459607405500,7.23,0.0
1459607405510,7.23,1.0859999999999999e-06
1459607405520,7.23,3.6200000000000004e-07
1459607405530,7.23,7.240000000000001e-07
1459607405540,7.23,3.6200000000000004e-07
1459607405550,7.23,7.240000000000001e-07
1459607405560,7.23,3.6200000000000004e-07
1459607405570,7.23,1.0859999999999999e-06
1459607405580,7.23,3.6200000000000004e-07
1459607405590,7.23,3.6200000000000004e-07
1459607405600,7.23,0.0
1459607405610,7.23,1.0859999999999999e-06
1459607405620,7.23,0.0
1459607405630,7.23,7.240000000000001e-07
1459607405640,7.23,7.240000000000001e-07
1459607405650,7.23,7.240000000000001e-07
1459607405660,7.23,3.6200000000000004e-07
1459607405670,7.23,3.6200000000000004e-07
1459607405680,7.23,3.6200000000000004e-07
1459607405690,7.23,0.0
1459607405700,7.23,1.0859999999999999e-06
1459607405710,7.23,0.0
1459607405720,7.23,1.0859999999999999e-06
1459607405730,7.23,0.0
1459607405740,7.23,3.6200000000000004e-07
1459607405750,7.23,7.240000000000001e-07
1459607405760,7.23,3.6200000000000004e-07
1459607405770,7.23,1.0859999999999999e-06
1459607405780,7.23,7.240000000000001e-07
1459607405790,7.23,7.240000000000001e-07
1459607405800,7.23,3.6200000000000004e-07
1459607405810,7.23,3.6200000000000004e-07
1459607405820,7.23,7.240000000000001e-07
1459607405830,7.23,3.6200000000000004e-07
1459607405840,7.23,0.0
1459607405850,7.23,1.0859999999999999e-06
1459607405860,7.23,0.0
1459607405870,7.23,7.240000000000001e-07
1459607405880,7.23,3.6200000000000004e-07
1459607405890,7.23,3.6200000000000004e-07
1459607405900,7.23,7.240000000000001e-07
1459607405910,7.23,3.6200000000000004e-07
1459607405920,7.23,0.0
1459607405930,7.23,1.0859999999999999e-06
1459607405940,7.23,3.6200000000000004e-07
1459607405950,7.23,7.240000000000001e-07
1459607405960,7.23,3.6200000000000004e-07
1459607405970,7.23,7.240000000000001e-07
1459607405980,7.23,0.0
1459607405990,7.23,3.6200000000000004e-07
1459607406000,7.23,3.6200000000000004e-07
1459607406010,7.23,0.0
1459607406020,7.23,7.240000000000001e-07
1459607406030,7.23,3.6200000000000004e-07
1459607406040,7.23,0.0
1459607406050,7.23,3.6200000000000004e-07
1459607406060,7.23,0.0
1459607406070,7.23,7.240000000000001e-07
1459607406080,7.23,7.240000000000001e-07
1459607406090,7.23,0.0
1459607406100,7.23,0.0
1459607406110,7.23,1.0859999999999999e-06
1459607406120,7.23,0.0
1459607406130,7.23,7.240000000000001e-07
1459607406140,7.23,0.0
1459607406150,7.23,7.240000000000001e-07
1459607406160,7.23,7.240000000000001e-07
1459607406170,7.23,3.6200000000000004e-07
1459607406180,7.23,3.6200000000000004e-07
1459607406190,7.23,3.6200000000000004e-07
1459607406200,7.23,0.0
1459607406210,7.23,7.240000000000001e-07
1459607406220,7.23,0.0
1459607406230,7.23,1.0859999999999999e-06
1459607406240,7.23,0.0
1459607406250,7.23,7.240000000000001e-07
1459607406260,7.23,3.6200000000000004e-07
1459607406270,7.23,3.6200000000000004e-07
1459607406280,7.23,0.0
1459607406290,7.23,7.240000000000001e-07
1459607406300,7.23,0.0
1459607406310,7.23,3.6200000000000004e-07
1459607406320,7.23,3.6200000000000004e-07
1459607406330,7.23,3.6200000000000004e-07
1459607406340,7.23,3.6200000000000004e-07
1459607406350,7.23,3.6200000000000004e-07
1459607406360,7.23,3.6200000000000004e-07
1459607406370,7.23,7.240000000000001e-07
1459607406380,7.23,0.0
1459607406390,7.23,7.240000000000001e-07
1459607406400,7.23,0.0
1459607406410,7.23,3.6200000000000004e-07
1459607406420,7.23,1.0859999999999999e-06
1459607406430,7.23,3.6200000000000004e-07
1459607406440,7.23,3.6200000000000004e-07
1459607406450,7.23,3.6200000000000004e-07
1459607406460,7.23,7.240000000000001e-07
1459607406470,7.23,7.240000000000001e-07
1459607406480,7.23,3.6200000000000004e-07
1459607406490,7.23,3.6200000000000004e-07
1459607406500,7.23,3.6200000000000004e-07
1459607406510,7.23,7.240000000000001e-07
1459607406520,7.23,3.6200000000000004e-07
1459607406530,7.23,7.240000000000001e-07
1459607406540,7.23,3.6200000000000004e-07
1459607406550,7.23,7.240000000000001e-07
1459607406560,7.23,0.0
1459607406570,7.23,3.6200000000000004e-07
1459607406580,7.23,3.6200000000000004e-07
1459607406590,7.23,3.6200000000000004e-07
1459607406600,7.23,7.240000000000001e-07
1459607406610,7.23,1.0859999999999999e-06
1459607406620,7.23,0.0
1459607406630,7.23,3.6200000000000004e-07
1459607406640,7.23,3.6200000000000004e-07
1459607406650,7.23,3.6200000000000004e-07
1459607406660,7.23,7.240000000000001e-07
1459607406670,7.23,7.240000000000001e-07
1459607406680,7.23,0.0
1459607406690,7.23,7.240000000000001e-07
1459607406700,7.23,3.6200000000000004e-07
1459607406710,7.23,3.6200000000000004e-07
1459607406720,7.23,7.240000000000001e-07
1459607406730,7.23,7.240000000000001e-07
1459607406740,7.23,0.0
1459607406750,7.23,7.240000000000001e-07
1459607406760,7.23,3.6200000000000004e-07
1459607406770,7.23,7.240000000000001e-07
1459607406780,7.23,7.240000000000001e-07
1459607406790,7.23,0.0
1459607406800,7.23,3.6200000000000004e-07
1459607406810,7.23,1.0859999999999999e-06
1459607406820,7.23,0.0
1459607406830,7.23,7.240000000000001e-07
1459607406840,7.23,3.6200000000000004e-07
1459607406850,7.23,3.6200000000000004e-07
1459607406860,7.23,1.0859999999999999e-06
1459607406870,7.23,0.0
1459607406880,7.23,0.0
1459607406890,7.23,0.0
1459607406900,7.23,3.6200000000000004e-07
1459607406910,7.23,7.240000000000001e-07
1459607406920,7.23,3.6200000000000004e-07
1459607406930,7.23,3.6200000000000004e-07
1459607406940,7.23,3.6200000000000004e-07
1459607406950,7.23,7.240000000000001e-07
1459607406960,7.23,3.6200000000000004e-07
1459607406970,7.23,3.6200000000000004e-07
1459607406980,7.23,7.240000000000001e-07
1459607406990,7.23,0.0
1459607407000,7.23,0.0
1459607407010,7.23,0.0
1459607407020,7.23,7.240000000000001e-07
1459607407030,7.23,3.6200000000000004e-07
1459607407040,7.23,3.6200000000000004e-07
1459607407050,7.23,3.6200000000000004e-07
1459607407060,7.23,7.240000000000001e-07
1459607407070,7.23,7.240000000000001e-07
1459607407080,7.23,3.6200000000000004e-07
1459607407090,7.23,3.6200000000000004e-07
1459607407100,7.23,7.240000000000001e-07
1459607407110,7.23,3.6200000000000004e-07
1459607407120,7.23,3.6200000000000004e-07
1459607407130,7.23,0.0
1459607407140,7.23,7.240000000000001e-07
1459607407150,7.23,3.6200000000000004e-07
1459607407160,7.23,7.240000000000001e-07
1459607407170,7.23,0.0
1459607407180,7.23,7.240000000000001e-07
1459607407190,7.23,7.240000000000001e-07
1459607407200,7.23,0.0
1459607407210,7.23,0.0
1459607407220,7.23,3.6200000000000004e-07
1459607407230,7.23,3.6200000000000004e-07
1459607407240,7.23,7.240000000000001e-07
1459607407250,7.23,3.6200000000000004e-07
1459607407260,7.23,3.6200000000000004e-07
1459607407270,7.23,7.240000000000001e-07
1459607407280,7.23,3.6200000000000004e-07
1459607407290,7.23,0.0
1459607407300,7.23,3.6200000000000004e-07
1459607407310,7.23,7.240000000000001e-07
1459607407320,7.23,3.6200000000000004e-07
1459607407330,7.23,1.0859999999999999e-06
1459607407340,7.23,3.6200000000000004e-07
1459607407350,7.23,0.0
1459607407360,7.23,7.240000000000001e-07
1459607407370,7.23,1.0859999999999999e-06
1459607407380,7.23,0.0
1459607407390,7.23,1.0859999999999999e-06
1459607407400,7.23,3.6200000000000004e-07
1459607407410,7.23,7.240000000000001e-07
1459607407420,7.23,0.0
1459607407430,7.23,1.0859999999999999e-06
1459607407440,7.23,0.0
1459607407450,7.23,3.6200000000000004e-07
1459607407460,7.23,3.6200000000000004e-07
1459607407470,7.23,3.6200000000000004e-07
1459607407480,7.23,7.240000000000001e-07
1459607407490,7.23,7.240000000000001e-07
1459607407500,7.23,3.6200000000000004e-07
1459607407510,7.23,7.240000000000001e-07
1459607407520,7.23,3.6200000000000004e-07
1459607407530,7.23,3.6200000000000004e-07
1459607407540,7.23,7.240000000000001e-07
1459607407550,7.23,3.6200000000000004e-07
1459607407560,7.23,7.240000000000001e-07
1459607407570,7.23,0.0
1459607407580,7.23,7.240000000000001e-07
1459607407590,7.23,3.6200000000000004e-07
1459607407600,7.23,3.6200000000000004e-07
1459607407610,7.23,3.6200000000000004e-07
1459607407620,7.23,7.240000000000001e-07
1459607407630,7.23,3.6200000000000004e-07
1459607407640,7.23,7.240000000000001e-07
1459607407650,7.23,7.240000000000001e-07
1459607407660,7.23,0.0
1459607407670,7.23,3.6200000000000004e-07
1459607407680,7.23,3.6200000000000004e-07
1459607407690,7.23,7.240000000000001e-07
1459607407700,7.23,7.240000000000001e-07
1459607407710,7.23,3.6200000000000004e-07
1459607407720,7.23,7.240000000000001e-07
1459607407730,7.23,7.240000000000001e-07
1459607407740,7.23,3.6200000000000004e-07
1459607407750,7.23,3.6200000000000004e-07
1459607407760,7.23,7.240000000000001e-07
1459607407770,7.23,0.0
1459607407780,7.23,3.6200000000000004e-07
1459607407790,7.23,1.4480000000000002e-06
1459607407800,7.23,0.0
1459607407810,7.23,7.240000000000001e-07
1459607407820,7.23,0.0
1459607407830,7.23,7.240000000000001e-07
1459607407840,7.23,1.0859999999999999e-06
1459607407850,7.23,3.6200000000000004e-07
1459607407860,7.23,7.240000000000001e-07
1459607407870,7.23,7.240000000000001e-07
1459607407880,7.23,3.6200000000000004e-07
1459607407890,7.23,1.0859999999999999e-06
1459607407900,7.23,0.0
1459607407910,7.23,1.0859999999999999e-06
1459607407920,7.23,0.0
1459607407930,7.23,3.6200000000000004e-07
