Timestamp,position,BLMTI.05R7.B1E10_TCSG.E5R7.B1
1459607658040,-6.76,0.0
1459607658050,-6.76,1.0859999999999999e-06
1459607658060,-6.76,0.0
1459607658070,-6.76,0.0
1459607658080,-6.76,0.0
1459607658090,-6.76,0.0
1459607658100,-6.76,0.0
1459607658110,-6.76,0.0
1459607658120,-6.76,0.0
1459607658130,-6.76,0.0
1459607658140,-6.76,0.0
1459607658150,-6.76,0.0
1459607658160,-6.76,0.0
1459607658170,-6.76,2.5340000000000002e-06
1459607658180,-6.76,0.0
1459607658190,-6.76,0.0
1459607658200,-6.76,0.0
1459607658210,-6.76,1.0859999999999999e-06
1459607658220,-6.76,0.0
1459607658230,-6.76,7.240000000000001e-07
1459607658240,-6.76,0.0
1459607658250,-6.76,7.240000000000001e-07
1459607658260,-6.76,0.0
1459607658270,-6.76,2.1719999999999997e-06
1459607658280,-6.76,0.0
1459607658290,-6.76,1.4480000000000002e-06
1459607658300,-6.76,0.0
1459607658310,-6.76,2.5340000000000002e-06
1459607658320,-6.76,0.0
1459607658330,-6.76,0.0
1459607658340,-6.76,0.0
1459607658350,-6.76,0.0
1459607658360,-6.76,0.0
1459607658370,-6.76,1.0859999999999999e-06
1459607658380,-6.76,0.0
1459607658390,-6.76,1.0859999999999999e-06
1459607658400,-6.76,0.0
1459607658410,-6.76,3.982e-06
1459607658420,-6.76,0.0
1459607658430,-6.76,0.0
1459607658440,-6.76,0.0
1459607658450,-6.76,0.0
1459607658460,-6.76,0.0
1459607658470,-6.76,0.0
1459607658480,-6.76,0.0
1459607658490,-6.76,1.81e-06
1459607658500,-6.76,0.0
1459607658510,-6.76,3.982e-06
1459607658520,-6.76,0.0
1459607658530,-6.76,0.0
1459607658540,-6.76,0.0
1459607658550,-6.76,0.0
1459607658560,-6.76,0.0
1459607658570,-6.76,3.6200000000000004e-07
1459607658580,-6.76,3.6200000000000004e-07
1459607658590,-6.76,3.62e-06
1459607658600,-6.76,0.0
1459607658610,-6.76,0.0
1459607658620,-6.76,7.240000000000001e-07
1459607658630,-6.76,5.0680000000000004e-06
1459607658640,-6.76,0.0
1459607658650,-6.76,3.6200000000000004e-07
1459607658660,-6.76,0.0
1459607658670,-6.76,1.4480000000000002e-06
1459607658680,-6.76,0.0
1459607658690,-6.76,0.0
1459607658700,-6.76,0.0
1459607658710,-6.76,0.0
1459607658720,-6.76,0.0
1459607658730,-6.76,7.240000000000001e-07
1459607658740,-6.76,0.0
1459607658750,-6.76,1.0859999999999999e-06
1459607658760,-6.76,0.0
1459607658770,-6.76,1.4480000000000002e-06
1459607658780,-6.76,0.0
1459607658790,-6.76,0.0
1459607658800,-6.76,0.0
1459607658810,-6.76,0.0
1459607658820,-6.76,0.0
1459607658830,-6.76,0.0
1459607658840,-6.76,0.0
1459607658850,-6.76,0.0
1459607658860,-6.76,0.0
1459607658870,-6.76,0.0
1459607658880,-6.76,0.0
1459607658890,-6.76,1.0859999999999999e-06
1459607658900,-6.76,0.0
1459607658910,-6.76,1.4480000000000002e-06
1459607658920,-6.76,0.0
1459607658930,-6.76,0.0
1459607658940,-6.76,0.0
1459607658950,-6.76,1.4480000000000002e-06
1459607658960,-6.76,0.0
1459607658970,-6.76,7.240000000000001e-07
1459607658980,-6.76,0.0
1459607658990,-6.76,1.81e-06
1459607659000,-6.76,0.0
1459607659010,-6.76,1.0859999999999999e-06
1459607659020,-6.76,0.0
1459607659030,-6.76,1.81e-06
1459607659040,-6.76,0.0
1459607659050,-6.76,7.240000000000001e-07
1459607659060,-6.76,7.240000000000001e-07
1459607659070,-6.76,0.0
1459607659080,-6.76,0.0
1459607659090,-6.76,1.0859999999999999e-06
1459607659100,-6.76,1.0859999999999999e-06
1459607659110,-6.76,1.81e-06
1459607659120,-6.76,0.0
1459607659130,-6.76,0.0
1459607659140,-6.76,0.0
1459607659150,-6.76,1.4480000000000002e-06
1459607659160,-6.76,0.0
1459607659170,-6.76,2.1719999999999997e-06
1459607659180,-6.76,1.0859999999999999e-06
1459607659190,-6.76,0.0
1459607659200,-6.76,0.0
1459607659210,-6.76,2.1719999999999997e-06
1459607659220,-6.76,0.0
1459607659230,-6.76,1.4480000000000002e-06
1459607659240,-6.76,0.0
1459607659250,-6.76,7.240000000000001e-07
1459607659260,-6.76,0.0
1459607659270,-6.76,3.6200000000000004e-07
1459607659280,-6.76,1.81e-06
