Timestamp,position,BLMTI.04R8.B2E10_TCTPV.4R8.B2
1459604808170,-8.01,1.4480000000000002e-06
1459604808180,-8.01,0.0
1459604808190,-8.01,3.6200000000000004e-07
1459604808200,-8.01,0.0
1459604808210,-8.01,3.6200000000000004e-07
1459604808220,-8.01,0.0
1459604808230,-8.01,7.240000000000001e-07
1459604808240,-8.01,0.0
1459604808250,-8.01,7.240000000000001e-07
1459604808260,-8.01,0.0
1459604808270,-8.01,0.0
1459604808280,-8.01,0.0
1459604808290,-8.01,3.6200000000000004e-07
1459604808300,-8.01,0.0
1459604808310,-8.01,1.0859999999999999e-06
1459604808320,-8.01,0.0
1459604808330,-8.01,3.6200000000000004e-07
1459604808340,-8.01,0.0
1459604808350,-8.01,0.0
1459604808360,-8.01,0.0
1459604808370,-8.01,3.6200000000000004e-07
1459604808380,-8.01,0.0
1459604808390,-8.01,1.81e-06
1459604808400,-8.01,0.0
1459604808410,-8.01,7.240000000000001e-07
1459604808420,-8.01,0.0
1459604808430,-8.01,7.240000000000001e-07
1459604808440,-8.01,0.0
1459604808450,-8.01,3.6200000000000004e-07
1459604808460,-8.01,0.0
1459604808470,-8.01,7.240000000000001e-07
1459604808480,-8.01,0.0
1459604808490,-8.01,7.240000000000001e-07
1459604808500,-8.01,0.0
1459604808510,-8.01,3.6200000000000004e-07
1459604808520,-8.01,0.0
1459604808530,-8.01,3.6200000000000004e-07
1459604808540,-8.01,0.0
1459604808550,-8.01,7.240000000000001e-07
1459604808560,-8.01,0.0
1459604808570,-8.01,1.0859999999999999e-06
1459604808580,-8.01,0.0
1459604808590,-8.01,3.6200000000000004e-07
1459604808600,-8.01,0.0
1459604808610,-8.01,1.0859999999999999e-06
1459604808620,-8.01,0.0
1459604808630,-8.01,0.0
1459604808640,-8.01,0.0
1459604808650,-8.01,7.240000000000001e-07
1459604808660,-8.01,0.0
1459604808670,-8.01,7.240000000000001e-07
1459604808680,-8.01,0.0
1459604808690,-8.01,1.0859999999999999e-06
1459604808700,-8.01,0.0
1459604808710,-8.01,3.6200000000000004e-07
1459604808720,-8.01,0.0
1459604808730,-8.01,3.6200000000000004e-07
1459604808740,-8.01,0.0
1459604808750,-8.01,0.0
1459604808760,-8.01,0.0
1459604808770,-8.01,7.240000000000001e-07
1459604808780,-8.01,0.0
1459604808790,-8.01,7.240000000000001e-07
1459604808800,-8.01,0.0
1459604808810,-8.01,3.6200000000000004e-07
1459604808820,-8.01,0.0
1459604808830,-8.01,7.240000000000001e-07
1459604808840,-8.01,0.0
1459604808850,-8.01,0.0
