Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1459605518400,-9.06,0.0
1459605518410,-9.06,3.6200000000000004e-07
1459605518420,-9.06,2.1719999999999997e-06
1459605518430,-9.06,1.4480000000000002e-06
1459605518440,-9.06,1.0859999999999999e-06
1459605518450,-9.06,7.240000000000001e-07
1459605518460,-9.06,0.0
1459605518470,-9.06,0.0
1459605518480,-9.06,0.0
1459605518490,-9.06,7.240000000000001e-07
1459605518500,-9.06,1.0859999999999999e-06
1459605518510,-9.06,3.6200000000000004e-07
1459605518520,-9.06,0.0
1459605518530,-9.06,0.0
1459605518540,-9.06,0.0
1459605518550,-9.06,3.6200000000000004e-07
1459605518560,-9.06,0.0
1459605518570,-9.06,3.6200000000000004e-07
1459605518580,-9.06,7.240000000000001e-07
1459605518590,-9.06,0.0
1459605518600,-9.06,0.0
1459605518610,-9.06,0.0
1459605518620,-9.06,0.0
1459605518630,-9.06,0.0
1459605518640,-9.06,0.0
1459605518650,-9.06,3.982e-06
1459605518660,-9.06,0.0
1459605518670,-9.06,0.0
1459605518680,-9.06,0.0
1459605518690,-9.06,0.0
1459605518700,-9.06,0.0
1459605518710,-9.06,0.0
1459605518720,-9.06,0.0
1459605518730,-9.06,0.0
1459605518740,-9.06,3.258e-06
1459605518750,-9.06,1.81e-06
1459605518760,-9.06,3.6200000000000004e-07
1459605518770,-9.06,1.81e-06
1459605518780,-9.06,0.0
1459605518790,-9.06,0.0
1459605518800,-9.06,0.0
1459605518810,-9.06,0.0
1459605518820,-9.06,0.0
1459605518830,-9.06,3.6200000000000004e-07
1459605518840,-9.06,0.0
1459605518850,-9.06,0.0
1459605518860,-9.06,0.0
1459605518870,-9.06,0.0
1459605518880,-9.06,0.0
1459605518890,-9.06,0.0
1459605518900,-9.06,0.0
1459605518910,-9.06,1.4480000000000002e-06
1459605518920,-9.06,3.6200000000000004e-07
1459605518930,-9.06,0.0
1459605518940,-9.06,0.0
1459605518950,-9.06,0.0
1459605518960,-9.06,1.0859999999999999e-06
1459605518970,-9.06,0.0
1459605518980,-9.06,0.0
1459605518990,-9.06,0.0
1459605519000,-9.06,0.0
1459605519010,-9.06,0.0
1459605519020,-9.06,3.6200000000000004e-07
1459605519030,-9.06,0.0
1459605519040,-9.06,0.0
1459605519050,-9.06,7.240000000000001e-07
1459605519060,-9.06,0.0
1459605519070,-9.06,0.0
1459605519080,-9.06,3.6200000000000004e-07
1459605519090,-9.06,3.6200000000000004e-07
1459605519100,-9.06,0.0
1459605519110,-9.06,1.0859999999999999e-06
1459605519120,-9.06,1.0859999999999999e-06
1459605519130,-9.06,3.6200000000000004e-07
1459605519140,-9.06,1.81e-06
1459605519150,-9.06,1.4480000000000002e-06
1459605519160,-9.06,1.4480000000000002e-06
1459605519170,-9.06,0.0
1459605519180,-9.06,0.0
1459605519190,-9.06,0.0
1459605519200,-9.06,0.0
1459605519210,-9.06,0.0
1459605519220,-9.06,0.0
1459605519230,-9.06,0.0
1459605519240,-9.06,5.0680000000000004e-06
1459605519250,-9.06,1.81e-06
1459605519260,-9.06,3.258e-06
1459605519270,-9.06,1.4480000000000002e-06
1459605519280,-9.06,1.81e-06
1459605519290,-9.06,7.240000000000001e-07
1459605519300,-9.06,7.240000000000001e-07
1459605519310,-9.06,7.240000000000001e-07
1459605519320,-9.06,3.6200000000000004e-07
1459605519330,-9.06,0.0
1459605519340,-9.06,0.0
1459605519350,-9.06,0.0
1459605519360,-9.06,0.0
1459605519370,-9.06,0.0
1459605519380,-9.06,0.0
1459605519390,-9.06,1.0859999999999999e-06
1459605519400,-9.06,0.0
1459605519410,-9.06,0.0
1459605519420,-9.06,0.0
1459605519430,-9.06,0.0
1459605519440,-9.06,0.0
1459605519450,-9.06,0.0
1459605519460,-9.06,0.0
1459605519470,-9.06,0.0
1459605519480,-9.06,0.0
1459605519490,-9.06,0.0
1459605519500,-9.06,0.0
1459605519510,-9.06,0.0
1459605519520,-9.06,0.0
1459605519530,-9.06,0.0
1459605519540,-9.06,3.6200000000000004e-07
1459605519550,-9.06,0.0
1459605519560,-9.06,0.0
1459605519570,-9.06,0.0
1459605519580,-9.06,0.0
1459605519590,-9.06,3.6200000000000004e-07
1459605519600,-9.06,7.240000000000001e-07
1459605519610,-9.06,3.6200000000000004e-07
1459605519620,-9.06,1.0859999999999999e-06
1459605519630,-9.06,1.81e-06
1459605519640,-9.06,1.4480000000000002e-06
1459605519650,-9.06,0.0
1459605519660,-9.06,1.0859999999999999e-06
1459605519670,-9.06,1.4480000000000002e-06
1459605519680,-9.06,0.0
1459605519690,-9.06,0.0
1459605519700,-9.06,0.0
1459605519710,-9.06,2.1719999999999997e-06
1459605519720,-9.06,0.0
1459605519730,-9.06,1.4480000000000002e-06
1459605519740,-9.06,1.0859999999999999e-06
1459605519750,-9.06,0.0
1459605519760,-9.06,7.240000000000001e-07
1459605519770,-9.06,0.0
1459605519780,-9.06,0.0
1459605519790,-9.06,0.0
1459605519800,-9.06,0.0
1459605519810,-9.06,0.0
1459605519820,-9.06,0.0
1459605519830,-9.06,0.0
1459605519840,-9.06,0.0
1459605519850,-9.06,0.0
1459605519860,-9.06,0.0
1459605519870,-9.06,7.240000000000001e-07
1459605519880,-9.06,1.4480000000000002e-06
1459605519890,-9.06,0.0
1459605519900,-9.06,0.0
1459605519910,-9.06,3.6200000000000004e-07
1459605519920,-9.06,2.5340000000000002e-06
1459605519930,-9.06,3.6200000000000004e-07
1459605519940,-9.06,2.1719999999999997e-06
1459605519950,-9.06,0.0
1459605519960,-9.06,3.6200000000000004e-07
1459605519970,-9.06,0.0
1459605519980,-9.06,7.240000000000001e-07
1459605519990,-9.06,2.8960000000000003e-06
1459605520000,-9.06,7.240000000000001e-07
1459605520010,-9.06,1.0859999999999999e-06
1459605520020,-9.06,1.4480000000000002e-06
1459605520030,-9.06,1.0859999999999999e-06
1459605520040,-9.06,3.6200000000000004e-07
1459605520050,-9.06,0.0
1459605520060,-9.06,0.0
1459605520070,-9.06,0.0
1459605520080,-9.06,0.0
1459605520090,-9.06,0.0
1459605520100,-9.06,0.0
1459605520110,-9.06,0.0
1459605520120,-9.06,0.0
1459605520130,-9.06,0.0
1459605520140,-9.06,0.0
1459605520150,-9.06,0.0
1459605520160,-9.06,0.0
1459605520170,-9.06,0.0
1459605520180,-9.06,0.0
1459605520190,-9.06,0.0
1459605520200,-9.06,0.0
1459605520210,-9.06,1.0859999999999999e-06
1459605520220,-9.06,0.0
1459605520230,-9.06,0.0
1459605520240,-9.06,0.0
1459605520250,-9.06,0.0
1459605520260,-9.06,7.240000000000001e-07
1459605520270,-9.06,3.6200000000000004e-07
1459605520280,-9.06,1.81e-06
1459605520290,-9.06,1.0859999999999999e-06
1459605520300,-9.06,0.0
1459605520310,-9.06,0.0
1459605520320,-9.06,0.0
1459605520330,-9.06,1.4480000000000002e-06
1459605520340,-9.06,1.0859999999999999e-06
1459605520350,-9.06,3.6200000000000004e-07
1459605520360,-9.06,7.240000000000001e-07
1459605520370,-9.06,0.0
1459605520380,-9.06,2.5340000000000002e-06
1459605520390,-9.06,3.6200000000000004e-07
1459605520400,-9.06,0.0
1459605520410,-9.06,1.81e-06
1459605520420,-9.06,0.0
1459605520430,-9.06,3.6200000000000004e-07
1459605520440,-9.06,1.0859999999999999e-06
1459605520450,-9.06,1.4480000000000002e-06
1459605520460,-9.06,0.0
1459605520470,-9.06,0.0
1459605520480,-9.06,0.0
1459605520490,-9.06,0.0
1459605520500,-9.06,0.0
1459605520510,-9.06,0.0
1459605520520,-9.06,0.0
1459605520530,-9.06,0.0
1459605520540,-9.06,0.0
1459605520550,-9.06,0.0
1459605520560,-9.06,0.0
1459605520570,-9.06,3.6200000000000004e-07
1459605520580,-9.06,3.6200000000000004e-07
1459605520590,-9.06,0.0
1459605520600,-9.06,0.0
1459605520610,-9.06,0.0
1459605520620,-9.06,0.0
1459605520630,-9.06,2.1719999999999997e-06
1459605520640,-9.06,3.62e-06
1459605520650,-9.06,7.240000000000001e-07
1459605520660,-9.06,1.0859999999999999e-06
1459605520670,-9.06,0.0
1459605520680,-9.06,5.792000000000001e-06
1459605520690,-9.06,0.0
1459605520700,-9.06,0.0
1459605520710,-9.06,0.0
1459605520720,-9.06,0.0
1459605520730,-9.06,0.0
1459605520740,-9.06,0.0
1459605520750,-9.06,0.0
1459605520760,-9.06,0.0
1459605520770,-9.06,0.0
1459605520780,-9.06,0.0
1459605520790,-9.06,0.0
1459605520800,-9.06,0.0
1459605520810,-9.06,0.0
1459605520820,-9.06,0.0
1459605520830,-9.06,0.0
1459605520840,-9.06,0.0
1459605520850,-9.06,0.0
1459605520860,-9.06,0.0
1459605520870,-9.06,0.0
1459605520880,-9.06,0.0
1459605520890,-9.06,3.6200000000000004e-07
1459605520900,-9.06,1.0859999999999999e-06
1459605520910,-9.06,0.0
1459605520920,-9.06,3.6200000000000004e-07
1459605520930,-9.06,3.6200000000000004e-07
1459605520940,-9.06,1.4480000000000002e-06
1459605520950,-9.06,1.0859999999999999e-06
1459605520960,-9.06,1.4480000000000002e-06
1459605520970,-9.06,1.0859999999999999e-06
1459605520980,-9.06,0.0
1459605520990,-9.06,1.4480000000000002e-06
1459605521000,-9.06,3.258e-06
1459605521010,-9.06,0.0
1459605521020,-9.06,0.0
1459605521030,-9.06,0.0
1459605521040,-9.06,0.0
1459605521050,-9.06,0.0
1459605521060,-9.06,7.240000000000001e-07
1459605521070,-9.06,0.0
1459605521080,-9.06,0.0
1459605521090,-9.06,0.0
1459605521100,-9.06,0.0
1459605521110,-9.06,0.0
1459605521120,-9.06,0.0
1459605521130,-9.06,0.0
1459605521140,-9.06,0.0
1459605521150,-9.06,0.0
1459605521160,-9.06,0.0
1459605521170,-9.06,0.0
1459605521180,-9.06,0.0
1459605521190,-9.06,0.0
1459605521200,-9.06,0.0
1459605521210,-9.06,3.6200000000000004e-07
1459605521220,-9.06,1.4480000000000002e-06
1459605521230,-9.06,1.81e-06
1459605521240,-9.06,1.81e-06
1459605521250,-9.06,3.6200000000000004e-07
1459605521260,-9.06,0.0
1459605521270,-9.06,0.0
1459605521280,-9.06,1.81e-06
1459605521290,-9.06,0.0
1459605521300,-9.06,3.6200000000000004e-07
1459605521310,-9.06,0.0
1459605521320,-9.06,7.240000000000001e-07
1459605521330,-9.06,7.240000000000001e-07
1459605521340,-9.06,7.240000000000001e-07
1459605521350,-9.06,1.4480000000000002e-06
1459605521360,-9.06,1.81e-06
1459605521370,-9.06,0.0
1459605521380,-9.06,0.0
1459605521390,-9.06,0.0
1459605521400,-9.06,0.0
1459605521410,-9.06,0.0
1459605521420,-9.06,0.0
1459605521430,-9.06,0.0
1459605521440,-9.06,0.0
1459605521450,-9.06,0.0
1459605521460,-9.06,0.0
1459605521470,-9.06,0.0
1459605521480,-9.06,0.0
1459605521490,-9.06,5.0680000000000004e-06
1459605521500,-9.06,0.0
1459605521510,-9.06,3.6200000000000004e-07
1459605521520,-9.06,7.240000000000001e-07
1459605521530,-9.06,0.0
1459605521540,-9.06,0.0
1459605521550,-9.06,0.0
1459605521560,-9.06,0.0
1459605521570,-9.06,0.0
1459605521580,-9.06,0.0
1459605521590,-9.06,0.0
1459605521600,-9.06,0.0
1459605521610,-9.06,0.0
1459605521620,-9.06,1.81e-06
1459605521630,-9.06,2.5340000000000002e-06
1459605521640,-9.06,0.0
1459605521650,-9.06,3.6200000000000004e-07
1459605521660,-9.06,0.0
1459605521670,-9.06,0.0
1459605521680,-9.06,0.0
1459605521690,-9.06,1.4480000000000002e-06
1459605521700,-9.06,0.0
1459605521710,-9.06,0.0
1459605521720,-9.06,3.6200000000000004e-07
1459605521730,-9.06,3.62e-06
1459605521740,-9.06,1.81e-06
1459605521750,-9.06,1.0859999999999999e-06
1459605521760,-9.06,3.6200000000000004e-07
1459605521770,-9.06,0.0
1459605521780,-9.06,0.0
1459605521790,-9.06,0.0
1459605521800,-9.06,0.0
1459605521810,-9.06,0.0
1459605521820,-9.06,0.0
1459605521830,-9.06,0.0
1459605521840,-9.06,0.0
1459605521850,-9.06,0.0
1459605521860,-9.06,0.0
1459605521870,-9.06,3.6200000000000004e-07
1459605521880,-9.06,0.0
1459605521890,-9.06,0.0
1459605521900,-9.06,1.0859999999999999e-06
1459605521910,-9.06,2.1719999999999997e-06
1459605521920,-9.06,2.8960000000000003e-06
1459605521930,-9.06,1.0859999999999999e-06
1459605521940,-9.06,1.0859999999999999e-06
1459605521950,-9.06,0.0
1459605521960,-9.06,1.0859999999999999e-06
1459605521970,-9.06,0.0
1459605521980,-9.06,0.0
1459605521990,-9.06,0.0
1459605522000,-9.06,7.240000000000001e-07
1459605522010,-9.06,7.240000000000001e-07
1459605522020,-9.06,0.0
1459605522030,-9.06,0.0
1459605522040,-9.06,0.0
1459605522050,-9.06,0.0
1459605522060,-9.06,0.0
1459605522070,-9.06,0.0
1459605522080,-9.06,3.6200000000000004e-07
1459605522090,-9.06,1.81e-06
1459605522100,-9.06,0.0
1459605522110,-9.06,0.0
1459605522120,-9.06,0.0
1459605522130,-9.06,1.0859999999999999e-06
1459605522140,-9.06,0.0
1459605522150,-9.06,0.0
1459605522160,-9.06,3.6200000000000004e-07
1459605522170,-9.06,3.6200000000000004e-07
1459605522180,-9.06,0.0
1459605522190,-9.06,3.6200000000000004e-07
1459605522200,-9.06,7.240000000000001e-07
1459605522210,-9.06,0.0
1459605522220,-9.06,3.6200000000000004e-07
1459605522230,-9.06,0.0
1459605522240,-9.06,0.0
1459605522250,-9.06,0.0
1459605522260,-9.06,0.0
1459605522270,-9.06,0.0
1459605522280,-9.06,0.0
1459605522290,-9.06,7.240000000000001e-07
1459605522300,-9.06,1.0859999999999999e-06
1459605522310,-9.06,4.706e-06
1459605522320,-9.06,7.240000000000001e-07
1459605522330,-9.06,0.0
1459605522340,-9.06,0.0
1459605522350,-9.06,0.0
1459605522360,-9.06,2.1719999999999997e-06
1459605522370,-9.06,0.0
1459605522380,-9.06,0.0
1459605522390,-9.06,0.0
1459605522400,-9.06,1.4480000000000002e-06
1459605522410,-9.06,0.0
1459605522420,-9.06,0.0
1459605522430,-9.06,0.0
1459605522440,-9.06,0.0
1459605522450,-9.06,1.0859999999999999e-06
1459605522460,-9.06,1.81e-06
1459605522470,-9.06,7.240000000000001e-07
1459605522480,-9.06,0.0
1459605522490,-9.06,0.0
1459605522500,-9.06,0.0
1459605522510,-9.06,0.0
1459605522520,-9.06,0.0
1459605522530,-9.06,0.0
1459605522540,-9.06,0.0
1459605522550,-9.06,0.0
1459605522560,-9.06,1.4480000000000002e-06
1459605522570,-9.06,3.6200000000000004e-07
1459605522580,-9.06,1.4480000000000002e-06
1459605522590,-9.06,1.4480000000000002e-06
1459605522600,-9.06,1.81e-06
1459605522610,-9.06,3.6200000000000004e-07
1459605522620,-9.06,2.1719999999999997e-06
1459605522630,-9.06,1.0859999999999999e-06
1459605522640,-9.06,3.6200000000000004e-07
1459605522650,-9.06,0.0
1459605522660,-9.06,0.0
1459605522670,-9.06,0.0
1459605522680,-9.06,0.0
1459605522690,-9.06,0.0
1459605522700,-9.06,0.0
1459605522710,-9.06,0.0
1459605522720,-9.06,0.0
1459605522730,-9.06,1.4480000000000002e-06
1459605522740,-9.06,0.0
1459605522750,-9.06,7.240000000000001e-07
1459605522760,-9.06,2.5340000000000002e-06
1459605522770,-9.06,7.240000000000001e-07
1459605522780,-9.06,0.0
1459605522790,-9.06,0.0
1459605522800,-9.06,0.0
1459605522810,-9.06,0.0
1459605522820,-9.06,0.0
1459605522830,-9.06,0.0
1459605522840,-9.06,0.0
1459605522850,-9.06,0.0
1459605522860,-9.06,0.0
1459605522870,-9.06,0.0
1459605522880,-9.06,0.0
1459605522890,-9.06,0.0
1459605522900,-9.06,1.0859999999999999e-06
1459605522910,-9.06,0.0
1459605522920,-9.06,2.5340000000000002e-06
1459605522930,-9.06,0.0
