Timestamp,position,BLMTI.05L3.B2E10_TCSG.B5L3.B2
1459602318890,-9.435,0.0
1459602318900,-9.435,7.240000000000001e-07
1459602318910,-9.435,3.6200000000000004e-07
1459602318920,-9.435,7.240000000000001e-07
1459602318930,-9.435,0.0
1459602318940,-9.435,7.240000000000001e-07
1459602318950,-9.435,0.0
1459602318960,-9.435,3.6200000000000004e-07
1459602318970,-9.435,3.6200000000000004e-07
1459602318980,-9.435,3.6200000000000004e-07
1459602318990,-9.435,3.6200000000000004e-07
1459602319000,-9.435,0.0
1459602319010,-9.435,3.6200000000000004e-07
1459602319020,-9.435,0.0
1459602319030,-9.435,3.6200000000000004e-07
1459602319040,-9.435,0.0
1459602319050,-9.435,0.0
1459602319060,-9.435,7.240000000000001e-07
1459602319070,-9.435,0.0
1459602319080,-9.435,7.240000000000001e-07
1459602319090,-9.435,0.0
1459602319100,-9.435,3.6200000000000004e-07
1459602319110,-9.435,0.0
1459602319120,-9.435,3.6200000000000004e-07
1459602319130,-9.435,3.6200000000000004e-07
1459602319140,-9.435,3.6200000000000004e-07
1459602319150,-9.435,0.0
1459602319160,-9.435,3.6200000000000004e-07
1459602319170,-9.435,3.6200000000000004e-07
1459602319180,-9.435,7.240000000000001e-07
1459602319190,-9.435,3.6200000000000004e-07
1459602319200,-9.435,7.240000000000001e-07
1459602319210,-9.435,3.6200000000000004e-07
1459602319220,-9.435,3.6200000000000004e-07
1459602319230,-9.435,7.240000000000001e-07
1459602319240,-9.435,3.6200000000000004e-07
1459602319250,-9.435,3.6200000000000004e-07
1459602319260,-9.435,0.0
1459602319270,-9.435,3.6200000000000004e-07
1459602319280,-9.435,7.240000000000001e-07
1459602319290,-9.435,0.0
1459602319300,-9.435,3.6200000000000004e-07
1459602319310,-9.435,3.6200000000000004e-07
1459602319320,-9.435,3.6200000000000004e-07
1459602319330,-9.435,0.0
1459602319340,-9.435,7.240000000000001e-07
1459602319350,-9.435,3.6200000000000004e-07
1459602319360,-9.435,0.0
1459602319370,-9.435,3.6200000000000004e-07
1459602319380,-9.435,7.240000000000001e-07
1459602319390,-9.435,3.6200000000000004e-07
1459602319400,-9.435,3.6200000000000004e-07
1459602319410,-9.435,0.0
1459602319420,-9.435,7.240000000000001e-07
1459602319430,-9.435,3.6200000000000004e-07
1459602319440,-9.435,0.0
1459602319450,-9.435,3.6200000000000004e-07
1459602319460,-9.435,3.6200000000000004e-07
1459602319470,-9.435,7.240000000000001e-07
1459602319480,-9.435,3.6200000000000004e-07
1459602319490,-9.435,0.0
1459602319500,-9.435,3.6200000000000004e-07
1459602319510,-9.435,0.0
1459602319520,-9.435,3.6200000000000004e-07
1459602319530,-9.435,0.0
1459602319540,-9.435,0.0
1459602319550,-9.435,3.6200000000000004e-07
