Timestamp,position,BLMTI.06R7.B1E10_TCLA.D6R7.B1
1459602876310,6.985,1.0859999999999999e-06
1459602876320,6.985,0.0
1459602876330,6.985,7.240000000000001e-07
1459602876340,6.985,0.0
1459602876350,6.985,3.6200000000000004e-07
1459602876360,6.985,0.0
1459602876370,6.985,1.0859999999999999e-06
1459602876380,6.985,0.0
1459602876390,6.985,0.0
1459602876400,6.985,0.0
1459602876410,6.985,7.240000000000001e-07
1459602876420,6.985,3.6200000000000004e-07
1459602876430,6.985,1.0859999999999999e-06
1459602876440,6.985,0.0
1459602876450,6.985,3.6200000000000004e-07
1459602876460,6.985,0.0
1459602876470,6.985,7.240000000000001e-07
1459602876480,6.985,0.0
1459602876490,6.985,1.0859999999999999e-06
1459602876500,6.985,0.0
1459602876510,6.985,7.240000000000001e-07
1459602876520,6.985,0.0
1459602876530,6.985,3.6200000000000004e-07
1459602876540,6.985,0.0
1459602876550,6.985,7.240000000000001e-07
1459602876560,6.985,0.0
1459602876570,6.985,0.0
1459602876580,6.985,0.0
1459602876590,6.985,3.6200000000000004e-07
1459602876600,6.985,0.0
1459602876610,6.985,7.240000000000001e-07
1459602876620,6.985,0.0
1459602876630,6.985,1.0859999999999999e-06
1459602876640,6.985,0.0
1459602876650,6.985,1.4480000000000002e-06
1459602876660,6.985,0.0
1459602876670,6.985,3.6200000000000004e-07
1459602876680,6.985,0.0
1459602876690,6.985,3.6200000000000004e-07
1459602876700,6.985,3.6200000000000004e-07
1459602876710,6.985,0.0
1459602876720,6.985,0.0
1459602876730,6.985,1.0859999999999999e-06
1459602876740,6.985,0.0
1459602876750,6.985,3.6200000000000004e-07
1459602876760,6.985,0.0
1459602876770,6.985,3.6200000000000004e-07
1459602876780,6.985,0.0
1459602876790,6.985,1.0859999999999999e-06
1459602876800,6.985,0.0
1459602876810,6.985,0.0
1459602876820,6.985,0.0
1459602876830,6.985,7.240000000000001e-07
1459602876840,6.985,3.6200000000000004e-07
1459602876850,6.985,7.240000000000001e-07
1459602876860,6.985,0.0
1459602876870,6.985,3.6200000000000004e-07
1459602876880,6.985,0.0
1459602876890,6.985,1.0859999999999999e-06
1459602876900,6.985,0.0
1459602876910,6.985,3.6200000000000004e-07
1459602876920,6.985,0.0
1459602876930,6.985,1.0859999999999999e-06
1459602876940,6.985,0.0
1459602876950,6.985,3.6200000000000004e-07
1459602876960,6.985,0.0
1459602876970,6.985,1.0859999999999999e-06
1459602876980,6.985,0.0
1459602876990,6.985,0.0
1459602877000,6.985,0.0
1459602877010,6.985,7.240000000000001e-07
1459602877020,6.985,0.0
1459602877030,6.985,3.6200000000000004e-07
1459602877040,6.985,0.0
1459602877050,6.985,7.240000000000001e-07
1459602877060,6.985,3.6200000000000004e-07
1459602877070,6.985,3.6200000000000004e-07
1459602877080,6.985,0.0
1459602877090,6.985,0.0
1459602877100,6.985,0.0
1459602877110,6.985,7.240000000000001e-07
1459602877120,6.985,0.0
1459602877130,6.985,3.6200000000000004e-07
1459602877140,6.985,0.0
1459602877150,6.985,1.0859999999999999e-06
1459602877160,6.985,0.0
1459602877170,6.985,1.0859999999999999e-06
1459602877180,6.985,0.0
1459602877190,6.985,7.240000000000001e-07
1459602877200,6.985,0.0
1459602877210,6.985,3.6200000000000004e-07
1459602877220,6.985,0.0
1459602877230,6.985,3.6200000000000004e-07
1459602877240,6.985,0.0
1459602877250,6.985,7.240000000000001e-07
1459602877260,6.985,0.0
1459602877270,6.985,3.6200000000000004e-07
1459602877280,6.985,0.0
1459602877290,6.985,3.6200000000000004e-07
1459602877300,6.985,3.6200000000000004e-07
1459602877310,6.985,3.6200000000000004e-07
1459602877320,6.985,0.0
1459602877330,6.985,7.240000000000001e-07
1459602877340,6.985,0.0
1459602877350,6.985,0.0
1459602877360,6.985,0.0
1459602877370,6.985,1.0859999999999999e-06
1459602877380,6.985,0.0
1459602877390,6.985,0.0
1459602877400,6.985,0.0
1459602877410,6.985,1.0859999999999999e-06
1459602877420,6.985,3.6200000000000004e-07
1459602877430,6.985,3.6200000000000004e-07
1459602877440,6.985,0.0
1459602877450,6.985,3.6200000000000004e-07
1459602877460,6.985,0.0
1459602877470,6.985,3.6200000000000004e-07
1459602877480,6.985,0.0
1459602877490,6.985,3.6200000000000004e-07
1459602877500,6.985,0.0
1459602877510,6.985,7.240000000000001e-07
1459602877520,6.985,0.0
1459602877530,6.985,3.6200000000000004e-07
1459602877540,6.985,0.0
1459602877550,6.985,0.0
1459602877560,6.985,3.6200000000000004e-07
1459602877570,6.985,7.240000000000001e-07
1459602877580,6.985,0.0
1459602877590,6.985,3.6200000000000004e-07
1459602877600,6.985,0.0
1459602877610,6.985,7.240000000000001e-07
1459602877620,6.985,0.0
1459602877630,6.985,0.0
1459602877640,6.985,0.0
1459602877650,6.985,7.240000000000001e-07
1459602877660,6.985,0.0
1459602877670,6.985,7.240000000000001e-07
1459602877680,6.985,0.0
1459602877690,6.985,7.240000000000001e-07
1459602877700,6.985,0.0
1459602877710,6.985,3.6200000000000004e-07
1459602877720,6.985,3.6200000000000004e-07
1459602877730,6.985,3.6200000000000004e-07
1459602877740,6.985,3.6200000000000004e-07
1459602877750,6.985,7.240000000000001e-07
1459602877760,6.985,0.0
1459602877770,6.985,3.6200000000000004e-07
1459602877780,6.985,0.0
1459602877790,6.985,7.240000000000001e-07
1459602877800,6.985,0.0
1459602877810,6.985,1.0859999999999999e-06
1459602877820,6.985,0.0
1459602877830,6.985,7.240000000000001e-07
1459602877840,6.985,0.0
1459602877850,6.985,7.240000000000001e-07
1459602877860,6.985,0.0
1459602877870,6.985,0.0
1459602877880,6.985,0.0
1459602877890,6.985,7.240000000000001e-07
1459602877900,6.985,0.0
1459602877910,6.985,7.240000000000001e-07
1459602877920,6.985,0.0
1459602877930,6.985,7.240000000000001e-07
1459602877940,6.985,0.0
1459602877950,6.985,3.6200000000000004e-07
1459602877960,6.985,0.0
1459602877970,6.985,7.240000000000001e-07
1459602877980,6.985,0.0
1459602877990,6.985,0.0
1459602878000,6.985,3.6200000000000004e-07
1459602878010,6.985,7.240000000000001e-07
1459602878020,6.985,0.0
1459602878030,6.985,7.240000000000001e-07
1459602878040,6.985,0.0
1459602878050,6.985,7.240000000000001e-07
1459602878060,6.985,0.0
1459602878070,6.985,3.6200000000000004e-07
1459602878080,6.985,0.0
1459602878090,6.985,3.6200000000000004e-07
1459602878100,6.985,0.0
1459602878110,6.985,0.0
1459602878120,6.985,0.0
1459602878130,6.985,1.0859999999999999e-06
1459602878140,6.985,3.6200000000000004e-07
1459602878150,6.985,3.6200000000000004e-07
1459602878160,6.985,0.0
1459602878170,6.985,7.240000000000001e-07
1459602878180,6.985,0.0
1459602878190,6.985,3.6200000000000004e-07
1459602878200,6.985,0.0
1459602878210,6.985,7.240000000000001e-07
1459602878220,6.985,0.0
1459602878230,6.985,3.6200000000000004e-07
1459602878240,6.985,0.0
1459602878250,6.985,7.240000000000001e-07
1459602878260,6.985,0.0
1459602878270,6.985,1.4480000000000002e-06
1459602878280,6.985,0.0
1459602878290,6.985,0.0
1459602878300,6.985,3.6200000000000004e-07
1459602878310,6.985,7.240000000000001e-07
1459602878320,6.985,0.0
1459602878330,6.985,0.0
1459602878340,6.985,0.0
1459602878350,6.985,1.0859999999999999e-06
1459602878360,6.985,0.0
1459602878370,6.985,3.6200000000000004e-07
1459602878380,6.985,3.6200000000000004e-07
1459602878390,6.985,3.6200000000000004e-07
1459602878400,6.985,3.6200000000000004e-07
1459602878410,6.985,0.0
1459602878420,6.985,0.0
1459602878430,6.985,7.240000000000001e-07
1459602878440,6.985,0.0
1459602878450,6.985,3.6200000000000004e-07
1459602878460,6.985,3.6200000000000004e-07
1459602878470,6.985,3.6200000000000004e-07
1459602878480,6.985,3.6200000000000004e-07
1459602878490,6.985,7.240000000000001e-07
1459602878500,6.985,0.0
1459602878510,6.985,0.0
1459602878520,6.985,3.6200000000000004e-07
1459602878530,6.985,7.240000000000001e-07
1459602878540,6.985,0.0
1459602878550,6.985,3.6200000000000004e-07
1459602878560,6.985,0.0
1459602878570,6.985,0.0
1459602878580,6.985,7.240000000000001e-07
1459602878590,6.985,7.240000000000001e-07
1459602878600,6.985,0.0
1459602878610,6.985,3.6200000000000004e-07
1459602878620,6.985,0.0
1459602878630,6.985,3.6200000000000004e-07
1459602878640,6.985,3.6200000000000004e-07
1459602878650,6.985,7.240000000000001e-07
1459602878660,6.985,0.0
1459602878670,6.985,3.6200000000000004e-07
1459602878680,6.985,0.0
1459602878690,6.985,7.240000000000001e-07
1459602878700,6.985,0.0
1459602878710,6.985,7.240000000000001e-07
1459602878720,6.985,0.0
1459602878730,6.985,0.0
1459602878740,6.985,3.6200000000000004e-07
1459602878750,6.985,7.240000000000001e-07
1459602878760,6.985,0.0
1459602878770,6.985,3.6200000000000004e-07
1459602878780,6.985,0.0
1459602878790,6.985,7.240000000000001e-07
1459602878800,6.985,0.0
1459602878810,6.985,3.6200000000000004e-07
1459602878820,6.985,0.0
1459602878830,6.985,7.240000000000001e-07
1459602878840,6.985,0.0
1459602878850,6.985,3.6200000000000004e-07
1459602878860,6.985,0.0
1459602878870,6.985,7.240000000000001e-07
1459602878880,6.985,0.0
1459602878890,6.985,3.6200000000000004e-07
1459602878900,6.985,0.0
1459602878910,6.985,0.0
1459602878920,6.985,0.0
1459602878930,6.985,7.240000000000001e-07
1459602878940,6.985,0.0
1459602878950,6.985,7.240000000000001e-07
1459602878960,6.985,0.0
1459602878970,6.985,7.240000000000001e-07
1459602878980,6.985,0.0
1459602878990,6.985,7.240000000000001e-07
1459602879000,6.985,0.0
1459602879010,6.985,0.0
1459602879020,6.985,3.6200000000000004e-07
1459602879030,6.985,3.6200000000000004e-07
1459602879040,6.985,0.0
1459602879050,6.985,1.0859999999999999e-06
1459602879060,6.985,0.0
1459602879070,6.985,1.0859999999999999e-06
1459602879080,6.985,0.0
1459602879090,6.985,0.0
1459602879100,6.985,0.0
1459602879110,6.985,1.0859999999999999e-06
1459602879120,6.985,0.0
1459602879130,6.985,0.0
1459602879140,6.985,0.0
1459602879150,6.985,1.0859999999999999e-06
1459602879160,6.985,0.0
1459602879170,6.985,3.6200000000000004e-07
1459602879180,6.985,0.0
1459602879190,6.985,3.6200000000000004e-07
1459602879200,6.985,0.0
1459602879210,6.985,7.240000000000001e-07
1459602879220,6.985,0.0
1459602879230,6.985,1.4480000000000002e-06
1459602879240,6.985,0.0
1459602879250,6.985,7.240000000000001e-07
1459602879260,6.985,0.0
1459602879270,6.985,3.6200000000000004e-07
1459602879280,6.985,0.0
1459602879290,6.985,7.240000000000001e-07
1459602879300,6.985,0.0
1459602879310,6.985,3.6200000000000004e-07
1459602879320,6.985,0.0
1459602879330,6.985,1.4480000000000002e-06
1459602879340,6.985,0.0
1459602879350,6.985,7.240000000000001e-07
1459602879360,6.985,0.0
1459602879370,6.985,1.0859999999999999e-06
1459602879380,6.985,0.0
1459602879390,6.985,0.0
1459602879400,6.985,0.0
1459602879410,6.985,3.6200000000000004e-07
1459602879420,6.985,0.0
1459602879430,6.985,7.240000000000001e-07
1459602879440,6.985,0.0
1459602879450,6.985,3.6200000000000004e-07
1459602879460,6.985,0.0
1459602879470,6.985,7.240000000000001e-07
1459602879480,6.985,0.0
1459602879490,6.985,7.240000000000001e-07
1459602879500,6.985,0.0
1459602879510,6.985,3.6200000000000004e-07
1459602879520,6.985,0.0
1459602879530,6.985,7.240000000000001e-07
1459602879540,6.985,0.0
1459602879550,6.985,0.0
1459602879560,6.985,0.0
1459602879570,6.985,1.0859999999999999e-06
1459602879580,6.985,0.0
1459602879590,6.985,3.6200000000000004e-07
1459602879600,6.985,3.6200000000000004e-07
1459602879610,6.985,3.6200000000000004e-07
1459602879620,6.985,0.0
1459602879630,6.985,1.0859999999999999e-06
1459602879640,6.985,0.0
1459602879650,6.985,3.6200000000000004e-07
1459602879660,6.985,0.0
1459602879670,6.985,3.6200000000000004e-07
1459602879680,6.985,0.0
1459602879690,6.985,0.0
1459602879700,6.985,0.0
1459602879710,6.985,3.6200000000000004e-07
1459602879720,6.985,0.0
1459602879730,6.985,7.240000000000001e-07
1459602879740,6.985,0.0
1459602879750,6.985,3.6200000000000004e-07
1459602879760,6.985,0.0
1459602879770,6.985,3.6200000000000004e-07
1459602879780,6.985,0.0
1459602879790,6.985,7.240000000000001e-07
1459602879800,6.985,0.0
1459602879810,6.985,3.6200000000000004e-07
1459602879820,6.985,0.0
1459602879830,6.985,1.4480000000000002e-06
1459602879840,6.985,0.0
1459602879850,6.985,3.6200000000000004e-07
1459602879860,6.985,0.0
1459602879870,6.985,1.0859999999999999e-06
1459602879880,6.985,0.0
1459602879890,6.985,0.0
1459602879900,6.985,0.0
1459602879910,6.985,1.81e-06
1459602879920,6.985,0.0
1459602879930,6.985,3.6200000000000004e-07
1459602879940,6.985,3.6200000000000004e-07
1459602879950,6.985,1.0859999999999999e-06
1459602879960,6.985,0.0
1459602879970,6.985,7.240000000000001e-07
1459602879980,6.985,0.0
1459602879990,6.985,7.240000000000001e-07
1459602880000,6.985,0.0
1459602880010,6.985,7.240000000000001e-07
1459602880020,6.985,0.0
1459602880030,6.985,3.6200000000000004e-07
1459602880040,6.985,0.0
1459602880050,6.985,1.0859999999999999e-06
1459602880060,6.985,0.0
1459602880070,6.985,3.6200000000000004e-07
1459602880080,6.985,0.0
1459602880090,6.985,7.240000000000001e-07
1459602880100,6.985,0.0
1459602880110,6.985,3.6200000000000004e-07
1459602880120,6.985,0.0
1459602880130,6.985,3.6200000000000004e-07
1459602880140,6.985,0.0
1459602880150,6.985,7.240000000000001e-07
1459602880160,6.985,0.0
1459602880170,6.985,7.240000000000001e-07
1459602880180,6.985,0.0
1459602880190,6.985,3.6200000000000004e-07
1459602880200,6.985,0.0
1459602880210,6.985,3.6200000000000004e-07
1459602880220,6.985,0.0
1459602880230,6.985,1.0859999999999999e-06
1459602880240,6.985,0.0
1459602880250,6.985,3.6200000000000004e-07
1459602880260,6.985,0.0
1459602880270,6.985,7.240000000000001e-07
1459602880280,6.985,0.0
1459602880290,6.985,3.6200000000000004e-07
1459602880300,6.985,0.0
1459602880310,6.985,7.240000000000001e-07
1459602880320,6.985,0.0
1459602880330,6.985,3.6200000000000004e-07
1459602880340,6.985,0.0
1459602880350,6.985,7.240000000000001e-07
1459602880360,6.985,0.0
1459602880370,6.985,1.0859999999999999e-06
1459602880380,6.985,0.0
1459602880390,6.985,3.6200000000000004e-07
1459602880400,6.985,0.0
1459602880410,6.985,0.0
1459602880420,6.985,3.6200000000000004e-07
1459602880430,6.985,7.240000000000001e-07
1459602880440,6.985,0.0
1459602880450,6.985,7.240000000000001e-07
1459602880460,6.985,0.0
1459602880470,6.985,7.240000000000001e-07
1459602880480,6.985,0.0
1459602880490,6.985,0.0
1459602880500,6.985,3.6200000000000004e-07
1459602880510,6.985,3.6200000000000004e-07
1459602880520,6.985,7.240000000000001e-07
1459602880530,6.985,0.0
1459602880540,6.985,0.0
1459602880550,6.985,7.240000000000001e-07
1459602880560,6.985,0.0
1459602880570,6.985,1.0859999999999999e-06
1459602880580,6.985,0.0
1459602880590,6.985,3.6200000000000004e-07
1459602880600,6.985,3.6200000000000004e-07
1459602880610,6.985,7.240000000000001e-07
1459602880620,6.985,0.0
1459602880630,6.985,3.6200000000000004e-07
1459602880640,6.985,0.0
1459602880650,6.985,3.6200000000000004e-07
1459602880660,6.985,0.0
1459602880670,6.985,3.6200000000000004e-07
1459602880680,6.985,0.0
1459602880690,6.985,7.240000000000001e-07
1459602880700,6.985,3.6200000000000004e-07
1459602880710,6.985,3.6200000000000004e-07
1459602880720,6.985,0.0
1459602880730,6.985,3.6200000000000004e-07
1459602880740,6.985,0.0
1459602880750,6.985,7.240000000000001e-07
1459602880760,6.985,0.0
1459602880770,6.985,3.6200000000000004e-07
1459602880780,6.985,3.6200000000000004e-07
1459602880790,6.985,0.0
1459602880800,6.985,0.0
1459602880810,6.985,7.240000000000001e-07
1459602880820,6.985,0.0
1459602880830,6.985,7.240000000000001e-07
1459602880840,6.985,0.0
1459602880850,6.985,3.6200000000000004e-07
1459602880860,6.985,0.0
1459602880870,6.985,7.240000000000001e-07
1459602880880,6.985,0.0
1459602880890,6.985,1.0859999999999999e-06
1459602880900,6.985,0.0
1459602880910,6.985,0.0
1459602880920,6.985,0.0
1459602880930,6.985,3.6200000000000004e-07
1459602880940,6.985,0.0
1459602880950,6.985,7.240000000000001e-07
1459602880960,6.985,0.0
1459602880970,6.985,0.0
1459602880980,6.985,7.240000000000001e-07
1459602880990,6.985,3.6200000000000004e-07
1459602881000,6.985,0.0
1459602881010,6.985,7.240000000000001e-07
1459602881020,6.985,0.0
1459602881030,6.985,3.6200000000000004e-07
1459602881040,6.985,0.0
1459602881050,6.985,7.240000000000001e-07
1459602881060,6.985,0.0
1459602881070,6.985,3.6200000000000004e-07
1459602881080,6.985,0.0
1459602881090,6.985,1.0859999999999999e-06
1459602881100,6.985,0.0
1459602881110,6.985,7.240000000000001e-07
1459602881120,6.985,0.0
1459602881130,6.985,0.0
1459602881140,6.985,0.0
1459602881150,6.985,7.240000000000001e-07
1459602881160,6.985,0.0
1459602881170,6.985,0.0
1459602881180,6.985,3.6200000000000004e-07
1459602881190,6.985,0.0
1459602881200,6.985,3.6200000000000004e-07
1459602881210,6.985,1.4480000000000002e-06
1459602881220,6.985,0.0
1459602881230,6.985,0.0
1459602881240,6.985,0.0
1459602881250,6.985,7.240000000000001e-07
1459602881260,6.985,0.0
1459602881270,6.985,7.240000000000001e-07
1459602881280,6.985,0.0
1459602881290,6.985,0.0
1459602881300,6.985,0.0
1459602881310,6.985,1.0859999999999999e-06
1459602881320,6.985,0.0
1459602881330,6.985,3.6200000000000004e-07
1459602881340,6.985,0.0
1459602881350,6.985,3.6200000000000004e-07
1459602881360,6.985,0.0
1459602881370,6.985,7.240000000000001e-07
1459602881380,6.985,0.0
1459602881390,6.985,1.0859999999999999e-06
1459602881400,6.985,7.240000000000001e-07
1459602881410,6.985,0.0
1459602881420,6.985,0.0
1459602881430,6.985,3.6200000000000004e-07
1459602881440,6.985,0.0
1459602881450,6.985,1.0859999999999999e-06
1459602881460,6.985,0.0
1459602881470,6.985,3.6200000000000004e-07
1459602881480,6.985,0.0
1459602881490,6.985,1.4480000000000002e-06
1459602881500,6.985,0.0
1459602881510,6.985,0.0
1459602881520,6.985,0.0
1459602881530,6.985,7.240000000000001e-07
1459602881540,6.985,0.0
1459602881550,6.985,7.240000000000001e-07
1459602881560,6.985,0.0
1459602881570,6.985,7.240000000000001e-07
1459602881580,6.985,0.0
1459602881590,6.985,0.0
1459602881600,6.985,3.6200000000000004e-07
1459602881610,6.985,3.6200000000000004e-07
1459602881620,6.985,0.0
1459602881630,6.985,7.240000000000001e-07
1459602881640,6.985,0.0
1459602881650,6.985,7.240000000000001e-07
1459602881660,6.985,3.6200000000000004e-07
1459602881670,6.985,3.6200000000000004e-07
1459602881680,6.985,0.0
1459602881690,6.985,3.6200000000000004e-07
1459602881700,6.985,0.0
1459602881710,6.985,1.0859999999999999e-06
1459602881720,6.985,0.0
1459602881730,6.985,3.6200000000000004e-07
1459602881740,6.985,0.0
1459602881750,6.985,7.240000000000001e-07
1459602881760,6.985,0.0
1459602881770,6.985,0.0
1459602881780,6.985,0.0
1459602881790,6.985,7.240000000000001e-07
1459602881800,6.985,0.0
1459602881810,6.985,3.6200000000000004e-07
1459602881820,6.985,3.6200000000000004e-07
1459602881830,6.985,7.240000000000001e-07
1459602881840,6.985,0.0
1459602881850,6.985,7.240000000000001e-07
1459602881860,6.985,0.0
1459602881870,6.985,0.0
1459602881880,6.985,0.0
1459602881890,6.985,7.240000000000001e-07
1459602881900,6.985,0.0
1459602881910,6.985,3.6200000000000004e-07
1459602881920,6.985,0.0
1459602881930,6.985,7.240000000000001e-07
1459602881940,6.985,0.0
1459602881950,6.985,1.0859999999999999e-06
1459602881960,6.985,0.0
1459602881970,6.985,7.240000000000001e-07
1459602881980,6.985,0.0
1459602881990,6.985,7.240000000000001e-07
1459602882000,6.985,0.0
1459602882010,6.985,3.6200000000000004e-07
1459602882020,6.985,0.0
1459602882030,6.985,7.240000000000001e-07
1459602882040,6.985,3.6200000000000004e-07
1459602882050,6.985,3.6200000000000004e-07
1459602882060,6.985,0.0
1459602882070,6.985,7.240000000000001e-07
1459602882080,6.985,0.0
1459602882090,6.985,1.0859999999999999e-06
1459602882100,6.985,0.0
1459602882110,6.985,3.6200000000000004e-07
1459602882120,6.985,0.0
1459602882130,6.985,3.6200000000000004e-07
1459602882140,6.985,0.0
1459602882150,6.985,3.6200000000000004e-07
1459602882160,6.985,3.6200000000000004e-07
1459602882170,6.985,3.6200000000000004e-07
1459602882180,6.985,0.0
1459602882190,6.985,1.4480000000000002e-06
1459602882200,6.985,0.0
1459602882210,6.985,0.0
1459602882220,6.985,0.0
1459602882230,6.985,7.240000000000001e-07
1459602882240,6.985,0.0
1459602882250,6.985,7.240000000000001e-07
1459602882260,6.985,0.0
1459602882270,6.985,3.6200000000000004e-07
1459602882280,6.985,0.0
1459602882290,6.985,1.0859999999999999e-06
1459602882300,6.985,0.0
1459602882310,6.985,0.0
1459602882320,6.985,0.0
1459602882330,6.985,7.240000000000001e-07
1459602882340,6.985,0.0
1459602882350,6.985,3.6200000000000004e-07
1459602882360,6.985,0.0
1459602882370,6.985,7.240000000000001e-07
1459602882380,6.985,0.0
1459602882390,6.985,3.6200000000000004e-07
1459602882400,6.985,3.6200000000000004e-07
1459602882410,6.985,3.6200000000000004e-07
1459602882420,6.985,0.0
1459602882430,6.985,1.0859999999999999e-06
1459602882440,6.985,0.0
1459602882450,6.985,7.240000000000001e-07
1459602882460,6.985,0.0
1459602882470,6.985,7.240000000000001e-07
1459602882480,6.985,0.0
1459602882490,6.985,1.0859999999999999e-06
1459602882500,6.985,0.0
1459602882510,6.985,0.0
1459602882520,6.985,0.0
1459602882530,6.985,0.0
1459602882540,6.985,0.0
1459602882550,6.985,3.6200000000000004e-07
1459602882560,6.985,0.0
1459602882570,6.985,3.6200000000000004e-07
1459602882580,6.985,3.6200000000000004e-07
1459602882590,6.985,3.6200000000000004e-07
1459602882600,6.985,0.0
1459602882610,6.985,7.240000000000001e-07
1459602882620,6.985,0.0
1459602882630,6.985,7.240000000000001e-07
1459602882640,6.985,0.0
1459602882650,6.985,7.240000000000001e-07
1459602882660,6.985,0.0
1459602882670,6.985,7.240000000000001e-07
1459602882680,6.985,0.0
1459602882690,6.985,3.6200000000000004e-07
1459602882700,6.985,0.0
1459602882710,6.985,7.240000000000001e-07
1459602882720,6.985,0.0
1459602882730,6.985,3.6200000000000004e-07
1459602882740,6.985,3.6200000000000004e-07
1459602882750,6.985,3.6200000000000004e-07
1459602882760,6.985,0.0
1459602882770,6.985,1.0859999999999999e-06
1459602882780,6.985,0.0
1459602882790,6.985,3.6200000000000004e-07
1459602882800,6.985,0.0
1459602882810,6.985,1.0859999999999999e-06
1459602882820,6.985,0.0
1459602882830,6.985,0.0
1459602882840,6.985,3.6200000000000004e-07
1459602882850,6.985,7.240000000000001e-07
1459602882860,6.985,0.0
1459602882870,6.985,3.6200000000000004e-07
1459602882880,6.985,0.0
1459602882890,6.985,3.6200000000000004e-07
1459602882900,6.985,0.0
1459602882910,6.985,7.240000000000001e-07
1459602882920,6.985,0.0
1459602882930,6.985,0.0
1459602882940,6.985,3.6200000000000004e-07
1459602882950,6.985,0.0
1459602882960,6.985,3.6200000000000004e-07
