Timestamp,position,BLMTI.05R7.B1E10_TCSG.D5R7.B1
1459607654720,9.535,2.1719999999999997e-06
1459607654730,9.535,0.0
1459607654740,9.535,0.0
1459607654750,9.535,0.0
1459607654760,9.535,0.0
1459607654770,9.535,0.0
1459607654780,9.535,0.0
1459607654790,9.535,0.0
1459607654800,9.535,1.0859999999999999e-06
1459607654810,9.535,0.0
1459607654820,9.535,7.240000000000001e-07
1459607654830,9.535,0.0
1459607654840,9.535,7.240000000000001e-07
1459607654850,9.535,0.0
1459607654860,9.535,0.0
1459607654870,9.535,0.0
1459607654880,9.535,7.240000000000001e-07
1459607654890,9.535,0.0
1459607654900,9.535,1.4480000000000002e-06
1459607654910,9.535,0.0
1459607654920,9.535,0.0
1459607654930,9.535,0.0
1459607654940,9.535,0.0
1459607654950,9.535,0.0
1459607654960,9.535,0.0
1459607654970,9.535,0.0
1459607654980,9.535,0.0
1459607654990,9.535,0.0
1459607655000,9.535,1.0859999999999999e-06
1459607655010,9.535,0.0
1459607655020,9.535,7.240000000000001e-07
1459607655030,9.535,0.0
1459607655040,9.535,0.0
1459607655050,9.535,0.0
1459607655060,9.535,7.240000000000001e-07
1459607655070,9.535,0.0
1459607655080,9.535,3.6200000000000004e-07
1459607655090,9.535,0.0
1459607655100,9.535,1.4480000000000002e-06
1459607655110,9.535,1.0859999999999999e-06
1459607655120,9.535,3.6200000000000004e-07
1459607655130,9.535,1.0859999999999999e-06
1459607655140,9.535,0.0
1459607655150,9.535,0.0
1459607655160,9.535,0.0
1459607655170,9.535,0.0
1459607655180,9.535,0.0
1459607655190,9.535,3.6200000000000004e-07
1459607655200,9.535,0.0
1459607655210,9.535,1.0859999999999999e-06
1459607655220,9.535,1.0859999999999999e-06
1459607655230,9.535,1.4480000000000002e-06
1459607655240,9.535,0.0
1459607655250,9.535,7.240000000000001e-07
1459607655260,9.535,0.0
1459607655270,9.535,0.0
1459607655280,9.535,0.0
1459607655290,9.535,0.0
1459607655300,9.535,0.0
1459607655310,9.535,0.0
1459607655320,9.535,0.0
1459607655330,9.535,3.258e-06
1459607655340,9.535,0.0
1459607655350,9.535,0.0
1459607655360,9.535,0.0
1459607655370,9.535,0.0
1459607655380,9.535,0.0
1459607655390,9.535,0.0
1459607655400,9.535,0.0
