Timestamp,position,BLMTI.06L7.B1E10_TCP.C6L7.B1
1459600974730,4.63,3.6200000000000004e-07
1459600974740,4.63,1.4480000000000002e-06
1459600974750,4.63,0.0
1459600974760,4.63,3.6200000000000004e-07
1459600974770,4.63,3.6200000000000004e-07
1459600974780,4.63,3.6200000000000004e-07
1459600974790,4.63,0.0
1459600974800,4.63,0.0
1459600974810,4.63,7.240000000000001e-07
1459600974820,4.63,0.0
1459600974830,4.63,3.6200000000000004e-07
1459600974840,4.63,0.0
1459600974850,4.63,3.6200000000000004e-07
1459600974860,4.63,0.0
1459600974870,4.63,3.6200000000000004e-07
1459600974880,4.63,3.6200000000000004e-07
1459600974890,4.63,0.0
1459600974900,4.63,0.0
1459600974910,4.63,7.240000000000001e-07
1459600974920,4.63,0.0
1459600974930,4.63,0.0
1459600974940,4.63,3.6200000000000004e-07
1459600974950,4.63,0.0
1459600974960,4.63,0.0
1459600974970,4.63,3.6200000000000004e-07
1459600974980,4.63,3.6200000000000004e-07
1459600974990,4.63,3.6200000000000004e-07
1459600975000,4.63,3.6200000000000004e-07
1459600975010,4.63,0.0
1459600975020,4.63,7.240000000000001e-07
1459600975030,4.63,3.6200000000000004e-07
1459600975040,4.63,0.0
1459600975050,4.63,0.0
1459600975060,4.63,3.6200000000000004e-07
1459600975070,4.63,7.240000000000001e-07
1459600975080,4.63,0.0
1459600975090,4.63,7.240000000000001e-07
1459600975100,4.63,3.6200000000000004e-07
1459600975110,4.63,7.240000000000001e-07
1459600975120,4.63,0.0
1459600975130,4.63,0.0
1459600975140,4.63,0.0
1459600975150,4.63,7.240000000000001e-07
1459600975160,4.63,0.0
1459600975170,4.63,0.0
1459600975180,4.63,3.6200000000000004e-07
1459600975190,4.63,0.0
1459600975200,4.63,7.240000000000001e-07
1459600975210,4.63,3.6200000000000004e-07
1459600975220,4.63,3.6200000000000004e-07
1459600975230,4.63,0.0
1459600975240,4.63,3.6200000000000004e-07
1459600975250,4.63,3.6200000000000004e-07
1459600975260,4.63,3.6200000000000004e-07
1459600975270,4.63,0.0
1459600975280,4.63,3.6200000000000004e-07
1459600975290,4.63,0.0
1459600975300,4.63,3.6200000000000004e-07
1459600975310,4.63,3.6200000000000004e-07
1459600975320,4.63,0.0
1459600975330,4.63,3.6200000000000004e-07
1459600975340,4.63,0.0
1459600975350,4.63,3.6200000000000004e-07
1459600975360,4.63,3.6200000000000004e-07
1459600975370,4.63,7.240000000000001e-07
1459600975380,4.63,0.0
1459600975390,4.63,7.240000000000001e-07
1459600975400,4.63,3.6200000000000004e-07
1459600975410,4.63,0.0
1459600975420,4.63,7.240000000000001e-07
1459600975430,4.63,0.0
1459600975440,4.63,7.240000000000001e-07
1459600975450,4.63,0.0
1459600975460,4.63,0.0
1459600975470,4.63,0.0
1459600975480,4.63,7.240000000000001e-07
1459600975490,4.63,0.0
1459600975500,4.63,3.6200000000000004e-07
1459600975510,4.63,7.240000000000001e-07
1459600975520,4.63,0.0
1459600975530,4.63,0.0
1459600975540,4.63,0.0
1459600975550,4.63,3.6200000000000004e-07
1459600975560,4.63,0.0
1459600975570,4.63,7.240000000000001e-07
1459600975580,4.63,0.0
1459600975590,4.63,0.0
1459600975600,4.63,3.6200000000000004e-07
1459600975610,4.63,3.6200000000000004e-07
1459600975620,4.63,0.0
1459600975630,4.63,7.240000000000001e-07
1459600975640,4.63,0.0
1459600975650,4.63,3.6200000000000004e-07
1459600975660,4.63,0.0
1459600975670,4.63,7.240000000000001e-07
1459600975680,4.63,0.0
1459600975690,4.63,3.6200000000000004e-07
1459600975700,4.63,0.0
1459600975710,4.63,0.0
1459600975720,4.63,3.6200000000000004e-07
1459600975730,4.63,3.6200000000000004e-07
1459600975740,4.63,3.6200000000000004e-07
1459600975750,4.63,3.6200000000000004e-07
1459600975760,4.63,3.6200000000000004e-07
1459600975770,4.63,0.0
1459600975780,4.63,3.6200000000000004e-07
1459600975790,4.63,1.0859999999999999e-06
1459600975800,4.63,0.0
1459600975810,4.63,0.0
1459600975820,4.63,3.6200000000000004e-07
1459600975830,4.63,3.6200000000000004e-07
1459600975840,4.63,0.0
1459600975850,4.63,3.6200000000000004e-07
1459600975860,4.63,3.6200000000000004e-07
