Timestamp,position,BLMTI.05L3.B2E10_TCSG.B5L3.B2
1459602321020,8.09,3.6200000000000004e-07
1459602321030,8.09,7.240000000000001e-07
1459602321040,8.09,3.6200000000000004e-07
1459602321050,8.09,0.0
1459602321060,8.09,0.0
1459602321070,8.09,3.6200000000000004e-07
1459602321080,8.09,3.6200000000000004e-07
1459602321090,8.09,0.0
1459602321100,8.09,1.0859999999999999e-06
1459602321110,8.09,3.6200000000000004e-07
1459602321120,8.09,7.240000000000001e-07
1459602321130,8.09,0.0
1459602321140,8.09,3.6200000000000004e-07
1459602321150,8.09,0.0
1459602321160,8.09,1.0859999999999999e-06
1459602321170,8.09,3.6200000000000004e-07
1459602321180,8.09,3.6200000000000004e-07
1459602321190,8.09,3.6200000000000004e-07
1459602321200,8.09,0.0
1459602321210,8.09,3.6200000000000004e-07
1459602321220,8.09,3.6200000000000004e-07
1459602321230,8.09,0.0
1459602321240,8.09,0.0
1459602321250,8.09,0.0
1459602321260,8.09,3.6200000000000004e-07
1459602321270,8.09,3.6200000000000004e-07
1459602321280,8.09,3.6200000000000004e-07
1459602321290,8.09,3.6200000000000004e-07
1459602321300,8.09,0.0
1459602321310,8.09,7.240000000000001e-07
1459602321320,8.09,0.0
1459602321330,8.09,0.0
1459602321340,8.09,3.6200000000000004e-07
1459602321350,8.09,0.0
1459602321360,8.09,1.0859999999999999e-06
1459602321370,8.09,0.0
1459602321380,8.09,7.240000000000001e-07
1459602321390,8.09,0.0
1459602321400,8.09,7.240000000000001e-07
1459602321410,8.09,0.0
1459602321420,8.09,7.240000000000001e-07
1459602321430,8.09,3.6200000000000004e-07
1459602321440,8.09,7.240000000000001e-07
1459602321450,8.09,3.6200000000000004e-07
1459602321460,8.09,3.6200000000000004e-07
1459602321470,8.09,3.6200000000000004e-07
1459602321480,8.09,0.0
1459602321490,8.09,1.0859999999999999e-06
1459602321500,8.09,3.6200000000000004e-07
1459602321510,8.09,3.6200000000000004e-07
1459602321520,8.09,3.6200000000000004e-07
1459602321530,8.09,3.6200000000000004e-07
1459602321540,8.09,0.0
1459602321550,8.09,0.0
1459602321560,8.09,1.0859999999999999e-06
1459602321570,8.09,0.0
1459602321580,8.09,3.6200000000000004e-07
1459602321590,8.09,3.6200000000000004e-07
1459602321600,8.09,3.6200000000000004e-07
1459602321610,8.09,0.0
1459602321620,8.09,7.240000000000001e-07
1459602321630,8.09,7.240000000000001e-07
1459602321640,8.09,3.6200000000000004e-07
1459602321650,8.09,0.0
1459602321660,8.09,3.6200000000000004e-07
1459602321670,8.09,0.0
1459602321680,8.09,3.6200000000000004e-07
1459602321690,8.09,3.6200000000000004e-07
1459602321700,8.09,0.0
1459602321710,8.09,0.0
1459602321720,8.09,3.6200000000000004e-07
1459602321730,8.09,3.6200000000000004e-07
1459602321740,8.09,7.240000000000001e-07
1459602321750,8.09,0.0
1459602321760,8.09,7.240000000000001e-07
1459602321770,8.09,7.240000000000001e-07
1459602321780,8.09,0.0
1459602321790,8.09,3.6200000000000004e-07
1459602321800,8.09,7.240000000000001e-07
1459602321810,8.09,3.6200000000000004e-07
1459602321820,8.09,7.240000000000001e-07
1459602321830,8.09,0.0
1459602321840,8.09,3.6200000000000004e-07
1459602321850,8.09,7.240000000000001e-07
1459602321860,8.09,0.0
1459602321870,8.09,0.0
1459602321880,8.09,3.6200000000000004e-07
1459602321890,8.09,0.0
1459602321900,8.09,3.6200000000000004e-07
1459602321910,8.09,7.240000000000001e-07
1459602321920,8.09,0.0
1459602321930,8.09,3.6200000000000004e-07
1459602321940,8.09,7.240000000000001e-07
1459602321950,8.09,3.6200000000000004e-07
1459602321960,8.09,7.240000000000001e-07
1459602321970,8.09,3.6200000000000004e-07
1459602321980,8.09,0.0
1459602321990,8.09,3.6200000000000004e-07
1459602322000,8.09,7.240000000000001e-07
1459602322010,8.09,0.0
1459602322020,8.09,3.6200000000000004e-07
1459602322030,8.09,0.0
