Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601350050,8.095,0.0
1459601350060,8.095,0.0
1459601350070,8.095,0.0
1459601350080,8.095,0.0
1459601350090,8.095,0.0
1459601350100,8.095,7.240000000000001e-07
1459601350110,8.095,0.0
1459601350120,8.095,1.0859999999999999e-06
1459601350130,8.095,3.6200000000000004e-07
1459601350140,8.095,0.0
1459601350150,8.095,2.5340000000000002e-06
1459601350160,8.095,0.0
1459601350170,8.095,0.0
1459601350180,8.095,0.0
1459601350190,8.095,0.0
1459601350200,8.095,0.0
1459601350210,8.095,0.0
1459601350220,8.095,0.0
1459601350230,8.095,0.0
1459601350240,8.095,0.0
1459601350250,8.095,1.0859999999999999e-06
1459601350260,8.095,1.0859999999999999e-06
1459601350270,8.095,3.6200000000000004e-07
1459601350280,8.095,1.4480000000000002e-06
1459601350290,8.095,0.0
1459601350300,8.095,0.0
1459601350310,8.095,0.0
1459601350320,8.095,0.0
1459601350330,8.095,0.0
1459601350340,8.095,0.0
1459601350350,8.095,0.0
1459601350360,8.095,0.0
1459601350370,8.095,0.0
1459601350380,8.095,0.0
1459601350390,8.095,0.0
1459601350400,8.095,0.0
1459601350410,8.095,0.0
1459601350420,8.095,7.24e-06
1459601350430,8.095,0.0
1459601350440,8.095,7.240000000000001e-07
1459601350450,8.095,0.0
1459601350460,8.095,0.0
1459601350470,8.095,0.0
1459601350480,8.095,0.0
1459601350490,8.095,0.0
1459601350500,8.095,0.0
1459601350510,8.095,0.0
1459601350520,8.095,0.0
1459601350530,8.095,0.0
1459601350540,8.095,0.0
1459601350550,8.095,0.0
1459601350560,8.095,0.0
1459601350570,8.095,0.0
1459601350580,8.095,0.0
1459601350590,8.095,0.0
1459601350600,8.095,0.0
1459601350610,8.095,0.0
1459601350620,8.095,0.0
1459601350630,8.095,0.0
1459601350640,8.095,0.0
1459601350650,8.095,0.0
1459601350660,8.095,3.6200000000000004e-07
1459601350670,8.095,7.240000000000001e-07
1459601350680,8.095,0.0
1459601350690,8.095,0.0
1459601350700,8.095,0.0
1459601350710,8.095,0.0
1459601350720,8.095,0.0
1459601350730,8.095,7.240000000000001e-07
1459601350740,8.095,1.0859999999999999e-06
1459601350750,8.095,1.0859999999999999e-06
1459601350760,8.095,0.0
1459601350770,8.095,0.0
1459601350780,8.095,0.0
1459601350790,8.095,0.0
1459601350800,8.095,0.0
1459601350810,8.095,0.0
1459601350820,8.095,0.0
1459601350830,8.095,0.0
1459601350840,8.095,0.0
1459601350850,8.095,0.0
1459601350860,8.095,0.0
1459601350870,8.095,3.6200000000000004e-07
1459601350880,8.095,1.4480000000000002e-06
1459601350890,8.095,3.6200000000000004e-07
1459601350900,8.095,0.0
1459601350910,8.095,0.0
1459601350920,8.095,3.6200000000000004e-07
1459601350930,8.095,0.0
1459601350940,8.095,0.0
1459601350950,8.095,0.0
1459601350960,8.095,0.0
1459601350970,8.095,0.0
1459601350980,8.095,0.0
1459601350990,8.095,0.0
1459601351000,8.095,0.0
1459601351010,8.095,7.240000000000001e-07
1459601351020,8.095,1.4480000000000002e-06
1459601351030,8.095,0.0
1459601351040,8.095,0.0
1459601351050,8.095,1.0859999999999999e-06
1459601351060,8.095,0.0
1459601351070,8.095,0.0
1459601351080,8.095,0.0
1459601351090,8.095,0.0
1459601351100,8.095,7.240000000000001e-07
1459601351110,8.095,0.0
1459601351120,8.095,0.0
1459601351130,8.095,0.0
1459601351140,8.095,0.0
1459601351150,8.095,3.62e-06
1459601351160,8.095,3.6200000000000004e-07
1459601351170,8.095,0.0
1459601351180,8.095,0.0
1459601351190,8.095,0.0
1459601351200,8.095,0.0
1459601351210,8.095,0.0
1459601351220,8.095,3.6200000000000004e-07
1459601351230,8.095,0.0
