Timestamp,position,BLMTI.04R7.B2I10_TCSG.B4R7.B2
1459604366670,-7.485,0.0
1459604366680,-7.485,0.0
1459604366690,-7.485,0.0
1459604366700,-7.485,7.240000000000001e-07
1459604366710,-7.485,3.6200000000000004e-07
1459604366720,-7.485,0.0
1459604366730,-7.485,0.0
1459604366740,-7.485,1.81e-06
1459604366750,-7.485,0.0
1459604366760,-7.485,3.6200000000000004e-07
1459604366770,-7.485,1.81e-06
1459604366780,-7.485,0.0
1459604366790,-7.485,0.0
1459604366800,-7.485,1.81e-06
1459604366810,-7.485,0.0
1459604366820,-7.485,0.0
1459604366830,-7.485,0.0
1459604366840,-7.485,1.4480000000000002e-06
1459604366850,-7.485,0.0
1459604366860,-7.485,7.240000000000001e-07
1459604366870,-7.485,7.240000000000001e-07
1459604366880,-7.485,1.81e-06
1459604366890,-7.485,0.0
1459604366900,-7.485,1.0859999999999999e-06
1459604366910,-7.485,7.240000000000001e-07
1459604366920,-7.485,1.0859999999999999e-06
1459604366930,-7.485,3.6200000000000004e-07
1459604366940,-7.485,1.4480000000000002e-06
1459604366950,-7.485,3.6200000000000004e-07
1459604366960,-7.485,0.0
1459604366970,-7.485,7.240000000000001e-07
1459604366980,-7.485,1.81e-06
1459604366990,-7.485,2.1719999999999997e-06
1459604367000,-7.485,0.0
1459604367010,-7.485,1.0859999999999999e-06
1459604367020,-7.485,1.0859999999999999e-06
1459604367030,-7.485,0.0
1459604367040,-7.485,3.6200000000000004e-07
1459604367050,-7.485,1.0859999999999999e-06
1459604367060,-7.485,0.0
1459604367070,-7.485,2.1719999999999997e-06
1459604367080,-7.485,0.0
1459604367090,-7.485,0.0
1459604367100,-7.485,0.0
1459604367110,-7.485,0.0
1459604367120,-7.485,2.1719999999999997e-06
1459604367130,-7.485,0.0
1459604367140,-7.485,0.0
1459604367150,-7.485,0.0
1459604367160,-7.485,0.0
1459604367170,-7.485,2.1719999999999997e-06
1459604367180,-7.485,0.0
1459604367190,-7.485,0.0
1459604367200,-7.485,3.6200000000000004e-07
1459604367210,-7.485,3.6200000000000004e-07
1459604367220,-7.485,2.1719999999999997e-06
1459604367230,-7.485,0.0
1459604367240,-7.485,0.0
1459604367250,-7.485,0.0
1459604367260,-7.485,0.0
1459604367270,-7.485,0.0
1459604367280,-7.485,0.0
1459604367290,-7.485,3.6200000000000004e-07
1459604367300,-7.485,1.4480000000000002e-06
1459604367310,-7.485,1.0859999999999999e-06
1459604367320,-7.485,0.0
1459604367330,-7.485,0.0
1459604367340,-7.485,0.0
1459604367350,-7.485,1.0859999999999999e-06
1459604367360,-7.485,0.0
1459604367370,-7.485,1.0859999999999999e-06
1459604367380,-7.485,0.0
1459604367390,-7.485,0.0
1459604367400,-7.485,2.1719999999999997e-06
1459604367410,-7.485,0.0
1459604367420,-7.485,0.0
1459604367430,-7.485,3.6200000000000004e-07
1459604367440,-7.485,3.6200000000000004e-07
1459604367450,-7.485,3.6200000000000004e-07
1459604367460,-7.485,1.81e-06
1459604367470,-7.485,1.0859999999999999e-06
1459604367480,-7.485,1.0859999999999999e-06
1459604367490,-7.485,1.0859999999999999e-06
1459604367500,-7.485,0.0
1459604367510,-7.485,3.6200000000000004e-07
1459604367520,-7.485,1.0859999999999999e-06
1459604367530,-7.485,3.6200000000000004e-07
1459604367540,-7.485,0.0
1459604367550,-7.485,3.6200000000000004e-07
1459604367560,-7.485,1.0859999999999999e-06
1459604367570,-7.485,1.81e-06
1459604367580,-7.485,0.0
1459604367590,-7.485,0.0
1459604367600,-7.485,2.1719999999999997e-06
1459604367610,-7.485,0.0
1459604367620,-7.485,3.6200000000000004e-07
1459604367630,-7.485,0.0
1459604367640,-7.485,1.0859999999999999e-06
1459604367650,-7.485,3.6200000000000004e-07
1459604367660,-7.485,2.5340000000000002e-06
1459604367670,-7.485,1.81e-06
1459604367680,-7.485,0.0
1459604367690,-7.485,1.0859999999999999e-06
1459604367700,-7.485,1.81e-06
1459604367710,-7.485,1.4480000000000002e-06
1459604367720,-7.485,1.81e-06
1459604367730,-7.485,0.0
1459604367740,-7.485,3.62e-06
1459604367750,-7.485,0.0
1459604367760,-7.485,0.0
1459604367770,-7.485,7.240000000000001e-07
1459604367780,-7.485,3.6200000000000004e-07
1459604367790,-7.485,1.0859999999999999e-06
1459604367800,-7.485,2.8960000000000003e-06
1459604367810,-7.485,0.0
1459604367820,-7.485,0.0
1459604367830,-7.485,0.0
1459604367840,-7.485,3.6200000000000004e-07
1459604367850,-7.485,7.240000000000001e-07
1459604367860,-7.485,1.4480000000000002e-06
1459604367870,-7.485,3.6200000000000004e-07
1459604367880,-7.485,7.240000000000001e-07
1459604367890,-7.485,1.81e-06
1459604367900,-7.485,0.0
1459604367910,-7.485,1.4480000000000002e-06
1459604367920,-7.485,2.5340000000000002e-06
1459604367930,-7.485,0.0
1459604367940,-7.485,3.6200000000000004e-07
1459604367950,-7.485,1.81e-06
1459604367960,-7.485,0.0
1459604367970,-7.485,0.0
1459604367980,-7.485,7.240000000000001e-07
1459604367990,-7.485,7.240000000000001e-07
1459604368000,-7.485,7.240000000000001e-07
1459604368010,-7.485,1.0859999999999999e-06
1459604368020,-7.485,0.0
1459604368030,-7.485,1.4480000000000002e-06
1459604368040,-7.485,3.6200000000000004e-07
1459604368050,-7.485,3.6200000000000004e-07
1459604368060,-7.485,2.5340000000000002e-06
1459604368070,-7.485,3.6200000000000004e-07
1459604368080,-7.485,1.267e-05
1459604368090,-7.485,3.6200000000000004e-07
1459604368100,-7.485,1.4480000000000002e-06
1459604368110,-7.485,3.6200000000000004e-07
1459604368120,-7.485,7.240000000000001e-07
1459604368130,-7.485,0.0
1459604368140,-7.485,3.6200000000000004e-07
1459604368150,-7.485,1.0859999999999999e-06
1459604368160,-7.485,0.0
1459604368170,-7.485,3.6200000000000004e-07
1459604368180,-7.485,1.0859999999999999e-06
1459604368190,-7.485,2.5340000000000002e-06
1459604368200,-7.485,3.6200000000000004e-07
1459604368210,-7.485,3.258e-06
1459604368220,-7.485,7.240000000000001e-07
1459604368230,-7.485,1.4480000000000002e-06
1459604368240,-7.485,0.0
1459604368250,-7.485,1.81e-06
1459604368260,-7.485,0.0
1459604368270,-7.485,3.6200000000000004e-07
1459604368280,-7.485,1.4480000000000002e-06
1459604368290,-7.485,1.81e-06
1459604368300,-7.485,2.5340000000000002e-06
1459604368310,-7.485,0.0
1459604368320,-7.485,0.0
1459604368330,-7.485,0.0
1459604368340,-7.485,3.6200000000000004e-07
1459604368350,-7.485,1.4480000000000002e-06
1459604368360,-7.485,0.0
1459604368370,-7.485,0.0
1459604368380,-7.485,7.240000000000001e-07
1459604368390,-7.485,7.240000000000001e-07
1459604368400,-7.485,1.81e-06
1459604368410,-7.485,0.0
1459604368420,-7.485,0.0
1459604368430,-7.485,3.6200000000000004e-07
1459604368440,-7.485,0.0
1459604368450,-7.485,0.0
1459604368460,-7.485,3.6200000000000004e-07
1459604368470,-7.485,0.0
1459604368480,-7.485,3.6200000000000004e-07
1459604368490,-7.485,0.0
1459604368500,-7.485,3.6200000000000004e-07
1459604368510,-7.485,3.6200000000000004e-07
1459604368520,-7.485,1.4480000000000002e-06
1459604368530,-7.485,0.0
1459604368560,-7.485,1.81e-06
1459604368570,-7.485,0.0
1459604368580,-7.485,0.0
1459604368590,-7.485,1.0859999999999999e-06
1459604368600,-7.485,0.0
1459604368610,-7.485,0.0
1459604368620,-7.485,0.0
1459604368630,-7.485,1.0859999999999999e-06
1459604368640,-7.485,1.0859999999999999e-06
1459604368650,-7.485,1.81e-06
1459604368660,-7.485,1.0859999999999999e-06
1459604368670,-7.485,0.0
1459604368680,-7.485,0.0
1459604368690,-7.485,1.0859999999999999e-06
1459604368700,-7.485,0.0
1459604368710,-7.485,3.6200000000000004e-07
1459604368720,-7.485,3.6200000000000004e-07
1459604368730,-7.485,7.240000000000001e-07
1459604368740,-7.485,0.0
1459604368750,-7.485,7.240000000000001e-07
1459604368760,-7.485,1.4480000000000002e-06
1459604368770,-7.485,1.0859999999999999e-06
1459604368780,-7.485,0.0
1459604368790,-7.485,0.0
1459604368800,-7.485,1.81e-06
1459604368810,-7.485,0.0
1459604368820,-7.485,4.706e-06
1459604368830,-7.485,2.5340000000000002e-06
1459604368840,-7.485,2.8960000000000003e-06
1459604368850,-7.485,3.258e-06
1459604368860,-7.485,2.5340000000000002e-06
1459604368870,-7.485,3.6200000000000004e-07
1459604368880,-7.485,2.5340000000000002e-06
1459604368890,-7.485,2.8960000000000003e-06
1459604368900,-7.485,3.6200000000000004e-07
1459604368910,-7.485,2.1719999999999997e-06
1459604368920,-7.485,1.0859999999999999e-06
1459604368930,-7.485,2.5340000000000002e-06
1459604368940,-7.485,1.81e-06
1459604368950,-7.485,2.1719999999999997e-06
1459604368960,-7.485,1.4480000000000002e-06
1459604368970,-7.485,3.62e-06
1459604368980,-7.485,0.0
1459604368990,-7.485,0.0
1459604369010,-7.485,0.0
1459604369020,-7.485,3.6200000000000004e-07
1459604369030,-7.485,1.4480000000000002e-06
1459604369040,-7.485,3.6200000000000004e-07
1459604369050,-7.485,7.240000000000001e-07
1459604369060,-7.485,1.0859999999999999e-06
1459604369070,-7.485,3.6200000000000004e-07
1459604369080,-7.485,3.6200000000000004e-07
1459604369090,-7.485,0.0
1459604369100,-7.485,1.0859999999999999e-06
1459604369110,-7.485,1.0859999999999999e-06
1459604369120,-7.485,0.0
1459604369130,-7.485,0.0
1459604369140,-7.485,7.240000000000001e-07
1459604369150,-7.485,3.6200000000000004e-07
1459604369160,-7.485,0.0
1459604369170,-7.485,2.5340000000000002e-06
1459604369180,-7.485,0.0
1459604369190,-7.485,3.6200000000000004e-07
1459604369200,-7.485,0.0
1459604369210,-7.485,7.240000000000001e-07
1459604369220,-7.485,0.0
1459604369230,-7.485,1.0859999999999999e-06
1459604369240,-7.485,0.0
1459604369250,-7.485,1.0859999999999999e-06
1459604369260,-7.485,3.6200000000000004e-07
1459604369270,-7.485,1.0859999999999999e-06
1459604369280,-7.485,0.0
1459604369290,-7.485,0.0
1459604369300,-7.485,1.0859999999999999e-06
1459604369310,-7.485,1.4480000000000002e-06
1459604369320,-7.485,3.982e-06
1459604369330,-7.485,0.0
1459604369340,-7.485,2.1719999999999997e-06
1459604369350,-7.485,0.0
1459604369360,-7.485,1.4480000000000002e-06
1459604369370,-7.485,2.1719999999999997e-06
1459604369380,-7.485,2.5340000000000002e-06
1459604369390,-7.485,0.0
1459604369400,-7.485,1.4480000000000002e-06
1459604369410,-7.485,0.0
1459604369420,-7.485,0.0
1459604369430,-7.485,0.0
1459604369440,-7.485,7.240000000000001e-07
1459604369450,-7.485,7.240000000000001e-07
1459604369460,-7.485,1.0859999999999999e-06
1459604369470,-7.485,1.0859999999999999e-06
1459604369480,-7.485,1.81e-06
1459604369490,-7.485,0.0
1459604369500,-7.485,7.240000000000001e-07
1459604369510,-7.485,1.4480000000000002e-06
1459604369520,-7.485,1.4480000000000002e-06
1459604369530,-7.485,0.0
1459604369540,-7.485,0.0
1459604369550,-7.485,1.0859999999999999e-06
1459604369560,-7.485,1.0859999999999999e-06
1459604369570,-7.485,0.0
1459604369580,-7.485,1.81e-06
1459604369590,-7.485,0.0
1459604369600,-7.485,0.0
1459604369610,-7.485,3.6200000000000004e-07
1459604369620,-7.485,1.0859999999999999e-06
1459604369630,-7.485,7.240000000000001e-07
1459604369640,-7.485,3.6200000000000004e-07
1459604369650,-7.485,3.6200000000000004e-07
1459604369660,-7.485,3.6200000000000004e-07
1459604369670,-7.485,0.0
1459604369680,-7.485,0.0
1459604369690,-7.485,0.0
1459604369700,-7.485,0.0
1459604369710,-7.485,0.0
1459604369720,-7.485,1.0859999999999999e-06
1459604369730,-7.485,3.6200000000000004e-07
1459604369740,-7.485,1.0859999999999999e-06
1459604369750,-7.485,1.81e-06
1459604369760,-7.485,3.6200000000000004e-07
1459604369770,-7.485,0.0
1459604369780,-7.485,1.4480000000000002e-06
1459604369790,-7.485,1.4480000000000002e-06
1459604369800,-7.485,3.6200000000000004e-07
1459604369810,-7.485,0.0
1459604369820,-7.485,7.240000000000001e-07
1459604369830,-7.485,2.1719999999999997e-06
1459604369840,-7.485,0.0
1459604369850,-7.485,0.0
1459604369860,-7.485,3.6200000000000004e-07
1459604369870,-7.485,1.0859999999999999e-06
1459604369880,-7.485,1.0859999999999999e-06
1459604369890,-7.485,0.0
1459604369900,-7.485,7.240000000000001e-07
1459604369910,-7.485,2.1719999999999997e-06
1459604369920,-7.485,1.4480000000000002e-06
1459604369930,-7.485,0.0
1459604369940,-7.485,1.0859999999999999e-06
1459604369950,-7.485,0.0
1459604369960,-7.485,3.6200000000000004e-07
1459604369970,-7.485,1.0859999999999999e-06
1459604369980,-7.485,0.0
1459604369990,-7.485,1.81e-06
1459604370000,-7.485,0.0
1459604370010,-7.485,0.0
1459604370020,-7.485,0.0
1459604370030,-7.485,1.4480000000000002e-06
1459604370040,-7.485,0.0
1459604370050,-7.485,0.0
1459604370060,-7.485,0.0
1459604370070,-7.485,1.4480000000000002e-06
1459604370080,-7.485,1.81e-06
1459604370090,-7.485,0.0
1459604370100,-7.485,1.4480000000000002e-06
1459604370110,-7.485,1.4480000000000002e-06
1459604370120,-7.485,1.0859999999999999e-06
1459604370130,-7.485,7.240000000000001e-07
1459604370140,-7.485,3.6200000000000004e-07
1459604370150,-7.485,2.8960000000000003e-06
1459604370160,-7.485,0.0
1459604370170,-7.485,2.1719999999999997e-06
1459604370180,-7.485,1.81e-06
1459604370190,-7.485,7.240000000000001e-07
1459604370200,-7.485,1.4480000000000002e-06
1459604370210,-7.485,0.0
1459604370220,-7.485,7.240000000000001e-07
1459604370230,-7.485,0.0
1459604370240,-7.485,7.240000000000001e-07
1459604370250,-7.485,1.81e-06
1459604370260,-7.485,0.0
1459604370270,-7.485,0.0
1459604370280,-7.485,1.81e-06
1459604370290,-7.485,3.6200000000000004e-07
1459604370300,-7.485,0.0
1459604370310,-7.485,0.0
1459604370320,-7.485,0.0
1459604370330,-7.485,0.0
1459604370340,-7.485,0.0
1459604370350,-7.485,3.6200000000000004e-07
1459604370360,-7.485,0.0
1459604370370,-7.485,0.0
1459604370380,-7.485,2.5340000000000002e-06
1459604370390,-7.485,0.0
1459604370400,-7.485,0.0
1459604370410,-7.485,0.0
1459604370420,-7.485,0.0
1459604370430,-7.485,2.8960000000000003e-06
1459604370440,-7.485,0.0
1459604370450,-7.485,0.0
1459604370460,-7.485,1.81e-06
1459604370470,-7.485,1.81e-06
1459604370480,-7.485,0.0
1459604370490,-7.485,2.8960000000000003e-06
1459604370500,-7.485,0.0
1459604370510,-7.485,0.0
1459604370520,-7.485,7.240000000000001e-07
1459604370530,-7.485,3.6200000000000004e-07
1459604370540,-7.485,0.0
1459604370550,-7.485,1.81e-06
1459604370560,-7.485,0.0
1459604370570,-7.485,1.81e-06
1459604370580,-7.485,0.0
1459604370590,-7.485,2.1719999999999997e-06
1459604370600,-7.485,1.81e-06
1459604370610,-7.485,0.0
1459604370620,-7.485,0.0
1459604370630,-7.485,0.0
1459604370640,-7.485,1.0859999999999999e-06
1459604370650,-7.485,3.6200000000000004e-07
1459604370660,-7.485,1.81e-06
1459604370670,-7.485,7.240000000000001e-07
1459604370680,-7.485,0.0
1459604370690,-7.485,7.240000000000001e-07
1459604370700,-7.485,3.6200000000000004e-07
1459604370710,-7.485,7.240000000000001e-07
1459604370720,-7.485,1.81e-06
1459604370730,-7.485,3.6200000000000004e-07
1459604370740,-7.485,0.0
1459604370750,-7.485,0.0
1459604370760,-7.485,3.6200000000000004e-07
1459604370770,-7.485,1.4480000000000002e-06
1459604370780,-7.485,3.6200000000000004e-07
1459604370790,-7.485,1.81e-06
1459604370800,-7.485,3.6200000000000004e-07
1459604370810,-7.485,7.240000000000001e-07
1459604370820,-7.485,7.240000000000001e-07
1459604370830,-7.485,1.4480000000000002e-06
1459604370840,-7.485,1.0859999999999999e-06
1459604370850,-7.485,7.240000000000001e-07
1459604370860,-7.485,1.0859999999999999e-06
1459604370870,-7.485,1.4480000000000002e-06
1459604370880,-7.485,0.0
1459604370890,-7.485,1.0859999999999999e-06
1459604370900,-7.485,0.0
1459604370910,-7.485,7.240000000000001e-07
1459604370920,-7.485,0.0
1459604370930,-7.485,0.0
1459604370940,-7.485,3.6200000000000004e-07
1459604370950,-7.485,0.0
1459604370960,-7.485,3.6200000000000004e-07
1459604370970,-7.485,1.4480000000000002e-06
1459604370980,-7.485,0.0
1459604370990,-7.485,1.4480000000000002e-06
1459604371000,-7.485,7.240000000000001e-07
1459604371010,-7.485,2.8960000000000003e-06
1459604371020,-7.485,1.0859999999999999e-06
1459604371030,-7.485,3.258e-06
1459604371040,-7.485,3.982e-06
1459604371050,-7.485,0.0
1459604371060,-7.485,2.5340000000000002e-06
1459604371070,-7.485,2.5340000000000002e-06
1459604371080,-7.485,3.982e-06
1459604371090,-7.485,3.62e-06
1459604371100,-7.485,6.877999999999999e-06
1459604371110,-7.485,7.964e-06
1459604371120,-7.485,7.964e-06
1459604371130,-7.485,1.0859999999999999e-06
1459604371140,-7.485,7.240000000000001e-07
1459604371150,-7.485,7.240000000000001e-07
1459604371160,-7.485,2.1719999999999997e-06
1459604371170,-7.485,0.0
1459604371180,-7.485,7.240000000000001e-07
1459604371190,-7.485,0.0
1459604371200,-7.485,0.0
1459604371210,-7.485,1.81e-06
1459604371220,-7.485,0.0
1459604371230,-7.485,1.0859999999999999e-06
1459604371240,-7.485,2.8960000000000003e-06
1459604371250,-7.485,0.0
1459604371260,-7.485,0.0
1459604371270,-7.485,1.0859999999999999e-06
1459604371280,-7.485,1.0859999999999999e-06
1459604371290,-7.485,0.0
1459604371300,-7.485,3.62e-06
1459604371310,-7.485,0.0
1459604371320,-7.485,0.0
1459604371330,-7.485,0.0
1459604371340,-7.485,1.4480000000000002e-06
1459604371350,-7.485,0.0
1459604371360,-7.485,2.5340000000000002e-06
1459604371370,-7.485,0.0
1459604371380,-7.485,0.0
1459604371390,-7.485,7.240000000000001e-07
1459604371400,-7.485,3.6200000000000004e-07
1459604371410,-7.485,0.0
1459604371420,-7.485,7.240000000000001e-07
1459604371430,-7.485,0.0
1459604371440,-7.485,7.240000000000001e-07
1459604371450,-7.485,0.0
1459604371460,-7.485,7.240000000000001e-07
1459604371470,-7.485,1.4480000000000002e-06
1459604371480,-7.485,0.0
1459604371490,-7.485,3.6200000000000004e-07
1459604371500,-7.485,1.4480000000000002e-06
1459604371510,-7.485,0.0
1459604371520,-7.485,0.0
1459604371530,-7.485,0.0
1459604371540,-7.485,1.4480000000000002e-06
1459604371550,-7.485,0.0
1459604371560,-7.485,7.240000000000001e-07
1459604371570,-7.485,2.5340000000000002e-06
1459604371580,-7.485,1.0859999999999999e-06
1459604371590,-7.485,3.6200000000000004e-07
1459604371600,-7.485,3.6200000000000004e-07
1459604371610,-7.485,1.0859999999999999e-06
1459604371620,-7.485,0.0
1459604371630,-7.485,1.4480000000000002e-06
1459604371640,-7.485,1.0859999999999999e-06
1459604371650,-7.485,1.0859999999999999e-06
1459604371660,-7.485,0.0
1459604371670,-7.485,0.0
1459604371680,-7.485,3.6200000000000004e-07
1459604371690,-7.485,0.0
1459604371700,-7.485,7.240000000000001e-07
1459604371710,-7.485,0.0
1459604371720,-7.485,0.0
1459604371730,-7.485,0.0
1459604371740,-7.485,3.6200000000000004e-07
1459604371750,-7.485,3.6200000000000004e-07
1459604371760,-7.485,1.81e-06
1459604371770,-7.485,0.0
1459604371780,-7.485,7.240000000000001e-07
1459604371790,-7.485,2.1719999999999997e-06
1459604371800,-7.485,0.0
1459604371810,-7.485,0.0
1459604371820,-7.485,0.0
1459604371830,-7.485,0.0
1459604371840,-7.485,0.0
1459604371850,-7.485,0.0
1459604371860,-7.485,3.6200000000000004e-07
1459604371870,-7.485,0.0
1459604371880,-7.485,1.4480000000000002e-06
1459604371890,-7.485,0.0
1459604371900,-7.485,7.240000000000001e-07
1459604371910,-7.485,0.0
1459604371920,-7.485,2.1719999999999997e-06
1459604371930,-7.485,0.0
1459604371940,-7.485,0.0
1459604371950,-7.485,0.0
1459604371960,-7.485,7.240000000000001e-07
1459604371970,-7.485,0.0
1459604371980,-7.485,7.240000000000001e-07
1459604371990,-7.485,1.4480000000000002e-06
1459604372000,-7.485,3.6200000000000004e-07
1459604372010,-7.485,7.240000000000001e-07
1459604372020,-7.485,1.81e-06
1459604372030,-7.485,0.0
1459604372040,-7.485,2.1719999999999997e-06
1459604372050,-7.485,0.0
1459604372060,-7.485,3.6200000000000004e-07
1459604372070,-7.485,0.0
1459604372080,-7.485,0.0
1459604372090,-7.485,0.0
1459604372100,-7.485,0.0
1459604372110,-7.485,0.0
1459604372120,-7.485,0.0
1459604372130,-7.485,1.81e-06
1459604372140,-7.485,3.6200000000000004e-07
1459604372150,-7.485,1.4480000000000002e-06
1459604372160,-7.485,1.81e-06
1459604372170,-7.485,0.0
1459604372180,-7.485,0.0
1459604372190,-7.485,7.240000000000001e-07
1459604372200,-7.485,1.81e-06
1459604372210,-7.485,0.0
1459604372220,-7.485,7.240000000000001e-07
1459604372230,-7.485,2.1719999999999997e-06
1459604372240,-7.485,1.4480000000000002e-06
1459604372250,-7.485,0.0
1459604372260,-7.485,0.0
1459604372270,-7.485,2.1719999999999997e-06
1459604372280,-7.485,0.0
1459604372290,-7.485,0.0
1459604372300,-7.485,0.0
1459604372310,-7.485,0.0
1459604372320,-7.485,1.0859999999999999e-06
1459604372330,-7.485,7.240000000000001e-07
1459604372340,-7.485,0.0
1459604372350,-7.485,0.0
1459604372360,-7.485,3.6200000000000004e-07
1459604372370,-7.485,0.0
1459604372380,-7.485,1.0859999999999999e-06
1459604372390,-7.485,0.0
1459604372400,-7.485,7.240000000000001e-07
1459604372410,-7.485,0.0
1459604372420,-7.485,0.0
1459604372430,-7.485,2.1719999999999997e-06
1459604372440,-7.485,0.0
1459604372450,-7.485,0.0
1459604372460,-7.485,0.0
1459604372470,-7.485,0.0
1459604372480,-7.485,0.0
1459604372490,-7.485,1.4480000000000002e-06
1459604372500,-7.485,0.0
1459604372510,-7.485,1.0859999999999999e-06
1459604372520,-7.485,0.0
1459604372530,-7.485,0.0
1459604372540,-7.485,0.0
1459604372550,-7.485,0.0
1459604372560,-7.485,1.0859999999999999e-06
1459604372570,-7.485,0.0
1459604372580,-7.485,0.0
1459604372590,-7.485,1.4480000000000002e-06
1459604372600,-7.485,3.6200000000000004e-07
1459604372610,-7.485,7.240000000000001e-07
1459604372620,-7.485,0.0
1459604372630,-7.485,1.0859999999999999e-06
1459604372640,-7.485,0.0
1459604372650,-7.485,7.240000000000001e-07
1459604372660,-7.485,0.0
1459604372670,-7.485,0.0
1459604372680,-7.485,1.81e-06
1459604372690,-7.485,7.240000000000001e-07
1459604372700,-7.485,0.0
1459604372710,-7.485,0.0
1459604372720,-7.485,0.0
1459604372730,-7.485,0.0
1459604372740,-7.485,1.81e-06
1459604372750,-7.485,0.0
1459604372760,-7.485,0.0
1459604372770,-7.485,1.0859999999999999e-06
1459604372780,-7.485,0.0
1459604372790,-7.485,0.0
1459604372800,-7.485,3.6200000000000004e-07
1459604372810,-7.485,3.6200000000000004e-07
1459604372820,-7.485,3.6200000000000004e-07
1459604372830,-7.485,1.0859999999999999e-06
1459604372840,-7.485,3.6200000000000004e-07
1459604372850,-7.485,7.240000000000001e-07
1459604372860,-7.485,2.8960000000000003e-06
1459604372870,-7.485,0.0
