Timestamp,position,BLMTI.04R7.B2I10_TCSG.D4R7.B2
1459606841400,9.05,1.0859999999999999e-06
1459606841410,9.05,1.4480000000000002e-06
1459606841420,9.05,3.6200000000000004e-07
1459606841430,9.05,0.0
1459606841440,9.05,7.240000000000001e-07
1459606841450,9.05,1.4480000000000002e-06
1459606841460,9.05,0.0
1459606841470,9.05,1.0859999999999999e-06
1459606841480,9.05,7.240000000000001e-07
1459606841490,9.05,3.6200000000000004e-07
1459606841500,9.05,2.1719999999999997e-06
1459606841510,9.05,0.0
1459606841520,9.05,0.0
1459606841530,9.05,3.6200000000000004e-07
1459606841540,9.05,1.0859999999999999e-06
1459606841550,9.05,3.6200000000000004e-07
1459606841560,9.05,2.1719999999999997e-06
1459606841570,9.05,0.0
1459606841580,9.05,0.0
1459606841590,9.05,2.1719999999999997e-06
1459606841600,9.05,7.240000000000001e-07
1459606841610,9.05,3.6200000000000004e-07
1459606841620,9.05,1.4480000000000002e-06
1459606841630,9.05,7.240000000000001e-07
1459606841640,9.05,0.0
1459606841650,9.05,1.0859999999999999e-06
1459606841660,9.05,1.81e-06
1459606841670,9.05,0.0
1459606841680,9.05,1.4480000000000002e-06
1459606841690,9.05,0.0
1459606841700,9.05,7.240000000000001e-07
1459606841710,9.05,0.0
1459606841720,9.05,7.240000000000001e-07
1459606841730,9.05,3.6200000000000004e-07
1459606841740,9.05,3.6200000000000004e-07
1459606841750,9.05,7.240000000000001e-07
1459606841760,9.05,0.0
1459606841770,9.05,0.0
1459606841780,9.05,1.81e-06
1459606841790,9.05,0.0
1459606841800,9.05,7.240000000000001e-07
1459606841810,9.05,2.1719999999999997e-06
1459606841820,9.05,3.6200000000000004e-07
1459606841830,9.05,3.6200000000000004e-07
1459606841840,9.05,2.1719999999999997e-06
1459606841850,9.05,1.0859999999999999e-06
1459606841860,9.05,3.6200000000000004e-07
1459606841870,9.05,7.240000000000001e-07
1459606841880,9.05,1.4480000000000002e-06
1459606841890,9.05,1.4480000000000002e-06
1459606841900,9.05,7.240000000000001e-07
1459606841910,9.05,1.0859999999999999e-06
1459606841920,9.05,3.6200000000000004e-07
1459606841930,9.05,3.6200000000000004e-07
1459606841940,9.05,3.6200000000000004e-07
1459606841950,9.05,7.240000000000001e-07
1459606841960,9.05,7.240000000000001e-07
1459606841970,9.05,0.0
1459606841980,9.05,1.0859999999999999e-06
1459606841990,9.05,7.240000000000001e-07
1459606842000,9.05,0.0
1459606842010,9.05,0.0
1459606842020,9.05,1.81e-06
1459606842030,9.05,1.0859999999999999e-06
1459606842040,9.05,0.0
1459606842050,9.05,0.0
1459606842060,9.05,1.4480000000000002e-06
1459606842070,9.05,3.6200000000000004e-07
1459606842080,9.05,1.0859999999999999e-06
1459606842090,9.05,0.0
1459606842100,9.05,3.6200000000000004e-07
1459606842110,9.05,1.4480000000000002e-06
1459606842120,9.05,0.0
1459606842130,9.05,0.0
1459606842140,9.05,1.4480000000000002e-06
1459606842150,9.05,1.4480000000000002e-06
1459606842160,9.05,3.6200000000000004e-07
1459606842170,9.05,1.4480000000000002e-06
1459606842180,9.05,1.4480000000000002e-06
1459606842190,9.05,7.240000000000001e-07
1459606842200,9.05,0.0
1459606842210,9.05,0.0
1459606842220,9.05,2.5340000000000002e-06
1459606842230,9.05,0.0
1459606842240,9.05,3.6200000000000004e-07
1459606842250,9.05,0.0
1459606842260,9.05,0.0
1459606842270,9.05,7.240000000000001e-07
1459606842280,9.05,0.0
1459606842290,9.05,1.4480000000000002e-06
1459606842300,9.05,0.0
1459606842310,9.05,0.0
1459606842320,9.05,1.0859999999999999e-06
1459606842330,9.05,2.8960000000000003e-06
1459606842340,9.05,0.0
1459606842350,9.05,0.0
1459606842360,9.05,3.6200000000000004e-07
1459606842370,9.05,1.4480000000000002e-06
1459606842380,9.05,2.8960000000000003e-06
1459606842390,9.05,0.0
1459606842400,9.05,0.0
1459606842410,9.05,0.0
1459606842420,9.05,0.0
1459606842430,9.05,7.240000000000001e-07
1459606842440,9.05,1.81e-06
1459606842450,9.05,0.0
1459606842460,9.05,1.4480000000000002e-06
1459606842470,9.05,3.6200000000000004e-07
1459606842480,9.05,2.8960000000000003e-06
1459606842490,9.05,0.0
1459606842500,9.05,0.0
1459606842510,9.05,0.0
1459606842520,9.05,0.0
1459606842530,9.05,3.6200000000000004e-07
1459606842540,9.05,2.1719999999999997e-06
1459606842550,9.05,3.6200000000000004e-07
1459606842560,9.05,3.6200000000000004e-07
1459606842570,9.05,0.0
1459606842580,9.05,1.0859999999999999e-06
1459606842590,9.05,1.0859999999999999e-06
1459606842600,9.05,7.240000000000001e-07
1459606842610,9.05,2.1719999999999997e-06
1459606842620,9.05,1.81e-06
1459606842630,9.05,0.0
1459606842640,9.05,0.0
1459606842650,9.05,0.0
1459606842660,9.05,0.0
1459606842670,9.05,7.240000000000001e-07
1459606842680,9.05,3.6200000000000004e-07
1459606842690,9.05,0.0
1459606842700,9.05,1.4480000000000002e-06
1459606842710,9.05,3.6200000000000004e-07
1459606842720,9.05,7.240000000000001e-07
1459606842730,9.05,7.240000000000001e-07
1459606842740,9.05,1.0859999999999999e-06
1459606842750,9.05,1.0859999999999999e-06
1459606842760,9.05,7.240000000000001e-07
1459606842770,9.05,3.6200000000000004e-07
1459606842780,9.05,0.0
1459606842790,9.05,1.0859999999999999e-06
1459606842800,9.05,7.240000000000001e-07
1459606842810,9.05,3.6200000000000004e-07
1459606842820,9.05,1.0859999999999999e-06
1459606842830,9.05,3.6200000000000004e-07
1459606842840,9.05,1.0859999999999999e-06
1459606842850,9.05,7.240000000000001e-07
1459606842860,9.05,1.4480000000000002e-06
1459606842870,9.05,0.0
1459606842880,9.05,1.0859999999999999e-06
1459606842890,9.05,0.0
1459606842900,9.05,7.240000000000001e-07
1459606842910,9.05,7.240000000000001e-07
1459606842920,9.05,1.0859999999999999e-06
1459606842930,9.05,0.0
1459606842940,9.05,7.240000000000001e-07
1459606842950,9.05,1.4480000000000002e-06
1459606842960,9.05,0.0
1459606842970,9.05,0.0
1459606842980,9.05,7.240000000000001e-07
1459606842990,9.05,7.240000000000001e-07
1459606843000,9.05,1.0859999999999999e-06
1459606843010,9.05,0.0
1459606843020,9.05,3.6200000000000004e-07
1459606843030,9.05,1.4480000000000002e-06
1459606843040,9.05,1.0859999999999999e-06
1459606843050,9.05,1.0859999999999999e-06
1459606843060,9.05,0.0
1459606843070,9.05,3.6200000000000004e-07
1459606843080,9.05,1.0859999999999999e-06
1459606843090,9.05,0.0
1459606843100,9.05,1.81e-06
1459606843110,9.05,0.0
1459606843120,9.05,3.6200000000000004e-07
1459606843130,9.05,1.4480000000000002e-06
1459606843140,9.05,0.0
1459606843150,9.05,7.240000000000001e-07
1459606843160,9.05,1.0859999999999999e-06
1459606843170,9.05,7.240000000000001e-07
1459606843180,9.05,0.0
1459606843190,9.05,1.81e-06
1459606843200,9.05,0.0
1459606843210,9.05,0.0
1459606843220,9.05,1.4480000000000002e-06
1459606843230,9.05,3.6200000000000004e-07
1459606843240,9.05,7.240000000000001e-07
1459606843250,9.05,7.240000000000001e-07
1459606843260,9.05,7.240000000000001e-07
1459606843270,9.05,0.0
1459606843280,9.05,3.6200000000000004e-07
1459606843290,9.05,1.81e-06
1459606843300,9.05,0.0
1459606843310,9.05,1.0859999999999999e-06
1459606843320,9.05,2.5340000000000002e-06
1459606843330,9.05,0.0
1459606843340,9.05,0.0
1459606843350,9.05,0.0
1459606843360,9.05,7.240000000000001e-07
1459606843370,9.05,3.6200000000000004e-07
1459606843380,9.05,7.240000000000001e-07
1459606843390,9.05,7.240000000000001e-07
1459606843400,9.05,3.6200000000000004e-07
1459606843410,9.05,7.240000000000001e-07
1459606843420,9.05,7.240000000000001e-07
1459606843430,9.05,1.0859999999999999e-06
1459606843440,9.05,1.4480000000000002e-06
1459606843450,9.05,3.6200000000000004e-07
1459606843460,9.05,3.6200000000000004e-07
1459606843470,9.05,3.6200000000000004e-07
1459606843480,9.05,1.4480000000000002e-06
1459606843490,9.05,0.0
1459606843500,9.05,1.0859999999999999e-06
1459606843510,9.05,7.240000000000001e-07
1459606843520,9.05,1.0859999999999999e-06
1459606843530,9.05,1.4480000000000002e-06
1459606843540,9.05,1.4480000000000002e-06
1459606843550,9.05,0.0
1459606843560,9.05,3.6200000000000004e-07
1459606843570,9.05,3.6200000000000004e-07
1459606843580,9.05,1.81e-06
1459606843590,9.05,1.0859999999999999e-06
1459606843600,9.05,0.0
1459606843610,9.05,0.0
1459606843620,9.05,0.0
1459606843630,9.05,3.6200000000000004e-07
1459606843640,9.05,1.0859999999999999e-06
1459606843650,9.05,1.0859999999999999e-06
1459606843660,9.05,3.6200000000000004e-07
1459606843670,9.05,1.81e-06
1459606843680,9.05,0.0
1459606843690,9.05,0.0
1459606843700,9.05,7.240000000000001e-07
1459606843710,9.05,7.240000000000001e-07
1459606843720,9.05,7.240000000000001e-07
1459606843730,9.05,3.6200000000000004e-07
1459606843740,9.05,2.5340000000000002e-06
1459606843750,9.05,0.0
1459606843760,9.05,3.6200000000000004e-07
1459606843770,9.05,7.240000000000001e-07
1459606843780,9.05,2.5340000000000002e-06
1459606843790,9.05,0.0
1459606843800,9.05,7.240000000000001e-07
1459606843810,9.05,3.6200000000000004e-07
1459606843820,9.05,7.240000000000001e-07
1459606843830,9.05,7.240000000000001e-07
1459606843840,9.05,3.6200000000000004e-07
1459606843850,9.05,2.1719999999999997e-06
1459606843860,9.05,2.1719999999999997e-06
1459606843870,9.05,0.0
1459606843880,9.05,7.240000000000001e-07
1459606843890,9.05,2.1719999999999997e-06
1459606843900,9.05,0.0
1459606843910,9.05,0.0
1459606843920,9.05,1.81e-06
1459606843930,9.05,0.0
1459606843940,9.05,7.240000000000001e-07
1459606843950,9.05,3.6200000000000004e-07
1459606843960,9.05,7.240000000000001e-07
1459606843970,9.05,1.0859999999999999e-06
1459606843980,9.05,0.0
1459606843990,9.05,2.5340000000000002e-06
1459606844000,9.05,7.240000000000001e-07
1459606844010,9.05,1.81e-06
1459606844020,9.05,1.0859999999999999e-06
1459606844030,9.05,0.0
1459606844040,9.05,3.6200000000000004e-07
1459606844050,9.05,1.0859999999999999e-06
1459606844060,9.05,7.240000000000001e-07
1459606844070,9.05,7.240000000000001e-07
1459606844080,9.05,3.6200000000000004e-07
1459606844090,9.05,7.240000000000001e-07
1459606844100,9.05,0.0
1459606844110,9.05,0.0
1459606844120,9.05,2.1719999999999997e-06
1459606844130,9.05,7.240000000000001e-07
1459606844140,9.05,1.0859999999999999e-06
1459606844150,9.05,7.240000000000001e-07
1459606844160,9.05,1.81e-06
1459606844170,9.05,0.0
1459606844180,9.05,7.240000000000001e-07
1459606844190,9.05,7.240000000000001e-07
1459606844200,9.05,1.0859999999999999e-06
1459606844210,9.05,0.0
1459606844220,9.05,7.240000000000001e-07
1459606844230,9.05,3.6200000000000004e-07
1459606844240,9.05,1.81e-06
1459606844250,9.05,3.6200000000000004e-07
1459606844260,9.05,7.240000000000001e-07
1459606844270,9.05,0.0
1459606844280,9.05,7.240000000000001e-07
1459606844290,9.05,3.258e-06
1459606844300,9.05,3.6200000000000004e-07
1459606844310,9.05,0.0
1459606844320,9.05,7.240000000000001e-07
1459606844330,9.05,7.240000000000001e-07
1459606844340,9.05,7.240000000000001e-07
1459606844350,9.05,0.0
1459606844360,9.05,1.0859999999999999e-06
1459606844370,9.05,3.6200000000000004e-07
1459606844380,9.05,1.0859999999999999e-06
1459606844390,9.05,0.0
1459606844400,9.05,1.81e-06
1459606844410,9.05,0.0
1459606844420,9.05,1.0859999999999999e-06
1459606844430,9.05,0.0
1459606844440,9.05,2.5340000000000002e-06
1459606844450,9.05,0.0
1459606844460,9.05,0.0
1459606844470,9.05,3.6200000000000004e-07
1459606844480,9.05,1.81e-06
1459606844490,9.05,0.0
1459606844500,9.05,3.6200000000000004e-07
1459606844510,9.05,0.0
1459606844520,9.05,0.0
1459606844530,9.05,0.0
1459606844540,9.05,7.240000000000001e-07
1459606844550,9.05,1.81e-06
1459606844560,9.05,1.0859999999999999e-06
1459606844570,9.05,0.0
1459606844580,9.05,0.0
1459606844590,9.05,1.0859999999999999e-06
1459606844600,9.05,0.0
1459606844610,9.05,1.4480000000000002e-06
1459606844620,9.05,3.6200000000000004e-07
1459606844630,9.05,1.0859999999999999e-06
1459606844640,9.05,7.240000000000001e-07
1459606844650,9.05,3.6200000000000004e-07
1459606844660,9.05,1.0859999999999999e-06
1459606844670,9.05,3.6200000000000004e-07
