Timestamp,position,BLMTI.05L3.B2E10_TCSG.A5L3.B2
1459602803800,-6.99,0.0
1459602803810,-6.99,0.0
1459602803820,-6.99,3.6200000000000004e-07
1459602803830,-6.99,3.6200000000000004e-07
1459602803840,-6.99,0.0
1459602803850,-6.99,3.6200000000000004e-07
1459602803860,-6.99,3.6200000000000004e-07
1459602803870,-6.99,3.6200000000000004e-07
1459602803880,-6.99,3.6200000000000004e-07
1459602803890,-6.99,3.6200000000000004e-07
1459602803900,-6.99,7.240000000000001e-07
1459602803910,-6.99,3.6200000000000004e-07
1459602803920,-6.99,7.240000000000001e-07
1459602803930,-6.99,0.0
1459602803940,-6.99,0.0
1459602803950,-6.99,7.240000000000001e-07
1459602803960,-6.99,3.6200000000000004e-07
1459602803970,-6.99,0.0
1459602803980,-6.99,0.0
1459602803990,-6.99,7.240000000000001e-07
1459602804000,-6.99,0.0
1459602804010,-6.99,3.6200000000000004e-07
1459602804020,-6.99,3.6200000000000004e-07
1459602804030,-6.99,3.6200000000000004e-07
1459602804040,-6.99,7.240000000000001e-07
1459602804050,-6.99,0.0
1459602804060,-6.99,3.6200000000000004e-07
1459602804070,-6.99,0.0
1459602804080,-6.99,7.240000000000001e-07
1459602804090,-6.99,0.0
1459602804100,-6.99,1.0859999999999999e-06
1459602804110,-6.99,0.0
1459602804120,-6.99,0.0
1459602804130,-6.99,3.6200000000000004e-07
1459602804140,-6.99,0.0
1459602804150,-6.99,0.0
1459602804160,-6.99,7.240000000000001e-07
1459602804170,-6.99,7.240000000000001e-07
1459602804180,-6.99,3.6200000000000004e-07
1459602804190,-6.99,3.6200000000000004e-07
1459602804200,-6.99,0.0
1459602804210,-6.99,3.6200000000000004e-07
1459602804220,-6.99,0.0
1459602804230,-6.99,3.6200000000000004e-07
1459602804240,-6.99,0.0
1459602804250,-6.99,3.6200000000000004e-07
1459602804260,-6.99,3.6200000000000004e-07
1459602804270,-6.99,0.0
1459602804280,-6.99,7.240000000000001e-07
1459602804290,-6.99,0.0
1459602804300,-6.99,3.6200000000000004e-07
1459602804310,-6.99,0.0
1459602804320,-6.99,3.6200000000000004e-07
1459602804330,-6.99,0.0
1459602804340,-6.99,1.0859999999999999e-06
1459602804350,-6.99,3.6200000000000004e-07
1459602804360,-6.99,7.240000000000001e-07
1459602804370,-6.99,0.0
1459602804380,-6.99,3.6200000000000004e-07
1459602804390,-6.99,3.6200000000000004e-07
1459602804400,-6.99,3.6200000000000004e-07
1459602804410,-6.99,3.6200000000000004e-07
1459602804420,-6.99,3.6200000000000004e-07
1459602804430,-6.99,3.6200000000000004e-07
1459602804440,-6.99,3.6200000000000004e-07
1459602804450,-6.99,0.0
1459602804460,-6.99,3.6200000000000004e-07
1459602804470,-6.99,3.6200000000000004e-07
1459602804480,-6.99,3.6200000000000004e-07
1459602804490,-6.99,7.240000000000001e-07
1459602804500,-6.99,7.240000000000001e-07
1459602804510,-6.99,3.6200000000000004e-07
1459602804520,-6.99,3.6200000000000004e-07
1459602804530,-6.99,0.0
1459602804540,-6.99,0.0
1459602804550,-6.99,7.240000000000001e-07
1459602804560,-6.99,0.0
1459602804570,-6.99,0.0
1459602804580,-6.99,7.240000000000001e-07
1459602804590,-6.99,7.240000000000001e-07
1459602804600,-6.99,0.0
1459602804610,-6.99,0.0
1459602804620,-6.99,3.6200000000000004e-07
1459602804630,-6.99,7.240000000000001e-07
1459602804640,-6.99,3.6200000000000004e-07
1459602804650,-6.99,0.0
1459602804660,-6.99,0.0
1459602804670,-6.99,0.0
1459602804680,-6.99,7.240000000000001e-07
1459602804690,-6.99,0.0
1459602804700,-6.99,0.0
1459602804710,-6.99,1.4480000000000002e-06
1459602804720,-6.99,0.0
1459602804730,-6.99,0.0
1459602804740,-6.99,3.6200000000000004e-07
1459602804750,-6.99,0.0
1459602804760,-6.99,3.6200000000000004e-07
1459602804770,-6.99,0.0
1459602804780,-6.99,7.240000000000001e-07
1459602804790,-6.99,0.0
1459602804800,-6.99,3.6200000000000004e-07
1459602804810,-6.99,0.0
1459602804820,-6.99,0.0
1459602804830,-6.99,3.6200000000000004e-07
1459602804840,-6.99,3.6200000000000004e-07
1459602804850,-6.99,7.240000000000001e-07
1459602804860,-6.99,3.6200000000000004e-07
1459602804870,-6.99,3.6200000000000004e-07
1459602804880,-6.99,3.6200000000000004e-07
1459602804890,-6.99,0.0
1459602804900,-6.99,3.6200000000000004e-07
1459602804910,-6.99,3.6200000000000004e-07
1459602804920,-6.99,3.6200000000000004e-07
1459602804930,-6.99,0.0
1459602804940,-6.99,7.240000000000001e-07
1459602804950,-6.99,0.0
1459602804960,-6.99,3.6200000000000004e-07
1459602804970,-6.99,0.0
1459602804980,-6.99,3.6200000000000004e-07
1459602804990,-6.99,0.0
1459602805000,-6.99,3.6200000000000004e-07
1459602805010,-6.99,0.0
1459602805020,-6.99,3.6200000000000004e-07
1459602805030,-6.99,1.0859999999999999e-06
1459602805040,-6.99,7.240000000000001e-07
1459602805050,-6.99,3.6200000000000004e-07
1459602805060,-6.99,0.0
1459602805070,-6.99,3.6200000000000004e-07
1459602805080,-6.99,7.240000000000001e-07
1459602805090,-6.99,0.0
1459602805100,-6.99,7.240000000000001e-07
1459602805110,-6.99,3.6200000000000004e-07
1459602805120,-6.99,3.6200000000000004e-07
1459602805130,-6.99,0.0
1459602805140,-6.99,3.6200000000000004e-07
1459602805150,-6.99,3.6200000000000004e-07
1459602805160,-6.99,3.6200000000000004e-07
1459602805170,-6.99,7.240000000000001e-07
1459602805180,-6.99,0.0
1459602805190,-6.99,3.6200000000000004e-07
1459602805200,-6.99,3.6200000000000004e-07
1459602805210,-6.99,3.6200000000000004e-07
1459602805220,-6.99,3.6200000000000004e-07
1459602805230,-6.99,0.0
1459602805240,-6.99,3.6200000000000004e-07
1459602805250,-6.99,3.6200000000000004e-07
1459602805260,-6.99,3.6200000000000004e-07
1459602805270,-6.99,0.0
1459602805280,-6.99,3.6200000000000004e-07
1459602805290,-6.99,7.240000000000001e-07
1459602805300,-6.99,3.6200000000000004e-07
1459602805310,-6.99,3.6200000000000004e-07
1459602805320,-6.99,0.0
1459602805330,-6.99,3.6200000000000004e-07
1459602805340,-6.99,3.6200000000000004e-07
1459602805350,-6.99,0.0
1459602805360,-6.99,7.240000000000001e-07
1459602805370,-6.99,3.6200000000000004e-07
1459602805380,-6.99,7.240000000000001e-07
1459602805390,-6.99,7.240000000000001e-07
1459602805400,-6.99,7.240000000000001e-07
1459602805410,-6.99,3.6200000000000004e-07
1459602805420,-6.99,7.240000000000001e-07
1459602805430,-6.99,7.240000000000001e-07
1459602805440,-6.99,7.240000000000001e-07
1459602805450,-6.99,3.6200000000000004e-07
1459602805460,-6.99,3.6200000000000004e-07
1459602805470,-6.99,3.6200000000000004e-07
1459602805480,-6.99,0.0
1459602805490,-6.99,3.6200000000000004e-07
1459602805500,-6.99,3.6200000000000004e-07
1459602805510,-6.99,3.6200000000000004e-07
1459602805520,-6.99,3.6200000000000004e-07
1459602805530,-6.99,0.0
1459602805540,-6.99,3.6200000000000004e-07
1459602805550,-6.99,7.240000000000001e-07
1459602805560,-6.99,0.0
1459602805570,-6.99,3.6200000000000004e-07
1459602805580,-6.99,3.6200000000000004e-07
1459602805590,-6.99,0.0
1459602805600,-6.99,3.6200000000000004e-07
1459602805610,-6.99,7.240000000000001e-07
1459602805620,-6.99,7.240000000000001e-07
1459602805630,-6.99,3.6200000000000004e-07
1459602805640,-6.99,3.6200000000000004e-07
1459602805650,-6.99,0.0
1459602805660,-6.99,7.240000000000001e-07
1459602805670,-6.99,0.0
1459602805680,-6.99,3.6200000000000004e-07
1459602805690,-6.99,3.6200000000000004e-07
1459602805700,-6.99,0.0
1459602805710,-6.99,7.240000000000001e-07
1459602805720,-6.99,0.0
1459602805730,-6.99,7.240000000000001e-07
1459602805740,-6.99,7.240000000000001e-07
1459602805750,-6.99,0.0
1459602805760,-6.99,7.240000000000001e-07
1459602805770,-6.99,3.6200000000000004e-07
1459602805780,-6.99,0.0
1459602805790,-6.99,7.240000000000001e-07
