Timestamp,position,BLMTI.04R8.B2E10_TCTPV.4R8.B2
1459605339440,9.21,0.0
1459605339450,9.21,3.6200000000000004e-07
1459605339460,9.21,0.0
1459605339470,9.21,7.240000000000001e-07
1459605339480,9.21,0.0
1459605339490,9.21,1.0859999999999999e-06
1459605339500,9.21,0.0
1459605339510,9.21,3.6200000000000004e-07
1459605339520,9.21,0.0
1459605339530,9.21,3.6200000000000004e-07
1459605339540,9.21,0.0
1459605339550,9.21,3.6200000000000004e-07
1459605339560,9.21,0.0
1459605339570,9.21,7.240000000000001e-07
1459605339580,9.21,0.0
1459605339590,9.21,7.240000000000001e-07
1459605339600,9.21,0.0
1459605339610,9.21,7.240000000000001e-07
1459605339620,9.21,0.0
1459605339630,9.21,1.0859999999999999e-06
1459605339640,9.21,0.0
1459605339650,9.21,0.0
1459605339660,9.21,0.0
1459605339670,9.21,3.6200000000000004e-07
1459605339680,9.21,0.0
1459605339690,9.21,7.240000000000001e-07
1459605339700,9.21,0.0
1459605339710,9.21,1.0859999999999999e-06
1459605339720,9.21,0.0
1459605339730,9.21,3.6200000000000004e-07
1459605339740,9.21,0.0
1459605339750,9.21,3.6200000000000004e-07
1459605339760,9.21,0.0
1459605339770,9.21,1.0859999999999999e-06
1459605339780,9.21,0.0
1459605339790,9.21,0.0
1459605339800,9.21,0.0
1459605339810,9.21,3.6200000000000004e-07
1459605339820,9.21,0.0
1459605339830,9.21,1.4480000000000002e-06
1459605339840,9.21,0.0
1459605339850,9.21,0.0
1459605339860,9.21,0.0
1459605339870,9.21,7.240000000000001e-07
1459605339880,9.21,0.0
1459605339890,9.21,1.0859999999999999e-06
1459605339900,9.21,0.0
1459605339910,9.21,1.0859999999999999e-06
1459605339920,9.21,0.0
1459605339930,9.21,3.6200000000000004e-07
1459605339940,9.21,0.0
1459605339950,9.21,0.0
1459605339960,9.21,0.0
1459605339970,9.21,3.6200000000000004e-07
1459605339980,9.21,0.0
1459605339990,9.21,1.4480000000000002e-06
1459605340000,9.21,0.0
1459605340010,9.21,0.0
1459605340020,9.21,0.0
1459605340030,9.21,3.6200000000000004e-07
1459605340040,9.21,0.0
1459605340050,9.21,1.0859999999999999e-06
1459605340060,9.21,0.0
1459605340070,9.21,1.0859999999999999e-06
1459605340080,9.21,0.0
1459605340090,9.21,7.240000000000001e-07
1459605340100,9.21,0.0
1459605340110,9.21,7.240000000000001e-07
1459605340120,9.21,0.0
1459605340130,9.21,0.0
1459605340140,9.21,0.0
1459605340150,9.21,3.6200000000000004e-07
1459605340160,9.21,0.0
1459605340170,9.21,1.0859999999999999e-06
1459605340180,9.21,0.0
1459605340190,9.21,3.6200000000000004e-07
1459605340200,9.21,0.0
1459605340210,9.21,7.240000000000001e-07
1459605340220,9.21,0.0
1459605340230,9.21,0.0
1459605340240,9.21,0.0
1459605340250,9.21,1.4480000000000002e-06
1459605340260,9.21,0.0
1459605340270,9.21,0.0
1459605340280,9.21,0.0
1459605340290,9.21,3.6200000000000004e-07
1459605340300,9.21,0.0
1459605340310,9.21,7.240000000000001e-07
1459605340320,9.21,0.0
1459605340330,9.21,0.0
1459605340340,9.21,0.0
1459605340350,9.21,1.0859999999999999e-06
1459605340360,9.21,0.0
1459605340370,9.21,3.6200000000000004e-07
1459605340380,9.21,0.0
1459605340390,9.21,1.4480000000000002e-06
1459605340400,9.21,0.0
1459605340410,9.21,3.6200000000000004e-07
1459605340420,9.21,0.0
1459605340430,9.21,0.0
1459605340440,9.21,0.0
1459605340450,9.21,1.81e-06
1459605340460,9.21,0.0
1459605340470,9.21,0.0
1459605340480,9.21,0.0
1459605340490,9.21,7.240000000000001e-07
1459605340500,9.21,0.0
1459605340510,9.21,3.6200000000000004e-07
1459605340520,9.21,0.0
1459605340530,9.21,3.6200000000000004e-07
1459605340540,9.21,0.0
1459605340550,9.21,1.0859999999999999e-06
1459605340560,9.21,0.0
1459605340570,9.21,0.0
1459605340580,9.21,0.0
1459605340590,9.21,1.0859999999999999e-06
1459605340600,9.21,0.0
1459605340610,9.21,0.0
1459605340620,9.21,0.0
1459605340630,9.21,1.4480000000000002e-06
1459605340640,9.21,0.0
1459605340650,9.21,1.4480000000000002e-06
