Timestamp,position,BLMTI.04L8.B1E10_TCTPV.4L8.B1
1459604791690,7.95,0.0
1459604791700,7.95,0.0
1459604791710,7.95,7.240000000000001e-07
1459604791720,7.95,0.0
1459604791730,7.95,3.6200000000000004e-07
1459604791740,7.95,0.0
1459604791750,7.95,7.240000000000001e-07
1459604791760,7.95,0.0
1459604791770,7.95,0.0
1459604791780,7.95,0.0
1459604791790,7.95,3.6200000000000004e-07
1459604791800,7.95,7.240000000000001e-07
1459604791810,7.95,3.6200000000000004e-07
1459604791820,7.95,0.0
1459604791830,7.95,7.240000000000001e-07
1459604791840,7.95,0.0
1459604791850,7.95,7.240000000000001e-07
1459604791860,7.95,0.0
1459604791870,7.95,3.6200000000000004e-07
1459604791880,7.95,0.0
1459604791890,7.95,7.240000000000001e-07
1459604791900,7.95,0.0
1459604791910,7.95,3.6200000000000004e-07
1459604791920,7.95,3.6200000000000004e-07
1459604791930,7.95,0.0
1459604791940,7.95,7.240000000000001e-07
1459604791950,7.95,0.0
1459604791960,7.95,0.0
1459604791970,7.95,0.0
1459604791980,7.95,3.6200000000000004e-07
1459604791990,7.95,7.240000000000001e-07
1459604792000,7.95,7.240000000000001e-07
1459604792010,7.95,0.0
1459604792020,7.95,0.0
1459604792030,7.95,3.6200000000000004e-07
1459604792040,7.95,0.0
1459604792050,7.95,7.240000000000001e-07
1459604792060,7.95,0.0
1459604792070,7.95,0.0
1459604792080,7.95,0.0
1459604792090,7.95,3.6200000000000004e-07
1459604792100,7.95,7.240000000000001e-07
1459604792110,7.95,3.6200000000000004e-07
1459604792120,7.95,0.0
1459604792130,7.95,7.240000000000001e-07
1459604792140,7.95,0.0
1459604792150,7.95,3.6200000000000004e-07
1459604792160,7.95,3.6200000000000004e-07
1459604792170,7.95,3.6200000000000004e-07
1459604792180,7.95,0.0
1459604792190,7.95,7.240000000000001e-07
1459604792200,7.95,3.6200000000000004e-07
1459604792210,7.95,0.0
1459604792220,7.95,0.0
1459604792230,7.95,0.0
1459604792240,7.95,3.6200000000000004e-07
1459604792250,7.95,3.6200000000000004e-07
1459604792260,7.95,3.6200000000000004e-07
1459604792270,7.95,7.240000000000001e-07
1459604792280,7.95,0.0
1459604792290,7.95,3.6200000000000004e-07
1459604792300,7.95,0.0
1459604792310,7.95,7.240000000000001e-07
1459604792320,7.95,0.0
1459604792330,7.95,7.240000000000001e-07
1459604792340,7.95,3.6200000000000004e-07
1459604792350,7.95,3.6200000000000004e-07
1459604792360,7.95,0.0
1459604792370,7.95,3.6200000000000004e-07
1459604792380,7.95,0.0
1459604792390,7.95,3.6200000000000004e-07
1459604792400,7.95,3.6200000000000004e-07
1459604792410,7.95,7.240000000000001e-07
1459604792420,7.95,3.6200000000000004e-07
1459604792430,7.95,3.6200000000000004e-07
1459604792440,7.95,0.0
1459604792450,7.95,7.240000000000001e-07
1459604792460,7.95,0.0
1459604792470,7.95,0.0
1459604792480,7.95,3.6200000000000004e-07
1459604792490,7.95,7.240000000000001e-07
1459604792500,7.95,0.0
1459604792510,7.95,1.0859999999999999e-06
1459604792520,7.95,0.0
1459604792530,7.95,0.0
1459604792540,7.95,0.0
1459604792550,7.95,3.6200000000000004e-07
1459604792560,7.95,0.0
1459604792570,7.95,7.240000000000001e-07
1459604792580,7.95,3.6200000000000004e-07
1459604792590,7.95,0.0
1459604792600,7.95,3.6200000000000004e-07
1459604792610,7.95,1.0859999999999999e-06
1459604792620,7.95,0.0
1459604792630,7.95,0.0
1459604792640,7.95,0.0
1459604792650,7.95,3.6200000000000004e-07
1459604792660,7.95,3.6200000000000004e-07
1459604792670,7.95,3.6200000000000004e-07
1459604792680,7.95,3.6200000000000004e-07
1459604792690,7.95,7.240000000000001e-07
1459604792700,7.95,0.0
1459604792710,7.95,0.0
1459604792720,7.95,0.0
1459604792730,7.95,3.6200000000000004e-07
1459604792740,7.95,0.0
1459604792750,7.95,7.240000000000001e-07
1459604792760,7.95,3.6200000000000004e-07
1459604792770,7.95,0.0
1459604792780,7.95,3.6200000000000004e-07
1459604792790,7.95,1.0859999999999999e-06
1459604792800,7.95,0.0
1459604792810,7.95,3.6200000000000004e-07
1459604792820,7.95,0.0
1459604792830,7.95,7.240000000000001e-07
1459604792840,7.95,0.0
1459604792850,7.95,7.240000000000001e-07
1459604792860,7.95,0.0
1459604792870,7.95,7.240000000000001e-07
1459604792880,7.95,0.0
1459604792890,7.95,7.240000000000001e-07
1459604792900,7.95,3.6200000000000004e-07
1459604792910,7.95,0.0
1459604792920,7.95,7.240000000000001e-07
1459604792930,7.95,0.0
1459604792940,7.95,0.0
1459604792950,7.95,0.0
1459604792960,7.95,3.6200000000000004e-07
1459604792970,7.95,0.0
1459604792980,7.95,3.6200000000000004e-07
1459604792990,7.95,7.240000000000001e-07
1459604793000,7.95,0.0
1459604793010,7.95,0.0
1459604793020,7.95,0.0
1459604793030,7.95,1.0859999999999999e-06
1459604793040,7.95,0.0
1459604793050,7.95,1.4480000000000002e-06
1459604793060,7.95,0.0
1459604793070,7.95,3.6200000000000004e-07
1459604793080,7.95,0.0
1459604793090,7.95,7.240000000000001e-07
1459604793100,7.95,0.0
1459604793110,7.95,3.6200000000000004e-07
1459604793120,7.95,3.6200000000000004e-07
1459604793130,7.95,3.6200000000000004e-07
1459604793140,7.95,0.0
1459604793150,7.95,3.6200000000000004e-07
1459604793160,7.95,0.0
1459604793170,7.95,7.240000000000001e-07
1459604793180,7.95,0.0
1459604793190,7.95,7.240000000000001e-07
1459604793200,7.95,0.0
1459604793210,7.95,0.0
1459604793220,7.95,7.240000000000001e-07
1459604793230,7.95,3.6200000000000004e-07
1459604793240,7.95,0.0
1459604793250,7.95,7.240000000000001e-07
1459604793260,7.95,0.0
1459604793270,7.95,1.0859999999999999e-06
1459604793280,7.95,3.6200000000000004e-07
1459604793290,7.95,0.0
1459604793300,7.95,0.0
1459604793310,7.95,0.0
1459604793320,7.95,3.6200000000000004e-07
1459604793330,7.95,1.0859999999999999e-06
1459604793340,7.95,3.6200000000000004e-07
1459604793350,7.95,0.0
1459604793360,7.95,0.0
1459604793370,7.95,1.0859999999999999e-06
1459604793380,7.95,0.0
1459604793390,7.95,0.0
1459604793400,7.95,3.6200000000000004e-07
1459604793410,7.95,3.6200000000000004e-07
1459604793420,7.95,3.6200000000000004e-07
1459604793430,7.95,7.240000000000001e-07
1459604793440,7.95,0.0
1459604793450,7.95,0.0
1459604793460,7.95,0.0
1459604793470,7.95,1.0859999999999999e-06
1459604793480,7.95,0.0
1459604793490,7.95,0.0
1459604793500,7.95,3.6200000000000004e-07
1459604793510,7.95,3.6200000000000004e-07
1459604793520,7.95,3.6200000000000004e-07
1459604793530,7.95,3.6200000000000004e-07
1459604793540,7.95,0.0
1459604793550,7.95,0.0
1459604793560,7.95,7.240000000000001e-07
1459604793570,7.95,1.0859999999999999e-06
1459604793580,7.95,0.0
1459604793590,7.95,3.6200000000000004e-07
1459604793600,7.95,0.0
1459604793610,7.95,3.6200000000000004e-07
1459604793620,7.95,0.0
1459604793630,7.95,3.6200000000000004e-07
1459604793640,7.95,0.0
1459604793650,7.95,3.6200000000000004e-07
1459604793660,7.95,0.0
1459604793670,7.95,7.240000000000001e-07
1459604793680,7.95,0.0
1459604793690,7.95,1.0859999999999999e-06
1459604793700,7.95,0.0
1459604793710,7.95,3.6200000000000004e-07
1459604793720,7.95,0.0
1459604793730,7.95,3.6200000000000004e-07
1459604793740,7.95,0.0
1459604793750,7.95,3.6200000000000004e-07
1459604793760,7.95,0.0
1459604793770,7.95,1.4480000000000002e-06
1459604793780,7.95,0.0
1459604793790,7.95,0.0
1459604793800,7.95,0.0
1459604793810,7.95,3.6200000000000004e-07
1459604793820,7.95,0.0
1459604793830,7.95,7.240000000000001e-07
1459604793840,7.95,0.0
1459604793850,7.95,0.0
1459604793860,7.95,3.6200000000000004e-07
1459604793870,7.95,7.240000000000001e-07
1459604793880,7.95,0.0
1459604793890,7.95,7.240000000000001e-07
1459604793900,7.95,0.0
1459604793910,7.95,1.0859999999999999e-06
1459604793920,7.95,0.0
1459604793930,7.95,7.240000000000001e-07
1459604793940,7.95,0.0
1459604793950,7.95,0.0
1459604793960,7.95,0.0
1459604793970,7.95,1.0859999999999999e-06
1459604793980,7.95,3.6200000000000004e-07
1459604793990,7.95,0.0
1459604794000,7.95,3.6200000000000004e-07
1459604794010,7.95,3.6200000000000004e-07
1459604794020,7.95,0.0
1459604794030,7.95,3.6200000000000004e-07
1459604794040,7.95,0.0
1459604794050,7.95,1.4480000000000002e-06
1459604794060,7.95,0.0
1459604794070,7.95,3.6200000000000004e-07
1459604794080,7.95,0.0
1459604794090,7.95,0.0
1459604794100,7.95,3.6200000000000004e-07
1459604794110,7.95,0.0
1459604794120,7.95,0.0
1459604794130,7.95,7.240000000000001e-07
1459604794140,7.95,3.6200000000000004e-07
1459604794150,7.95,3.6200000000000004e-07
1459604794160,7.95,0.0
1459604794170,7.95,0.0
1459604794180,7.95,3.6200000000000004e-07
1459604794190,7.95,0.0
1459604794200,7.95,0.0
1459604794210,7.95,7.240000000000001e-07
1459604794220,7.95,3.6200000000000004e-07
1459604794230,7.95,0.0
1459604794240,7.95,3.6200000000000004e-07
1459604794250,7.95,3.6200000000000004e-07
1459604794260,7.95,0.0
1459604794270,7.95,3.6200000000000004e-07
1459604794280,7.95,0.0
1459604794290,7.95,0.0
1459604794300,7.95,7.240000000000001e-07
1459604794310,7.95,7.240000000000001e-07
1459604794320,7.95,0.0
1459604794330,7.95,0.0
1459604794340,7.95,0.0
1459604794350,7.95,7.240000000000001e-07
1459604794360,7.95,0.0
1459604794370,7.95,0.0
1459604794380,7.95,3.6200000000000004e-07
1459604794390,7.95,1.0859999999999999e-06
1459604794400,7.95,0.0
1459604794410,7.95,3.6200000000000004e-07
1459604794420,7.95,0.0
1459604794430,7.95,0.0
1459604794440,7.95,3.6200000000000004e-07
1459604794450,7.95,7.240000000000001e-07
1459604794460,7.95,0.0
1459604794470,7.95,0.0
1459604794480,7.95,3.6200000000000004e-07
1459604794490,7.95,3.6200000000000004e-07
1459604794500,7.95,0.0
