Timestamp,position,BLMTI.05R3.B2E10_TCSG.5R3.B2
1459603044570,-9.81,0.0
1459603044580,-9.81,0.0
1459603044590,-9.81,1.0859999999999999e-06
1459603044600,-9.81,3.6200000000000004e-07
1459603044610,-9.81,3.6200000000000004e-07
1459603044620,-9.81,0.0
1459603044630,-9.81,3.6200000000000004e-07
1459603044640,-9.81,3.6200000000000004e-07
1459603044650,-9.81,7.240000000000001e-07
1459603044660,-9.81,3.6200000000000004e-07
1459603044670,-9.81,0.0
1459603044680,-9.81,7.240000000000001e-07
1459603044690,-9.81,3.6200000000000004e-07
1459603044700,-9.81,7.240000000000001e-07
1459603044710,-9.81,0.0
1459603044720,-9.81,3.6200000000000004e-07
1459603044730,-9.81,3.6200000000000004e-07
1459603044740,-9.81,0.0
1459603044750,-9.81,0.0
1459603044760,-9.81,1.0859999999999999e-06
1459603044770,-9.81,3.6200000000000004e-07
1459603044780,-9.81,0.0
1459603044790,-9.81,7.240000000000001e-07
1459603044800,-9.81,1.0859999999999999e-06
1459603044810,-9.81,0.0
1459603044820,-9.81,0.0
1459603044830,-9.81,0.0
1459603044840,-9.81,3.6200000000000004e-07
1459603044850,-9.81,3.6200000000000004e-07
1459603044860,-9.81,7.240000000000001e-07
1459603044870,-9.81,0.0
1459603044880,-9.81,7.240000000000001e-07
1459603044890,-9.81,0.0
1459603044900,-9.81,0.0
1459603044910,-9.81,3.6200000000000004e-07
1459603044920,-9.81,1.0859999999999999e-06
1459603044930,-9.81,0.0
1459603044940,-9.81,0.0
1459603044950,-9.81,0.0
1459603044960,-9.81,1.0859999999999999e-06
1459603044970,-9.81,0.0
1459603044980,-9.81,7.240000000000001e-07
1459603044990,-9.81,0.0
1459603045000,-9.81,3.6200000000000004e-07
1459603045010,-9.81,3.6200000000000004e-07
1459603045020,-9.81,7.240000000000001e-07
1459603045030,-9.81,0.0
1459603045040,-9.81,1.0859999999999999e-06
1459603045050,-9.81,0.0
1459603045060,-9.81,7.240000000000001e-07
1459603045070,-9.81,0.0
1459603045080,-9.81,3.6200000000000004e-07
1459603045090,-9.81,7.240000000000001e-07
1459603045100,-9.81,7.240000000000001e-07
1459603045110,-9.81,0.0
1459603045120,-9.81,0.0
1459603045130,-9.81,0.0
1459603045140,-9.81,1.0859999999999999e-06
1459603045150,-9.81,0.0
1459603045160,-9.81,0.0
1459603045170,-9.81,0.0
1459603045180,-9.81,1.0859999999999999e-06
1459603045190,-9.81,0.0
1459603045200,-9.81,7.240000000000001e-07
1459603045210,-9.81,7.240000000000001e-07
1459603045220,-9.81,1.0859999999999999e-06
1459603045230,-9.81,3.6200000000000004e-07
1459603045240,-9.81,7.240000000000001e-07
1459603045250,-9.81,0.0
1459603045260,-9.81,3.6200000000000004e-07
1459603045270,-9.81,0.0
1459603045280,-9.81,0.0
1459603045290,-9.81,0.0
1459603045300,-9.81,7.240000000000001e-07
1459603045310,-9.81,0.0
1459603045320,-9.81,7.240000000000001e-07
1459603045330,-9.81,3.6200000000000004e-07
1459603045340,-9.81,7.240000000000001e-07
1459603045350,-9.81,3.6200000000000004e-07
1459603045360,-9.81,0.0
1459603045370,-9.81,7.240000000000001e-07
1459603045380,-9.81,7.240000000000001e-07
1459603045390,-9.81,7.240000000000001e-07
1459603045400,-9.81,7.240000000000001e-07
1459603045410,-9.81,0.0
1459603045420,-9.81,3.6200000000000004e-07
1459603045430,-9.81,3.6200000000000004e-07
1459603045440,-9.81,3.6200000000000004e-07
1459603045450,-9.81,0.0
1459603045460,-9.81,3.6200000000000004e-07
1459603045470,-9.81,0.0
1459603045480,-9.81,1.0859999999999999e-06
1459603045490,-9.81,0.0
1459603045500,-9.81,1.0859999999999999e-06
1459603045510,-9.81,0.0
1459603045520,-9.81,0.0
1459603045530,-9.81,0.0
1459603045540,-9.81,7.240000000000001e-07
1459603045550,-9.81,3.6200000000000004e-07
1459603045560,-9.81,0.0
1459603045570,-9.81,3.6200000000000004e-07
1459603045580,-9.81,3.6200000000000004e-07
1459603045590,-9.81,1.0859999999999999e-06
1459603045600,-9.81,0.0
1459603045610,-9.81,3.6200000000000004e-07
1459603045620,-9.81,7.240000000000001e-07
1459603045630,-9.81,0.0
1459603045640,-9.81,0.0
1459603045650,-9.81,0.0
1459603045660,-9.81,7.240000000000001e-07
1459603045670,-9.81,0.0
1459603045680,-9.81,1.0859999999999999e-06
1459603045690,-9.81,7.240000000000001e-07
1459603045700,-9.81,1.0859999999999999e-06
1459603045710,-9.81,0.0
1459603045720,-9.81,7.240000000000001e-07
1459603045730,-9.81,0.0
1459603045740,-9.81,3.6200000000000004e-07
1459603045750,-9.81,0.0
1459603045760,-9.81,3.6200000000000004e-07
1459603045770,-9.81,1.0859999999999999e-06
1459603045780,-9.81,7.240000000000001e-07
1459603045790,-9.81,0.0
1459603045800,-9.81,7.240000000000001e-07
1459603045810,-9.81,3.6200000000000004e-07
1459603045820,-9.81,3.6200000000000004e-07
1459603045830,-9.81,0.0
1459603045840,-9.81,3.6200000000000004e-07
1459603045850,-9.81,0.0
1459603045860,-9.81,1.0859999999999999e-06
1459603045870,-9.81,0.0
1459603045880,-9.81,0.0
1459603045890,-9.81,0.0
1459603045900,-9.81,1.81e-06
1459603045910,-9.81,3.6200000000000004e-07
1459603045920,-9.81,3.6200000000000004e-07
1459603045930,-9.81,0.0
1459603045940,-9.81,1.0859999999999999e-06
1459603045950,-9.81,0.0
1459603045960,-9.81,3.6200000000000004e-07
1459603045970,-9.81,0.0
1459603045980,-9.81,1.4480000000000002e-06
1459603045990,-9.81,0.0
1459603046000,-9.81,3.6200000000000004e-07
1459603046010,-9.81,0.0
1459603046020,-9.81,3.6200000000000004e-07
1459603046030,-9.81,0.0
1459603046040,-9.81,3.6200000000000004e-07
1459603046050,-9.81,0.0
1459603046060,-9.81,2.5340000000000002e-06
1459603046070,-9.81,0.0
1459603046080,-9.81,0.0
1459603046090,-9.81,0.0
1459603046100,-9.81,0.0
1459603046110,-9.81,0.0
1459603046120,-9.81,1.0859999999999999e-06
1459603046130,-9.81,0.0
1459603046140,-9.81,0.0
1459603046150,-9.81,0.0
1459603046160,-9.81,7.240000000000001e-07
1459603046170,-9.81,0.0
1459603046180,-9.81,3.6200000000000004e-07
1459603046190,-9.81,0.0
1459603046200,-9.81,1.0859999999999999e-06
1459603046210,-9.81,0.0
1459603046220,-9.81,0.0
1459603046230,-9.81,0.0
1459603046240,-9.81,1.0859999999999999e-06
1459603046250,-9.81,0.0
1459603046260,-9.81,7.240000000000001e-07
1459603046270,-9.81,0.0
1459603046280,-9.81,0.0
1459603046290,-9.81,0.0
1459603046300,-9.81,1.4480000000000002e-06
1459603046310,-9.81,0.0
1459603046320,-9.81,3.6200000000000004e-07
1459603046330,-9.81,0.0
1459603046340,-9.81,3.6200000000000004e-07
1459603046350,-9.81,3.6200000000000004e-07
1459603046360,-9.81,3.6200000000000004e-07
1459603046370,-9.81,7.240000000000001e-07
1459603046380,-9.81,0.0
1459603046390,-9.81,0.0
1459603046400,-9.81,1.4480000000000002e-06
1459603046410,-9.81,0.0
1459603046420,-9.81,3.6200000000000004e-07
1459603046430,-9.81,0.0
1459603046440,-9.81,1.0859999999999999e-06
1459603046450,-9.81,0.0
1459603046460,-9.81,0.0
1459603046470,-9.81,0.0
1459603046480,-9.81,7.240000000000001e-07
1459603046490,-9.81,3.6200000000000004e-07
1459603046500,-9.81,0.0
1459603046510,-9.81,0.0
1459603046520,-9.81,7.240000000000001e-07
1459603046530,-9.81,3.6200000000000004e-07
1459603046540,-9.81,1.4480000000000002e-06
1459603046550,-9.81,7.240000000000001e-07
1459603046560,-9.81,7.240000000000001e-07
1459603046570,-9.81,0.0
1459603046580,-9.81,3.6200000000000004e-07
1459603046590,-9.81,0.0
1459603046600,-9.81,0.0
1459603046610,-9.81,3.6200000000000004e-07
1459603046620,-9.81,1.0859999999999999e-06
1459603046630,-9.81,0.0
1459603046640,-9.81,3.6200000000000004e-07
1459603046650,-9.81,3.6200000000000004e-07
1459603046660,-9.81,7.240000000000001e-07
1459603046670,-9.81,0.0
1459603046680,-9.81,7.240000000000001e-07
1459603046690,-9.81,0.0
1459603046700,-9.81,0.0
1459603046710,-9.81,7.240000000000001e-07
1459603046720,-9.81,7.240000000000001e-07
1459603046730,-9.81,0.0
1459603046740,-9.81,1.0859999999999999e-06
1459603046750,-9.81,0.0
1459603046760,-9.81,3.6200000000000004e-07
1459603046770,-9.81,0.0
1459603046780,-9.81,1.0859999999999999e-06
1459603046790,-9.81,0.0
1459603046800,-9.81,0.0
1459603046810,-9.81,0.0
1459603046820,-9.81,7.240000000000001e-07
1459603046830,-9.81,0.0
1459603046840,-9.81,3.6200000000000004e-07
1459603046850,-9.81,3.6200000000000004e-07
1459603046860,-9.81,7.240000000000001e-07
1459603046870,-9.81,0.0
1459603046880,-9.81,7.240000000000001e-07
1459603046890,-9.81,0.0
1459603046900,-9.81,0.0
1459603046910,-9.81,0.0
1459603046920,-9.81,1.4480000000000002e-06
1459603046930,-9.81,0.0
1459603046940,-9.81,3.6200000000000004e-07
1459603046950,-9.81,0.0
1459603046960,-9.81,1.0859999999999999e-06
1459603046970,-9.81,0.0
1459603046980,-9.81,7.240000000000001e-07
1459603046990,-9.81,0.0
1459603047000,-9.81,3.6200000000000004e-07
1459603047010,-9.81,3.6200000000000004e-07
1459603047020,-9.81,7.240000000000001e-07
1459603047030,-9.81,0.0
1459603047040,-9.81,7.240000000000001e-07
1459603047050,-9.81,0.0
1459603047060,-9.81,3.6200000000000004e-07
1459603047070,-9.81,3.6200000000000004e-07
1459603047080,-9.81,3.6200000000000004e-07
1459603047090,-9.81,0.0
1459603047100,-9.81,1.4480000000000002e-06
1459603047110,-9.81,0.0
1459603047120,-9.81,3.6200000000000004e-07
1459603047130,-9.81,0.0
1459603047140,-9.81,1.4480000000000002e-06
1459603047150,-9.81,0.0
1459603047160,-9.81,0.0
1459603047170,-9.81,0.0
1459603047180,-9.81,0.0
1459603047190,-9.81,0.0
1459603047200,-9.81,7.240000000000001e-07
1459603047210,-9.81,0.0
1459603047220,-9.81,1.4480000000000002e-06
1459603047230,-9.81,0.0
1459603047240,-9.81,3.6200000000000004e-07
1459603047250,-9.81,0.0
1459603047260,-9.81,7.240000000000001e-07
1459603047270,-9.81,3.6200000000000004e-07
1459603047280,-9.81,3.6200000000000004e-07
1459603047290,-9.81,0.0
1459603047300,-9.81,1.4480000000000002e-06
1459603047310,-9.81,0.0
1459603047320,-9.81,3.6200000000000004e-07
1459603047330,-9.81,3.6200000000000004e-07
1459603047340,-9.81,7.240000000000001e-07
1459603047350,-9.81,0.0
1459603047360,-9.81,1.0859999999999999e-06
1459603047370,-9.81,0.0
1459603047380,-9.81,0.0
1459603047390,-9.81,3.6200000000000004e-07
1459603047400,-9.81,1.0859999999999999e-06
1459603047410,-9.81,0.0
1459603047420,-9.81,0.0
1459603047430,-9.81,0.0
1459603047440,-9.81,3.6200000000000004e-07
1459603047450,-9.81,7.240000000000001e-07
1459603047460,-9.81,0.0
1459603047470,-9.81,3.6200000000000004e-07
1459603047480,-9.81,1.4480000000000002e-06
1459603047490,-9.81,0.0
1459603047500,-9.81,3.6200000000000004e-07
1459603047510,-9.81,0.0
1459603047520,-9.81,0.0
1459603047530,-9.81,0.0
1459603047540,-9.81,3.6200000000000004e-07
1459603047550,-9.81,0.0
1459603047560,-9.81,1.0859999999999999e-06
1459603047570,-9.81,0.0
1459603047580,-9.81,3.6200000000000004e-07
1459603047590,-9.81,7.240000000000001e-07
1459603047600,-9.81,0.0
1459603047610,-9.81,0.0
1459603047620,-9.81,3.6200000000000004e-07
1459603047630,-9.81,0.0
1459603047640,-9.81,7.240000000000001e-07
1459603047650,-9.81,0.0
1459603047660,-9.81,1.4480000000000002e-06
1459603047670,-9.81,0.0
1459603047680,-9.81,3.6200000000000004e-07
1459603047690,-9.81,3.6200000000000004e-07
1459603047700,-9.81,0.0
1459603047710,-9.81,0.0
1459603047720,-9.81,1.0859999999999999e-06
1459603047730,-9.81,0.0
1459603047740,-9.81,3.6200000000000004e-07
1459603047750,-9.81,0.0
1459603047760,-9.81,7.240000000000001e-07
1459603047770,-9.81,0.0
1459603047780,-9.81,7.240000000000001e-07
1459603047790,-9.81,0.0
1459603047800,-9.81,7.240000000000001e-07
1459603047810,-9.81,0.0
1459603047820,-9.81,7.240000000000001e-07
1459603047830,-9.81,0.0
1459603047840,-9.81,2.5340000000000002e-06
1459603047850,-9.81,0.0
1459603047860,-9.81,0.0
1459603047870,-9.81,0.0
1459603047880,-9.81,0.0
1459603047890,-9.81,0.0
1459603047900,-9.81,3.6200000000000004e-07
1459603047910,-9.81,0.0
1459603047920,-9.81,3.6200000000000004e-07
1459603047930,-9.81,0.0
1459603047940,-9.81,7.240000000000001e-07
1459603047950,-9.81,0.0
1459603047960,-9.81,7.240000000000001e-07
1459603047970,-9.81,0.0
1459603047980,-9.81,3.6200000000000004e-07
1459603047990,-9.81,0.0
1459603048030,-9.81,1.4480000000000002e-06
1459603048040,-9.81,0.0
1459603048050,-9.81,3.6200000000000004e-07
1459603048060,-9.81,3.6200000000000004e-07
1459603048070,-9.81,7.240000000000001e-07
1459603048080,-9.81,0.0
1459603048090,-9.81,7.240000000000001e-07
1459603048100,-9.81,0.0
1459603048110,-9.81,7.240000000000001e-07
1459603048120,-9.81,0.0
1459603048130,-9.81,1.0859999999999999e-06
1459603048140,-9.81,0.0
1459603048150,-9.81,1.0859999999999999e-06
1459603048160,-9.81,0.0
1459603048170,-9.81,0.0
1459603048180,-9.81,0.0
1459603048190,-9.81,7.240000000000001e-07
1459603048200,-9.81,0.0
1459603048210,-9.81,7.240000000000001e-07
1459603048220,-9.81,0.0
1459603048230,-9.81,1.0859999999999999e-06
1459603048240,-9.81,0.0
1459603048250,-9.81,7.240000000000001e-07
1459603048260,-9.81,0.0
1459603048270,-9.81,7.240000000000001e-07
1459603048280,-9.81,0.0
1459603048290,-9.81,3.6200000000000004e-07
1459603048300,-9.81,0.0
1459603048310,-9.81,1.0859999999999999e-06
1459603048320,-9.81,0.0
1459603048330,-9.81,7.240000000000001e-07
1459603048340,-9.81,0.0
1459603048350,-9.81,1.0859999999999999e-06
1459603048360,-9.81,3.6200000000000004e-07
1459603048370,-9.81,7.240000000000001e-07
1459603048380,-9.81,0.0
1459603048390,-9.81,3.6200000000000004e-07
1459603048400,-9.81,0.0
1459603048410,-9.81,7.240000000000001e-07
1459603048420,-9.81,3.6200000000000004e-07
1459603048430,-9.81,1.0859999999999999e-06
1459603048440,-9.81,0.0
1459603048450,-9.81,1.0859999999999999e-06
1459603048460,-9.81,0.0
1459603048470,-9.81,3.6200000000000004e-07
1459603048480,-9.81,0.0
1459603048490,-9.81,0.0
1459603048500,-9.81,3.6200000000000004e-07
1459603048510,-9.81,7.240000000000001e-07
1459603048520,-9.81,0.0
1459603048530,-9.81,3.6200000000000004e-07
1459603048540,-9.81,0.0
1459603048550,-9.81,7.240000000000001e-07
1459603048560,-9.81,7.240000000000001e-07
1459603048570,-9.81,3.6200000000000004e-07
1459603048580,-9.81,0.0
1459603048590,-9.81,7.240000000000001e-07
1459603048600,-9.81,0.0
1459603048610,-9.81,7.240000000000001e-07
1459603048620,-9.81,0.0
1459603048630,-9.81,7.240000000000001e-07
1459603048640,-9.81,0.0
1459603048650,-9.81,7.240000000000001e-07
1459603048660,-9.81,0.0
1459603048670,-9.81,1.0859999999999999e-06
1459603048680,-9.81,0.0
1459603048690,-9.81,7.240000000000001e-07
1459603048700,-9.81,0.0
1459603048710,-9.81,1.0859999999999999e-06
1459603048720,-9.81,0.0
1459603048730,-9.81,3.6200000000000004e-07
1459603048740,-9.81,0.0
1459603048750,-9.81,3.6200000000000004e-07
1459603048760,-9.81,0.0
1459603048770,-9.81,7.240000000000001e-07
1459603048780,-9.81,3.6200000000000004e-07
1459603048790,-9.81,3.6200000000000004e-07
1459603048800,-9.81,7.240000000000001e-07
1459603048810,-9.81,1.0859999999999999e-06
1459603048820,-9.81,0.0
1459603048830,-9.81,0.0
1459603048840,-9.81,0.0
1459603048850,-9.81,7.240000000000001e-07
1459603048860,-9.81,7.240000000000001e-07
1459603048870,-9.81,0.0
1459603048880,-9.81,0.0
1459603048890,-9.81,7.240000000000001e-07
1459603048900,-9.81,0.0
1459603048910,-9.81,1.4480000000000002e-06
1459603048920,-9.81,0.0
1459603048930,-9.81,0.0
1459603048940,-9.81,3.6200000000000004e-07
1459603048950,-9.81,3.6200000000000004e-07
1459603048970,-9.81,3.6200000000000004e-07
1459603048980,-9.81,1.0859999999999999e-06
1459603048990,-9.81,0.0
1459603049000,-9.81,7.240000000000001e-07
1459603049010,-9.81,0.0
1459603049020,-9.81,1.4480000000000002e-06
1459603049030,-9.81,0.0
1459603049040,-9.81,7.240000000000001e-07
1459603049050,-9.81,0.0
1459603049060,-9.81,7.240000000000001e-07
1459603049070,-9.81,0.0
1459603049080,-9.81,7.240000000000001e-07
1459603049090,-9.81,0.0
1459603049100,-9.81,7.240000000000001e-07
1459603049110,-9.81,3.6200000000000004e-07
1459603049120,-9.81,0.0
1459603049130,-9.81,3.6200000000000004e-07
1459603049140,-9.81,7.240000000000001e-07
1459603049150,-9.81,0.0
1459603049160,-9.81,1.0859999999999999e-06
1459603049170,-9.81,0.0
1459603049180,-9.81,1.0859999999999999e-06
1459603049190,-9.81,0.0
1459603049200,-9.81,0.0
1459603049210,-9.81,0.0
1459603049220,-9.81,7.240000000000001e-07
1459603049230,-9.81,0.0
1459603049240,-9.81,3.6200000000000004e-07
1459603049250,-9.81,0.0
1459603049260,-9.81,1.81e-06
1459603049270,-9.81,1.0859999999999999e-06
1459603049280,-9.81,3.6200000000000004e-07
1459603049290,-9.81,0.0
1459603049300,-9.81,0.0
1459603049310,-9.81,0.0
1459603049320,-9.81,1.4480000000000002e-06
1459603049330,-9.81,0.0
1459603049340,-9.81,0.0
1459603049350,-9.81,0.0
1459603049360,-9.81,7.240000000000001e-07
1459603049370,-9.81,0.0
1459603049380,-9.81,7.240000000000001e-07
1459603049390,-9.81,0.0
1459603049400,-9.81,3.6200000000000004e-07
1459603049410,-9.81,0.0
1459603049420,-9.81,1.0859999999999999e-06
1459603049430,-9.81,0.0
1459603049440,-9.81,3.6200000000000004e-07
1459603049450,-9.81,0.0
1459603049460,-9.81,1.0859999999999999e-06
1459603049470,-9.81,0.0
1459603049480,-9.81,1.0859999999999999e-06
1459603049490,-9.81,0.0
1459603049500,-9.81,7.240000000000001e-07
1459603049510,-9.81,0.0
1459603049520,-9.81,3.6200000000000004e-07
1459603049530,-9.81,3.6200000000000004e-07
1459603049540,-9.81,3.6200000000000004e-07
1459603049550,-9.81,0.0
1459603049560,-9.81,7.240000000000001e-07
1459603049570,-9.81,0.0
1459603049580,-9.81,1.0859999999999999e-06
1459603049590,-9.81,0.0
1459603049600,-9.81,1.4480000000000002e-06
1459603049610,-9.81,0.0
1459603049620,-9.81,7.240000000000001e-07
1459603049630,-9.81,3.6200000000000004e-07
1459603049640,-9.81,3.6200000000000004e-07
1459603049650,-9.81,0.0
1459603049660,-9.81,7.240000000000001e-07
1459603049670,-9.81,0.0
1459603049680,-9.81,7.240000000000001e-07
1459603049690,-9.81,3.6200000000000004e-07
1459603049700,-9.81,3.6200000000000004e-07
1459603049710,-9.81,0.0
1459603049720,-9.81,7.240000000000001e-07
1459603049730,-9.81,0.0
1459603049740,-9.81,7.240000000000001e-07
1459603049750,-9.81,0.0
1459603049760,-9.81,1.0859999999999999e-06
1459603049770,-9.81,0.0
1459603049780,-9.81,7.240000000000001e-07
1459603049790,-9.81,0.0
1459603049800,-9.81,3.6200000000000004e-07
1459603049810,-9.81,0.0
1459603049820,-9.81,1.0859999999999999e-06
1459603049830,-9.81,3.6200000000000004e-07
1459603049840,-9.81,3.6200000000000004e-07
1459603049850,-9.81,0.0
1459603049860,-9.81,7.240000000000001e-07
1459603049870,-9.81,3.6200000000000004e-07
1459603049880,-9.81,1.4480000000000002e-06
1459603049890,-9.81,0.0
1459603049900,-9.81,0.0
1459603049910,-9.81,0.0
1459603049920,-9.81,1.0859999999999999e-06
1459603049930,-9.81,0.0
1459603049940,-9.81,0.0
1459603049950,-9.81,0.0
1459603049960,-9.81,1.4480000000000002e-06
1459603049970,-9.81,0.0
1459603049980,-9.81,0.0
1459603049990,-9.81,0.0
1459603050000,-9.81,2.1719999999999997e-06
1459603050010,-9.81,0.0
1459603050020,-9.81,0.0
1459603050030,-9.81,0.0
1459603050040,-9.81,3.6200000000000004e-07
1459603050050,-9.81,0.0
1459603050060,-9.81,1.0859999999999999e-06
1459603050070,-9.81,0.0
1459603050080,-9.81,7.240000000000001e-07
1459603050090,-9.81,0.0
1459603050100,-9.81,1.0859999999999999e-06
1459603050110,-9.81,0.0
1459603050120,-9.81,7.240000000000001e-07
1459603050130,-9.81,0.0
1459603050140,-9.81,3.6200000000000004e-07
1459603050150,-9.81,0.0
1459603050160,-9.81,3.6200000000000004e-07
1459603050170,-9.81,0.0
1459603050180,-9.81,1.4480000000000002e-06
1459603050190,-9.81,0.0
1459603050200,-9.81,3.6200000000000004e-07
1459603050210,-9.81,0.0
1459603050220,-9.81,3.6200000000000004e-07
1459603050230,-9.81,3.6200000000000004e-07
1459603050240,-9.81,3.6200000000000004e-07
1459603050250,-9.81,0.0
1459603050260,-9.81,3.6200000000000004e-07
1459603050270,-9.81,0.0
1459603050280,-9.81,7.240000000000001e-07
1459603050290,-9.81,0.0
