Timestamp,position,BLMTI.06L7.B1E10_TCP.D6L7.B1
1459605068090,3.07,3.6200000000000004e-07
1459605068100,3.07,7.240000000000001e-07
1459605068110,3.07,0.0
1459605068120,3.07,1.0859999999999999e-06
1459605068130,3.07,0.0
1459605068140,3.07,7.240000000000001e-07
1459605068150,3.07,0.0
1459605068160,3.07,1.0859999999999999e-06
1459605068170,3.07,7.240000000000001e-07
1459605068180,3.07,3.6200000000000004e-07
1459605068190,3.07,7.240000000000001e-07
1459605068200,3.07,7.240000000000001e-07
1459605068210,3.07,3.6200000000000004e-07
1459605068220,3.07,3.6200000000000004e-07
1459605068230,3.07,0.0
1459605068240,3.07,7.240000000000001e-07
1459605068250,3.07,0.0
1459605068260,3.07,7.240000000000001e-07
1459605068270,3.07,3.6200000000000004e-07
1459605068280,3.07,7.240000000000001e-07
1459605068290,3.07,3.6200000000000004e-07
1459605068300,3.07,7.240000000000001e-07
1459605068310,3.07,3.6200000000000004e-07
1459605068320,3.07,7.240000000000001e-07
1459605068330,3.07,3.6200000000000004e-07
1459605068340,3.07,7.240000000000001e-07
1459605068350,3.07,7.240000000000001e-07
1459605068360,3.07,3.6200000000000004e-07
1459605068370,3.07,0.0
1459605068380,3.07,7.240000000000001e-07
1459605068390,3.07,1.0859999999999999e-06
1459605068400,3.07,3.6200000000000004e-07
1459605068410,3.07,3.6200000000000004e-07
1459605068420,3.07,1.0859999999999999e-06
1459605068430,3.07,0.0
1459605068440,3.07,1.0859999999999999e-06
1459605068450,3.07,3.6200000000000004e-07
1459605068460,3.07,7.240000000000001e-07
1459605068470,3.07,0.0
1459605068480,3.07,7.240000000000001e-07
1459605068490,3.07,0.0
1459605068500,3.07,7.240000000000001e-07
1459605068510,3.07,3.6200000000000004e-07
1459605068520,3.07,0.0
1459605068530,3.07,3.6200000000000004e-07
1459605068540,3.07,7.240000000000001e-07
1459605068550,3.07,0.0
1459605068560,3.07,7.240000000000001e-07
1459605068570,3.07,0.0
1459605068580,3.07,1.0859999999999999e-06
1459605068590,3.07,3.6200000000000004e-07
1459605068600,3.07,3.6200000000000004e-07
1459605068610,3.07,1.0859999999999999e-06
1459605068620,3.07,7.240000000000001e-07
1459605068630,3.07,3.6200000000000004e-07
1459605068640,3.07,7.240000000000001e-07
1459605068650,3.07,3.6200000000000004e-07
1459605068660,3.07,1.0859999999999999e-06
1459605068670,3.07,0.0
1459605068680,3.07,7.240000000000001e-07
1459605068690,3.07,3.6200000000000004e-07
1459605068700,3.07,3.6200000000000004e-07
1459605068710,3.07,1.0859999999999999e-06
1459605068720,3.07,3.6200000000000004e-07
1459605068730,3.07,3.6200000000000004e-07
1459605068740,3.07,7.240000000000001e-07
1459605068750,3.07,3.6200000000000004e-07
1459605068760,3.07,7.240000000000001e-07
1459605068770,3.07,3.6200000000000004e-07
1459605068780,3.07,7.240000000000001e-07
1459605068790,3.07,0.0
1459605068800,3.07,1.0859999999999999e-06
1459605068810,3.07,7.240000000000001e-07
1459605068820,3.07,3.6200000000000004e-07
1459605068830,3.07,3.6200000000000004e-07
1459605068840,3.07,1.0859999999999999e-06
1459605068850,3.07,3.6200000000000004e-07
1459605068860,3.07,7.240000000000001e-07
1459605068870,3.07,7.240000000000001e-07
1459605068880,3.07,1.0859999999999999e-06
1459605068890,3.07,0.0
1459605068900,3.07,7.240000000000001e-07
1459605068910,3.07,3.6200000000000004e-07
1459605068920,3.07,3.6200000000000004e-07
1459605068930,3.07,3.6200000000000004e-07
1459605068940,3.07,1.0859999999999999e-06
1459605068950,3.07,3.6200000000000004e-07
1459605068960,3.07,7.240000000000001e-07
1459605068970,3.07,0.0
1459605068980,3.07,7.240000000000001e-07
1459605068990,3.07,7.240000000000001e-07
1459605069000,3.07,3.6200000000000004e-07
1459605069010,3.07,3.6200000000000004e-07
1459605069020,3.07,7.240000000000001e-07
1459605069030,3.07,7.240000000000001e-07
1459605069040,3.07,3.6200000000000004e-07
1459605069050,3.07,7.240000000000001e-07
1459605069060,3.07,7.240000000000001e-07
1459605069070,3.07,7.240000000000001e-07
1459605069080,3.07,3.6200000000000004e-07
1459605069090,3.07,1.0859999999999999e-06
1459605069100,3.07,3.6200000000000004e-07
1459605069110,3.07,7.240000000000001e-07
1459605069120,3.07,7.240000000000001e-07
1459605069130,3.07,3.6200000000000004e-07
1459605069140,3.07,3.6200000000000004e-07
1459605069150,3.07,3.6200000000000004e-07
1459605069160,3.07,1.4480000000000002e-06
1459605069170,3.07,7.240000000000001e-07
1459605069180,3.07,3.6200000000000004e-07
1459605069190,3.07,7.240000000000001e-07
1459605069200,3.07,1.0859999999999999e-06
1459605069210,3.07,3.6200000000000004e-07
1459605069220,3.07,7.240000000000001e-07
1459605069230,3.07,7.240000000000001e-07
1459605069240,3.07,7.240000000000001e-07
1459605069250,3.07,3.6200000000000004e-07
1459605069260,3.07,1.0859999999999999e-06
1459605069270,3.07,0.0
1459605069280,3.07,3.6200000000000004e-07
1459605069290,3.07,7.240000000000001e-07
1459605069300,3.07,7.240000000000001e-07
1459605069310,3.07,0.0
