Timestamp,position,BLMTI.05L3.B2E10_TCLA.A5L3.B2
1459605973030,8.955,3.6200000000000004e-07
1459605973040,8.955,3.6200000000000004e-07
1459605973050,8.955,3.6200000000000004e-07
1459605973060,8.955,3.6200000000000004e-07
1459605973070,8.955,0.0
1459605973080,8.955,0.0
1459605973090,8.955,0.0
1459605973100,8.955,0.0
1459605973110,8.955,0.0
1459605973120,8.955,3.6200000000000004e-07
1459605973130,8.955,3.6200000000000004e-07
1459605973140,8.955,0.0
1459605973150,8.955,3.6200000000000004e-07
1459605973160,8.955,3.6200000000000004e-07
1459605973170,8.955,0.0
1459605973180,8.955,3.6200000000000004e-07
1459605973190,8.955,0.0
1459605973200,8.955,7.240000000000001e-07
1459605973210,8.955,3.6200000000000004e-07
1459605973220,8.955,3.6200000000000004e-07
1459605973230,8.955,7.240000000000001e-07
1459605973240,8.955,3.6200000000000004e-07
1459605973250,8.955,3.6200000000000004e-07
1459605973260,8.955,3.6200000000000004e-07
1459605973270,8.955,3.6200000000000004e-07
1459605973280,8.955,3.6200000000000004e-07
1459605973290,8.955,0.0
1459605973300,8.955,3.6200000000000004e-07
1459605973310,8.955,3.6200000000000004e-07
1459605973320,8.955,0.0
1459605973330,8.955,3.6200000000000004e-07
1459605973340,8.955,3.6200000000000004e-07
1459605973350,8.955,3.6200000000000004e-07
1459605973360,8.955,3.6200000000000004e-07
1459605973370,8.955,3.6200000000000004e-07
1459605973380,8.955,7.240000000000001e-07
1459605973390,8.955,1.0859999999999999e-06
1459605973400,8.955,3.6200000000000004e-07
1459605973410,8.955,3.6200000000000004e-07
1459605973420,8.955,3.6200000000000004e-07
1459605973430,8.955,0.0
1459605973440,8.955,3.6200000000000004e-07
1459605973450,8.955,7.240000000000001e-07
1459605973460,8.955,3.6200000000000004e-07
1459605973470,8.955,3.6200000000000004e-07
1459605973480,8.955,0.0
1459605973490,8.955,3.6200000000000004e-07
1459605973500,8.955,3.6200000000000004e-07
1459605973510,8.955,0.0
1459605973520,8.955,3.6200000000000004e-07
1459605973530,8.955,3.6200000000000004e-07
1459605973540,8.955,7.240000000000001e-07
1459605973550,8.955,0.0
