Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1459605515110,-7.77,3.6200000000000004e-07
1459605515120,-7.77,1.0859999999999999e-06
1459605515130,-7.77,3.6200000000000004e-07
1459605515140,-7.77,2.1719999999999997e-06
1459605515150,-7.77,1.81e-06
1459605515160,-7.77,2.1719999999999997e-06
1459605515170,-7.77,0.0
1459605515180,-7.77,0.0
1459605515190,-7.77,0.0
1459605515200,-7.77,7.240000000000001e-07
1459605515210,-7.77,2.8960000000000003e-06
1459605515220,-7.77,0.0
1459605515230,-7.77,0.0
1459605515240,-7.77,0.0
1459605515250,-7.77,7.240000000000001e-07
1459605515260,-7.77,1.0859999999999999e-06
1459605515270,-7.77,3.6200000000000004e-07
1459605515280,-7.77,3.6200000000000004e-07
1459605515290,-7.77,7.240000000000001e-07
1459605515300,-7.77,7.240000000000001e-07
1459605515310,-7.77,0.0
1459605515320,-7.77,0.0
1459605515330,-7.77,0.0
1459605515340,-7.77,0.0
1459605515350,-7.77,0.0
1459605515360,-7.77,0.0
1459605515370,-7.77,0.0
1459605515380,-7.77,0.0
1459605515390,-7.77,0.0
1459605515400,-7.77,0.0
1459605515410,-7.77,2.5340000000000002e-06
1459605515420,-7.77,2.1719999999999997e-06
1459605515430,-7.77,0.0
1459605515440,-7.77,0.0
1459605515450,-7.77,0.0
1459605515460,-7.77,1.0859999999999999e-06
1459605515470,-7.77,1.0859999999999999e-06
1459605515480,-7.77,0.0
1459605515490,-7.77,0.0
1459605515500,-7.77,0.0
1459605515510,-7.77,7.240000000000001e-07
1459605515520,-7.77,7.240000000000001e-07
1459605515530,-7.77,1.4480000000000002e-06
1459605515540,-7.77,0.0
1459605515550,-7.77,0.0
1459605515560,-7.77,0.0
1459605515570,-7.77,0.0
1459605515580,-7.77,7.240000000000001e-07
1459605515590,-7.77,7.240000000000001e-07
1459605515600,-7.77,2.8960000000000003e-06
1459605515610,-7.77,2.8960000000000003e-06
1459605515620,-7.77,1.81e-06
1459605515630,-7.77,0.0
1459605515640,-7.77,0.0
1459605515650,-7.77,0.0
1459605515660,-7.77,0.0
1459605515670,-7.77,0.0
1459605515680,-7.77,3.6200000000000004e-07
1459605515690,-7.77,7.240000000000001e-07
1459605515700,-7.77,1.0859999999999999e-06
1459605515710,-7.77,7.240000000000001e-07
1459605515720,-7.77,0.0
1459605515730,-7.77,0.0
1459605515740,-7.77,0.0
1459605515750,-7.77,1.0859999999999999e-06
1459605515760,-7.77,1.81e-06
1459605515770,-7.77,3.6200000000000004e-07
1459605515780,-7.77,1.4480000000000002e-06
1459605515790,-7.77,3.6200000000000004e-07
1459605515800,-7.77,0.0
1459605515810,-7.77,0.0
1459605515820,-7.77,0.0
1459605515830,-7.77,0.0
1459605515840,-7.77,0.0
1459605515850,-7.77,0.0
1459605515860,-7.77,0.0
1459605515870,-7.77,0.0
1459605515880,-7.77,0.0
1459605515890,-7.77,0.0
1459605515900,-7.77,0.0
1459605515910,-7.77,0.0
1459605515920,-7.77,0.0
1459605515930,-7.77,6.154e-06
1459605515940,-7.77,0.0
1459605515950,-7.77,0.0
1459605515960,-7.77,3.6200000000000004e-07
1459605515970,-7.77,0.0
1459605515980,-7.77,0.0
1459605515990,-7.77,0.0
1459605516000,-7.77,0.0
1459605516010,-7.77,7.240000000000001e-07
1459605516020,-7.77,1.81e-06
1459605516030,-7.77,0.0
1459605516040,-7.77,1.0859999999999999e-06
1459605516050,-7.77,3.6200000000000004e-07
1459605516060,-7.77,3.6200000000000004e-07
1459605516070,-7.77,7.240000000000001e-07
1459605516080,-7.77,1.0859999999999999e-06
1459605516090,-7.77,0.0
1459605516100,-7.77,0.0
1459605516110,-7.77,0.0
1459605516120,-7.77,0.0
1459605516130,-7.77,0.0
1459605516140,-7.77,0.0
1459605516150,-7.77,0.0
1459605516160,-7.77,0.0
1459605516170,-7.77,0.0
1459605516180,-7.77,0.0
1459605516190,-7.77,1.0859999999999999e-06
1459605516200,-7.77,3.6200000000000004e-07
1459605516210,-7.77,7.240000000000001e-07
1459605516220,-7.77,1.4480000000000002e-06
1459605516230,-7.77,0.0
1459605516240,-7.77,7.240000000000001e-07
1459605516250,-7.77,0.0
1459605516260,-7.77,0.0
1459605516270,-7.77,7.240000000000001e-07
1459605516280,-7.77,0.0
1459605516290,-7.77,0.0
1459605516300,-7.77,3.6200000000000004e-07
1459605516310,-7.77,0.0
1459605516320,-7.77,7.240000000000001e-07
1459605516330,-7.77,7.240000000000001e-07
1459605516340,-7.77,1.0859999999999999e-06
1459605516350,-7.77,2.8960000000000003e-06
1459605516360,-7.77,7.240000000000001e-07
1459605516370,-7.77,1.4480000000000002e-06
1459605516380,-7.77,3.6200000000000004e-07
1459605516390,-7.77,3.6200000000000004e-07
1459605516400,-7.77,1.0859999999999999e-06
1459605516410,-7.77,7.240000000000001e-07
1459605516420,-7.77,7.240000000000001e-07
1459605516430,-7.77,0.0
1459605516440,-7.77,0.0
1459605516450,-7.77,0.0
1459605516460,-7.77,0.0
1459605516470,-7.77,0.0
1459605516480,-7.77,0.0
1459605516490,-7.77,0.0
1459605516500,-7.77,0.0
1459605516510,-7.77,0.0
1459605516520,-7.77,0.0
1459605516530,-7.77,0.0
1459605516540,-7.77,0.0
1459605516550,-7.77,0.0
1459605516560,-7.77,0.0
1459605516570,-7.77,0.0
1459605516580,-7.77,1.0859999999999999e-06
1459605516590,-7.77,3.6200000000000004e-07
1459605516600,-7.77,3.62e-06
1459605516610,-7.77,0.0
1459605516620,-7.77,0.0
1459605516630,-7.77,3.6200000000000004e-07
1459605516640,-7.77,0.0
1459605516650,-7.77,7.240000000000001e-07
1459605516660,-7.77,3.258e-06
1459605516670,-7.77,1.0859999999999999e-06
1459605516680,-7.77,7.240000000000001e-07
1459605516690,-7.77,0.0
1459605516700,-7.77,0.0
1459605516710,-7.77,3.6200000000000004e-07
1459605516720,-7.77,0.0
1459605516730,-7.77,0.0
1459605516740,-7.77,0.0
1459605516750,-7.77,1.0859999999999999e-06
1459605516760,-7.77,5.43e-06
1459605516770,-7.77,0.0
1459605516780,-7.77,0.0
1459605516790,-7.77,0.0
1459605516800,-7.77,0.0
1459605516810,-7.77,0.0
1459605516820,-7.77,0.0
1459605516830,-7.77,0.0
1459605516840,-7.77,0.0
1459605516850,-7.77,0.0
1459605516860,-7.77,0.0
1459605516870,-7.77,0.0
1459605516880,-7.77,0.0
1459605516890,-7.77,0.0
1459605516900,-7.77,0.0
1459605516910,-7.77,0.0
1459605516920,-7.77,0.0
1459605516930,-7.77,0.0
1459605516940,-7.77,3.6200000000000004e-07
1459605516950,-7.77,7.240000000000001e-07
1459605516960,-7.77,2.5340000000000002e-06
1459605516970,-7.77,0.0
1459605516980,-7.77,0.0
1459605516990,-7.77,0.0
1459605517000,-7.77,0.0
1459605517010,-7.77,0.0
1459605517020,-7.77,0.0
1459605517030,-7.77,2.5340000000000002e-06
1459605517040,-7.77,1.4480000000000002e-06
1459605517050,-7.77,7.240000000000001e-07
1459605517060,-7.77,3.6200000000000004e-07
1459605517070,-7.77,0.0
1459605517080,-7.77,0.0
1459605517090,-7.77,1.81e-06
1459605517100,-7.77,7.240000000000001e-07
1459605517110,-7.77,1.0859999999999999e-06
1459605517120,-7.77,0.0
1459605517130,-7.77,0.0
1459605517140,-7.77,1.0859999999999999e-06
1459605517150,-7.77,0.0
1459605517160,-7.77,0.0
1459605517170,-7.77,0.0
1459605517180,-7.77,0.0
1459605517190,-7.77,0.0
1459605517200,-7.77,0.0
1459605517210,-7.77,0.0
1459605517220,-7.77,0.0
1459605517230,-7.77,0.0
1459605517240,-7.77,0.0
1459605517250,-7.77,3.6200000000000004e-07
1459605517260,-7.77,3.6200000000000004e-07
1459605517270,-7.77,7.240000000000001e-07
1459605517280,-7.77,0.0
1459605517290,-7.77,2.5340000000000002e-06
1459605517300,-7.77,1.4480000000000002e-06
1459605517310,-7.77,7.240000000000001e-07
1459605517320,-7.77,3.6200000000000004e-07
1459605517330,-7.77,3.6200000000000004e-07
1459605517340,-7.77,3.258e-06
1459605517350,-7.77,0.0
1459605517360,-7.77,3.6200000000000004e-07
1459605517370,-7.77,0.0
1459605517380,-7.77,0.0
1459605517390,-7.77,0.0
1459605517400,-7.77,0.0
1459605517410,-7.77,0.0
1459605517420,-7.77,0.0
1459605517430,-7.77,0.0
1459605517440,-7.77,0.0
1459605517450,-7.77,0.0
1459605517460,-7.77,0.0
1459605517470,-7.77,0.0
1459605517480,-7.77,0.0
1459605517490,-7.77,2.5340000000000002e-06
1459605517500,-7.77,3.6200000000000004e-07
1459605517510,-7.77,1.0859999999999999e-06
1459605517520,-7.77,0.0
1459605517530,-7.77,2.5340000000000002e-06
1459605517540,-7.77,3.6200000000000004e-07
1459605517550,-7.77,0.0
1459605517560,-7.77,0.0
1459605517570,-7.77,0.0
1459605517580,-7.77,0.0
1459605517590,-7.77,0.0
1459605517600,-7.77,1.0859999999999999e-06
1459605517610,-7.77,3.6200000000000004e-07
1459605517620,-7.77,1.4480000000000002e-06
1459605517630,-7.77,0.0
1459605517640,-7.77,0.0
1459605517650,-7.77,0.0
1459605517660,-7.77,0.0
1459605517670,-7.77,1.81e-06
1459605517680,-7.77,1.0859999999999999e-06
1459605517690,-7.77,1.0859999999999999e-06
1459605517700,-7.77,1.0859999999999999e-06
1459605517710,-7.77,1.0859999999999999e-06
1459605517720,-7.77,0.0
1459605517730,-7.77,0.0
1459605517740,-7.77,0.0
1459605517750,-7.77,0.0
1459605517760,-7.77,0.0
1459605517770,-7.77,0.0
1459605517780,-7.77,0.0
1459605517790,-7.77,0.0
1459605517800,-7.77,7.240000000000001e-07
1459605517810,-7.77,3.6200000000000004e-07
1459605517820,-7.77,0.0
1459605517830,-7.77,0.0
1459605517840,-7.77,3.6200000000000004e-07
1459605517850,-7.77,2.1719999999999997e-06
1459605517860,-7.77,3.6200000000000004e-07
1459605517870,-7.77,0.0
1459605517880,-7.77,0.0
1459605517890,-7.77,0.0
1459605517900,-7.77,0.0
1459605517910,-7.77,7.240000000000001e-07
1459605517920,-7.77,1.81e-06
1459605517930,-7.77,0.0
1459605517940,-7.77,1.81e-06
1459605517950,-7.77,0.0
1459605517960,-7.77,1.0859999999999999e-06
1459605517970,-7.77,3.6200000000000004e-07
1459605517980,-7.77,1.0859999999999999e-06
1459605517990,-7.77,7.240000000000001e-07
1459605518000,-7.77,7.240000000000001e-07
1459605518010,-7.77,0.0
1459605518020,-7.77,0.0
1459605518030,-7.77,0.0
1459605518040,-7.77,3.6200000000000004e-07
1459605518050,-7.77,1.4480000000000002e-06
1459605518060,-7.77,3.6200000000000004e-07
1459605518070,-7.77,0.0
1459605518080,-7.77,0.0
1459605518090,-7.77,0.0
1459605518100,-7.77,0.0
1459605518110,-7.77,0.0
1459605518120,-7.77,0.0
1459605518130,-7.77,0.0
1459605518140,-7.77,0.0
1459605518150,-7.77,1.4480000000000002e-06
1459605518160,-7.77,0.0
1459605518170,-7.77,2.5340000000000002e-06
1459605518180,-7.77,0.0
1459605518190,-7.77,1.0859999999999999e-06
1459605518200,-7.77,3.6200000000000004e-07
1459605518210,-7.77,1.0859999999999999e-06
1459605518220,-7.77,0.0
1459605518230,-7.77,7.240000000000001e-07
1459605518240,-7.77,1.0859999999999999e-06
1459605518250,-7.77,7.240000000000001e-07
1459605518260,-7.77,1.81e-06
1459605518270,-7.77,1.0859999999999999e-06
1459605518280,-7.77,1.0859999999999999e-06
1459605518290,-7.77,0.0
1459605518300,-7.77,7.240000000000001e-07
1459605518310,-7.77,7.240000000000001e-07
1459605518320,-7.77,7.240000000000001e-07
1459605518330,-7.77,0.0
1459605518340,-7.77,0.0
1459605518350,-7.77,0.0
1459605518360,-7.77,7.240000000000001e-07
1459605518370,-7.77,1.0859999999999999e-06
1459605518380,-7.77,0.0
1459605518390,-7.77,0.0
1459605518400,-7.77,0.0
1459605518410,-7.77,3.6200000000000004e-07
1459605518420,-7.77,2.1719999999999997e-06
1459605518430,-7.77,1.4480000000000002e-06
1459605518440,-7.77,1.0859999999999999e-06
1459605518450,-7.77,7.240000000000001e-07
1459605518460,-7.77,0.0
1459605518470,-7.77,0.0
1459605518480,-7.77,0.0
1459605518490,-7.77,7.240000000000001e-07
1459605518500,-7.77,1.0859999999999999e-06
1459605518510,-7.77,3.6200000000000004e-07
1459605518520,-7.77,0.0
1459605518530,-7.77,0.0
1459605518540,-7.77,0.0
1459605518550,-7.77,3.6200000000000004e-07
1459605518560,-7.77,0.0
1459605518570,-7.77,3.6200000000000004e-07
1459605518580,-7.77,7.240000000000001e-07
1459605518590,-7.77,0.0
1459605518600,-7.77,0.0
1459605518610,-7.77,0.0
1459605518620,-7.77,0.0
1459605518630,-7.77,0.0
1459605518640,-7.77,0.0
1459605518650,-7.77,3.982e-06
1459605518660,-7.77,0.0
1459605518670,-7.77,0.0
1459605518680,-7.77,0.0
1459605518690,-7.77,0.0
1459605518700,-7.77,0.0
1459605518710,-7.77,0.0
1459605518720,-7.77,0.0
1459605518730,-7.77,0.0
1459605518740,-7.77,3.258e-06
1459605518750,-7.77,1.81e-06
1459605518760,-7.77,3.6200000000000004e-07
1459605518770,-7.77,1.81e-06
1459605518780,-7.77,0.0
1459605518790,-7.77,0.0
1459605518800,-7.77,0.0
1459605518810,-7.77,0.0
1459605518820,-7.77,0.0
1459605518830,-7.77,3.6200000000000004e-07
1459605518840,-7.77,0.0
1459605518850,-7.77,0.0
1459605518860,-7.77,0.0
1459605518870,-7.77,0.0
1459605518880,-7.77,0.0
1459605518890,-7.77,0.0
1459605518900,-7.77,0.0
1459605518910,-7.77,1.4480000000000002e-06
1459605518920,-7.77,3.6200000000000004e-07
1459605518930,-7.77,0.0
1459605518940,-7.77,0.0
1459605518950,-7.77,0.0
1459605518960,-7.77,1.0859999999999999e-06
1459605518970,-7.77,0.0
1459605518980,-7.77,0.0
1459605518990,-7.77,0.0
1459605519000,-7.77,0.0
1459605519010,-7.77,0.0
1459605519020,-7.77,3.6200000000000004e-07
1459605519030,-7.77,0.0
1459605519040,-7.77,0.0
1459605519050,-7.77,7.240000000000001e-07
1459605519060,-7.77,0.0
1459605519070,-7.77,0.0
1459605519080,-7.77,3.6200000000000004e-07
1459605519090,-7.77,3.6200000000000004e-07
1459605519100,-7.77,0.0
1459605519110,-7.77,1.0859999999999999e-06
1459605519120,-7.77,1.0859999999999999e-06
1459605519130,-7.77,3.6200000000000004e-07
1459605519140,-7.77,1.81e-06
1459605519150,-7.77,1.4480000000000002e-06
1459605519160,-7.77,1.4480000000000002e-06
1459605519170,-7.77,0.0
1459605519180,-7.77,0.0
1459605519190,-7.77,0.0
1459605519200,-7.77,0.0
1459605519210,-7.77,0.0
1459605519220,-7.77,0.0
1459605519230,-7.77,0.0
1459605519240,-7.77,5.0680000000000004e-06
1459605519250,-7.77,1.81e-06
1459605519260,-7.77,3.258e-06
1459605519270,-7.77,1.4480000000000002e-06
1459605519280,-7.77,1.81e-06
1459605519290,-7.77,7.240000000000001e-07
1459605519300,-7.77,7.240000000000001e-07
1459605519310,-7.77,7.240000000000001e-07
1459605519320,-7.77,3.6200000000000004e-07
1459605519330,-7.77,0.0
1459605519340,-7.77,0.0
1459605519350,-7.77,0.0
1459605519360,-7.77,0.0
1459605519370,-7.77,0.0
1459605519380,-7.77,0.0
1459605519390,-7.77,1.0859999999999999e-06
1459605519400,-7.77,0.0
1459605519410,-7.77,0.0
1459605519420,-7.77,0.0
1459605519430,-7.77,0.0
1459605519440,-7.77,0.0
1459605519450,-7.77,0.0
1459605519460,-7.77,0.0
1459605519470,-7.77,0.0
1459605519480,-7.77,0.0
1459605519490,-7.77,0.0
1459605519500,-7.77,0.0
1459605519510,-7.77,0.0
1459605519520,-7.77,0.0
1459605519530,-7.77,0.0
1459605519540,-7.77,3.6200000000000004e-07
1459605519550,-7.77,0.0
1459605519560,-7.77,0.0
1459605519570,-7.77,0.0
1459605519580,-7.77,0.0
1459605519590,-7.77,3.6200000000000004e-07
1459605519600,-7.77,7.240000000000001e-07
1459605519610,-7.77,3.6200000000000004e-07
1459605519620,-7.77,1.0859999999999999e-06
1459605519630,-7.77,1.81e-06
1459605519640,-7.77,1.4480000000000002e-06
1459605519650,-7.77,0.0
1459605519660,-7.77,1.0859999999999999e-06
1459605519670,-7.77,1.4480000000000002e-06
1459605519680,-7.77,0.0
1459605519690,-7.77,0.0
1459605519700,-7.77,0.0
1459605519710,-7.77,2.1719999999999997e-06
1459605519720,-7.77,0.0
1459605519730,-7.77,1.4480000000000002e-06
1459605519740,-7.77,1.0859999999999999e-06
1459605519750,-7.77,0.0
1459605519760,-7.77,7.240000000000001e-07
1459605519770,-7.77,0.0
1459605519780,-7.77,0.0
1459605519790,-7.77,0.0
1459605519800,-7.77,0.0
1459605519810,-7.77,0.0
1459605519820,-7.77,0.0
1459605519830,-7.77,0.0
1459605519840,-7.77,0.0
1459605519850,-7.77,0.0
1459605519860,-7.77,0.0
1459605519870,-7.77,7.240000000000001e-07
1459605519880,-7.77,1.4480000000000002e-06
1459605519890,-7.77,0.0
1459605519900,-7.77,0.0
1459605519910,-7.77,3.6200000000000004e-07
1459605519920,-7.77,2.5340000000000002e-06
1459605519930,-7.77,3.6200000000000004e-07
1459605519940,-7.77,2.1719999999999997e-06
1459605519950,-7.77,0.0
1459605519960,-7.77,3.6200000000000004e-07
1459605519970,-7.77,0.0
1459605519980,-7.77,7.240000000000001e-07
1459605519990,-7.77,2.8960000000000003e-06
1459605520000,-7.77,7.240000000000001e-07
1459605520010,-7.77,1.0859999999999999e-06
1459605520020,-7.77,1.4480000000000002e-06
1459605520030,-7.77,1.0859999999999999e-06
1459605520040,-7.77,3.6200000000000004e-07
1459605520050,-7.77,0.0
1459605520060,-7.77,0.0
1459605520070,-7.77,0.0
