Timestamp,position,BLMTI.06R7.B2I10_TCSG.A6R7.B2
1459607508790,-6.66,1.0859999999999999e-06
1459607508800,-6.66,1.4480000000000002e-06
1459607508810,-6.66,1.0859999999999999e-06
1459607508820,-6.66,7.240000000000001e-07
1459607508830,-6.66,7.240000000000001e-07
1459607508840,-6.66,1.4480000000000002e-06
1459607508850,-6.66,1.0859999999999999e-06
1459607508860,-6.66,1.0859999999999999e-06
1459607508870,-6.66,7.240000000000001e-07
1459607508880,-6.66,1.4480000000000002e-06
1459607508890,-6.66,7.240000000000001e-07
1459607508900,-6.66,7.240000000000001e-07
1459607508910,-6.66,1.4480000000000002e-06
1459607508920,-6.66,3.6200000000000004e-07
1459607508930,-6.66,1.4480000000000002e-06
1459607508940,-6.66,7.240000000000001e-07
1459607508950,-6.66,7.240000000000001e-07
1459607508960,-6.66,1.4480000000000002e-06
1459607508970,-6.66,3.6200000000000004e-07
1459607508980,-6.66,1.81e-06
1459607508990,-6.66,3.6200000000000004e-07
1459607509000,-6.66,1.81e-06
1459607509010,-6.66,7.240000000000001e-07
1459607509020,-6.66,2.5340000000000002e-06
1459607509030,-6.66,7.240000000000001e-07
1459607509040,-6.66,2.1719999999999997e-06
1459607509050,-6.66,3.6200000000000004e-07
1459607509060,-6.66,1.0859999999999999e-06
1459607509070,-6.66,1.81e-06
1459607509080,-6.66,2.1719999999999997e-06
1459607509090,-6.66,1.0859999999999999e-06
1459607509100,-6.66,1.81e-06
1459607509110,-6.66,1.4480000000000002e-06
1459607509120,-6.66,1.0859999999999999e-06
1459607509130,-6.66,7.240000000000001e-07
1459607509140,-6.66,1.0859999999999999e-06
1459607509150,-6.66,1.0859999999999999e-06
1459607509160,-6.66,1.4480000000000002e-06
1459607509170,-6.66,7.240000000000001e-07
1459607509180,-6.66,1.81e-06
1459607509190,-6.66,1.4480000000000002e-06
1459607509200,-6.66,1.0859999999999999e-06
1459607509210,-6.66,3.6200000000000004e-07
1459607509220,-6.66,1.0859999999999999e-06
1459607509230,-6.66,7.240000000000001e-07
1459607509240,-6.66,1.4480000000000002e-06
1459607509250,-6.66,7.240000000000001e-07
1459607509260,-6.66,1.0859999999999999e-06
1459607509270,-6.66,7.240000000000001e-07
1459607509280,-6.66,1.4480000000000002e-06
1459607509290,-6.66,1.0859999999999999e-06
1459607509300,-6.66,1.0859999999999999e-06
1459607509310,-6.66,1.0859999999999999e-06
1459607509320,-6.66,1.4480000000000002e-06
1459607509330,-6.66,3.6200000000000004e-07
1459607509340,-6.66,1.0859999999999999e-06
1459607509350,-6.66,7.240000000000001e-07
1459607509360,-6.66,1.4480000000000002e-06
1459607509370,-6.66,7.240000000000001e-07
1459607509380,-6.66,2.1719999999999997e-06
1459607509390,-6.66,7.240000000000001e-07
1459607509400,-6.66,2.5340000000000002e-06
1459607509410,-6.66,1.4480000000000002e-06
1459607509420,-6.66,1.4480000000000002e-06
1459607509430,-6.66,1.0859999999999999e-06
1459607509440,-6.66,2.5340000000000002e-06
1459607509450,-6.66,3.6200000000000004e-07
1459607509460,-6.66,1.4480000000000002e-06
1459607509470,-6.66,3.6200000000000004e-07
1459607509480,-6.66,0.0
1459607509490,-6.66,0.0
1459607509500,-6.66,7.240000000000001e-07
1459607509510,-6.66,3.6200000000000004e-07
1459607509520,-6.66,7.240000000000001e-07
1459607509530,-6.66,3.6200000000000004e-07
1459607509540,-6.66,1.4480000000000002e-06
1459607509550,-6.66,1.0859999999999999e-06
1459607509560,-6.66,1.81e-06
1459607509570,-6.66,1.0859999999999999e-06
1459607509580,-6.66,2.5340000000000002e-06
1459607509590,-6.66,1.0859999999999999e-06
1459607509600,-6.66,1.81e-06
1459607509610,-6.66,7.240000000000001e-07
1459607509620,-6.66,3.6200000000000004e-07
1459607509630,-6.66,3.6200000000000004e-07
1459607509640,-6.66,7.240000000000001e-07
1459607509650,-6.66,7.240000000000001e-07
1459607509660,-6.66,1.4480000000000002e-06
1459607509670,-6.66,7.240000000000001e-07
1459607509680,-6.66,1.0859999999999999e-06
1459607509690,-6.66,7.240000000000001e-07
1459607509700,-6.66,1.4480000000000002e-06
1459607509710,-6.66,3.6200000000000004e-07
1459607509720,-6.66,1.0859999999999999e-06
1459607509730,-6.66,7.240000000000001e-07
1459607509740,-6.66,7.240000000000001e-07
1459607509750,-6.66,3.6200000000000004e-07
1459607509760,-6.66,1.4480000000000002e-06
1459607509770,-6.66,1.0859999999999999e-06
1459607509780,-6.66,7.240000000000001e-07
1459607509790,-6.66,7.240000000000001e-07
1459607509800,-6.66,1.81e-06
1459607509810,-6.66,7.240000000000001e-07
1459607509820,-6.66,1.0859999999999999e-06
1459607509830,-6.66,1.0859999999999999e-06
1459607509840,-6.66,1.0859999999999999e-06
1459607509850,-6.66,7.240000000000001e-07
1459607509860,-6.66,7.240000000000001e-07
1459607509870,-6.66,7.240000000000001e-07
1459607509880,-6.66,1.4480000000000002e-06
1459607509890,-6.66,3.6200000000000004e-07
1459607509900,-6.66,7.240000000000001e-07
1459607509910,-6.66,7.240000000000001e-07
1459607509920,-6.66,1.4480000000000002e-06
1459607509930,-6.66,7.240000000000001e-07
1459607509940,-6.66,1.0859999999999999e-06
1459607509950,-6.66,3.6200000000000004e-07
1459607509960,-6.66,7.240000000000001e-07
1459607509970,-6.66,7.240000000000001e-07
1459607509980,-6.66,1.0859999999999999e-06
1459607509990,-6.66,3.6200000000000004e-07
1459607510000,-6.66,1.4480000000000002e-06
1459607510010,-6.66,7.240000000000001e-07
1459607510020,-6.66,7.240000000000001e-07
1459607510030,-6.66,7.240000000000001e-07
1459607510040,-6.66,1.0859999999999999e-06
1459607510050,-6.66,3.6200000000000004e-07
1459607510060,-6.66,1.4480000000000002e-06
1459607510070,-6.66,7.240000000000001e-07
1459607510080,-6.66,1.4480000000000002e-06
1459607510090,-6.66,0.0
1459607510100,-6.66,1.0859999999999999e-06
1459607510110,-6.66,7.240000000000001e-07
1459607510120,-6.66,1.4480000000000002e-06
1459607510130,-6.66,7.240000000000001e-07
1459607510140,-6.66,1.0859999999999999e-06
1459607510150,-6.66,1.0859999999999999e-06
1459607510160,-6.66,1.0859999999999999e-06
1459607510170,-6.66,7.240000000000001e-07
1459607510180,-6.66,1.0859999999999999e-06
1459607510190,-6.66,7.240000000000001e-07
1459607510200,-6.66,1.0859999999999999e-06
1459607510210,-6.66,1.0859999999999999e-06
1459607510220,-6.66,7.240000000000001e-07
1459607510230,-6.66,0.0
1459607510240,-6.66,1.0859999999999999e-06
1459607510250,-6.66,1.4480000000000002e-06
1459607510260,-6.66,3.6200000000000004e-07
1459607510270,-6.66,1.0859999999999999e-06
1459607510280,-6.66,1.81e-06
1459607510290,-6.66,7.240000000000001e-07
1459607510300,-6.66,1.0859999999999999e-06
1459607510310,-6.66,7.240000000000001e-07
1459607510320,-6.66,1.0859999999999999e-06
1459607510330,-6.66,7.240000000000001e-07
1459607510340,-6.66,7.240000000000001e-07
1459607510350,-6.66,3.6200000000000004e-07
1459607510360,-6.66,1.0859999999999999e-06
1459607510370,-6.66,7.240000000000001e-07
1459607510380,-6.66,1.0859999999999999e-06
1459607510390,-6.66,7.240000000000001e-07
1459607510400,-6.66,7.240000000000001e-07
1459607510410,-6.66,7.240000000000001e-07
1459607510420,-6.66,1.4480000000000002e-06
1459607510430,-6.66,1.4480000000000002e-06
1459607510440,-6.66,1.4480000000000002e-06
1459607510450,-6.66,7.240000000000001e-07
1459607510460,-6.66,1.4480000000000002e-06
1459607510470,-6.66,7.240000000000001e-07
1459607510480,-6.66,1.0859999999999999e-06
1459607510490,-6.66,7.240000000000001e-07
1459607510500,-6.66,7.240000000000001e-07
1459607510510,-6.66,1.0859999999999999e-06
1459607510520,-6.66,1.0859999999999999e-06
1459607510530,-6.66,3.6200000000000004e-07
1459607510540,-6.66,3.6200000000000004e-07
1459607510550,-6.66,1.4480000000000002e-06
1459607510560,-6.66,1.0859999999999999e-06
1459607510570,-6.66,1.0859999999999999e-06
1459607510580,-6.66,1.0859999999999999e-06
1459607510590,-6.66,1.0859999999999999e-06
1459607510600,-6.66,1.4480000000000002e-06
1459607510610,-6.66,1.81e-06
1459607510620,-6.66,3.258e-06
1459607510630,-6.66,1.4480000000000002e-06
1459607510640,-6.66,1.81e-06
1459607510650,-6.66,1.4480000000000002e-06
1459607510660,-6.66,1.4480000000000002e-06
1459607510670,-6.66,7.240000000000001e-07
1459607510680,-6.66,7.240000000000001e-07
1459607510690,-6.66,1.0859999999999999e-06
1459607510700,-6.66,2.1719999999999997e-06
1459607510710,-6.66,3.6200000000000004e-07
1459607510720,-6.66,1.4480000000000002e-06
1459607510730,-6.66,3.6200000000000004e-07
1459607510740,-6.66,1.0859999999999999e-06
1459607510750,-6.66,3.6200000000000004e-07
1459607510760,-6.66,7.240000000000001e-07
1459607510770,-6.66,7.240000000000001e-07
1459607510780,-6.66,7.240000000000001e-07
1459607510790,-6.66,3.6200000000000004e-07
1459607510800,-6.66,1.4480000000000002e-06
1459607510810,-6.66,3.6200000000000004e-07
1459607510820,-6.66,1.0859999999999999e-06
1459607510830,-6.66,7.240000000000001e-07
1459607510840,-6.66,1.0859999999999999e-06
1459607510850,-6.66,7.240000000000001e-07
1459607510860,-6.66,1.0859999999999999e-06
1459607510870,-6.66,3.6200000000000004e-07
1459607510880,-6.66,1.4480000000000002e-06
1459607510890,-6.66,1.0859999999999999e-06
1459607510900,-6.66,3.6200000000000004e-07
1459607510910,-6.66,7.240000000000001e-07
1459607510920,-6.66,3.6200000000000004e-07
1459607510930,-6.66,1.0859999999999999e-06
1459607510940,-6.66,1.4480000000000002e-06
1459607510950,-6.66,3.6200000000000004e-07
1459607510960,-6.66,1.81e-06
1459607510970,-6.66,3.6200000000000004e-07
1459607510980,-6.66,1.81e-06
1459607510990,-6.66,7.240000000000001e-07
1459607511000,-6.66,2.1719999999999997e-06
1459607511010,-6.66,7.240000000000001e-07
1459607511020,-6.66,1.4480000000000002e-06
1459607511030,-6.66,3.6200000000000004e-07
1459607511040,-6.66,1.4480000000000002e-06
1459607511050,-6.66,0.0
1459607511060,-6.66,1.0859999999999999e-06
1459607511070,-6.66,7.240000000000001e-07
1459607511080,-6.66,1.0859999999999999e-06
1459607511090,-6.66,1.0859999999999999e-06
1459607511100,-6.66,3.6200000000000004e-07
1459607511110,-6.66,1.0859999999999999e-06
1459607511120,-6.66,1.0859999999999999e-06
1459607511130,-6.66,3.6200000000000004e-07
1459607511140,-6.66,1.81e-06
1459607511150,-6.66,3.6200000000000004e-07
1459607511160,-6.66,1.0859999999999999e-06
1459607511170,-6.66,3.6200000000000004e-07
1459607511180,-6.66,1.4480000000000002e-06
1459607511190,-6.66,0.0
1459607511200,-6.66,1.0859999999999999e-06
1459607511210,-6.66,3.6200000000000004e-07
1459607511220,-6.66,1.4480000000000002e-06
1459607511230,-6.66,7.240000000000001e-07
1459607511240,-6.66,1.0859999999999999e-06
1459607511250,-6.66,1.0859999999999999e-06
1459607511260,-6.66,1.4480000000000002e-06
1459607511270,-6.66,3.6200000000000004e-07
1459607511280,-6.66,1.81e-06
1459607511290,-6.66,7.240000000000001e-07
1459607511300,-6.66,7.240000000000001e-07
1459607511310,-6.66,7.240000000000001e-07
1459607511320,-6.66,1.4480000000000002e-06
1459607511330,-6.66,1.0859999999999999e-06
1459607511340,-6.66,1.0859999999999999e-06
1459607511350,-6.66,7.240000000000001e-07
1459607511360,-6.66,3.6200000000000004e-07
1459607511370,-6.66,1.4480000000000002e-06
1459607511380,-6.66,1.0859999999999999e-06
1459607511390,-6.66,7.240000000000001e-07
1459607511400,-6.66,7.240000000000001e-07
1459607511410,-6.66,3.6200000000000004e-07
1459607511420,-6.66,1.4480000000000002e-06
1459607511430,-6.66,3.6200000000000004e-07
1459607511440,-6.66,1.4480000000000002e-06
1459607511450,-6.66,3.6200000000000004e-07
1459607511460,-6.66,1.0859999999999999e-06
1459607511470,-6.66,7.240000000000001e-07
1459607511480,-6.66,1.4480000000000002e-06
1459607511490,-6.66,1.0859999999999999e-06
1459607511500,-6.66,2.1719999999999997e-06
1459607511510,-6.66,0.0
1459607511520,-6.66,1.81e-06
1459607511530,-6.66,7.240000000000001e-07
1459607511540,-6.66,1.81e-06
1459607511550,-6.66,7.240000000000001e-07
1459607511560,-6.66,1.81e-06
1459607511570,-6.66,3.6200000000000004e-07
1459607511580,-6.66,1.4480000000000002e-06
1459607511590,-6.66,1.4480000000000002e-06
1459607511600,-6.66,1.4480000000000002e-06
1459607511610,-6.66,3.6200000000000004e-07
1459607511620,-6.66,2.5340000000000002e-06
1459607511630,-6.66,1.4480000000000002e-06
1459607511640,-6.66,1.0859999999999999e-06
1459607511650,-6.66,7.240000000000001e-07
1459607511660,-6.66,1.0859999999999999e-06
1459607511670,-6.66,1.4480000000000002e-06
1459607511680,-6.66,1.4480000000000002e-06
1459607511690,-6.66,3.6200000000000004e-07
1459607511700,-6.66,1.81e-06
1459607511710,-6.66,3.6200000000000004e-07
1459607511720,-6.66,1.81e-06
1459607511730,-6.66,3.6200000000000004e-07
1459607511740,-6.66,1.4480000000000002e-06
1459607511750,-6.66,7.240000000000001e-07
1459607511760,-6.66,1.4480000000000002e-06
1459607511770,-6.66,3.6200000000000004e-07
1459607511780,-6.66,1.4480000000000002e-06
1459607511790,-6.66,1.0859999999999999e-06
1459607511800,-6.66,1.0859999999999999e-06
1459607511810,-6.66,7.240000000000001e-07
1459607511820,-6.66,1.81e-06
1459607511830,-6.66,3.6200000000000004e-07
1459607511840,-6.66,1.81e-06
1459607511850,-6.66,1.0859999999999999e-06
1459607511860,-6.66,1.0859999999999999e-06
1459607511870,-6.66,7.240000000000001e-07
1459607511880,-6.66,1.4480000000000002e-06
1459607511890,-6.66,3.6200000000000004e-07
1459607511900,-6.66,1.81e-06
1459607511910,-6.66,7.240000000000001e-07
1459607511920,-6.66,1.81e-06
1459607511930,-6.66,7.240000000000001e-07
1459607511940,-6.66,1.0859999999999999e-06
1459607511950,-6.66,7.240000000000001e-07
1459607511960,-6.66,1.0859999999999999e-06
1459607511970,-6.66,3.6200000000000004e-07
1459607511980,-6.66,1.81e-06
1459607511990,-6.66,3.6200000000000004e-07
1459607512000,-6.66,7.240000000000001e-07
1459607512010,-6.66,7.240000000000001e-07
1459607512020,-6.66,1.0859999999999999e-06
1459607512030,-6.66,3.6200000000000004e-07
1459607512040,-6.66,1.4480000000000002e-06
1459607512050,-6.66,3.6200000000000004e-07
1459607512060,-6.66,1.4480000000000002e-06
1459607512070,-6.66,1.0859999999999999e-06
1459607512080,-6.66,1.0859999999999999e-06
1459607512090,-6.66,3.6200000000000004e-07
1459607512100,-6.66,7.240000000000001e-07
1459607512110,-6.66,1.4480000000000002e-06
1459607512120,-6.66,1.0859999999999999e-06
1459607512130,-6.66,7.240000000000001e-07
1459607512140,-6.66,7.240000000000001e-07
1459607512150,-6.66,3.6200000000000004e-07
1459607512160,-6.66,1.0859999999999999e-06
1459607512170,-6.66,3.6200000000000004e-07
1459607512180,-6.66,1.0859999999999999e-06
1459607512190,-6.66,0.0
1459607512200,-6.66,1.4480000000000002e-06
1459607512210,-6.66,7.240000000000001e-07
1459607512220,-6.66,7.240000000000001e-07
1459607512230,-6.66,3.6200000000000004e-07
1459607512240,-6.66,1.4480000000000002e-06
1459607512250,-6.66,3.6200000000000004e-07
1459607512260,-6.66,1.0859999999999999e-06
1459607512270,-6.66,3.6200000000000004e-07
1459607512280,-6.66,7.240000000000001e-07
1459607512290,-6.66,0.0
1459607512300,-6.66,3.6200000000000004e-07
1459607512310,-6.66,7.240000000000001e-07
1459607512320,-6.66,7.240000000000001e-07
1459607512330,-6.66,3.6200000000000004e-07
1459607512340,-6.66,1.0859999999999999e-06
1459607512350,-6.66,7.240000000000001e-07
1459607512360,-6.66,1.0859999999999999e-06
1459607512370,-6.66,7.240000000000001e-07
1459607512380,-6.66,1.4480000000000002e-06
1459607512390,-6.66,3.6200000000000004e-07
1459607512400,-6.66,1.4480000000000002e-06
1459607512410,-6.66,3.6200000000000004e-07
1459607512420,-6.66,1.4480000000000002e-06
1459607512430,-6.66,3.6200000000000004e-07
1459607512440,-6.66,1.4480000000000002e-06
1459607512450,-6.66,1.0859999999999999e-06
1459607512460,-6.66,1.4480000000000002e-06
1459607512470,-6.66,3.6200000000000004e-07
1459607512480,-6.66,1.4480000000000002e-06
1459607512490,-6.66,3.6200000000000004e-07
1459607512500,-6.66,1.0859999999999999e-06
1459607512510,-6.66,3.6200000000000004e-07
1459607512520,-6.66,1.0859999999999999e-06
1459607512530,-6.66,3.6200000000000004e-07
1459607512540,-6.66,1.4480000000000002e-06
1459607512550,-6.66,3.6200000000000004e-07
1459607512560,-6.66,3.6200000000000004e-07
1459607512570,-6.66,7.240000000000001e-07
1459607512580,-6.66,1.4480000000000002e-06
1459607512590,-6.66,7.240000000000001e-07
1459607512600,-6.66,1.4480000000000002e-06
1459607512610,-6.66,0.0
1459607512620,-6.66,1.0859999999999999e-06
1459607512630,-6.66,3.6200000000000004e-07
1459607512640,-6.66,1.4480000000000002e-06
1459607512650,-6.66,7.240000000000001e-07
1459607512660,-6.66,1.81e-06
1459607512670,-6.66,3.6200000000000004e-07
1459607512680,-6.66,1.0859999999999999e-06
1459607512690,-6.66,3.6200000000000004e-07
1459607512700,-6.66,1.81e-06
1459607512710,-6.66,7.240000000000001e-07
1459607512720,-6.66,1.4480000000000002e-06
1459607512730,-6.66,1.0859999999999999e-06
1459607512740,-6.66,3.6200000000000004e-07
1459607512750,-6.66,1.0859999999999999e-06
1459607512760,-6.66,1.4480000000000002e-06
1459607512770,-6.66,0.0
1459607512780,-6.66,1.4480000000000002e-06
1459607512790,-6.66,7.240000000000001e-07
1459607512800,-6.66,1.0859999999999999e-06
1459607512810,-6.66,1.0859999999999999e-06
1459607512820,-6.66,1.81e-06
1459607512830,-6.66,7.240000000000001e-07
1459607512840,-6.66,1.4480000000000002e-06
1459607512850,-6.66,1.81e-06
1459607512860,-6.66,1.4480000000000002e-06
1459607512870,-6.66,1.4480000000000002e-06
1459607512880,-6.66,1.81e-06
1459607512890,-6.66,7.240000000000001e-07
1459607512900,-6.66,1.0859999999999999e-06
1459607512910,-6.66,3.6200000000000004e-07
1459607512920,-6.66,1.0859999999999999e-06
1459607512930,-6.66,7.240000000000001e-07
1459607512940,-6.66,7.240000000000001e-07
1459607512950,-6.66,0.0
1459607512960,-6.66,7.240000000000001e-07
1459607512970,-6.66,3.6200000000000004e-07
1459607512980,-6.66,7.240000000000001e-07
1459607512990,-6.66,7.240000000000001e-07
1459607513000,-6.66,1.0859999999999999e-06
1459607513010,-6.66,1.0859999999999999e-06
1459607513020,-6.66,1.4480000000000002e-06
1459607513030,-6.66,0.0
1459607513040,-6.66,7.240000000000001e-07
1459607513050,-6.66,7.240000000000001e-07
1459607513060,-6.66,7.240000000000001e-07
1459607513070,-6.66,7.240000000000001e-07
1459607513080,-6.66,7.240000000000001e-07
1459607513090,-6.66,3.6200000000000004e-07
1459607513100,-6.66,7.240000000000001e-07
1459607513110,-6.66,1.0859999999999999e-06
1459607513120,-6.66,7.240000000000001e-07
1459607513130,-6.66,0.0
1459607513140,-6.66,1.4480000000000002e-06
1459607513150,-6.66,7.240000000000001e-07
1459607513160,-6.66,7.240000000000001e-07
1459607513170,-6.66,3.6200000000000004e-07
1459607513180,-6.66,1.81e-06
1459607513190,-6.66,3.6200000000000004e-07
1459607513200,-6.66,1.0859999999999999e-06
1459607513210,-6.66,3.6200000000000004e-07
1459607513220,-6.66,1.4480000000000002e-06
1459607513230,-6.66,7.240000000000001e-07
1459607513240,-6.66,7.240000000000001e-07
1459607513250,-6.66,1.0859999999999999e-06
1459607513260,-6.66,7.240000000000001e-07
1459607513270,-6.66,3.6200000000000004e-07
1459607513280,-6.66,1.0859999999999999e-06
1459607513290,-6.66,3.6200000000000004e-07
1459607513300,-6.66,1.0859999999999999e-06
1459607513310,-6.66,0.0
1459607513320,-6.66,7.240000000000001e-07
1459607513330,-6.66,1.4480000000000002e-06
1459607513340,-6.66,3.6200000000000004e-07
1459607513350,-6.66,7.240000000000001e-07
1459607513360,-6.66,7.240000000000001e-07
1459607513370,-6.66,1.0859999999999999e-06
1459607513380,-6.66,7.240000000000001e-07
1459607513390,-6.66,1.0859999999999999e-06
1459607513400,-6.66,3.6200000000000004e-07
1459607513410,-6.66,3.6200000000000004e-07
1459607513420,-6.66,1.4480000000000002e-06
1459607513430,-6.66,7.240000000000001e-07
1459607513440,-6.66,3.6200000000000004e-07
1459607513450,-6.66,1.0859999999999999e-06
1459607513460,-6.66,7.240000000000001e-07
1459607513470,-6.66,7.240000000000001e-07
1459607513480,-6.66,1.0859999999999999e-06
1459607513490,-6.66,3.6200000000000004e-07
1459607513500,-6.66,7.240000000000001e-07
1459607513510,-6.66,3.6200000000000004e-07
1459607513520,-6.66,2.1719999999999997e-06
1459607513530,-6.66,7.240000000000001e-07
1459607513540,-6.66,1.0859999999999999e-06
1459607513550,-6.66,7.240000000000001e-07
1459607513560,-6.66,1.4480000000000002e-06
1459607513570,-6.66,0.0
1459607513580,-6.66,1.4480000000000002e-06
1459607513590,-6.66,7.240000000000001e-07
1459607513600,-6.66,1.0859999999999999e-06
1459607513610,-6.66,3.6200000000000004e-07
1459607513620,-6.66,1.4480000000000002e-06
1459607513630,-6.66,3.6200000000000004e-07
1459607513640,-6.66,1.4480000000000002e-06
1459607513650,-6.66,7.240000000000001e-07
1459607513660,-6.66,1.4480000000000002e-06
1459607513670,-6.66,3.6200000000000004e-07
1459607513680,-6.66,1.0859999999999999e-06
1459607513690,-6.66,0.0
1459607513700,-6.66,0.0
1459607513710,-6.66,0.0
1459607513720,-6.66,0.0
1459607513730,-6.66,0.0
1459607513740,-6.66,7.240000000000001e-07
1459607513750,-6.66,0.0
1459607513760,-6.66,1.4480000000000002e-06
1459607513770,-6.66,3.6200000000000004e-07
1459607513780,-6.66,1.4480000000000002e-06
1459607513790,-6.66,7.240000000000001e-07
1459607513800,-6.66,2.1719999999999997e-06
1459607513810,-6.66,1.4480000000000002e-06
1459607513820,-6.66,2.1719999999999997e-06
1459607513830,-6.66,1.0859999999999999e-06
1459607513840,-6.66,1.4480000000000002e-06
1459607513850,-6.66,1.4480000000000002e-06
1459607513860,-6.66,1.0859999999999999e-06
1459607513870,-6.66,1.0859999999999999e-06
1459607513880,-6.66,1.0859999999999999e-06
1459607513890,-6.66,1.0859999999999999e-06
1459607513900,-6.66,3.6200000000000004e-07
1459607513910,-6.66,7.240000000000001e-07
1459607513920,-6.66,1.4480000000000002e-06
1459607513930,-6.66,3.6200000000000004e-07
1459607513940,-6.66,1.81e-06
1459607513950,-6.66,3.6200000000000004e-07
1459607513960,-6.66,1.0859999999999999e-06
1459607513970,-6.66,1.0859999999999999e-06
1459607513980,-6.66,7.240000000000001e-07
1459607513990,-6.66,3.6200000000000004e-07
1459607514000,-6.66,7.240000000000001e-07
1459607514010,-6.66,1.0859999999999999e-06
1459607514020,-6.66,1.0859999999999999e-06
1459607514030,-6.66,0.0
1459607514040,-6.66,7.240000000000001e-07
1459607514050,-6.66,3.6200000000000004e-07
1459607514060,-6.66,1.4480000000000002e-06
1459607514070,-6.66,1.0859999999999999e-06
1459607514080,-6.66,1.4480000000000002e-06
1459607514090,-6.66,3.6200000000000004e-07
1459607514100,-6.66,2.1719999999999997e-06
1459607514110,-6.66,3.6200000000000004e-07
1459607514120,-6.66,1.4480000000000002e-06
1459607514130,-6.66,0.0
1459607514140,-6.66,1.0859999999999999e-06
1459607514150,-6.66,0.0
1459607514160,-6.66,1.0859999999999999e-06
1459607514170,-6.66,3.6200000000000004e-07
1459607514180,-6.66,1.0859999999999999e-06
1459607514190,-6.66,1.0859999999999999e-06
1459607514200,-6.66,7.240000000000001e-07
1459607514210,-6.66,1.0859999999999999e-06
1459607514220,-6.66,1.0859999999999999e-06
1459607514230,-6.66,1.4480000000000002e-06
1459607514240,-6.66,1.81e-06
1459607514250,-6.66,1.4480000000000002e-06
1459607514260,-6.66,1.81e-06
1459607514270,-6.66,1.0859999999999999e-06
1459607514280,-6.66,1.4480000000000002e-06
1459607514290,-6.66,1.0859999999999999e-06
1459607514300,-6.66,2.1719999999999997e-06
1459607514310,-6.66,7.240000000000001e-07
1459607514320,-6.66,1.0859999999999999e-06
1459607514330,-6.66,3.6200000000000004e-07
1459607514340,-6.66,1.0859999999999999e-06
1459607514350,-6.66,3.6200000000000004e-07
1459607514360,-6.66,7.240000000000001e-07
1459607514370,-6.66,1.0859999999999999e-06
1459607514380,-6.66,1.0859999999999999e-06
1459607514390,-6.66,0.0
1459607514400,-6.66,7.240000000000001e-07
1459607514410,-6.66,0.0
1459607514420,-6.66,1.0859999999999999e-06
1459607514430,-6.66,3.6200000000000004e-07
1459607514440,-6.66,7.240000000000001e-07
1459607514450,-6.66,3.6200000000000004e-07
1459607514460,-6.66,7.240000000000001e-07
1459607514470,-6.66,3.6200000000000004e-07
1459607514480,-6.66,1.0859999999999999e-06
1459607514490,-6.66,3.6200000000000004e-07
1459607514500,-6.66,1.0859999999999999e-06
