Timestamp,position,BLMTI.06R3.B1I10_TCLA.6R3.B1
1459601431440,7.5,7.240000000000001e-07
1459601431450,7.5,0.0
1459601431460,7.5,1.4480000000000002e-06
1459601431470,7.5,0.0
1459601431480,7.5,0.0
1459601431490,7.5,0.0
1459601431500,7.5,7.240000000000001e-07
1459601431510,7.5,0.0
1459601431520,7.5,3.6200000000000004e-07
1459601431530,7.5,7.240000000000001e-07
1459601431540,7.5,0.0
1459601431550,7.5,3.6200000000000004e-07
1459601431560,7.5,7.240000000000001e-07
1459601431570,7.5,3.6200000000000004e-07
1459601431580,7.5,3.6200000000000004e-07
1459601431590,7.5,3.6200000000000004e-07
1459601431600,7.5,7.240000000000001e-07
1459601431610,7.5,0.0
1459601431620,7.5,7.240000000000001e-07
1459601431630,7.5,0.0
1459601431640,7.5,7.240000000000001e-07
1459601431650,7.5,0.0
1459601431660,7.5,7.240000000000001e-07
1459601431670,7.5,0.0
1459601431680,7.5,7.240000000000001e-07
1459601431690,7.5,0.0
1459601431700,7.5,7.240000000000001e-07
1459601431710,7.5,0.0
1459601431720,7.5,0.0
1459601431730,7.5,0.0
1459601431740,7.5,1.0859999999999999e-06
1459601431750,7.5,0.0
1459601431760,7.5,0.0
1459601431770,7.5,3.6200000000000004e-07
1459601431780,7.5,3.6200000000000004e-07
1459601431790,7.5,3.6200000000000004e-07
1459601431800,7.5,1.0859999999999999e-06
1459601431810,7.5,0.0
1459601431820,7.5,3.6200000000000004e-07
1459601431830,7.5,7.240000000000001e-07
1459601431840,7.5,7.240000000000001e-07
1459601431850,7.5,0.0
1459601431860,7.5,7.240000000000001e-07
1459601431870,7.5,0.0
1459601431880,7.5,3.6200000000000004e-07
1459601431890,7.5,0.0
1459601431900,7.5,1.0859999999999999e-06
1459601431910,7.5,0.0
1459601431920,7.5,3.6200000000000004e-07
1459601431930,7.5,0.0
1459601431940,7.5,0.0
1459601431950,7.5,0.0
1459601431960,7.5,7.240000000000001e-07
1459601431970,7.5,7.240000000000001e-07
1459601431980,7.5,3.6200000000000004e-07
1459601431990,7.5,0.0
1459601432000,7.5,1.0859999999999999e-06
1459601432010,7.5,3.6200000000000004e-07
1459601432020,7.5,0.0
1459601432030,7.5,0.0
1459601432040,7.5,7.240000000000001e-07
1459601432050,7.5,3.6200000000000004e-07
1459601432060,7.5,7.240000000000001e-07
1459601432070,7.5,0.0
1459601432080,7.5,0.0
1459601432090,7.5,0.0
1459601432100,7.5,1.0859999999999999e-06
1459601432110,7.5,0.0
1459601432120,7.5,3.6200000000000004e-07
1459601432130,7.5,0.0
1459601432140,7.5,7.240000000000001e-07
1459601432150,7.5,0.0
1459601432160,7.5,7.240000000000001e-07
1459601432170,7.5,0.0
1459601432180,7.5,3.6200000000000004e-07
1459601432190,7.5,0.0
1459601432200,7.5,1.4480000000000002e-06
1459601432210,7.5,0.0
1459601432220,7.5,1.81e-06
1459601432230,7.5,0.0
1459601432240,7.5,0.0
1459601432250,7.5,0.0
1459601432260,7.5,0.0
1459601432270,7.5,7.240000000000001e-07
1459601432280,7.5,7.240000000000001e-07
1459601432290,7.5,0.0
1459601432300,7.5,1.0859999999999999e-06
1459601432310,7.5,0.0
1459601432320,7.5,0.0
1459601432330,7.5,0.0
1459601432340,7.5,0.0
1459601432350,7.5,0.0
1459601432360,7.5,7.240000000000001e-07
1459601432370,7.5,3.6200000000000004e-07
1459601432380,7.5,7.240000000000001e-07
1459601432390,7.5,0.0
1459601432400,7.5,3.6200000000000004e-07
1459601432410,7.5,7.240000000000001e-07
1459601432420,7.5,3.6200000000000004e-07
1459601432430,7.5,0.0
1459601432440,7.5,7.240000000000001e-07
1459601432450,7.5,0.0
1459601432460,7.5,1.0859999999999999e-06
1459601432470,7.5,0.0
1459601432480,7.5,1.0859999999999999e-06
1459601432490,7.5,0.0
1459601432500,7.5,0.0
1459601432510,7.5,0.0
1459601432520,7.5,7.240000000000001e-07
1459601432530,7.5,3.6200000000000004e-07
1459601432540,7.5,7.240000000000001e-07
1459601432550,7.5,0.0
1459601432560,7.5,3.6200000000000004e-07
1459601432570,7.5,0.0
1459601432580,7.5,7.240000000000001e-07
1459601432590,7.5,0.0
1459601432600,7.5,1.0859999999999999e-06
1459601432610,7.5,0.0
1459601432620,7.5,0.0
1459601432630,7.5,0.0
1459601432640,7.5,1.4480000000000002e-06
1459601432650,7.5,0.0
1459601432660,7.5,7.240000000000001e-07
1459601432670,7.5,0.0
1459601432680,7.5,0.0
1459601432690,7.5,3.6200000000000004e-07
1459601432700,7.5,1.0859999999999999e-06
1459601432710,7.5,0.0
1459601432720,7.5,3.6200000000000004e-07
1459601432730,7.5,3.6200000000000004e-07
1459601432740,7.5,7.240000000000001e-07
1459601432750,7.5,0.0
1459601432760,7.5,3.6200000000000004e-07
1459601432770,7.5,0.0
1459601432780,7.5,1.0859999999999999e-06
1459601432790,7.5,0.0
1459601432800,7.5,1.0859999999999999e-06
1459601432810,7.5,0.0
1459601432820,7.5,1.0859999999999999e-06
1459601432830,7.5,0.0
1459601432840,7.5,0.0
1459601432850,7.5,0.0
1459601432860,7.5,7.240000000000001e-07
1459601432870,7.5,0.0
1459601432880,7.5,7.240000000000001e-07
1459601432890,7.5,0.0
1459601432900,7.5,0.0
1459601432910,7.5,3.6200000000000004e-07
1459601432920,7.5,0.0
1459601432930,7.5,7.240000000000001e-07
1459601432940,7.5,0.0
1459601432950,7.5,1.0859999999999999e-06
1459601432960,7.5,0.0
1459601432970,7.5,7.240000000000001e-07
1459601432980,7.5,3.6200000000000004e-07
1459601432990,7.5,7.240000000000001e-07
1459601433000,7.5,7.240000000000001e-07
1459601433010,7.5,0.0
1459601433020,7.5,1.0859999999999999e-06
1459601433030,7.5,0.0
1459601433040,7.5,7.240000000000001e-07
1459601433050,7.5,0.0
1459601433060,7.5,0.0
1459601433070,7.5,0.0
1459601433080,7.5,7.240000000000001e-07
1459601433090,7.5,0.0
1459601433100,7.5,1.0859999999999999e-06
1459601433110,7.5,0.0
1459601433120,7.5,0.0
1459601433130,7.5,7.240000000000001e-07
1459601433140,7.5,0.0
1459601433150,7.5,7.240000000000001e-07
1459601433160,7.5,0.0
1459601433170,7.5,7.240000000000001e-07
1459601433180,7.5,3.6200000000000004e-07
1459601433190,7.5,1.0859999999999999e-06
1459601433200,7.5,1.0859999999999999e-06
1459601433210,7.5,0.0
1459601433220,7.5,1.0859999999999999e-06
1459601433230,7.5,0.0
1459601433240,7.5,7.240000000000001e-07
1459601433250,7.5,0.0
1459601433260,7.5,3.6200000000000004e-07
1459601433270,7.5,0.0
1459601433280,7.5,7.240000000000001e-07
1459601433290,7.5,0.0
1459601433300,7.5,0.0
1459601433310,7.5,0.0
1459601433320,7.5,7.240000000000001e-07
1459601433330,7.5,0.0
1459601433340,7.5,7.240000000000001e-07
1459601433350,7.5,0.0
1459601433360,7.5,0.0
1459601433370,7.5,1.0859999999999999e-06
1459601433380,7.5,1.0859999999999999e-06
1459601433390,7.5,0.0
1459601433400,7.5,0.0
1459601433410,7.5,1.0859999999999999e-06
1459601433420,7.5,7.240000000000001e-07
1459601433430,7.5,0.0
1459601433440,7.5,0.0
1459601433450,7.5,7.240000000000001e-07
1459601433460,7.5,1.0859999999999999e-06
1459601433470,7.5,0.0
1459601433480,7.5,7.240000000000001e-07
1459601433490,7.5,0.0
1459601433500,7.5,1.0859999999999999e-06
1459601433510,7.5,0.0
1459601433520,7.5,3.6200000000000004e-07
1459601433530,7.5,0.0
1459601433540,7.5,1.0859999999999999e-06
1459601433550,7.5,0.0
1459601433560,7.5,0.0
1459601433570,7.5,0.0
1459601433580,7.5,3.6200000000000004e-07
1459601433590,7.5,7.240000000000001e-07
1459601433600,7.5,0.0
1459601433610,7.5,1.4480000000000002e-06
1459601433620,7.5,0.0
1459601433630,7.5,3.6200000000000004e-07
1459601433640,7.5,0.0
1459601433650,7.5,7.240000000000001e-07
1459601433660,7.5,0.0
1459601433670,7.5,0.0
1459601433680,7.5,3.6200000000000004e-07
1459601433690,7.5,0.0
1459601433700,7.5,1.4480000000000002e-06
1459601433710,7.5,0.0
1459601433720,7.5,0.0
1459601433730,7.5,0.0
1459601433740,7.5,1.81e-06
1459601433750,7.5,0.0
1459601433760,7.5,0.0
1459601433770,7.5,0.0
1459601433780,7.5,3.6200000000000004e-07
