Timestamp,position,BLMTI.06L7.B2I10_TCLA.C6L7.B2
1459606475460,8.675,1.0859999999999999e-06
1459606475470,8.675,0.0
1459606475480,8.675,0.0
1459606475490,8.675,7.240000000000001e-07
1459606475500,8.675,3.6200000000000004e-07
1459606475510,8.675,0.0
1459606475520,8.675,0.0
1459606475530,8.675,3.6200000000000004e-07
1459606475540,8.675,0.0
1459606475550,8.675,3.6200000000000004e-07
1459606475560,8.675,0.0
1459606475570,8.675,3.6200000000000004e-07
1459606475580,8.675,3.6200000000000004e-07
1459606475590,8.675,0.0
1459606475600,8.675,0.0
1459606475610,8.675,7.240000000000001e-07
1459606475620,8.675,3.6200000000000004e-07
1459606475630,8.675,0.0
1459606475640,8.675,3.6200000000000004e-07
1459606475650,8.675,3.6200000000000004e-07
1459606475660,8.675,0.0
1459606475670,8.675,3.6200000000000004e-07
1459606475680,8.675,3.6200000000000004e-07
1459606475690,8.675,3.6200000000000004e-07
1459606475700,8.675,0.0
1459606475710,8.675,0.0
1459606475720,8.675,3.6200000000000004e-07
1459606475730,8.675,0.0
1459606475740,8.675,7.240000000000001e-07
1459606475750,8.675,0.0
1459606475760,8.675,0.0
1459606475770,8.675,7.240000000000001e-07
1459606475780,8.675,0.0
1459606475790,8.675,7.240000000000001e-07
1459606475800,8.675,3.6200000000000004e-07
1459606475810,8.675,0.0
1459606475820,8.675,3.6200000000000004e-07
1459606475830,8.675,0.0
1459606475840,8.675,0.0
1459606475850,8.675,3.6200000000000004e-07
1459606475860,8.675,0.0
1459606475870,8.675,3.6200000000000004e-07
1459606475880,8.675,0.0
1459606475890,8.675,0.0
1459606475900,8.675,3.6200000000000004e-07
1459606475910,8.675,0.0
1459606475920,8.675,0.0
1459606475930,8.675,0.0
1459606475940,8.675,3.6200000000000004e-07
1459606475950,8.675,3.6200000000000004e-07
1459606475960,8.675,3.6200000000000004e-07
1459606475970,8.675,0.0
1459606475980,8.675,0.0
1459606475990,8.675,3.6200000000000004e-07
1459606476000,8.675,0.0
1459606476010,8.675,7.240000000000001e-07
1459606476020,8.675,3.6200000000000004e-07
1459606476030,8.675,0.0
1459606476040,8.675,7.240000000000001e-07
1459606476050,8.675,0.0
1459606476060,8.675,3.6200000000000004e-07
1459606476070,8.675,0.0
1459606476080,8.675,7.240000000000001e-07
1459606476090,8.675,0.0
1459606476100,8.675,7.240000000000001e-07
1459606476110,8.675,0.0
1459606476120,8.675,7.240000000000001e-07
1459606476130,8.675,3.6200000000000004e-07
1459606476140,8.675,0.0
1459606476150,8.675,3.6200000000000004e-07
1459606476160,8.675,7.240000000000001e-07
1459606476170,8.675,3.6200000000000004e-07
1459606476180,8.675,0.0
1459606476190,8.675,7.240000000000001e-07
1459606476200,8.675,0.0
1459606476210,8.675,3.6200000000000004e-07
1459606476220,8.675,0.0
1459606476230,8.675,3.6200000000000004e-07
1459606476240,8.675,7.240000000000001e-07
1459606476250,8.675,0.0
1459606476260,8.675,3.6200000000000004e-07
1459606476270,8.675,0.0
1459606476280,8.675,0.0
1459606476290,8.675,0.0
1459606476300,8.675,7.240000000000001e-07
1459606476310,8.675,3.6200000000000004e-07
1459606476320,8.675,3.6200000000000004e-07
1459606476330,8.675,0.0
1459606476340,8.675,7.240000000000001e-07
1459606476350,8.675,0.0
1459606476360,8.675,0.0
1459606476370,8.675,7.240000000000001e-07
1459606476380,8.675,3.6200000000000004e-07
1459606476390,8.675,1.0859999999999999e-06
1459606476400,8.675,0.0
1459606476410,8.675,0.0
1459606476420,8.675,3.6200000000000004e-07
1459606476430,8.675,0.0
1459606476440,8.675,7.240000000000001e-07
1459606476450,8.675,3.6200000000000004e-07
1459606476460,8.675,0.0
1459606476470,8.675,0.0
1459606476480,8.675,7.240000000000001e-07
1459606476490,8.675,0.0
1459606476500,8.675,7.240000000000001e-07
1459606476510,8.675,0.0
1459606476520,8.675,0.0
1459606476530,8.675,7.240000000000001e-07
1459606476540,8.675,3.6200000000000004e-07
1459606476550,8.675,3.6200000000000004e-07
1459606476560,8.675,0.0
1459606476570,8.675,7.240000000000001e-07
1459606476580,8.675,0.0
1459606476590,8.675,0.0
1459606476600,8.675,3.6200000000000004e-07
1459606476610,8.675,3.6200000000000004e-07
1459606476620,8.675,3.6200000000000004e-07
1459606476630,8.675,7.240000000000001e-07
1459606476640,8.675,0.0
1459606476650,8.675,3.6200000000000004e-07
1459606476660,8.675,3.6200000000000004e-07
1459606476670,8.675,0.0
1459606476680,8.675,0.0
1459606476690,8.675,3.6200000000000004e-07
1459606476700,8.675,7.240000000000001e-07
1459606476710,8.675,0.0
1459606476720,8.675,3.6200000000000004e-07
1459606476730,8.675,0.0
1459606476740,8.675,3.6200000000000004e-07
1459606476750,8.675,0.0
1459606476760,8.675,7.240000000000001e-07
1459606476770,8.675,3.6200000000000004e-07
1459606476780,8.675,0.0
1459606476790,8.675,7.240000000000001e-07
1459606476800,8.675,3.6200000000000004e-07
1459606476810,8.675,3.6200000000000004e-07
1459606476820,8.675,0.0
1459606476830,8.675,3.6200000000000004e-07
1459606476840,8.675,0.0
1459606476850,8.675,3.6200000000000004e-07
1459606476860,8.675,0.0
1459606476870,8.675,0.0
1459606476880,8.675,3.6200000000000004e-07
1459606476890,8.675,7.240000000000001e-07
1459606476900,8.675,0.0
1459606476910,8.675,0.0
1459606476920,8.675,3.6200000000000004e-07
1459606476930,8.675,0.0
1459606476940,8.675,7.240000000000001e-07
1459606476950,8.675,0.0
1459606476960,8.675,0.0
1459606476970,8.675,3.6200000000000004e-07
1459606476980,8.675,7.240000000000001e-07
1459606476990,8.675,7.240000000000001e-07
1459606477000,8.675,0.0
1459606477010,8.675,3.6200000000000004e-07
1459606477020,8.675,3.6200000000000004e-07
1459606477030,8.675,7.240000000000001e-07
1459606477040,8.675,3.6200000000000004e-07
1459606477050,8.675,1.0859999999999999e-06
1459606477060,8.675,0.0
1459606477070,8.675,0.0
1459606477080,8.675,0.0
1459606477090,8.675,3.6200000000000004e-07
1459606477100,8.675,3.6200000000000004e-07
1459606477110,8.675,0.0
1459606477120,8.675,3.6200000000000004e-07
1459606477130,8.675,0.0
1459606477140,8.675,7.240000000000001e-07
1459606477150,8.675,0.0
1459606477160,8.675,0.0
1459606477170,8.675,0.0
1459606477180,8.675,7.240000000000001e-07
1459606477190,8.675,3.6200000000000004e-07
1459606477200,8.675,0.0
1459606477210,8.675,3.6200000000000004e-07
1459606477220,8.675,0.0
1459606477230,8.675,3.6200000000000004e-07
1459606477240,8.675,0.0
1459606477250,8.675,3.6200000000000004e-07
1459606477260,8.675,0.0
1459606477270,8.675,7.240000000000001e-07
1459606477280,8.675,0.0
1459606477290,8.675,0.0
1459606477300,8.675,7.240000000000001e-07
1459606477310,8.675,3.6200000000000004e-07
1459606477320,8.675,3.6200000000000004e-07
1459606477330,8.675,0.0
1459606477340,8.675,3.6200000000000004e-07
1459606477350,8.675,3.6200000000000004e-07
1459606477360,8.675,3.6200000000000004e-07
1459606477370,8.675,0.0
1459606477380,8.675,3.6200000000000004e-07
1459606477390,8.675,7.240000000000001e-07
1459606477400,8.675,0.0
1459606477410,8.675,3.6200000000000004e-07
1459606477420,8.675,3.6200000000000004e-07
1459606477430,8.675,7.240000000000001e-07
1459606477440,8.675,0.0
1459606477450,8.675,3.6200000000000004e-07
1459606477460,8.675,0.0
1459606477470,8.675,3.6200000000000004e-07
1459606477480,8.675,0.0
1459606477490,8.675,7.240000000000001e-07
1459606477500,8.675,0.0
1459606477510,8.675,3.6200000000000004e-07
1459606477520,8.675,0.0
1459606477530,8.675,0.0
1459606477540,8.675,7.240000000000001e-07
1459606477550,8.675,0.0
1459606477560,8.675,7.240000000000001e-07
1459606477570,8.675,0.0
1459606477580,8.675,3.6200000000000004e-07
1459606477590,8.675,3.6200000000000004e-07
1459606477600,8.675,0.0
1459606477610,8.675,3.6200000000000004e-07
1459606477620,8.675,0.0
1459606477630,8.675,3.6200000000000004e-07
1459606477640,8.675,3.6200000000000004e-07
1459606477650,8.675,3.6200000000000004e-07
1459606477660,8.675,3.6200000000000004e-07
1459606477670,8.675,0.0
1459606477680,8.675,3.6200000000000004e-07
1459606477690,8.675,3.6200000000000004e-07
1459606477700,8.675,3.6200000000000004e-07
1459606477710,8.675,3.6200000000000004e-07
1459606477720,8.675,0.0
1459606477730,8.675,0.0
1459606477740,8.675,3.6200000000000004e-07
1459606477750,8.675,3.6200000000000004e-07
1459606477760,8.675,3.6200000000000004e-07
1459606477770,8.675,3.6200000000000004e-07
1459606477780,8.675,0.0
1459606477790,8.675,1.0859999999999999e-06
1459606477800,8.675,0.0
1459606477810,8.675,3.6200000000000004e-07
1459606477820,8.675,0.0
1459606477830,8.675,7.240000000000001e-07
1459606477840,8.675,0.0
1459606477850,8.675,3.6200000000000004e-07
1459606477860,8.675,0.0
1459606477870,8.675,3.6200000000000004e-07
1459606477880,8.675,3.6200000000000004e-07
1459606477890,8.675,1.0859999999999999e-06
1459606477900,8.675,0.0
1459606477910,8.675,0.0
1459606477920,8.675,7.240000000000001e-07
1459606477930,8.675,0.0
1459606477940,8.675,3.6200000000000004e-07
1459606477950,8.675,0.0
1459606477960,8.675,1.0859999999999999e-06
1459606477970,8.675,0.0
1459606477980,8.675,0.0
1459606477990,8.675,3.6200000000000004e-07
1459606478000,8.675,0.0
1459606478010,8.675,3.6200000000000004e-07
1459606478020,8.675,3.6200000000000004e-07
1459606478030,8.675,3.6200000000000004e-07
1459606478040,8.675,0.0
1459606478050,8.675,7.240000000000001e-07
1459606478060,8.675,1.0859999999999999e-06
1459606478070,8.675,3.6200000000000004e-07
1459606478080,8.675,7.240000000000001e-07
1459606478090,8.675,0.0
1459606478100,8.675,0.0
1459606478110,8.675,0.0
1459606478120,8.675,0.0
1459606478130,8.675,3.6200000000000004e-07
1459606478140,8.675,3.6200000000000004e-07
1459606478150,8.675,0.0
1459606478160,8.675,7.240000000000001e-07
1459606478170,8.675,0.0
1459606478180,8.675,3.6200000000000004e-07
1459606478190,8.675,0.0
1459606478200,8.675,7.240000000000001e-07
1459606478210,8.675,0.0
1459606478220,8.675,7.240000000000001e-07
1459606478230,8.675,0.0
1459606478240,8.675,0.0
1459606478250,8.675,3.6200000000000004e-07
1459606478260,8.675,0.0
1459606478270,8.675,1.0859999999999999e-06
1459606478280,8.675,0.0
1459606478290,8.675,3.6200000000000004e-07
1459606478300,8.675,3.6200000000000004e-07
1459606478310,8.675,3.6200000000000004e-07
1459606478320,8.675,0.0
1459606478330,8.675,3.6200000000000004e-07
1459606478340,8.675,0.0
1459606478350,8.675,0.0
1459606478360,8.675,7.240000000000001e-07
1459606478370,8.675,0.0
1459606478380,8.675,3.6200000000000004e-07
1459606478390,8.675,3.6200000000000004e-07
1459606478400,8.675,0.0
1459606478410,8.675,0.0
1459606478420,8.675,3.6200000000000004e-07
1459606478430,8.675,3.6200000000000004e-07
1459606478440,8.675,0.0
1459606478450,8.675,3.6200000000000004e-07
1459606478460,8.675,0.0
1459606478470,8.675,3.6200000000000004e-07
1459606478480,8.675,3.6200000000000004e-07
1459606478490,8.675,3.6200000000000004e-07
1459606478500,8.675,0.0
1459606478510,8.675,3.6200000000000004e-07
1459606478520,8.675,0.0
1459606478530,8.675,0.0
1459606478540,8.675,0.0
1459606478550,8.675,3.6200000000000004e-07
1459606478560,8.675,3.6200000000000004e-07
1459606478570,8.675,3.6200000000000004e-07
1459606478580,8.675,0.0
1459606478590,8.675,0.0
1459606478600,8.675,7.240000000000001e-07
1459606478610,8.675,3.6200000000000004e-07
1459606478620,8.675,0.0
1459606478630,8.675,7.240000000000001e-07
1459606478640,8.675,3.6200000000000004e-07
1459606478650,8.675,0.0
1459606478660,8.675,3.6200000000000004e-07
1459606478670,8.675,3.6200000000000004e-07
1459606478680,8.675,0.0
1459606478690,8.675,3.6200000000000004e-07
1459606478700,8.675,0.0
1459606478710,8.675,0.0
1459606478720,8.675,1.0859999999999999e-06
1459606478730,8.675,0.0
1459606478740,8.675,0.0
1459606478750,8.675,0.0
1459606478760,8.675,3.6200000000000004e-07
1459606478770,8.675,3.6200000000000004e-07
1459606478780,8.675,3.6200000000000004e-07
1459606478790,8.675,0.0
1459606478800,8.675,3.6200000000000004e-07
1459606478810,8.675,0.0
1459606478820,8.675,0.0
1459606478830,8.675,7.240000000000001e-07
1459606478840,8.675,0.0
1459606478850,8.675,7.240000000000001e-07
1459606478860,8.675,0.0
1459606478870,8.675,1.4480000000000002e-06
1459606478880,8.675,0.0
1459606478890,8.675,7.240000000000001e-07
1459606478900,8.675,0.0
1459606478910,8.675,3.6200000000000004e-07
1459606478920,8.675,0.0
1459606478930,8.675,3.6200000000000004e-07
1459606478940,8.675,3.6200000000000004e-07
1459606478950,8.675,0.0
1459606478960,8.675,3.6200000000000004e-07
1459606478970,8.675,0.0
1459606478980,8.675,7.240000000000001e-07
1459606478990,8.675,0.0
1459606479000,8.675,3.6200000000000004e-07
1459606479010,8.675,3.6200000000000004e-07
1459606479020,8.675,7.240000000000001e-07
1459606479030,8.675,0.0
1459606479040,8.675,0.0
1459606479050,8.675,3.6200000000000004e-07
1459606479060,8.675,0.0
1459606479070,8.675,3.6200000000000004e-07
1459606479080,8.675,3.6200000000000004e-07
1459606479090,8.675,0.0
1459606479100,8.675,3.6200000000000004e-07
1459606479110,8.675,3.6200000000000004e-07
1459606479120,8.675,0.0
1459606479130,8.675,0.0
1459606479140,8.675,0.0
1459606479150,8.675,0.0
1459606479160,8.675,3.6200000000000004e-07
1459606479170,8.675,0.0
1459606479180,8.675,7.240000000000001e-07
1459606479190,8.675,0.0
1459606479200,8.675,7.240000000000001e-07
1459606479210,8.675,3.6200000000000004e-07
1459606479220,8.675,0.0
1459606479230,8.675,3.6200000000000004e-07
1459606479240,8.675,0.0
1459606479250,8.675,7.240000000000001e-07
1459606479260,8.675,0.0
1459606479270,8.675,7.240000000000001e-07
1459606479280,8.675,0.0
1459606479290,8.675,7.240000000000001e-07
1459606479300,8.675,3.6200000000000004e-07
1459606479310,8.675,0.0
1459606479320,8.675,3.6200000000000004e-07
1459606479330,8.675,7.240000000000001e-07
1459606479340,8.675,0.0
1459606479350,8.675,3.6200000000000004e-07
1459606479360,8.675,0.0
1459606479370,8.675,0.0
1459606479380,8.675,3.6200000000000004e-07
1459606479390,8.675,3.6200000000000004e-07
1459606479400,8.675,0.0
1459606479410,8.675,7.240000000000001e-07
1459606479420,8.675,7.240000000000001e-07
1459606479430,8.675,7.240000000000001e-07
1459606479440,8.675,3.6200000000000004e-07
1459606479450,8.675,3.6200000000000004e-07
1459606479460,8.675,3.6200000000000004e-07
1459606479470,8.675,1.0859999999999999e-06
