Timestamp,position,BLMTI.04L5.B1I10_TCTPH.4L5.B1
1459600176770,7.955,3.6200000000000004e-07
1459600176780,7.955,3.6200000000000004e-07
1459600176790,7.955,3.6200000000000004e-07
1459600176800,7.955,0.0
1459600176810,7.955,1.0859999999999999e-06
1459600176820,7.955,0.0
1459600176830,7.955,0.0
1459600176840,7.955,7.240000000000001e-07
1459600176850,7.955,3.6200000000000004e-07
1459600176860,7.955,3.6200000000000004e-07
1459600176870,7.955,0.0
1459600176880,7.955,0.0
1459600176890,7.955,0.0
1459600176900,7.955,0.0
1459600176910,7.955,3.6200000000000004e-07
1459600176920,7.955,0.0
1459600176930,7.955,0.0
1459600176940,7.955,3.6200000000000004e-07
1459600176950,7.955,7.240000000000001e-07
1459600176960,7.955,0.0
1459600176970,7.955,1.0859999999999999e-06
1459600176980,7.955,3.6200000000000004e-07
1459600176990,7.955,3.6200000000000004e-07
1459600177000,7.955,3.6200000000000004e-07
1459600177010,7.955,3.6200000000000004e-07
1459600177020,7.955,0.0
1459600177030,7.955,0.0
1459600177040,7.955,3.6200000000000004e-07
1459600177050,7.955,3.6200000000000004e-07
1459600177060,7.955,7.240000000000001e-07
1459600177070,7.955,0.0
1459600177080,7.955,3.6200000000000004e-07
1459600177090,7.955,3.6200000000000004e-07
1459600177100,7.955,3.6200000000000004e-07
1459600177110,7.955,3.6200000000000004e-07
1459600177120,7.955,3.6200000000000004e-07
1459600177130,7.955,3.6200000000000004e-07
1459600177140,7.955,0.0
1459600177150,7.955,3.6200000000000004e-07
1459600177160,7.955,3.6200000000000004e-07
1459600177170,7.955,3.6200000000000004e-07
1459600177180,7.955,0.0
1459600177190,7.955,0.0
1459600177200,7.955,3.6200000000000004e-07
1459600177210,7.955,7.240000000000001e-07
1459600177220,7.955,0.0
1459600177230,7.955,0.0
1459600177240,7.955,3.6200000000000004e-07
1459600177250,7.955,0.0
1459600177260,7.955,0.0
1459600177270,7.955,0.0
1459600177280,7.955,7.240000000000001e-07
1459600177290,7.955,0.0
1459600177300,7.955,0.0
1459600177310,7.955,7.240000000000001e-07
1459600177320,7.955,0.0
1459600177330,7.955,0.0
1459600177340,7.955,0.0
1459600177350,7.955,3.6200000000000004e-07
1459600177360,7.955,0.0
1459600177370,7.955,0.0
1459600177380,7.955,0.0
1459600177390,7.955,0.0
1459600177400,7.955,3.6200000000000004e-07
1459600177410,7.955,3.6200000000000004e-07
1459600177420,7.955,3.6200000000000004e-07
1459600177430,7.955,3.6200000000000004e-07
1459600177440,7.955,0.0
1459600177450,7.955,0.0
1459600177460,7.955,0.0
1459600177470,7.955,3.6200000000000004e-07
1459600177480,7.955,0.0
1459600177490,7.955,7.240000000000001e-07
1459600177500,7.955,3.6200000000000004e-07
1459600177510,7.955,7.240000000000001e-07
1459600177520,7.955,0.0
1459600177530,7.955,3.6200000000000004e-07
1459600177540,7.955,3.6200000000000004e-07
1459600177550,7.955,3.6200000000000004e-07
1459600177560,7.955,0.0
1459600177570,7.955,0.0
1459600177580,7.955,3.6200000000000004e-07
1459600177590,7.955,7.240000000000001e-07
1459600177600,7.955,0.0
1459600177610,7.955,3.6200000000000004e-07
1459600177620,7.955,3.6200000000000004e-07
1459600177630,7.955,3.6200000000000004e-07
1459600177640,7.955,0.0
1459600177650,7.955,0.0
1459600177660,7.955,7.240000000000001e-07
1459600177670,7.955,0.0
1459600177680,7.955,3.6200000000000004e-07
1459600177690,7.955,0.0
1459600177700,7.955,0.0
1459600177710,7.955,3.6200000000000004e-07
1459600177720,7.955,0.0
1459600177730,7.955,3.6200000000000004e-07
1459600177740,7.955,3.6200000000000004e-07
1459600177750,7.955,3.6200000000000004e-07
1459600177760,7.955,3.6200000000000004e-07
1459600177770,7.955,0.0
1459600177780,7.955,3.6200000000000004e-07
1459600177790,7.955,3.6200000000000004e-07
1459600177800,7.955,3.6200000000000004e-07
1459600177810,7.955,0.0
1459600177820,7.955,3.6200000000000004e-07
1459600177830,7.955,3.6200000000000004e-07
1459600177840,7.955,3.6200000000000004e-07
1459600177850,7.955,7.240000000000001e-07
1459600177860,7.955,0.0
1459600177870,7.955,3.6200000000000004e-07
1459600177880,7.955,0.0
1459600177890,7.955,3.6200000000000004e-07
1459600177900,7.955,3.6200000000000004e-07
1459600177910,7.955,3.6200000000000004e-07
1459600177920,7.955,0.0
1459600177930,7.955,0.0
1459600177940,7.955,3.6200000000000004e-07
1459600177950,7.955,3.6200000000000004e-07
1459600177960,7.955,0.0
1459600177970,7.955,3.6200000000000004e-07
1459600177980,7.955,3.6200000000000004e-07
1459600177990,7.955,7.240000000000001e-07
1459600178000,7.955,0.0
1459600178010,7.955,0.0
1459600178020,7.955,3.6200000000000004e-07
1459600178030,7.955,3.6200000000000004e-07
1459600178040,7.955,3.6200000000000004e-07
1459600178050,7.955,0.0
1459600178060,7.955,3.6200000000000004e-07
1459600178070,7.955,7.240000000000001e-07
1459600178080,7.955,3.6200000000000004e-07
1459600178090,7.955,7.240000000000001e-07
1459600178100,7.955,3.6200000000000004e-07
1459600178110,7.955,3.6200000000000004e-07
1459600178120,7.955,0.0
1459600178130,7.955,3.6200000000000004e-07
1459600178140,7.955,0.0
1459600178150,7.955,7.240000000000001e-07
1459600178160,7.955,0.0
1459600178170,7.955,0.0
1459600178180,7.955,3.6200000000000004e-07
1459600178190,7.955,3.6200000000000004e-07
1459600178200,7.955,3.6200000000000004e-07
1459600178210,7.955,0.0
1459600178220,7.955,0.0
1459600178230,7.955,0.0
1459600178240,7.955,0.0
1459600178250,7.955,7.240000000000001e-07
1459600178260,7.955,0.0
1459600178270,7.955,0.0
1459600178280,7.955,0.0
1459600178290,7.955,3.6200000000000004e-07
1459600178300,7.955,3.6200000000000004e-07
1459600178310,7.955,0.0
1459600178320,7.955,0.0
1459600178330,7.955,3.6200000000000004e-07
1459600178340,7.955,0.0
1459600178350,7.955,7.240000000000001e-07
1459600178360,7.955,3.6200000000000004e-07
1459600178370,7.955,3.6200000000000004e-07
1459600178380,7.955,3.6200000000000004e-07
1459600178390,7.955,0.0
1459600178400,7.955,0.0
1459600178410,7.955,7.240000000000001e-07
1459600178420,7.955,0.0
1459600178430,7.955,7.240000000000001e-07
1459600178440,7.955,3.6200000000000004e-07
1459600178450,7.955,0.0
1459600178460,7.955,3.6200000000000004e-07
1459600178470,7.955,7.240000000000001e-07
1459600178480,7.955,0.0
1459600178490,7.955,0.0
1459600178500,7.955,3.6200000000000004e-07
1459600178510,7.955,3.6200000000000004e-07
1459600178520,7.955,7.240000000000001e-07
1459600178530,7.955,0.0
1459600178540,7.955,3.6200000000000004e-07
1459600178550,7.955,3.6200000000000004e-07
1459600178560,7.955,0.0
1459600178570,7.955,0.0
1459600178580,7.955,3.6200000000000004e-07
1459600178590,7.955,3.6200000000000004e-07
1459600178600,7.955,0.0
1459600178610,7.955,0.0
1459600178620,7.955,0.0
1459600178630,7.955,3.6200000000000004e-07
1459600178640,7.955,0.0
1459600178650,7.955,0.0
1459600178660,7.955,0.0
1459600178670,7.955,7.240000000000001e-07
1459600178680,7.955,3.6200000000000004e-07
1459600178690,7.955,0.0
1459600178700,7.955,0.0
1459600178710,7.955,3.6200000000000004e-07
1459600178720,7.955,0.0
1459600178730,7.955,3.6200000000000004e-07
1459600178740,7.955,0.0
1459600178750,7.955,3.6200000000000004e-07
1459600178760,7.955,0.0
1459600178770,7.955,3.6200000000000004e-07
1459600178780,7.955,0.0
1459600178790,7.955,0.0
1459600178800,7.955,3.6200000000000004e-07
1459600178810,7.955,0.0
1459600178820,7.955,0.0
1459600178830,7.955,3.6200000000000004e-07
1459600178840,7.955,0.0
1459600178850,7.955,1.0859999999999999e-06
1459600178860,7.955,0.0
1459600178870,7.955,3.6200000000000004e-07
1459600178880,7.955,3.6200000000000004e-07
1459600178890,7.955,0.0
1459600178900,7.955,0.0
1459600178910,7.955,3.6200000000000004e-07
1459600178920,7.955,0.0
1459600178930,7.955,3.6200000000000004e-07
1459600178940,7.955,0.0
1459600178950,7.955,0.0
1459600178960,7.955,0.0
1459600178970,7.955,3.6200000000000004e-07
1459600178980,7.955,0.0
1459600178990,7.955,0.0
1459600179000,7.955,3.6200000000000004e-07
1459600179010,7.955,0.0
1459600179020,7.955,3.6200000000000004e-07
1459600179030,7.955,3.6200000000000004e-07
1459600179040,7.955,0.0
1459600179050,7.955,0.0
1459600179060,7.955,0.0
1459600179070,7.955,3.6200000000000004e-07
1459600179080,7.955,0.0
1459600179090,7.955,0.0
1459600179100,7.955,3.6200000000000004e-07
1459600179110,7.955,3.6200000000000004e-07
1459600179120,7.955,3.6200000000000004e-07
1459600179130,7.955,0.0
1459600179140,7.955,3.6200000000000004e-07
1459600179150,7.955,7.240000000000001e-07
1459600179160,7.955,3.6200000000000004e-07
1459600179170,7.955,3.6200000000000004e-07
1459600179180,7.955,3.6200000000000004e-07
1459600179190,7.955,0.0
1459600179200,7.955,0.0
1459600179210,7.955,3.6200000000000004e-07
1459600179220,7.955,0.0
1459600179230,7.955,3.6200000000000004e-07
1459600179240,7.955,0.0
1459600179250,7.955,0.0
1459600179260,7.955,3.6200000000000004e-07
1459600179270,7.955,0.0
1459600179280,7.955,3.6200000000000004e-07
1459600179290,7.955,0.0
1459600179300,7.955,0.0
1459600179310,7.955,0.0
1459600179320,7.955,3.6200000000000004e-07
1459600179330,7.955,3.6200000000000004e-07
1459600179340,7.955,3.6200000000000004e-07
1459600179350,7.955,3.6200000000000004e-07
1459600179360,7.955,0.0
1459600179370,7.955,0.0
1459600179380,7.955,0.0
1459600179390,7.955,0.0
1459600179400,7.955,0.0
1459600179410,7.955,0.0
1459600179420,7.955,3.6200000000000004e-07
1459600179430,7.955,3.6200000000000004e-07
1459600179440,7.955,0.0
1459600179450,7.955,0.0
1459600179460,7.955,0.0
1459600179470,7.955,7.240000000000001e-07
1459600179480,7.955,0.0
1459600179490,7.955,0.0
1459600179500,7.955,0.0
1459600179510,7.955,7.240000000000001e-07
1459600179520,7.955,0.0
1459600179530,7.955,7.240000000000001e-07
1459600179540,7.955,7.240000000000001e-07
1459600179550,7.955,0.0
1459600179560,7.955,3.6200000000000004e-07
1459600179570,7.955,3.6200000000000004e-07
1459600179580,7.955,0.0
1459600179590,7.955,7.240000000000001e-07
1459600179600,7.955,0.0
1459600179610,7.955,3.6200000000000004e-07
1459600179620,7.955,3.6200000000000004e-07
1459600179630,7.955,3.6200000000000004e-07
1459600179640,7.955,0.0
1459600179650,7.955,3.6200000000000004e-07
1459600179660,7.955,3.6200000000000004e-07
1459600179670,7.955,3.6200000000000004e-07
1459600179680,7.955,0.0
1459600179690,7.955,3.6200000000000004e-07
1459600179700,7.955,7.240000000000001e-07
1459600179710,7.955,0.0
1459600179720,7.955,3.6200000000000004e-07
1459600179730,7.955,7.240000000000001e-07
1459600179740,7.955,0.0
1459600179750,7.955,0.0
1459600179760,7.955,3.6200000000000004e-07
1459600179770,7.955,3.6200000000000004e-07
1459600179780,7.955,3.6200000000000004e-07
1459600179790,7.955,3.6200000000000004e-07
1459600179800,7.955,3.6200000000000004e-07
1459600179810,7.955,7.240000000000001e-07
1459600179820,7.955,0.0
1459600179830,7.955,0.0
1459600179840,7.955,3.6200000000000004e-07
1459600179850,7.955,0.0
1459600179860,7.955,0.0
1459600179870,7.955,0.0
1459600179880,7.955,0.0
1459600179890,7.955,0.0
1459600179900,7.955,3.6200000000000004e-07
1459600179910,7.955,3.6200000000000004e-07
1459600179920,7.955,0.0
1459600179930,7.955,1.0859999999999999e-06
1459600179940,7.955,0.0
1459600179950,7.955,0.0
1459600179960,7.955,1.0859999999999999e-06
1459600179970,7.955,0.0
1459600179980,7.955,0.0
1459600179990,7.955,1.0859999999999999e-06
1459600180000,7.955,0.0
1459600180010,7.955,3.6200000000000004e-07
1459600180020,7.955,0.0
1459600180030,7.955,7.240000000000001e-07
1459600180040,7.955,0.0
1459600180050,7.955,7.240000000000001e-07
1459600180060,7.955,3.6200000000000004e-07
1459600180070,7.955,3.6200000000000004e-07
1459600180080,7.955,0.0
1459600180090,7.955,3.6200000000000004e-07
1459600180100,7.955,0.0
1459600180110,7.955,7.240000000000001e-07
1459600180120,7.955,0.0
1459600180130,7.955,3.6200000000000004e-07
1459600180140,7.955,3.6200000000000004e-07
1459600180150,7.955,0.0
1459600180160,7.955,3.6200000000000004e-07
1459600180170,7.955,3.6200000000000004e-07
1459600180180,7.955,3.6200000000000004e-07
1459600180190,7.955,0.0
1459600180200,7.955,0.0
1459600180210,7.955,3.6200000000000004e-07
1459600180220,7.955,0.0
1459600180230,7.955,7.240000000000001e-07
1459600180240,7.955,3.6200000000000004e-07
1459600180250,7.955,7.240000000000001e-07
1459600180260,7.955,0.0
1459600180270,7.955,3.6200000000000004e-07
1459600180280,7.955,0.0
1459600180290,7.955,3.6200000000000004e-07
1459600180300,7.955,3.6200000000000004e-07
1459600180310,7.955,0.0
1459600180320,7.955,3.6200000000000004e-07
1459600180330,7.955,0.0
1459600180340,7.955,0.0
1459600180350,7.955,0.0
1459600180360,7.955,0.0
1459600180370,7.955,0.0
1459600180380,7.955,3.6200000000000004e-07
1459600180390,7.955,0.0
1459600180400,7.955,0.0
1459600180410,7.955,0.0
1459600180420,7.955,0.0
1459600180430,7.955,3.6200000000000004e-07
1459600180440,7.955,3.6200000000000004e-07
1459600180450,7.955,3.6200000000000004e-07
1459600180460,7.955,0.0
1459600180470,7.955,3.6200000000000004e-07
1459600180480,7.955,3.6200000000000004e-07
1459600180490,7.955,3.6200000000000004e-07
1459600180500,7.955,0.0
1459600180510,7.955,7.240000000000001e-07
1459600180520,7.955,7.240000000000001e-07
1459600180530,7.955,3.6200000000000004e-07
1459600180540,7.955,0.0
1459600180550,7.955,3.6200000000000004e-07
1459600180560,7.955,3.6200000000000004e-07
1459600180570,7.955,0.0
1459600180580,7.955,3.6200000000000004e-07
1459600180590,7.955,3.6200000000000004e-07
1459600180600,7.955,0.0
1459600180610,7.955,3.6200000000000004e-07
1459600180620,7.955,0.0
1459600180630,7.955,0.0
1459600180640,7.955,0.0
1459600180650,7.955,3.6200000000000004e-07
1459600180660,7.955,0.0
1459600180670,7.955,3.6200000000000004e-07
1459600180680,7.955,0.0
1459600180690,7.955,3.6200000000000004e-07
1459600180700,7.955,3.6200000000000004e-07
1459600180710,7.955,7.240000000000001e-07
1459600180720,7.955,0.0
1459600180730,7.955,3.6200000000000004e-07
1459600180740,7.955,0.0
1459600180750,7.955,7.240000000000001e-07
1459600180760,7.955,3.6200000000000004e-07
1459600180770,7.955,3.6200000000000004e-07
1459600180780,7.955,3.6200000000000004e-07
1459600180790,7.955,3.6200000000000004e-07
1459600180800,7.955,0.0
1459600180810,7.955,7.240000000000001e-07
1459600180820,7.955,0.0
1459600180830,7.955,3.6200000000000004e-07
1459600180840,7.955,0.0
1459600180850,7.955,0.0
1459600180860,7.955,3.6200000000000004e-07
1459600180870,7.955,0.0
1459600180880,7.955,0.0
1459600180890,7.955,3.6200000000000004e-07
1459600180900,7.955,3.6200000000000004e-07
1459600180910,7.955,3.6200000000000004e-07
1459600180920,7.955,3.6200000000000004e-07
1459600180930,7.955,0.0
1459600180940,7.955,0.0
1459600180950,7.955,7.240000000000001e-07
1459600180960,7.955,3.6200000000000004e-07
1459600180970,7.955,0.0
1459600180980,7.955,3.6200000000000004e-07
1459600180990,7.955,0.0
1459600181000,7.955,7.240000000000001e-07
1459600181010,7.955,0.0
1459600181020,7.955,3.6200000000000004e-07
1459600181030,7.955,3.6200000000000004e-07
1459600181040,7.955,3.6200000000000004e-07
1459600181050,7.955,3.6200000000000004e-07
1459600181060,7.955,0.0
1459600181070,7.955,0.0
1459600181080,7.955,3.6200000000000004e-07
1459600181090,7.955,3.6200000000000004e-07
1459600181100,7.955,0.0
1459600181110,7.955,3.6200000000000004e-07
1459600181120,7.955,3.6200000000000004e-07
1459600181130,7.955,0.0
1459600181140,7.955,0.0
1459600181150,7.955,7.240000000000001e-07
1459600181160,7.955,3.6200000000000004e-07
1459600181170,7.955,3.6200000000000004e-07
1459600181180,7.955,0.0
1459600181190,7.955,0.0
1459600181200,7.955,0.0
1459600181210,7.955,3.6200000000000004e-07
1459600181220,7.955,0.0
1459600181230,7.955,7.240000000000001e-07
1459600181240,7.955,3.6200000000000004e-07
1459600181250,7.955,3.6200000000000004e-07
1459600181260,7.955,7.240000000000001e-07
1459600181270,7.955,0.0
1459600181280,7.955,0.0
1459600181290,7.955,3.6200000000000004e-07
1459600181300,7.955,0.0
1459600181310,7.955,0.0
1459600181320,7.955,0.0
1459600181330,7.955,3.6200000000000004e-07
1459600181340,7.955,3.6200000000000004e-07
1459600181350,7.955,3.6200000000000004e-07
1459600181360,7.955,3.6200000000000004e-07
1459600181370,7.955,0.0
1459600181380,7.955,0.0
1459600181390,7.955,3.6200000000000004e-07
1459600181400,7.955,0.0
1459600181410,7.955,3.6200000000000004e-07
1459600181420,7.955,0.0
1459600181430,7.955,7.240000000000001e-07
1459600181440,7.955,0.0
1459600181450,7.955,0.0
1459600181460,7.955,0.0
1459600181470,7.955,3.6200000000000004e-07
1459600181480,7.955,0.0
1459600181490,7.955,0.0
1459600181500,7.955,0.0
1459600181510,7.955,7.240000000000001e-07
1459600181520,7.955,3.6200000000000004e-07
1459600181530,7.955,0.0
1459600181540,7.955,0.0
1459600181550,7.955,3.6200000000000004e-07
1459600181560,7.955,0.0
1459600181570,7.955,3.6200000000000004e-07
1459600181580,7.955,0.0
1459600181590,7.955,0.0
1459600181600,7.955,0.0
1459600181610,7.955,0.0
1459600181620,7.955,0.0
1459600181630,7.955,3.6200000000000004e-07
1459600181640,7.955,0.0
1459600181650,7.955,7.240000000000001e-07
1459600181660,7.955,0.0
1459600181670,7.955,0.0
1459600181680,7.955,0.0
1459600181690,7.955,0.0
1459600181700,7.955,3.6200000000000004e-07
1459600181710,7.955,0.0
1459600181720,7.955,7.240000000000001e-07
1459600181730,7.955,0.0
1459600181740,7.955,0.0
1459600181750,7.955,3.6200000000000004e-07
1459600181760,7.955,0.0
1459600181770,7.955,0.0
1459600181780,7.955,3.6200000000000004e-07
1459600181790,7.955,3.6200000000000004e-07
1459600181800,7.955,0.0
1459600181810,7.955,0.0
1459600181820,7.955,0.0
1459600181830,7.955,3.6200000000000004e-07
1459600181840,7.955,7.240000000000001e-07
1459600181850,7.955,7.240000000000001e-07
1459600181860,7.955,0.0
1459600181870,7.955,3.6200000000000004e-07
1459600181880,7.955,0.0
1459600181890,7.955,7.240000000000001e-07
1459600181900,7.955,3.6200000000000004e-07
1459600181910,7.955,0.0
1459600181920,7.955,3.6200000000000004e-07
1459600181930,7.955,0.0
1459600181940,7.955,0.0
1459600181950,7.955,3.6200000000000004e-07
1459600181960,7.955,0.0
1459600181970,7.955,3.6200000000000004e-07
1459600181980,7.955,0.0
1459600181990,7.955,7.240000000000001e-07
1459600182000,7.955,3.6200000000000004e-07
1459600182010,7.955,7.240000000000001e-07
1459600182020,7.955,0.0
1459600182030,7.955,3.6200000000000004e-07
1459600182040,7.955,0.0
1459600182050,7.955,3.6200000000000004e-07
1459600182060,7.955,0.0
1459600182070,7.955,3.6200000000000004e-07
1459600182080,7.955,3.6200000000000004e-07
1459600182090,7.955,0.0
1459600182100,7.955,0.0
1459600182110,7.955,3.6200000000000004e-07
1459600182120,7.955,0.0
1459600182130,7.955,0.0
1459600182140,7.955,0.0
1459600182150,7.955,0.0
1459600182160,7.955,0.0
1459600182170,7.955,7.240000000000001e-07
1459600182180,7.955,0.0
1459600182190,7.955,0.0
1459600182200,7.955,3.6200000000000004e-07
1459600182210,7.955,0.0
1459600182220,7.955,3.6200000000000004e-07
1459600182230,7.955,0.0
1459600182240,7.955,0.0
1459600182250,7.955,0.0
1459600182260,7.955,0.0
1459600182270,7.955,7.240000000000001e-07
1459600182280,7.955,3.6200000000000004e-07
1459600182290,7.955,3.6200000000000004e-07
1459600182300,7.955,0.0
1459600182310,7.955,0.0
1459600182320,7.955,0.0
1459600182330,7.955,0.0
1459600182340,7.955,3.6200000000000004e-07
1459600182350,7.955,0.0
1459600182360,7.955,0.0
1459600182370,7.955,0.0
1459600182380,7.955,0.0
1459600182390,7.955,3.6200000000000004e-07
1459600182400,7.955,3.6200000000000004e-07
1459600182410,7.955,3.6200000000000004e-07
1459600182420,7.955,3.6200000000000004e-07
1459600182430,7.955,0.0
1459600182440,7.955,3.6200000000000004e-07
1459600182450,7.955,0.0
1459600182460,7.955,0.0
1459600182470,7.955,3.6200000000000004e-07
1459600182480,7.955,0.0
1459600182490,7.955,3.6200000000000004e-07
1459600182500,7.955,0.0
