Timestamp,position,BLMTI.04L8.B1E10_TCTPV.4L8.B1
1459604751680,9.925,0.0
1459604751690,9.925,3.6200000000000004e-07
1459604751700,9.925,3.6200000000000004e-07
1459604751710,9.925,0.0
1459604751720,9.925,0.0
1459604751730,9.925,3.6200000000000004e-07
1459604751740,9.925,3.6200000000000004e-07
1459604751750,9.925,0.0
1459604751760,9.925,0.0
1459604751770,9.925,3.6200000000000004e-07
1459604751780,9.925,1.0859999999999999e-06
1459604751790,9.925,3.6200000000000004e-07
1459604751800,9.925,0.0
1459604751810,9.925,0.0
1459604751820,9.925,3.6200000000000004e-07
1459604751830,9.925,0.0
1459604751840,9.925,7.240000000000001e-07
1459604751850,9.925,0.0
1459604751860,9.925,7.240000000000001e-07
1459604751870,9.925,0.0
1459604751880,9.925,0.0
1459604751890,9.925,3.6200000000000004e-07
1459604751900,9.925,3.6200000000000004e-07
1459604751910,9.925,0.0
1459604751920,9.925,0.0
1459604751930,9.925,0.0
1459604751940,9.925,1.0859999999999999e-06
1459604751950,9.925,0.0
1459604751960,9.925,3.6200000000000004e-07
1459604751970,9.925,3.6200000000000004e-07
1459604751980,9.925,3.6200000000000004e-07
1459604751990,9.925,0.0
1459604752000,9.925,0.0
1459604752010,9.925,3.6200000000000004e-07
1459604752020,9.925,1.0859999999999999e-06
1459604752030,9.925,0.0
1459604752040,9.925,0.0
1459604752050,9.925,3.6200000000000004e-07
1459604752060,9.925,0.0
1459604752070,9.925,0.0
1459604752080,9.925,7.240000000000001e-07
1459604752090,9.925,0.0
1459604752100,9.925,0.0
1459604752110,9.925,3.6200000000000004e-07
1459604752120,9.925,3.6200000000000004e-07
1459604752130,9.925,1.0859999999999999e-06
1459604752140,9.925,0.0
1459604752150,9.925,0.0
1459604752160,9.925,0.0
1459604752170,9.925,0.0
1459604752180,9.925,3.6200000000000004e-07
1459604752190,9.925,3.6200000000000004e-07
1459604752200,9.925,3.6200000000000004e-07
1459604752210,9.925,3.6200000000000004e-07
1459604752220,9.925,3.6200000000000004e-07
1459604752230,9.925,0.0
1459604752240,9.925,0.0
1459604752250,9.925,0.0
1459604752260,9.925,3.6200000000000004e-07
1459604752270,9.925,0.0
1459604752280,9.925,3.6200000000000004e-07
1459604752290,9.925,0.0
1459604752300,9.925,7.240000000000001e-07
1459604752310,9.925,7.240000000000001e-07
1459604752320,9.925,0.0
1459604752330,9.925,0.0
1459604752340,9.925,7.240000000000001e-07
1459604752350,9.925,7.240000000000001e-07
1459604752360,9.925,0.0
1459604752370,9.925,0.0
1459604752380,9.925,0.0
1459604752390,9.925,3.6200000000000004e-07
1459604752400,9.925,3.6200000000000004e-07
1459604752410,9.925,3.6200000000000004e-07
1459604752420,9.925,1.0859999999999999e-06
1459604752430,9.925,0.0
1459604752440,9.925,0.0
1459604752450,9.925,0.0
1459604752460,9.925,0.0
1459604752470,9.925,7.240000000000001e-07
1459604752480,9.925,3.6200000000000004e-07
1459604752490,9.925,0.0
1459604752500,9.925,7.240000000000001e-07
1459604752510,9.925,0.0
1459604752520,9.925,3.6200000000000004e-07
1459604752530,9.925,7.240000000000001e-07
1459604752540,9.925,0.0
1459604752550,9.925,0.0
1459604752560,9.925,3.6200000000000004e-07
1459604752570,9.925,0.0
1459604752580,9.925,1.0859999999999999e-06
1459604752590,9.925,0.0
1459604752600,9.925,0.0
1459604752610,9.925,0.0
1459604752620,9.925,7.240000000000001e-07
1459604752630,9.925,0.0
1459604752640,9.925,0.0
1459604752650,9.925,3.6200000000000004e-07
1459604752660,9.925,0.0
1459604752670,9.925,3.6200000000000004e-07
1459604752680,9.925,0.0
1459604752690,9.925,0.0
1459604752700,9.925,0.0
1459604752710,9.925,3.6200000000000004e-07
1459604752720,9.925,1.4480000000000002e-06
1459604752730,9.925,0.0
1459604752740,9.925,3.6200000000000004e-07
1459604752750,9.925,3.6200000000000004e-07
1459604752760,9.925,0.0
1459604752770,9.925,0.0
1459604752780,9.925,3.6200000000000004e-07
1459604752790,9.925,0.0
1459604752800,9.925,3.6200000000000004e-07
1459604752810,9.925,3.6200000000000004e-07
1459604752820,9.925,0.0
1459604752830,9.925,7.240000000000001e-07
1459604752840,9.925,0.0
1459604752850,9.925,0.0
1459604752860,9.925,1.0859999999999999e-06
1459604752870,9.925,3.6200000000000004e-07
1459604752880,9.925,0.0
1459604752890,9.925,3.6200000000000004e-07
1459604752900,9.925,3.6200000000000004e-07
1459604752910,9.925,3.6200000000000004e-07
1459604752920,9.925,3.6200000000000004e-07
1459604752930,9.925,0.0
1459604752940,9.925,1.0859999999999999e-06
1459604752950,9.925,3.6200000000000004e-07
1459604752960,9.925,0.0
1459604752970,9.925,0.0
1459604752980,9.925,0.0
1459604752990,9.925,0.0
1459604753000,9.925,3.6200000000000004e-07
1459604753010,9.925,7.240000000000001e-07
1459604753020,9.925,3.6200000000000004e-07
1459604753030,9.925,0.0
1459604753040,9.925,0.0
1459604753050,9.925,3.6200000000000004e-07
1459604753060,9.925,3.6200000000000004e-07
1459604753070,9.925,0.0
1459604753080,9.925,0.0
1459604753090,9.925,1.0859999999999999e-06
1459604753100,9.925,0.0
1459604753110,9.925,0.0
1459604753120,9.925,0.0
1459604753130,9.925,3.6200000000000004e-07
1459604753140,9.925,1.0859999999999999e-06
1459604753150,9.925,0.0
1459604753160,9.925,0.0
1459604753170,9.925,0.0
1459604753180,9.925,3.6200000000000004e-07
1459604753190,9.925,0.0
