Timestamp,position,BLMTI.06L8.B2I10_TCLIB.6L8.B2
1459605083730,-8.835,0.0
1459605083740,-8.835,3.6200000000000004e-07
1459605083750,-8.835,3.6200000000000004e-07
1459605083760,-8.835,3.6200000000000004e-07
1459605083770,-8.835,7.240000000000001e-07
1459605083780,-8.835,3.6200000000000004e-07
1459605083790,-8.835,0.0
1459605083800,-8.835,3.6200000000000004e-07
1459605083810,-8.835,3.6200000000000004e-07
1459605083820,-8.835,3.6200000000000004e-07
1459605083830,-8.835,0.0
1459605083840,-8.835,7.240000000000001e-07
1459605083850,-8.835,0.0
1459605083860,-8.835,7.240000000000001e-07
1459605083870,-8.835,0.0
1459605083880,-8.835,0.0
1459605083890,-8.835,3.6200000000000004e-07
1459605083900,-8.835,3.6200000000000004e-07
1459605083910,-8.835,0.0
1459605083920,-8.835,0.0
1459605083930,-8.835,3.6200000000000004e-07
1459605083940,-8.835,7.240000000000001e-07
1459605083950,-8.835,1.0859999999999999e-06
1459605083960,-8.835,0.0
1459605083970,-8.835,0.0
1459605083980,-8.835,0.0
1459605083990,-8.835,3.6200000000000004e-07
1459605084000,-8.835,3.6200000000000004e-07
1459605084010,-8.835,7.240000000000001e-07
1459605084020,-8.835,0.0
1459605084030,-8.835,0.0
1459605084040,-8.835,3.6200000000000004e-07
1459605084050,-8.835,7.240000000000001e-07
1459605084060,-8.835,3.6200000000000004e-07
1459605084070,-8.835,3.6200000000000004e-07
1459605084080,-8.835,3.6200000000000004e-07
1459605084090,-8.835,3.6200000000000004e-07
1459605084100,-8.835,7.240000000000001e-07
1459605084110,-8.835,0.0
1459605084120,-8.835,3.6200000000000004e-07
1459605084130,-8.835,3.6200000000000004e-07
1459605084140,-8.835,3.6200000000000004e-07
1459605084150,-8.835,3.6200000000000004e-07
1459605084160,-8.835,3.6200000000000004e-07
1459605084170,-8.835,0.0
1459605084180,-8.835,7.240000000000001e-07
1459605084190,-8.835,3.6200000000000004e-07
1459605084200,-8.835,0.0
1459605084210,-8.835,3.6200000000000004e-07
1459605084220,-8.835,7.240000000000001e-07
1459605084230,-8.835,0.0
1459605084240,-8.835,3.6200000000000004e-07
1459605084250,-8.835,3.6200000000000004e-07
1459605084260,-8.835,0.0
1459605084270,-8.835,0.0
1459605084280,-8.835,7.240000000000001e-07
1459605084290,-8.835,0.0
1459605084300,-8.835,3.6200000000000004e-07
1459605084310,-8.835,0.0
1459605084320,-8.835,3.6200000000000004e-07
1459605084330,-8.835,0.0
1459605084340,-8.835,7.240000000000001e-07
1459605084350,-8.835,0.0
1459605084360,-8.835,0.0
1459605084370,-8.835,3.6200000000000004e-07
1459605084380,-8.835,3.6200000000000004e-07
1459605084390,-8.835,0.0
1459605084400,-8.835,3.6200000000000004e-07
1459605084410,-8.835,3.6200000000000004e-07
1459605084420,-8.835,7.240000000000001e-07
1459605084430,-8.835,1.0859999999999999e-06
1459605084440,-8.835,0.0
1459605084450,-8.835,0.0
1459605084460,-8.835,3.6200000000000004e-07
1459605084470,-8.835,3.6200000000000004e-07
1459605084480,-8.835,3.6200000000000004e-07
1459605084490,-8.835,7.240000000000001e-07
1459605084500,-8.835,0.0
1459605084510,-8.835,3.6200000000000004e-07
1459605084520,-8.835,7.240000000000001e-07
1459605084530,-8.835,0.0
1459605084540,-8.835,0.0
1459605084550,-8.835,3.6200000000000004e-07
1459605084560,-8.835,7.240000000000001e-07
1459605084570,-8.835,7.240000000000001e-07
1459605084580,-8.835,3.6200000000000004e-07
1459605084590,-8.835,0.0
1459605084600,-8.835,3.6200000000000004e-07
1459605084610,-8.835,3.6200000000000004e-07
1459605084620,-8.835,0.0
1459605084630,-8.835,7.240000000000001e-07
1459605084640,-8.835,0.0
1459605084650,-8.835,0.0
1459605084660,-8.835,0.0
1459605084670,-8.835,7.240000000000001e-07
1459605084680,-8.835,3.6200000000000004e-07
1459605084690,-8.835,3.6200000000000004e-07
1459605084700,-8.835,3.6200000000000004e-07
1459605084710,-8.835,3.6200000000000004e-07
1459605084720,-8.835,0.0
1459605084730,-8.835,7.240000000000001e-07
1459605084740,-8.835,3.6200000000000004e-07
1459605084750,-8.835,3.6200000000000004e-07
1459605084760,-8.835,3.6200000000000004e-07
1459605084770,-8.835,0.0
1459605084780,-8.835,3.6200000000000004e-07
1459605084790,-8.835,0.0
1459605084800,-8.835,3.6200000000000004e-07
1459605084810,-8.835,0.0
1459605084820,-8.835,7.240000000000001e-07
1459605084830,-8.835,3.6200000000000004e-07
1459605084840,-8.835,3.6200000000000004e-07
1459605084850,-8.835,0.0
1459605084860,-8.835,1.0859999999999999e-06
1459605084870,-8.835,0.0
1459605084880,-8.835,7.240000000000001e-07
1459605084890,-8.835,0.0
1459605084900,-8.835,3.6200000000000004e-07
1459605084910,-8.835,0.0
1459605084920,-8.835,3.6200000000000004e-07
1459605084930,-8.835,3.6200000000000004e-07
1459605084940,-8.835,3.6200000000000004e-07
1459605084950,-8.835,0.0
1459605084960,-8.835,1.4480000000000002e-06
1459605084970,-8.835,0.0
1459605084980,-8.835,0.0
1459605084990,-8.835,3.6200000000000004e-07
1459605085000,-8.835,7.240000000000001e-07
1459605085010,-8.835,0.0
1459605085020,-8.835,0.0
1459605085030,-8.835,0.0
1459605085040,-8.835,0.0
1459605085050,-8.835,3.6200000000000004e-07
1459605085060,-8.835,7.240000000000001e-07
1459605085070,-8.835,3.6200000000000004e-07
1459605085080,-8.835,0.0
1459605085090,-8.835,3.6200000000000004e-07
1459605085100,-8.835,3.6200000000000004e-07
1459605085110,-8.835,3.6200000000000004e-07
1459605085120,-8.835,3.6200000000000004e-07
1459605085130,-8.835,0.0
1459605085140,-8.835,3.6200000000000004e-07
1459605085150,-8.835,7.240000000000001e-07
1459605085160,-8.835,3.6200000000000004e-07
1459605085170,-8.835,3.6200000000000004e-07
1459605085180,-8.835,0.0
1459605085190,-8.835,0.0
1459605085200,-8.835,3.6200000000000004e-07
1459605085210,-8.835,3.6200000000000004e-07
1459605085220,-8.835,3.6200000000000004e-07
1459605085230,-8.835,0.0
1459605085240,-8.835,7.240000000000001e-07
1459605085250,-8.835,0.0
1459605085260,-8.835,7.240000000000001e-07
1459605085270,-8.835,3.6200000000000004e-07
1459605085280,-8.835,0.0
1459605085290,-8.835,3.6200000000000004e-07
1459605085300,-8.835,0.0
1459605085310,-8.835,3.6200000000000004e-07
1459605085320,-8.835,0.0
1459605085330,-8.835,3.6200000000000004e-07
1459605085340,-8.835,3.6200000000000004e-07
1459605085350,-8.835,3.6200000000000004e-07
1459605085360,-8.835,7.240000000000001e-07
1459605085370,-8.835,3.6200000000000004e-07
1459605085380,-8.835,0.0
1459605085390,-8.835,0.0
1459605085400,-8.835,0.0
1459605085410,-8.835,3.6200000000000004e-07
1459605085420,-8.835,3.6200000000000004e-07
1459605085430,-8.835,3.6200000000000004e-07
1459605085440,-8.835,0.0
1459605085450,-8.835,0.0
1459605085460,-8.835,0.0
1459605085470,-8.835,7.240000000000001e-07
1459605085480,-8.835,0.0
1459605085490,-8.835,3.6200000000000004e-07
1459605085500,-8.835,3.6200000000000004e-07
1459605085510,-8.835,0.0
1459605085520,-8.835,3.6200000000000004e-07
1459605085530,-8.835,0.0
1459605085540,-8.835,3.6200000000000004e-07
1459605085550,-8.835,3.6200000000000004e-07
1459605085560,-8.835,0.0
1459605085570,-8.835,0.0
1459605085580,-8.835,0.0
1459605085590,-8.835,0.0
1459605085600,-8.835,3.6200000000000004e-07
1459605085610,-8.835,1.0859999999999999e-06
1459605085620,-8.835,3.6200000000000004e-07
1459605085630,-8.835,0.0
1459605085640,-8.835,3.6200000000000004e-07
1459605085650,-8.835,7.240000000000001e-07
1459605085660,-8.835,3.6200000000000004e-07
1459605085670,-8.835,0.0
1459605085680,-8.835,3.6200000000000004e-07
1459605085690,-8.835,0.0
1459605085700,-8.835,3.6200000000000004e-07
1459605085710,-8.835,0.0
1459605085720,-8.835,0.0
1459605085730,-8.835,7.240000000000001e-07
1459605085740,-8.835,0.0
1459605085750,-8.835,3.6200000000000004e-07
1459605085760,-8.835,1.0859999999999999e-06
1459605085770,-8.835,0.0
1459605085780,-8.835,0.0
1459605085790,-8.835,7.240000000000001e-07
1459605085800,-8.835,7.240000000000001e-07
1459605085810,-8.835,0.0
1459605085820,-8.835,0.0
1459605085830,-8.835,3.6200000000000004e-07
1459605085840,-8.835,0.0
1459605085850,-8.835,0.0
1459605085860,-8.835,3.6200000000000004e-07
1459605085870,-8.835,7.240000000000001e-07
1459605085880,-8.835,0.0
1459605085890,-8.835,0.0
1459605085900,-8.835,3.6200000000000004e-07
1459605085910,-8.835,3.6200000000000004e-07
1459605085920,-8.835,3.6200000000000004e-07
1459605085930,-8.835,0.0
1459605085940,-8.835,3.6200000000000004e-07
1459605085950,-8.835,0.0
1459605085960,-8.835,3.6200000000000004e-07
1459605085970,-8.835,0.0
1459605085980,-8.835,0.0
1459605085990,-8.835,1.0859999999999999e-06
1459605086000,-8.835,0.0
1459605086010,-8.835,0.0
1459605086020,-8.835,3.6200000000000004e-07
1459605086030,-8.835,0.0
1459605086040,-8.835,3.6200000000000004e-07
1459605086050,-8.835,3.6200000000000004e-07
1459605086060,-8.835,3.6200000000000004e-07
1459605086070,-8.835,3.6200000000000004e-07
1459605086080,-8.835,0.0
1459605086090,-8.835,0.0
1459605086100,-8.835,3.6200000000000004e-07
1459605086110,-8.835,7.240000000000001e-07
1459605086120,-8.835,7.240000000000001e-07
1459605086130,-8.835,0.0
1459605086140,-8.835,3.6200000000000004e-07
1459605086150,-8.835,3.6200000000000004e-07
1459605086160,-8.835,0.0
1459605086170,-8.835,0.0
1459605086180,-8.835,3.6200000000000004e-07
1459605086190,-8.835,0.0
1459605086200,-8.835,3.6200000000000004e-07
1459605086210,-8.835,3.6200000000000004e-07
1459605086220,-8.835,1.0859999999999999e-06
1459605086230,-8.835,0.0
1459605086240,-8.835,0.0
1459605086250,-8.835,3.6200000000000004e-07
1459605086260,-8.835,0.0
1459605086270,-8.835,7.240000000000001e-07
1459605086280,-8.835,3.6200000000000004e-07
1459605086290,-8.835,0.0
1459605086300,-8.835,7.240000000000001e-07
1459605086310,-8.835,0.0
1459605086320,-8.835,7.240000000000001e-07
1459605086330,-8.835,0.0
1459605086340,-8.835,0.0
1459605086350,-8.835,0.0
1459605086360,-8.835,7.240000000000001e-07
1459605086370,-8.835,0.0
1459605086380,-8.835,3.6200000000000004e-07
1459605086390,-8.835,0.0
1459605086400,-8.835,0.0
1459605086410,-8.835,3.6200000000000004e-07
1459605086420,-8.835,7.240000000000001e-07
1459605086430,-8.835,0.0
1459605086440,-8.835,0.0
1459605086450,-8.835,3.6200000000000004e-07
1459605086460,-8.835,0.0
1459605086470,-8.835,3.6200000000000004e-07
1459605086480,-8.835,3.6200000000000004e-07
1459605086490,-8.835,3.6200000000000004e-07
1459605086500,-8.835,3.6200000000000004e-07
1459605086510,-8.835,0.0
1459605086520,-8.835,7.240000000000001e-07
1459605086530,-8.835,3.6200000000000004e-07
1459605086540,-8.835,3.6200000000000004e-07
1459605086550,-8.835,0.0
1459605086560,-8.835,3.6200000000000004e-07
1459605086570,-8.835,0.0
1459605086580,-8.835,3.6200000000000004e-07
1459605086590,-8.835,3.6200000000000004e-07
1459605086600,-8.835,7.240000000000001e-07
1459605086610,-8.835,3.6200000000000004e-07
1459605086620,-8.835,3.6200000000000004e-07
1459605086630,-8.835,0.0
1459605086640,-8.835,0.0
1459605086650,-8.835,3.6200000000000004e-07
1459605086660,-8.835,3.6200000000000004e-07
1459605086670,-8.835,3.6200000000000004e-07
1459605086680,-8.835,3.6200000000000004e-07
1459605086690,-8.835,0.0
1459605086700,-8.835,3.6200000000000004e-07
1459605086710,-8.835,0.0
1459605086720,-8.835,0.0
1459605086730,-8.835,3.6200000000000004e-07
1459605086740,-8.835,0.0
1459605086750,-8.835,0.0
1459605086760,-8.835,3.6200000000000004e-07
1459605086770,-8.835,0.0
1459605086780,-8.835,3.6200000000000004e-07
1459605086790,-8.835,0.0
1459605086800,-8.835,0.0
1459605086810,-8.835,3.6200000000000004e-07
1459605086820,-8.835,3.6200000000000004e-07
1459605086830,-8.835,0.0
1459605086840,-8.835,7.240000000000001e-07
1459605086850,-8.835,3.6200000000000004e-07
1459605086860,-8.835,3.6200000000000004e-07
1459605086870,-8.835,3.6200000000000004e-07
1459605086880,-8.835,3.6200000000000004e-07
1459605086890,-8.835,0.0
1459605086900,-8.835,0.0
1459605086910,-8.835,1.0859999999999999e-06
1459605086920,-8.835,0.0
1459605086930,-8.835,0.0
1459605086940,-8.835,3.6200000000000004e-07
1459605086950,-8.835,0.0
1459605086960,-8.835,3.6200000000000004e-07
1459605086970,-8.835,0.0
1459605086980,-8.835,3.6200000000000004e-07
1459605086990,-8.835,0.0
1459605087000,-8.835,0.0
1459605087010,-8.835,7.240000000000001e-07
1459605087020,-8.835,7.240000000000001e-07
1459605087030,-8.835,3.6200000000000004e-07
1459605087040,-8.835,0.0
1459605087050,-8.835,0.0
1459605087060,-8.835,3.6200000000000004e-07
1459605087070,-8.835,7.240000000000001e-07
1459605087080,-8.835,3.6200000000000004e-07
1459605087090,-8.835,0.0
1459605087100,-8.835,3.6200000000000004e-07
1459605087110,-8.835,0.0
1459605087120,-8.835,0.0
1459605087130,-8.835,3.6200000000000004e-07
1459605087140,-8.835,3.6200000000000004e-07
1459605087150,-8.835,3.6200000000000004e-07
1459605087160,-8.835,3.6200000000000004e-07
1459605087170,-8.835,7.240000000000001e-07
1459605087180,-8.835,3.6200000000000004e-07
1459605087190,-8.835,7.240000000000001e-07
1459605087200,-8.835,3.6200000000000004e-07
1459605087210,-8.835,7.240000000000001e-07
1459605087220,-8.835,7.240000000000001e-07
1459605087230,-8.835,0.0
1459605087240,-8.835,0.0
1459605087250,-8.835,3.6200000000000004e-07
1459605087260,-8.835,3.6200000000000004e-07
1459605087270,-8.835,3.6200000000000004e-07
1459605087280,-8.835,3.6200000000000004e-07
1459605087290,-8.835,0.0
1459605087300,-8.835,0.0
1459605087310,-8.835,7.240000000000001e-07
1459605087320,-8.835,0.0
1459605087330,-8.835,0.0
1459605087340,-8.835,7.240000000000001e-07
1459605087350,-8.835,3.6200000000000004e-07
1459605087360,-8.835,3.6200000000000004e-07
1459605087370,-8.835,0.0
1459605087380,-8.835,0.0
1459605087390,-8.835,3.6200000000000004e-07
1459605087400,-8.835,0.0
1459605087410,-8.835,3.6200000000000004e-07
1459605087420,-8.835,0.0
1459605087430,-8.835,3.6200000000000004e-07
1459605087440,-8.835,3.6200000000000004e-07
1459605087450,-8.835,0.0
1459605087460,-8.835,0.0
1459605087470,-8.835,3.6200000000000004e-07
1459605087480,-8.835,3.6200000000000004e-07
1459605087490,-8.835,0.0
1459605087500,-8.835,0.0
1459605087510,-8.835,3.6200000000000004e-07
1459605087520,-8.835,0.0
1459605087530,-8.835,0.0
1459605087540,-8.835,3.6200000000000004e-07
1459605087550,-8.835,3.6200000000000004e-07
1459605087560,-8.835,7.240000000000001e-07
1459605087570,-8.835,0.0
1459605087580,-8.835,0.0
1459605087590,-8.835,7.240000000000001e-07
1459605087600,-8.835,0.0
1459605087610,-8.835,0.0
1459605087620,-8.835,7.240000000000001e-07
1459605087630,-8.835,7.240000000000001e-07
1459605087640,-8.835,3.6200000000000004e-07
1459605087650,-8.835,0.0
1459605087660,-8.835,0.0
1459605087670,-8.835,0.0
1459605087680,-8.835,3.6200000000000004e-07
1459605087690,-8.835,3.6200000000000004e-07
1459605087700,-8.835,3.6200000000000004e-07
1459605087710,-8.835,3.6200000000000004e-07
1459605087720,-8.835,3.6200000000000004e-07
1459605087730,-8.835,0.0
1459605087740,-8.835,7.240000000000001e-07
1459605087750,-8.835,0.0
1459605087760,-8.835,0.0
1459605087770,-8.835,3.6200000000000004e-07
1459605087780,-8.835,0.0
1459605087790,-8.835,3.6200000000000004e-07
1459605087800,-8.835,1.0859999999999999e-06
1459605087810,-8.835,3.6200000000000004e-07
1459605087820,-8.835,7.240000000000001e-07
1459605087830,-8.835,0.0
1459605087840,-8.835,0.0
1459605087850,-8.835,3.6200000000000004e-07
1459605087860,-8.835,0.0
1459605087870,-8.835,7.240000000000001e-07
1459605087880,-8.835,0.0
1459605087890,-8.835,3.6200000000000004e-07
1459605087900,-8.835,0.0
1459605087910,-8.835,0.0
1459605087920,-8.835,7.240000000000001e-07
1459605087930,-8.835,3.6200000000000004e-07
1459605087940,-8.835,0.0
1459605087950,-8.835,3.6200000000000004e-07
1459605087960,-8.835,7.240000000000001e-07
1459605087970,-8.835,0.0
1459605087980,-8.835,3.6200000000000004e-07
1459605087990,-8.835,0.0
1459605088000,-8.835,3.6200000000000004e-07
1459605088010,-8.835,3.6200000000000004e-07
1459605088020,-8.835,0.0
1459605088030,-8.835,3.6200000000000004e-07
1459605088040,-8.835,7.240000000000001e-07
1459605088050,-8.835,0.0
1459605088060,-8.835,0.0
1459605088070,-8.835,3.6200000000000004e-07
1459605088080,-8.835,3.6200000000000004e-07
1459605088090,-8.835,3.6200000000000004e-07
1459605088100,-8.835,0.0
1459605088110,-8.835,3.6200000000000004e-07
1459605088120,-8.835,7.240000000000001e-07
1459605088130,-8.835,7.240000000000001e-07
1459605088140,-8.835,0.0
1459605088150,-8.835,0.0
1459605088160,-8.835,3.6200000000000004e-07
1459605088170,-8.835,3.6200000000000004e-07
1459605088180,-8.835,3.6200000000000004e-07
1459605088190,-8.835,3.6200000000000004e-07
1459605088200,-8.835,3.6200000000000004e-07
1459605088210,-8.835,0.0
1459605088220,-8.835,0.0
1459605088230,-8.835,0.0
1459605088240,-8.835,0.0
1459605088250,-8.835,7.240000000000001e-07
1459605088260,-8.835,7.240000000000001e-07
1459605088270,-8.835,0.0
1459605088280,-8.835,0.0
1459605088290,-8.835,0.0
1459605088300,-8.835,0.0
1459605088310,-8.835,0.0
1459605088320,-8.835,3.6200000000000004e-07
1459605088330,-8.835,3.6200000000000004e-07
1459605088340,-8.835,7.240000000000001e-07
1459605088350,-8.835,3.6200000000000004e-07
1459605088360,-8.835,7.240000000000001e-07
1459605088370,-8.835,7.240000000000001e-07
1459605088380,-8.835,3.6200000000000004e-07
1459605088390,-8.835,0.0
1459605088400,-8.835,3.6200000000000004e-07
1459605088410,-8.835,3.6200000000000004e-07
1459605088420,-8.835,0.0
1459605088430,-8.835,0.0
1459605088440,-8.835,3.6200000000000004e-07
1459605088450,-8.835,1.0859999999999999e-06
1459605088460,-8.835,3.6200000000000004e-07
1459605088470,-8.835,3.6200000000000004e-07
1459605088480,-8.835,0.0
1459605088490,-8.835,7.240000000000001e-07
1459605088500,-8.835,0.0
1459605088510,-8.835,3.6200000000000004e-07
1459605088520,-8.835,3.6200000000000004e-07
1459605088530,-8.835,3.6200000000000004e-07
1459605088540,-8.835,3.6200000000000004e-07
1459605088550,-8.835,3.6200000000000004e-07
1459605088560,-8.835,0.0
1459605088570,-8.835,3.6200000000000004e-07
1459605088580,-8.835,3.6200000000000004e-07
1459605088590,-8.835,3.6200000000000004e-07
1459605088600,-8.835,7.240000000000001e-07
1459605088610,-8.835,7.240000000000001e-07
1459605088620,-8.835,0.0
1459605088630,-8.835,0.0
1459605088640,-8.835,0.0
1459605088650,-8.835,3.6200000000000004e-07
1459605088660,-8.835,0.0
1459605088670,-8.835,7.240000000000001e-07
1459605088680,-8.835,3.6200000000000004e-07
1459605088690,-8.835,0.0
1459605088700,-8.835,3.6200000000000004e-07
1459605088710,-8.835,0.0
1459605088720,-8.835,3.6200000000000004e-07
1459605088730,-8.835,3.6200000000000004e-07
1459605088740,-8.835,1.0859999999999999e-06
1459605088750,-8.835,0.0
1459605088760,-8.835,0.0
1459605088770,-8.835,3.6200000000000004e-07
1459605088780,-8.835,0.0
1459605088790,-8.835,0.0
1459605088800,-8.835,0.0
1459605088810,-8.835,7.240000000000001e-07
1459605088820,-8.835,0.0
1459605088830,-8.835,0.0
1459605088840,-8.835,7.240000000000001e-07
1459605088850,-8.835,0.0
1459605088860,-8.835,3.6200000000000004e-07
1459605088870,-8.835,0.0
1459605088880,-8.835,3.6200000000000004e-07
1459605088890,-8.835,3.6200000000000004e-07
1459605088920,-8.835,3.6200000000000004e-07
1459605088930,-8.835,0.0
1459605088940,-8.835,3.6200000000000004e-07
1459605088950,-8.835,0.0
1459605088960,-8.835,7.240000000000001e-07
1459605088970,-8.835,3.6200000000000004e-07
1459605088980,-8.835,0.0
1459605088990,-8.835,3.6200000000000004e-07
1459605089000,-8.835,3.6200000000000004e-07
1459605089010,-8.835,3.6200000000000004e-07
1459605089030,-8.835,3.6200000000000004e-07
1459605089040,-8.835,3.6200000000000004e-07
1459605089050,-8.835,3.6200000000000004e-07
1459605089060,-8.835,3.6200000000000004e-07
1459605089070,-8.835,3.6200000000000004e-07
1459605089080,-8.835,0.0
1459605089090,-8.835,3.6200000000000004e-07
1459605089100,-8.835,3.6200000000000004e-07
1459605089110,-8.835,3.6200000000000004e-07
1459605089120,-8.835,0.0
1459605089130,-8.835,0.0
1459605089140,-8.835,3.6200000000000004e-07
1459605089150,-8.835,0.0
1459605089160,-8.835,7.240000000000001e-07
1459605089170,-8.835,0.0
1459605089180,-8.835,3.6200000000000004e-07
1459605089190,-8.835,0.0
1459605089200,-8.835,0.0
1459605089210,-8.835,0.0
1459605089220,-8.835,1.0859999999999999e-06
1459605089230,-8.835,0.0
1459605089240,-8.835,0.0
1459605089250,-8.835,0.0
1459605089260,-8.835,3.6200000000000004e-07
1459605089270,-8.835,7.240000000000001e-07
1459605089280,-8.835,0.0
1459605089290,-8.835,3.6200000000000004e-07
1459605089300,-8.835,3.6200000000000004e-07
1459605089310,-8.835,3.6200000000000004e-07
1459605089320,-8.835,0.0
1459605089330,-8.835,0.0
1459605089340,-8.835,3.6200000000000004e-07
1459605089350,-8.835,0.0
1459605089360,-8.835,7.240000000000001e-07
1459605089370,-8.835,7.240000000000001e-07
1459605089380,-8.835,3.6200000000000004e-07
1459605089390,-8.835,0.0
1459605089400,-8.835,0.0
1459605089410,-8.835,3.6200000000000004e-07
1459605089420,-8.835,0.0
1459605089430,-8.835,7.240000000000001e-07
1459605089440,-8.835,7.240000000000001e-07
1459605089450,-8.835,7.240000000000001e-07
1459605089460,-8.835,0.0
1459605089470,-8.835,3.6200000000000004e-07
1459605089480,-8.835,0.0
1459605089490,-8.835,3.6200000000000004e-07
1459605089500,-8.835,3.6200000000000004e-07
1459605089510,-8.835,0.0
1459605089520,-8.835,3.6200000000000004e-07
1459605089530,-8.835,0.0
1459605089540,-8.835,3.6200000000000004e-07
1459605089550,-8.835,3.6200000000000004e-07
1459605089560,-8.835,0.0
1459605089570,-8.835,7.240000000000001e-07
1459605089580,-8.835,3.6200000000000004e-07
1459605089590,-8.835,0.0
1459605089600,-8.835,0.0
1459605089610,-8.835,3.6200000000000004e-07
1459605089620,-8.835,0.0
1459605089630,-8.835,7.240000000000001e-07
1459605089640,-8.835,0.0
1459605089650,-8.835,1.0859999999999999e-06
1459605089660,-8.835,0.0
1459605089670,-8.835,0.0
1459605089680,-8.835,3.6200000000000004e-07
1459605089690,-8.835,7.240000000000001e-07
1459605089700,-8.835,7.240000000000001e-07
1459605089710,-8.835,3.6200000000000004e-07
1459605089720,-8.835,0.0
1459605089730,-8.835,7.240000000000001e-07
1459605089740,-8.835,3.6200000000000004e-07
1459605089750,-8.835,0.0
1459605089760,-8.835,3.6200000000000004e-07
1459605089770,-8.835,3.6200000000000004e-07
1459605089780,-8.835,0.0
1459605089790,-8.835,0.0
1459605089800,-8.835,7.240000000000001e-07
1459605089810,-8.835,1.0859999999999999e-06
1459605089820,-8.835,7.240000000000001e-07
1459605089830,-8.835,3.6200000000000004e-07
1459605089840,-8.835,0.0
1459605089850,-8.835,3.6200000000000004e-07
1459605089860,-8.835,0.0
1459605089870,-8.835,3.6200000000000004e-07
1459605089880,-8.835,0.0
1459605089890,-8.835,3.6200000000000004e-07
1459605089900,-8.835,0.0
1459605089910,-8.835,0.0
1459605089920,-8.835,7.240000000000001e-07
1459605089930,-8.835,3.6200000000000004e-07
1459605089940,-8.835,0.0
1459605089950,-8.835,3.6200000000000004e-07
1459605089960,-8.835,3.6200000000000004e-07
1459605089970,-8.835,0.0
1459605089980,-8.835,0.0
1459605089990,-8.835,0.0
1459605090000,-8.835,0.0
1459605090010,-8.835,3.6200000000000004e-07
1459605090020,-8.835,0.0
1459605090030,-8.835,3.6200000000000004e-07
1459605090040,-8.835,3.6200000000000004e-07
1459605090050,-8.835,0.0
1459605090060,-8.835,0.0
1459605090070,-8.835,3.6200000000000004e-07
1459605090080,-8.835,0.0
1459605090090,-8.835,3.6200000000000004e-07
1459605090100,-8.835,0.0
1459605090110,-8.835,3.6200000000000004e-07
1459605090120,-8.835,0.0
1459605090130,-8.835,3.6200000000000004e-07
1459605090140,-8.835,3.6200000000000004e-07
1459605090150,-8.835,0.0
1459605090160,-8.835,3.6200000000000004e-07
1459605090170,-8.835,0.0
1459605090180,-8.835,3.6200000000000004e-07
1459605090190,-8.835,3.6200000000000004e-07
1459605090200,-8.835,0.0
1459605090210,-8.835,3.6200000000000004e-07
1459605090220,-8.835,3.6200000000000004e-07
1459605090230,-8.835,0.0
