Timestamp,position,BLMTI.05L7.B2I10_TCSG.B5L7.B2
1459607199300,9.34,0.0
1459607199310,9.34,0.0
1459607199320,9.34,3.6200000000000004e-07
1459607199330,9.34,1.0859999999999999e-06
1459607199340,9.34,0.0
1459607199350,9.34,3.6200000000000004e-07
1459607199360,9.34,0.0
1459607199370,9.34,1.0859999999999999e-06
1459607199380,9.34,0.0
1459607199390,9.34,7.240000000000001e-07
1459607199400,9.34,0.0
1459607199410,9.34,3.6200000000000004e-07
1459607199420,9.34,0.0
1459607199430,9.34,3.6200000000000004e-07
1459607199440,9.34,3.6200000000000004e-07
1459607199450,9.34,3.6200000000000004e-07
1459607199460,9.34,0.0
1459607199470,9.34,0.0
1459607199480,9.34,0.0
1459607199490,9.34,7.240000000000001e-07
1459607199500,9.34,0.0
1459607199510,9.34,1.0859999999999999e-06
1459607199520,9.34,0.0
1459607199530,9.34,3.6200000000000004e-07
1459607199540,9.34,0.0
1459607199550,9.34,3.6200000000000004e-07
1459607199560,9.34,0.0
1459607199570,9.34,1.0859999999999999e-06
1459607199580,9.34,0.0
1459607199590,9.34,1.0859999999999999e-06
1459607199600,9.34,0.0
1459607199610,9.34,0.0
1459607199620,9.34,0.0
1459607199630,9.34,7.240000000000001e-07
1459607199640,9.34,0.0
1459607199650,9.34,3.6200000000000004e-07
1459607199660,9.34,3.6200000000000004e-07
1459607199670,9.34,0.0
1459607199680,9.34,3.6200000000000004e-07
1459607199690,9.34,0.0
1459607199700,9.34,0.0
1459607199710,9.34,1.0859999999999999e-06
1459607199720,9.34,0.0
1459607199730,9.34,7.240000000000001e-07
1459607199740,9.34,0.0
1459607199750,9.34,7.240000000000001e-07
1459607199760,9.34,0.0
1459607199770,9.34,1.81e-06
1459607199780,9.34,0.0
1459607199790,9.34,0.0
1459607199800,9.34,0.0
1459607199810,9.34,7.240000000000001e-07
1459607199820,9.34,0.0
1459607199830,9.34,7.240000000000001e-07
1459607199840,9.34,0.0
1459607199850,9.34,3.6200000000000004e-07
1459607199860,9.34,3.6200000000000004e-07
1459607199870,9.34,3.6200000000000004e-07
1459607199880,9.34,3.6200000000000004e-07
1459607199890,9.34,0.0
1459607199900,9.34,0.0
1459607199910,9.34,7.240000000000001e-07
1459607199920,9.34,3.6200000000000004e-07
1459607199930,9.34,0.0
1459607199940,9.34,3.6200000000000004e-07
1459607199950,9.34,7.240000000000001e-07
1459607199960,9.34,0.0
1459607199970,9.34,7.240000000000001e-07
1459607199980,9.34,0.0
1459607199990,9.34,0.0
1459607200000,9.34,0.0
1459607200010,9.34,1.0859999999999999e-06
1459607200020,9.34,0.0
1459607200030,9.34,3.6200000000000004e-07
1459607200040,9.34,0.0
1459607200050,9.34,0.0
1459607200060,9.34,3.6200000000000004e-07
1459607200070,9.34,1.4480000000000002e-06
1459607200080,9.34,0.0
1459607200090,9.34,0.0
1459607200100,9.34,0.0
1459607200110,9.34,3.6200000000000004e-07
1459607200120,9.34,0.0
1459607200130,9.34,1.0859999999999999e-06
1459607200140,9.34,0.0
1459607200150,9.34,7.240000000000001e-07
1459607200160,9.34,0.0
1459607200170,9.34,3.6200000000000004e-07
1459607200180,9.34,0.0
1459607200190,9.34,3.6200000000000004e-07
1459607200200,9.34,0.0
1459607200210,9.34,7.240000000000001e-07
1459607200220,9.34,0.0
1459607200230,9.34,1.4480000000000002e-06
1459607200240,9.34,0.0
1459607200250,9.34,0.0
1459607200260,9.34,0.0
1459607200270,9.34,0.0
1459607200280,9.34,0.0
1459607200290,9.34,3.6200000000000004e-07
1459607200300,9.34,3.6200000000000004e-07
1459607200310,9.34,3.6200000000000004e-07
1459607200320,9.34,7.240000000000001e-07
1459607200330,9.34,3.6200000000000004e-07
1459607200340,9.34,7.240000000000001e-07
1459607200350,9.34,1.0859999999999999e-06
1459607200360,9.34,0.0
1459607200370,9.34,3.6200000000000004e-07
1459607200380,9.34,0.0
1459607200390,9.34,1.0859999999999999e-06
1459607200400,9.34,0.0
1459607200410,9.34,0.0
1459607200420,9.34,0.0
1459607200430,9.34,1.0859999999999999e-06
1459607200440,9.34,0.0
1459607200450,9.34,0.0
1459607200460,9.34,0.0
1459607200470,9.34,7.240000000000001e-07
1459607200480,9.34,3.6200000000000004e-07
1459607200490,9.34,0.0
1459607200500,9.34,3.6200000000000004e-07
1459607200510,9.34,3.6200000000000004e-07
1459607200520,9.34,7.240000000000001e-07
1459607200530,9.34,7.240000000000001e-07
1459607200540,9.34,7.240000000000001e-07
1459607200550,9.34,0.0
1459607200560,9.34,0.0
1459607200570,9.34,7.240000000000001e-07
1459607200580,9.34,0.0
1459607200590,9.34,3.6200000000000004e-07
1459607200600,9.34,0.0
1459607200610,9.34,7.240000000000001e-07
1459607200620,9.34,0.0
1459607200630,9.34,7.240000000000001e-07
1459607200640,9.34,0.0
1459607200650,9.34,3.6200000000000004e-07
1459607200660,9.34,7.240000000000001e-07
1459607200670,9.34,0.0
1459607200680,9.34,3.6200000000000004e-07
1459607200690,9.34,3.6200000000000004e-07
1459607200700,9.34,3.6200000000000004e-07
1459607200710,9.34,3.6200000000000004e-07
1459607200720,9.34,3.6200000000000004e-07
1459607200730,9.34,1.0859999999999999e-06
1459607200740,9.34,0.0
1459607200750,9.34,3.6200000000000004e-07
1459607200760,9.34,0.0
1459607200770,9.34,7.240000000000001e-07
1459607200780,9.34,0.0
1459607200790,9.34,3.6200000000000004e-07
1459607200800,9.34,0.0
1459607200810,9.34,1.0859999999999999e-06
1459607200820,9.34,0.0
1459607200830,9.34,0.0
1459607200840,9.34,0.0
1459607200850,9.34,3.6200000000000004e-07
1459607200860,9.34,7.240000000000001e-07
1459607200870,9.34,0.0
1459607200880,9.34,3.6200000000000004e-07
1459607200890,9.34,0.0
1459607200900,9.34,3.6200000000000004e-07
1459607200910,9.34,0.0
1459607200920,9.34,0.0
1459607200930,9.34,7.240000000000001e-07
1459607200940,9.34,0.0
1459607200950,9.34,1.0859999999999999e-06
1459607200960,9.34,0.0
1459607200970,9.34,7.240000000000001e-07
1459607200980,9.34,0.0
1459607200990,9.34,1.0859999999999999e-06
1459607201000,9.34,0.0
1459607201010,9.34,7.240000000000001e-07
1459607201020,9.34,0.0
1459607201030,9.34,3.6200000000000004e-07
1459607201040,9.34,3.6200000000000004e-07
1459607201050,9.34,0.0
1459607201060,9.34,0.0
1459607201070,9.34,3.6200000000000004e-07
1459607201080,9.34,0.0
1459607201090,9.34,3.6200000000000004e-07
1459607201100,9.34,0.0
1459607201110,9.34,3.6200000000000004e-07
1459607201120,9.34,7.240000000000001e-07
1459607201130,9.34,3.6200000000000004e-07
1459607201140,9.34,0.0
1459607201150,9.34,7.240000000000001e-07
1459607201160,9.34,0.0
1459607201170,9.34,0.0
1459607201180,9.34,3.6200000000000004e-07
1459607201190,9.34,3.6200000000000004e-07
1459607201200,9.34,0.0
1459607201210,9.34,3.6200000000000004e-07
1459607201220,9.34,3.6200000000000004e-07
1459607201230,9.34,1.0859999999999999e-06
1459607201240,9.34,0.0
1459607201250,9.34,7.240000000000001e-07
1459607201260,9.34,0.0
1459607201270,9.34,3.6200000000000004e-07
1459607201280,9.34,0.0
1459607201290,9.34,0.0
1459607201300,9.34,3.6200000000000004e-07
1459607201310,9.34,7.240000000000001e-07
1459607201320,9.34,0.0
1459607201330,9.34,7.240000000000001e-07
1459607201340,9.34,0.0
1459607201350,9.34,3.6200000000000004e-07
1459607201360,9.34,0.0
1459607201370,9.34,7.240000000000001e-07
1459607201380,9.34,0.0
1459607201390,9.34,0.0
1459607201400,9.34,7.240000000000001e-07
1459607201410,9.34,3.6200000000000004e-07
1459607201420,9.34,0.0
1459607201430,9.34,7.240000000000001e-07
1459607201440,9.34,0.0
1459607201450,9.34,3.6200000000000004e-07
1459607201460,9.34,0.0
1459607201470,9.34,0.0
1459607201480,9.34,7.240000000000001e-07
1459607201490,9.34,0.0
1459607201500,9.34,7.240000000000001e-07
1459607201510,9.34,7.240000000000001e-07
1459607201520,9.34,0.0
1459607201530,9.34,3.6200000000000004e-07
1459607201540,9.34,3.6200000000000004e-07
1459607201550,9.34,7.240000000000001e-07
1459607201560,9.34,0.0
1459607201570,9.34,1.0859999999999999e-06
1459607201580,9.34,0.0
1459607201590,9.34,3.6200000000000004e-07
1459607201600,9.34,0.0
1459607201610,9.34,3.6200000000000004e-07
1459607201620,9.34,3.6200000000000004e-07
1459607201630,9.34,0.0
1459607201640,9.34,3.6200000000000004e-07
1459607201650,9.34,3.6200000000000004e-07
1459607201660,9.34,3.6200000000000004e-07
1459607201670,9.34,3.6200000000000004e-07
1459607201680,9.34,0.0
1459607201690,9.34,3.6200000000000004e-07
1459607201700,9.34,7.240000000000001e-07
1459607201710,9.34,3.6200000000000004e-07
1459607201720,9.34,3.6200000000000004e-07
1459607201730,9.34,0.0
1459607201740,9.34,3.6200000000000004e-07
1459607201750,9.34,3.6200000000000004e-07
1459607201760,9.34,0.0
1459607201770,9.34,7.240000000000001e-07
1459607201780,9.34,0.0
1459607201790,9.34,3.6200000000000004e-07
1459607201800,9.34,3.6200000000000004e-07
1459607201810,9.34,1.0859999999999999e-06
1459607201820,9.34,0.0
1459607201830,9.34,0.0
1459607201840,9.34,0.0
1459607201850,9.34,3.6200000000000004e-07
1459607201860,9.34,0.0
1459607201870,9.34,3.6200000000000004e-07
1459607201880,9.34,0.0
1459607201890,9.34,7.240000000000001e-07
1459607201900,9.34,3.6200000000000004e-07
1459607201910,9.34,0.0
1459607201920,9.34,7.240000000000001e-07
1459607201930,9.34,3.6200000000000004e-07
1459607201940,9.34,0.0
1459607201950,9.34,7.240000000000001e-07
1459607201960,9.34,0.0
1459607201970,9.34,1.4480000000000002e-06
1459607201980,9.34,0.0
1459607201990,9.34,3.6200000000000004e-07
1459607202000,9.34,0.0
1459607202010,9.34,1.4480000000000002e-06
1459607202020,9.34,0.0
1459607202030,9.34,0.0
1459607202040,9.34,0.0
1459607202050,9.34,3.6200000000000004e-07
1459607202060,9.34,3.6200000000000004e-07
1459607202070,9.34,0.0
1459607202080,9.34,0.0
1459607202090,9.34,1.0859999999999999e-06
1459607202100,9.34,7.240000000000001e-07
1459607202110,9.34,0.0
1459607202120,9.34,0.0
1459607202130,9.34,7.240000000000001e-07
1459607202140,9.34,0.0
1459607202150,9.34,3.6200000000000004e-07
1459607202160,9.34,0.0
1459607202170,9.34,7.240000000000001e-07
1459607202180,9.34,0.0
1459607202190,9.34,3.6200000000000004e-07
1459607202200,9.34,0.0
1459607202210,9.34,7.240000000000001e-07
1459607202220,9.34,0.0
1459607202230,9.34,1.4480000000000002e-06
1459607202240,9.34,0.0
1459607202250,9.34,0.0
1459607202260,9.34,0.0
1459607202270,9.34,1.0859999999999999e-06
1459607202280,9.34,7.240000000000001e-07
1459607202290,9.34,0.0
1459607202300,9.34,0.0
1459607202310,9.34,0.0
1459607202320,9.34,1.0859999999999999e-06
1459607202330,9.34,3.6200000000000004e-07
1459607202340,9.34,0.0
1459607202350,9.34,0.0
1459607202360,9.34,3.6200000000000004e-07
1459607202370,9.34,3.6200000000000004e-07
1459607202380,9.34,0.0
1459607202390,9.34,1.0859999999999999e-06
1459607202400,9.34,0.0
1459607202410,9.34,0.0
1459607202420,9.34,0.0
1459607202430,9.34,7.240000000000001e-07
1459607202440,9.34,0.0
1459607202450,9.34,7.240000000000001e-07
1459607202460,9.34,0.0
1459607202470,9.34,1.0859999999999999e-06
1459607202480,9.34,0.0
1459607202490,9.34,7.240000000000001e-07
1459607202500,9.34,0.0
1459607202510,9.34,0.0
1459607202520,9.34,3.6200000000000004e-07
1459607202530,9.34,0.0
1459607202540,9.34,3.6200000000000004e-07
1459607202550,9.34,7.240000000000001e-07
1459607202560,9.34,7.240000000000001e-07
1459607202570,9.34,0.0
1459607202580,9.34,3.6200000000000004e-07
1459607202590,9.34,3.6200000000000004e-07
1459607202600,9.34,0.0
1459607202610,9.34,7.240000000000001e-07
1459607202620,9.34,0.0
1459607202630,9.34,7.240000000000001e-07
1459607202640,9.34,0.0
1459607202650,9.34,3.6200000000000004e-07
1459607202660,9.34,3.6200000000000004e-07
1459607202670,9.34,7.240000000000001e-07
1459607202680,9.34,3.6200000000000004e-07
1459607202690,9.34,3.6200000000000004e-07
1459607202700,9.34,0.0
1459607202710,9.34,7.240000000000001e-07
1459607202720,9.34,3.6200000000000004e-07
1459607202730,9.34,7.240000000000001e-07
1459607202740,9.34,7.240000000000001e-07
1459607202750,9.34,0.0
1459607202760,9.34,3.6200000000000004e-07
1459607202770,9.34,0.0
1459607202780,9.34,3.6200000000000004e-07
1459607202790,9.34,3.6200000000000004e-07
1459607202800,9.34,0.0
1459607202810,9.34,3.6200000000000004e-07
1459607202820,9.34,3.6200000000000004e-07
1459607202830,9.34,7.240000000000001e-07
1459607202840,9.34,0.0
1459607202850,9.34,3.6200000000000004e-07
1459607202860,9.34,0.0
1459607202870,9.34,1.0859999999999999e-06
1459607202880,9.34,0.0
1459607202890,9.34,7.240000000000001e-07
1459607202900,9.34,0.0
1459607202910,9.34,3.6200000000000004e-07
1459607202920,9.34,3.6200000000000004e-07
1459607202930,9.34,7.240000000000001e-07
1459607202940,9.34,0.0
1459607202950,9.34,0.0
1459607202960,9.34,3.6200000000000004e-07
1459607202970,9.34,3.6200000000000004e-07
1459607202980,9.34,3.6200000000000004e-07
1459607202990,9.34,3.6200000000000004e-07
1459607203000,9.34,0.0
1459607203010,9.34,3.6200000000000004e-07
1459607203020,9.34,0.0
1459607203030,9.34,1.0859999999999999e-06
1459607203040,9.34,0.0
1459607203050,9.34,0.0
1459607203060,9.34,3.6200000000000004e-07
1459607203070,9.34,3.6200000000000004e-07
1459607203080,9.34,7.240000000000001e-07
1459607203090,9.34,3.6200000000000004e-07
1459607203100,9.34,0.0
1459607203110,9.34,0.0
1459607203120,9.34,7.240000000000001e-07
1459607203130,9.34,7.240000000000001e-07
1459607203140,9.34,7.240000000000001e-07
1459607203150,9.34,0.0
1459607203160,9.34,7.240000000000001e-07
1459607203170,9.34,3.6200000000000004e-07
1459607203180,9.34,0.0
1459607203190,9.34,3.6200000000000004e-07
1459607203200,9.34,0.0
1459607203210,9.34,3.6200000000000004e-07
1459607203220,9.34,0.0
1459607203230,9.34,7.240000000000001e-07
1459607203240,9.34,0.0
1459607203250,9.34,0.0
1459607203260,9.34,0.0
1459607203270,9.34,3.6200000000000004e-07
1459607203280,9.34,0.0
1459607203290,9.34,1.0859999999999999e-06
1459607203300,9.34,3.6200000000000004e-07
1459607203310,9.34,0.0
1459607203320,9.34,3.6200000000000004e-07
1459607203330,9.34,3.6200000000000004e-07
1459607203340,9.34,0.0
1459607203350,9.34,3.6200000000000004e-07
1459607203360,9.34,3.6200000000000004e-07
1459607203370,9.34,3.6200000000000004e-07
1459607203380,9.34,3.6200000000000004e-07
1459607203390,9.34,0.0
1459607203400,9.34,3.6200000000000004e-07
1459607203410,9.34,7.240000000000001e-07
1459607203420,9.34,3.6200000000000004e-07
1459607203430,9.34,3.6200000000000004e-07
1459607203440,9.34,7.240000000000001e-07
1459607203450,9.34,3.6200000000000004e-07
1459607203460,9.34,0.0
1459607203470,9.34,3.6200000000000004e-07
1459607203480,9.34,0.0
1459607203490,9.34,3.6200000000000004e-07
1459607203500,9.34,0.0
1459607203510,9.34,3.6200000000000004e-07
1459607203520,9.34,0.0
1459607203530,9.34,3.6200000000000004e-07
1459607203540,9.34,0.0
1459607203550,9.34,7.240000000000001e-07
1459607203560,9.34,3.6200000000000004e-07
1459607203570,9.34,1.0859999999999999e-06
1459607203580,9.34,0.0
1459607203590,9.34,3.6200000000000004e-07
1459607203600,9.34,3.6200000000000004e-07
1459607203610,9.34,7.240000000000001e-07
1459607203620,9.34,0.0
1459607203630,9.34,1.0859999999999999e-06
1459607203640,9.34,0.0
1459607203650,9.34,0.0
1459607203660,9.34,0.0
1459607203670,9.34,7.240000000000001e-07
1459607203680,9.34,0.0
1459607203690,9.34,0.0
1459607203700,9.34,3.6200000000000004e-07
1459607203710,9.34,7.240000000000001e-07
1459607203720,9.34,0.0
1459607203730,9.34,7.240000000000001e-07
1459607203740,9.34,3.6200000000000004e-07
1459607203750,9.34,3.6200000000000004e-07
1459607203760,9.34,3.6200000000000004e-07
1459607203770,9.34,3.6200000000000004e-07
1459607203780,9.34,0.0
1459607203790,9.34,1.0859999999999999e-06
1459607203800,9.34,0.0
1459607203810,9.34,7.240000000000001e-07
1459607203820,9.34,3.6200000000000004e-07
1459607203830,9.34,7.240000000000001e-07
1459607203840,9.34,0.0
1459607203850,9.34,3.6200000000000004e-07
1459607203860,9.34,0.0
1459607203870,9.34,3.6200000000000004e-07
1459607203880,9.34,3.6200000000000004e-07
1459607203890,9.34,3.6200000000000004e-07
1459607203900,9.34,0.0
1459607203910,9.34,1.0859999999999999e-06
1459607203920,9.34,0.0
1459607203930,9.34,0.0
1459607203940,9.34,7.240000000000001e-07
1459607203950,9.34,0.0
1459607203960,9.34,3.6200000000000004e-07
1459607203970,9.34,1.4480000000000002e-06
1459607203980,9.34,0.0
1459607203990,9.34,1.0859999999999999e-06
1459607204000,9.34,0.0
1459607204010,9.34,7.240000000000001e-07
1459607204020,9.34,0.0
1459607204030,9.34,3.6200000000000004e-07
1459607204040,9.34,0.0
1459607204050,9.34,3.6200000000000004e-07
1459607204060,9.34,3.6200000000000004e-07
1459607204070,9.34,3.6200000000000004e-07
1459607204080,9.34,3.6200000000000004e-07
1459607204090,9.34,0.0
1459607204100,9.34,0.0
1459607204110,9.34,3.6200000000000004e-07
1459607204120,9.34,3.6200000000000004e-07
1459607204130,9.34,3.6200000000000004e-07
1459607204140,9.34,0.0
1459607204150,9.34,3.6200000000000004e-07
1459607204160,9.34,0.0
1459607204170,9.34,1.0859999999999999e-06
1459607204180,9.34,0.0
1459607204190,9.34,7.240000000000001e-07
1459607204200,9.34,3.6200000000000004e-07
1459607204210,9.34,3.6200000000000004e-07
1459607204220,9.34,0.0
1459607204230,9.34,7.240000000000001e-07
1459607204240,9.34,7.240000000000001e-07
1459607204250,9.34,0.0
1459607204260,9.34,0.0
1459607204270,9.34,3.6200000000000004e-07
1459607204280,9.34,0.0
1459607204290,9.34,3.6200000000000004e-07
1459607204300,9.34,0.0
1459607204310,9.34,7.240000000000001e-07
1459607204320,9.34,3.6200000000000004e-07
1459607204330,9.34,0.0
1459607204340,9.34,3.6200000000000004e-07
1459607204350,9.34,7.240000000000001e-07
1459607204360,9.34,0.0
1459607204370,9.34,3.6200000000000004e-07
1459607204380,9.34,0.0
1459607204390,9.34,7.240000000000001e-07
1459607204400,9.34,0.0
1459607204410,9.34,1.0859999999999999e-06
1459607204420,9.34,0.0
1459607204430,9.34,0.0
1459607204440,9.34,0.0
1459607204450,9.34,3.6200000000000004e-07
1459607204460,9.34,0.0
1459607204470,9.34,7.240000000000001e-07
1459607204480,9.34,7.240000000000001e-07
1459607204490,9.34,0.0
1459607204500,9.34,0.0
1459607204510,9.34,3.6200000000000004e-07
1459607204520,9.34,1.0859999999999999e-06
1459607204530,9.34,0.0
1459607204540,9.34,0.0
1459607204550,9.34,3.6200000000000004e-07
1459607204560,9.34,0.0
1459607204570,9.34,3.6200000000000004e-07
1459607204580,9.34,0.0
1459607204590,9.34,3.6200000000000004e-07
1459607204600,9.34,0.0
1459607204610,9.34,1.0859999999999999e-06
1459607204620,9.34,3.6200000000000004e-07
1459607204630,9.34,3.6200000000000004e-07
1459607204640,9.34,0.0
1459607204650,9.34,7.240000000000001e-07
1459607204660,9.34,0.0
1459607204670,9.34,1.0859999999999999e-06
1459607204680,9.34,3.6200000000000004e-07
1459607204690,9.34,0.0
1459607204700,9.34,3.6200000000000004e-07
1459607204710,9.34,0.0
1459607204720,9.34,3.6200000000000004e-07
1459607204730,9.34,0.0
1459607204740,9.34,3.6200000000000004e-07
1459607204750,9.34,3.6200000000000004e-07
1459607204760,9.34,0.0
1459607204770,9.34,3.6200000000000004e-07
1459607204780,9.34,3.6200000000000004e-07
1459607204790,9.34,0.0
1459607204800,9.34,0.0
1459607204810,9.34,1.0859999999999999e-06
1459607204820,9.34,0.0
1459607204830,9.34,3.6200000000000004e-07
1459607204840,9.34,0.0
1459607204850,9.34,1.81e-06
1459607204860,9.34,0.0
1459607204870,9.34,3.6200000000000004e-07
1459607204880,9.34,0.0
1459607204890,9.34,0.0
1459607204900,9.34,7.240000000000001e-07
1459607204910,9.34,0.0
1459607204920,9.34,0.0
1459607204930,9.34,0.0
1459607204940,9.34,3.6200000000000004e-07
1459607204950,9.34,0.0
1459607204960,9.34,3.6200000000000004e-07
1459607204970,9.34,3.6200000000000004e-07
1459607204980,9.34,3.6200000000000004e-07
1459607204990,9.34,0.0
1459607205000,9.34,0.0
1459607205010,9.34,1.0859999999999999e-06
1459607205020,9.34,0.0
1459607205030,9.34,7.240000000000001e-07
