Timestamp,position,BLMTI.06L3.B2E10_TCLA.6L3.B2
1459601803660,-7.23,3.6200000000000004e-07
1459601803670,-7.23,0.0
1459601803680,-7.23,7.240000000000001e-07
1459601803690,-7.23,0.0
1459601803700,-7.23,7.240000000000001e-07
1459601803710,-7.23,3.6200000000000004e-07
1459601803720,-7.23,0.0
1459601803730,-7.23,0.0
1459601803740,-7.23,3.6200000000000004e-07
1459601803750,-7.23,0.0
1459601803760,-7.23,7.240000000000001e-07
1459601803770,-7.23,0.0
1459601803780,-7.23,3.6200000000000004e-07
1459601803790,-7.23,7.240000000000001e-07
1459601803800,-7.23,0.0
1459601803810,-7.23,3.6200000000000004e-07
1459601803820,-7.23,0.0
1459601803830,-7.23,7.240000000000001e-07
1459601803840,-7.23,0.0
1459601803850,-7.23,7.240000000000001e-07
1459601803860,-7.23,3.6200000000000004e-07
1459601803870,-7.23,3.6200000000000004e-07
1459601803880,-7.23,0.0
1459601803890,-7.23,3.6200000000000004e-07
1459601803900,-7.23,7.240000000000001e-07
1459601803910,-7.23,0.0
1459601803920,-7.23,7.240000000000001e-07
1459601803930,-7.23,0.0
1459601803940,-7.23,1.0859999999999999e-06
1459601803950,-7.23,0.0
1459601803960,-7.23,0.0
1459601803970,-7.23,0.0
1459601803980,-7.23,3.6200000000000004e-07
1459601803990,-7.23,3.6200000000000004e-07
1459601804000,-7.23,3.6200000000000004e-07
1459601804010,-7.23,0.0
1459601804020,-7.23,0.0
1459601804030,-7.23,3.6200000000000004e-07
1459601804040,-7.23,7.240000000000001e-07
1459601804050,-7.23,0.0
1459601804060,-7.23,0.0
1459601804070,-7.23,0.0
1459601804080,-7.23,0.0
1459601804090,-7.23,3.6200000000000004e-07
1459601804100,-7.23,0.0
1459601804110,-7.23,3.6200000000000004e-07
1459601804120,-7.23,0.0
1459601804130,-7.23,0.0
1459601804140,-7.23,3.6200000000000004e-07
1459601804150,-7.23,0.0
1459601804160,-7.23,7.240000000000001e-07
1459601804170,-7.23,3.6200000000000004e-07
1459601804180,-7.23,1.0859999999999999e-06
1459601804190,-7.23,0.0
1459601804200,-7.23,0.0
1459601804210,-7.23,0.0
1459601804220,-7.23,0.0
1459601804230,-7.23,0.0
1459601804240,-7.23,7.240000000000001e-07
1459601804250,-7.23,3.6200000000000004e-07
1459601804260,-7.23,1.0859999999999999e-06
1459601804270,-7.23,7.240000000000001e-07
1459601804280,-7.23,0.0
1459601804290,-7.23,7.240000000000001e-07
1459601804300,-7.23,0.0
1459601804310,-7.23,1.0859999999999999e-06
1459601804320,-7.23,0.0
1459601804330,-7.23,0.0
1459601804340,-7.23,0.0
1459601804350,-7.23,7.240000000000001e-07
1459601804360,-7.23,0.0
1459601804370,-7.23,7.240000000000001e-07
1459601804380,-7.23,7.240000000000001e-07
1459601804390,-7.23,0.0
1459601804400,-7.23,7.240000000000001e-07
1459601804410,-7.23,0.0
1459601804420,-7.23,0.0
1459601804430,-7.23,0.0
1459601804440,-7.23,3.6200000000000004e-07
1459601804450,-7.23,0.0
1459601804460,-7.23,0.0
1459601804470,-7.23,0.0
1459601804480,-7.23,1.0859999999999999e-06
1459601804490,-7.23,7.240000000000001e-07
1459601804500,-7.23,3.6200000000000004e-07
1459601804510,-7.23,3.6200000000000004e-07
1459601804520,-7.23,0.0
1459601804530,-7.23,1.0859999999999999e-06
1459601804540,-7.23,0.0
1459601804550,-7.23,7.240000000000001e-07
1459601804560,-7.23,0.0
1459601804570,-7.23,0.0
1459601804580,-7.23,0.0
1459601804590,-7.23,0.0
1459601804600,-7.23,0.0
1459601804610,-7.23,7.240000000000001e-07
1459601804620,-7.23,7.240000000000001e-07
1459601804630,-7.23,0.0
1459601804640,-7.23,7.240000000000001e-07
1459601804650,-7.23,0.0
1459601804660,-7.23,3.6200000000000004e-07
1459601804670,-7.23,3.6200000000000004e-07
1459601804680,-7.23,0.0
1459601804690,-7.23,0.0
1459601804700,-7.23,0.0
1459601804710,-7.23,7.240000000000001e-07
1459601804720,-7.23,7.240000000000001e-07
1459601804730,-7.23,7.240000000000001e-07
1459601804740,-7.23,0.0
1459601804750,-7.23,1.0859999999999999e-06
1459601804760,-7.23,0.0
1459601804770,-7.23,0.0
1459601804780,-7.23,0.0
1459601804790,-7.23,0.0
1459601804800,-7.23,0.0
1459601804810,-7.23,3.6200000000000004e-07
1459601804820,-7.23,0.0
1459601804830,-7.23,0.0
1459601804840,-7.23,7.240000000000001e-07
1459601804850,-7.23,3.6200000000000004e-07
1459601804860,-7.23,3.6200000000000004e-07
1459601804870,-7.23,0.0
1459601804880,-7.23,0.0
1459601804890,-7.23,0.0
1459601804900,-7.23,3.6200000000000004e-07
1459601804910,-7.23,3.6200000000000004e-07
1459601804920,-7.23,0.0
1459601804930,-7.23,1.0859999999999999e-06
1459601804940,-7.23,7.240000000000001e-07
1459601804950,-7.23,1.0859999999999999e-06
1459601804960,-7.23,0.0
1459601804970,-7.23,3.6200000000000004e-07
1459601804980,-7.23,0.0
1459601804990,-7.23,3.6200000000000004e-07
1459601805000,-7.23,0.0
1459601805010,-7.23,0.0
1459601805020,-7.23,0.0
1459601805030,-7.23,0.0
1459601805040,-7.23,3.6200000000000004e-07
1459601805050,-7.23,0.0
1459601805060,-7.23,7.240000000000001e-07
1459601805070,-7.23,0.0
1459601805080,-7.23,1.0859999999999999e-06
1459601805090,-7.23,3.6200000000000004e-07
1459601805100,-7.23,0.0
1459601805110,-7.23,0.0
1459601805120,-7.23,0.0
1459601805130,-7.23,0.0
1459601805140,-7.23,3.6200000000000004e-07
1459601805150,-7.23,7.240000000000001e-07
1459601805160,-7.23,0.0
1459601805170,-7.23,1.0859999999999999e-06
1459601805180,-7.23,0.0
1459601805190,-7.23,3.6200000000000004e-07
1459601805200,-7.23,0.0
1459601805210,-7.23,3.6200000000000004e-07
1459601805220,-7.23,0.0
1459601805230,-7.23,0.0
1459601805240,-7.23,3.6200000000000004e-07
1459601805250,-7.23,3.6200000000000004e-07
1459601805260,-7.23,3.6200000000000004e-07
1459601805270,-7.23,0.0
1459601805280,-7.23,7.240000000000001e-07
1459601805290,-7.23,0.0
1459601805300,-7.23,1.0859999999999999e-06
1459601805310,-7.23,0.0
1459601805320,-7.23,0.0
1459601805330,-7.23,3.6200000000000004e-07
1459601805340,-7.23,3.6200000000000004e-07
1459601805350,-7.23,0.0
1459601805360,-7.23,3.6200000000000004e-07
1459601805370,-7.23,3.6200000000000004e-07
1459601805380,-7.23,0.0
1459601805390,-7.23,1.4480000000000002e-06
1459601805400,-7.23,0.0
1459601805410,-7.23,7.240000000000001e-07
1459601805420,-7.23,0.0
1459601805430,-7.23,7.240000000000001e-07
1459601805440,-7.23,0.0
1459601805450,-7.23,0.0
1459601805460,-7.23,3.6200000000000004e-07
1459601805470,-7.23,3.6200000000000004e-07
1459601805480,-7.23,7.240000000000001e-07
1459601805490,-7.23,0.0
1459601805500,-7.23,7.240000000000001e-07
1459601805510,-7.23,0.0
1459601805520,-7.23,7.240000000000001e-07
1459601805530,-7.23,3.6200000000000004e-07
1459601805540,-7.23,0.0
1459601805550,-7.23,0.0
1459601805560,-7.23,7.240000000000001e-07
1459601805570,-7.23,0.0
1459601805580,-7.23,0.0
1459601805590,-7.23,3.6200000000000004e-07
1459601805600,-7.23,7.240000000000001e-07
1459601805610,-7.23,7.240000000000001e-07
1459601805620,-7.23,3.6200000000000004e-07
1459601805630,-7.23,3.6200000000000004e-07
1459601805640,-7.23,0.0
1459601805650,-7.23,0.0
1459601805660,-7.23,0.0
1459601805670,-7.23,0.0
1459601805680,-7.23,3.6200000000000004e-07
1459601805690,-7.23,0.0
1459601805700,-7.23,3.6200000000000004e-07
1459601805710,-7.23,0.0
1459601805720,-7.23,3.6200000000000004e-07
1459601805730,-7.23,3.6200000000000004e-07
1459601805740,-7.23,7.240000000000001e-07
1459601805750,-7.23,3.6200000000000004e-07
1459601805760,-7.23,3.6200000000000004e-07
1459601805770,-7.23,0.0
1459601805780,-7.23,3.6200000000000004e-07
1459601805790,-7.23,3.6200000000000004e-07
1459601805800,-7.23,3.6200000000000004e-07
1459601805810,-7.23,0.0
1459601805820,-7.23,3.6200000000000004e-07
1459601805830,-7.23,3.6200000000000004e-07
1459601805840,-7.23,0.0
1459601805850,-7.23,0.0
1459601805860,-7.23,3.6200000000000004e-07
1459601805870,-7.23,7.240000000000001e-07
1459601805880,-7.23,3.6200000000000004e-07
1459601805890,-7.23,0.0
1459601805900,-7.23,0.0
1459601805910,-7.23,0.0
1459601805920,-7.23,7.240000000000001e-07
1459601805930,-7.23,0.0
1459601805940,-7.23,7.240000000000001e-07
1459601805950,-7.23,0.0
1459601805960,-7.23,0.0
1459601805970,-7.23,3.6200000000000004e-07
1459601805980,-7.23,3.6200000000000004e-07
1459601805990,-7.23,0.0
1459601806000,-7.23,0.0
1459601806010,-7.23,3.6200000000000004e-07
1459601806020,-7.23,0.0
1459601806030,-7.23,0.0
1459601806040,-7.23,0.0
1459601806050,-7.23,0.0
1459601806060,-7.23,0.0
1459601806070,-7.23,7.240000000000001e-07
1459601806080,-7.23,0.0
1459601806090,-7.23,3.6200000000000004e-07
1459601806100,-7.23,3.6200000000000004e-07
1459601806110,-7.23,3.6200000000000004e-07
1459601806120,-7.23,0.0
1459601806130,-7.23,3.6200000000000004e-07
1459601806140,-7.23,3.6200000000000004e-07
1459601806150,-7.23,3.6200000000000004e-07
1459601806160,-7.23,3.6200000000000004e-07
1459601806170,-7.23,0.0
1459601806180,-7.23,0.0
1459601806190,-7.23,0.0
1459601806200,-7.23,3.6200000000000004e-07
1459601806210,-7.23,0.0
1459601806220,-7.23,7.240000000000001e-07
1459601806230,-7.23,3.6200000000000004e-07
1459601806240,-7.23,1.0859999999999999e-06
1459601806250,-7.23,0.0
1459601806260,-7.23,0.0
1459601806270,-7.23,0.0
1459601806280,-7.23,3.6200000000000004e-07
1459601806290,-7.23,3.6200000000000004e-07
1459601806300,-7.23,3.6200000000000004e-07
1459601806310,-7.23,3.6200000000000004e-07
1459601806320,-7.23,3.6200000000000004e-07
1459601806330,-7.23,3.6200000000000004e-07
1459601806340,-7.23,3.6200000000000004e-07
1459601806350,-7.23,7.240000000000001e-07
1459601806360,-7.23,0.0
1459601806370,-7.23,3.6200000000000004e-07
1459601806380,-7.23,0.0
1459601806390,-7.23,3.6200000000000004e-07
1459601806400,-7.23,0.0
1459601806410,-7.23,7.240000000000001e-07
1459601806420,-7.23,3.6200000000000004e-07
1459601806430,-7.23,7.240000000000001e-07
1459601806440,-7.23,1.0859999999999999e-06
1459601806450,-7.23,0.0
1459601806460,-7.23,3.6200000000000004e-07
1459601806470,-7.23,0.0
1459601806480,-7.23,0.0
1459601806490,-7.23,0.0
1459601806500,-7.23,0.0
1459601806510,-7.23,0.0
1459601806520,-7.23,1.0859999999999999e-06
1459601806530,-7.23,3.6200000000000004e-07
1459601806540,-7.23,1.0859999999999999e-06
1459601806550,-7.23,1.0859999999999999e-06
1459601806560,-7.23,0.0
1459601806570,-7.23,7.240000000000001e-07
1459601806580,-7.23,0.0
1459601806590,-7.23,0.0
1459601806600,-7.23,0.0
1459601806610,-7.23,3.6200000000000004e-07
1459601806620,-7.23,0.0
1459601806630,-7.23,3.6200000000000004e-07
1459601806640,-7.23,7.240000000000001e-07
1459601806650,-7.23,3.6200000000000004e-07
1459601806660,-7.23,3.6200000000000004e-07
1459601806670,-7.23,0.0
1459601806680,-7.23,3.6200000000000004e-07
1459601806690,-7.23,0.0
1459601806700,-7.23,0.0
1459601806710,-7.23,3.6200000000000004e-07
1459601806720,-7.23,0.0
1459601806730,-7.23,0.0
1459601806740,-7.23,3.6200000000000004e-07
1459601806750,-7.23,0.0
1459601806760,-7.23,7.240000000000001e-07
1459601806770,-7.23,0.0
1459601806780,-7.23,3.6200000000000004e-07
1459601806790,-7.23,0.0
1459601806800,-7.23,0.0
1459601806810,-7.23,0.0
1459601806820,-7.23,0.0
1459601806830,-7.23,3.6200000000000004e-07
1459601806840,-7.23,0.0
1459601806850,-7.23,0.0
1459601806860,-7.23,3.6200000000000004e-07
1459601806870,-7.23,1.0859999999999999e-06
1459601806880,-7.23,0.0
1459601806890,-7.23,0.0
1459601806900,-7.23,7.240000000000001e-07
1459601806910,-7.23,0.0
1459601806920,-7.23,3.6200000000000004e-07
1459601806930,-7.23,0.0
1459601806940,-7.23,0.0
1459601806950,-7.23,0.0
1459601806960,-7.23,7.240000000000001e-07
1459601806970,-7.23,0.0
1459601806980,-7.23,3.6200000000000004e-07
1459601806990,-7.23,0.0
1459601807000,-7.23,0.0
1459601807010,-7.23,7.240000000000001e-07
1459601807020,-7.23,0.0
1459601807030,-7.23,7.240000000000001e-07
1459601807040,-7.23,0.0
1459601807050,-7.23,0.0
1459601807060,-7.23,0.0
1459601807070,-7.23,7.240000000000001e-07
1459601807080,-7.23,0.0
1459601807090,-7.23,0.0
1459601807100,-7.23,1.0859999999999999e-06
1459601807110,-7.23,0.0
1459601807120,-7.23,7.240000000000001e-07
1459601807130,-7.23,0.0
1459601807140,-7.23,3.6200000000000004e-07
1459601807150,-7.23,0.0
1459601807160,-7.23,0.0
1459601807170,-7.23,0.0
1459601807180,-7.23,3.6200000000000004e-07
1459601807190,-7.23,3.6200000000000004e-07
1459601807200,-7.23,7.240000000000001e-07
1459601807210,-7.23,3.6200000000000004e-07
1459601807220,-7.23,3.6200000000000004e-07
1459601807230,-7.23,7.240000000000001e-07
1459601807240,-7.23,0.0
1459601807250,-7.23,3.6200000000000004e-07
1459601807260,-7.23,0.0
1459601807270,-7.23,0.0
1459601807280,-7.23,7.240000000000001e-07
1459601807290,-7.23,0.0
1459601807300,-7.23,3.6200000000000004e-07
1459601807310,-7.23,0.0
1459601807320,-7.23,7.240000000000001e-07
1459601807330,-7.23,0.0
1459601807340,-7.23,7.240000000000001e-07
1459601807350,-7.23,0.0
1459601807360,-7.23,1.0859999999999999e-06
1459601807370,-7.23,7.240000000000001e-07
1459601807380,-7.23,3.6200000000000004e-07
1459601807390,-7.23,0.0
1459601807400,-7.23,0.0
1459601807410,-7.23,0.0
1459601807420,-7.23,3.6200000000000004e-07
1459601807430,-7.23,7.240000000000001e-07
1459601807440,-7.23,0.0
1459601807450,-7.23,0.0
1459601807460,-7.23,0.0
1459601807470,-7.23,1.0859999999999999e-06
1459601807480,-7.23,0.0
1459601807490,-7.23,0.0
1459601807500,-7.23,3.6200000000000004e-07
1459601807510,-7.23,0.0
1459601807520,-7.23,3.6200000000000004e-07
1459601807530,-7.23,0.0
1459601807540,-7.23,7.240000000000001e-07
1459601807550,-7.23,3.6200000000000004e-07
1459601807560,-7.23,7.240000000000001e-07
1459601807570,-7.23,0.0
1459601807580,-7.23,0.0
1459601807590,-7.23,3.6200000000000004e-07
1459601807600,-7.23,0.0
1459601807610,-7.23,0.0
1459601807620,-7.23,0.0
1459601807630,-7.23,3.6200000000000004e-07
1459601807640,-7.23,3.6200000000000004e-07
1459601807650,-7.23,0.0
1459601807660,-7.23,0.0
1459601807670,-7.23,0.0
1459601807680,-7.23,3.6200000000000004e-07
1459601807690,-7.23,3.6200000000000004e-07
1459601807700,-7.23,3.6200000000000004e-07
1459601807710,-7.23,0.0
1459601807720,-7.23,0.0
1459601807730,-7.23,0.0
1459601807740,-7.23,0.0
1459601807750,-7.23,0.0
1459601807760,-7.23,7.240000000000001e-07
1459601807770,-7.23,3.6200000000000004e-07
1459601807780,-7.23,3.6200000000000004e-07
1459601807790,-7.23,3.6200000000000004e-07
1459601807800,-7.23,0.0
1459601807810,-7.23,3.6200000000000004e-07
1459601807820,-7.23,0.0
1459601807830,-7.23,3.6200000000000004e-07
1459601807840,-7.23,3.6200000000000004e-07
1459601807850,-7.23,0.0
1459601807860,-7.23,3.6200000000000004e-07
1459601807870,-7.23,0.0
1459601807880,-7.23,3.6200000000000004e-07
1459601807890,-7.23,0.0
1459601807900,-7.23,3.6200000000000004e-07
1459601807910,-7.23,3.6200000000000004e-07
1459601807920,-7.23,7.240000000000001e-07
1459601807930,-7.23,0.0
1459601807940,-7.23,3.6200000000000004e-07
1459601807950,-7.23,7.240000000000001e-07
1459601807960,-7.23,1.0859999999999999e-06
1459601807970,-7.23,0.0
1459601807980,-7.23,0.0
1459601807990,-7.23,0.0
1459601808000,-7.23,3.6200000000000004e-07
1459601808010,-7.23,7.240000000000001e-07
1459601808020,-7.23,0.0
1459601808030,-7.23,3.6200000000000004e-07
1459601808040,-7.23,1.0859999999999999e-06
1459601808050,-7.23,7.240000000000001e-07
1459601808060,-7.23,0.0
1459601808070,-7.23,0.0
1459601808080,-7.23,3.6200000000000004e-07
1459601808090,-7.23,0.0
1459601808100,-7.23,7.240000000000001e-07
1459601808110,-7.23,0.0
1459601808120,-7.23,3.6200000000000004e-07
1459601808130,-7.23,0.0
1459601808140,-7.23,1.0859999999999999e-06
1459601808150,-7.23,3.6200000000000004e-07
1459601808160,-7.23,3.6200000000000004e-07
1459601808170,-7.23,0.0
1459601808180,-7.23,0.0
1459601808190,-7.23,0.0
1459601808200,-7.23,0.0
1459601808210,-7.23,0.0
1459601808220,-7.23,0.0
1459601808230,-7.23,1.0859999999999999e-06
1459601808240,-7.23,0.0
1459601808250,-7.23,7.240000000000001e-07
1459601808260,-7.23,7.240000000000001e-07
1459601808270,-7.23,3.6200000000000004e-07
1459601808280,-7.23,0.0
1459601808290,-7.23,0.0
1459601808300,-7.23,0.0
1459601808310,-7.23,0.0
1459601808320,-7.23,3.6200000000000004e-07
1459601808330,-7.23,3.6200000000000004e-07
1459601808340,-7.23,3.6200000000000004e-07
1459601808350,-7.23,0.0
1459601808360,-7.23,1.81e-06
1459601808370,-7.23,3.6200000000000004e-07
1459601808380,-7.23,0.0
1459601808390,-7.23,3.6200000000000004e-07
1459601808400,-7.23,0.0
1459601808410,-7.23,0.0
1459601808420,-7.23,0.0
1459601808430,-7.23,7.240000000000001e-07
1459601808440,-7.23,0.0
1459601808450,-7.23,1.0859999999999999e-06
1459601808460,-7.23,3.6200000000000004e-07
1459601808470,-7.23,0.0
1459601808480,-7.23,3.6200000000000004e-07
1459601808490,-7.23,3.6200000000000004e-07
1459601808500,-7.23,7.240000000000001e-07
1459601808510,-7.23,0.0
1459601808520,-7.23,3.6200000000000004e-07
1459601808530,-7.23,0.0
1459601808540,-7.23,3.6200000000000004e-07
1459601808550,-7.23,3.6200000000000004e-07
1459601808560,-7.23,0.0
1459601808570,-7.23,3.6200000000000004e-07
1459601808580,-7.23,3.6200000000000004e-07
1459601808590,-7.23,7.240000000000001e-07
1459601808600,-7.23,3.6200000000000004e-07
1459601808610,-7.23,7.240000000000001e-07
1459601808620,-7.23,3.6200000000000004e-07
1459601808630,-7.23,3.6200000000000004e-07
1459601808640,-7.23,0.0
1459601808650,-7.23,3.6200000000000004e-07
1459601808660,-7.005,0.0
1459601808670,-7.005,0.0
1459601808680,-7.005,3.6200000000000004e-07
1459601808690,-7.005,0.0
1459601808700,-7.005,7.240000000000001e-07
1459601808710,-7.005,0.0
1459601808720,-7.005,3.6200000000000004e-07
1459601808730,-7.005,0.0
1459601808740,-7.005,1.0859999999999999e-06
1459601808750,-7.005,0.0
1459601808760,-7.005,3.6200000000000004e-07
1459601808770,-7.005,0.0
1459601808780,-7.005,7.240000000000001e-07
1459601808790,-7.005,0.0
1459601808800,-7.005,0.0
1459601808810,-7.005,3.6200000000000004e-07
1459601808820,-7.005,7.240000000000001e-07
1459601808830,-7.005,0.0
1459601808840,-7.005,0.0
1459601808850,-7.005,0.0
1459601808860,-7.005,0.0
1459601808870,-7.005,7.240000000000001e-07
1459601808880,-7.005,0.0
1459601808890,-7.005,0.0
1459601808900,-7.005,0.0
1459601808910,-7.005,7.240000000000001e-07
1459601808920,-7.005,0.0
1459601808930,-7.005,0.0
1459601808940,-7.005,7.240000000000001e-07
1459601808950,-7.005,0.0
1459601808960,-7.005,7.240000000000001e-07
1459601808970,-7.005,0.0
1459601808980,-7.005,3.6200000000000004e-07
1459601808990,-7.005,3.6200000000000004e-07
1459601809000,-7.005,7.240000000000001e-07
1459601809010,-7.005,3.6200000000000004e-07
1459601809020,-7.005,3.6200000000000004e-07
1459601809030,-7.005,3.6200000000000004e-07
1459601809040,-7.005,3.6200000000000004e-07
1459601809050,-7.005,3.6200000000000004e-07
1459601809060,-7.005,3.6200000000000004e-07
1459601809070,-7.005,7.240000000000001e-07
1459601809080,-7.005,3.6200000000000004e-07
1459601809090,-7.005,3.6200000000000004e-07
1459601809100,-7.005,0.0
1459601809110,-7.005,3.6200000000000004e-07
1459601809120,-7.005,0.0
1459601809130,-7.005,3.6200000000000004e-07
1459601809140,-7.005,3.6200000000000004e-07
1459601809150,-7.005,3.6200000000000004e-07
1459601809160,-7.005,3.6200000000000004e-07
1459601809170,-7.005,3.6200000000000004e-07
1459601809180,-7.005,7.240000000000001e-07
1459601809190,-7.005,3.6200000000000004e-07
1459601809200,-7.005,3.6200000000000004e-07
1459601809210,-7.005,0.0
1459601809220,-7.005,7.240000000000001e-07
1459601809230,-7.005,0.0
1459601809240,-7.005,0.0
1459601809250,-7.005,0.0
1459601809260,-7.005,7.240000000000001e-07
1459601809270,-7.005,3.6200000000000004e-07
1459601809280,-7.005,3.6200000000000004e-07
1459601809290,-7.005,0.0
1459601809300,-7.005,0.0
1459601809310,-7.005,7.240000000000001e-07
1459601809320,-7.005,0.0
1459601809330,-7.005,3.6200000000000004e-07
1459601809340,-7.005,0.0
1459601809350,-7.005,7.240000000000001e-07
1459601809360,-7.005,0.0
1459601809370,-7.005,0.0
1459601809380,-7.005,1.0859999999999999e-06
1459601809390,-7.005,0.0
1459601809400,-7.005,7.240000000000001e-07
1459601809410,-7.005,3.6200000000000004e-07
1459601809420,-7.005,0.0
1459601809430,-7.005,0.0
1459601809440,-7.005,1.0859999999999999e-06
1459601809450,-7.005,0.0
1459601809460,-7.005,0.0
1459601809470,-7.005,0.0
1459601809480,-7.005,3.6200000000000004e-07
1459601809490,-7.005,7.240000000000001e-07
1459601809500,-7.005,3.6200000000000004e-07
1459601809510,-7.005,3.6200000000000004e-07
1459601809520,-7.005,3.6200000000000004e-07
1459601809530,-7.005,7.240000000000001e-07
1459601809540,-7.005,3.6200000000000004e-07
1459601809550,-7.005,3.6200000000000004e-07
1459601809560,-7.005,0.0
1459601809570,-7.005,0.0
1459601809580,-7.005,3.6200000000000004e-07
1459601809590,-7.005,0.0
1459601809600,-7.005,0.0
1459601809610,-7.005,0.0
1459601809620,-7.005,7.240000000000001e-07
1459601809630,-7.005,3.6200000000000004e-07
1459601809640,-7.005,1.0859999999999999e-06
1459601809650,-7.005,3.6200000000000004e-07
1459601809660,-7.005,7.240000000000001e-07
1459601809670,-7.005,0.0
1459601809680,-7.005,0.0
1459601809690,-7.005,0.0
1459601809700,-7.005,0.0
1459601809710,-7.005,7.240000000000001e-07
1459601809720,-7.005,7.240000000000001e-07
1459601809730,-7.005,0.0
1459601809740,-7.005,3.6200000000000004e-07
1459601809750,-7.005,0.0
1459601809760,-7.005,7.240000000000001e-07
1459601809770,-7.005,0.0
1459601809780,-7.005,0.0
1459601809790,-7.005,3.6200000000000004e-07
