Timestamp,position,BLMTI.04R2.B2E10_TCTPV.4R2.B2
1459604830880,-9.08,3.6200000000000004e-07
1459604830890,-9.08,7.240000000000001e-07
1459604830900,-9.08,3.6200000000000004e-07
1459604830910,-9.08,1.0859999999999999e-06
1459604830920,-9.08,0.0
1459604830930,-9.08,3.6200000000000004e-07
1459604830940,-9.08,0.0
1459604830950,-9.08,7.240000000000001e-07
1459604830960,-9.08,1.4480000000000002e-06
1459604830970,-9.08,0.0
1459604830980,-9.08,0.0
1459604830990,-9.08,3.6200000000000004e-07
1459604831000,-9.08,7.240000000000001e-07
1459604831010,-9.08,0.0
1459604831020,-9.08,7.240000000000001e-07
1459604831030,-9.08,0.0
1459604831040,-9.08,0.0
1459604831050,-9.08,0.0
1459604831060,-9.08,3.6200000000000004e-07
1459604831070,-9.08,3.6200000000000004e-07
1459604831080,-9.08,3.6200000000000004e-07
1459604831090,-9.08,3.6200000000000004e-07
1459604831100,-9.08,3.6200000000000004e-07
1459604831110,-9.08,3.6200000000000004e-07
1459604831120,-9.08,0.0
1459604831130,-9.08,0.0
1459604831140,-9.08,7.240000000000001e-07
1459604831150,-9.08,0.0
1459604831160,-9.08,7.240000000000001e-07
1459604831170,-9.08,0.0
1459604831180,-9.08,1.4480000000000002e-06
1459604831190,-9.08,0.0
1459604831200,-9.08,0.0
1459604831210,-9.08,0.0
1459604831220,-9.08,3.6200000000000004e-07
1459604831230,-9.08,0.0
1459604831240,-9.08,3.6200000000000004e-07
1459604831250,-9.08,1.0859999999999999e-06
1459604831260,-9.08,0.0
1459604831270,-9.08,3.6200000000000004e-07
1459604831280,-9.08,0.0
1459604831290,-9.08,3.6200000000000004e-07
1459604831300,-9.08,3.6200000000000004e-07
1459604831310,-9.08,7.240000000000001e-07
1459604831320,-9.08,3.6200000000000004e-07
1459604831330,-9.08,0.0
1459604831340,-9.08,7.240000000000001e-07
1459604831350,-9.08,3.6200000000000004e-07
1459604831360,-9.08,1.4480000000000002e-06
1459604831370,-9.08,3.6200000000000004e-07
1459604831380,-9.08,7.240000000000001e-07
1459604831390,-9.08,3.6200000000000004e-07
1459604831400,-9.08,3.6200000000000004e-07
1459604831410,-9.08,3.6200000000000004e-07
1459604831420,-9.08,1.0859999999999999e-06
1459604831430,-9.08,7.240000000000001e-07
1459604831440,-9.08,0.0
1459604831450,-9.08,0.0
1459604831460,-9.08,3.6200000000000004e-07
1459604831470,-9.08,7.240000000000001e-07
1459604831480,-9.08,0.0
1459604831490,-9.08,0.0
1459604831500,-9.08,0.0
1459604831510,-9.08,7.240000000000001e-07
1459604831520,-9.08,7.240000000000001e-07
1459604831530,-9.08,3.6200000000000004e-07
1459604831540,-9.08,0.0
1459604831550,-9.08,3.6200000000000004e-07
1459604831560,-9.08,3.6200000000000004e-07
1459604831570,-9.08,0.0
1459604831580,-9.08,3.6200000000000004e-07
1459604831590,-9.08,7.240000000000001e-07
1459604831600,-9.08,7.240000000000001e-07
1459604831610,-9.08,0.0
1459604831620,-9.08,0.0
1459604831630,-9.08,7.240000000000001e-07
1459604831640,-9.08,7.240000000000001e-07
1459604831650,-9.08,0.0
1459604831660,-9.08,3.6200000000000004e-07
1459604831670,-9.08,3.6200000000000004e-07
1459604831680,-9.08,7.240000000000001e-07
1459604831690,-9.08,7.240000000000001e-07
1459604831700,-9.08,3.6200000000000004e-07
1459604831710,-9.08,3.6200000000000004e-07
1459604831720,-9.08,3.6200000000000004e-07
1459604831730,-9.08,3.6200000000000004e-07
1459604831740,-9.08,3.6200000000000004e-07
1459604831750,-9.08,0.0
1459604831760,-9.08,0.0
1459604831770,-9.08,1.0859999999999999e-06
1459604831780,-9.08,3.6200000000000004e-07
1459604831790,-9.08,0.0
1459604831800,-9.08,0.0
1459604831810,-9.08,0.0
1459604831820,-9.08,3.6200000000000004e-07
1459604831830,-9.08,3.6200000000000004e-07
1459604831840,-9.08,7.240000000000001e-07
1459604831850,-9.08,3.6200000000000004e-07
1459604831860,-9.08,0.0
1459604831870,-9.08,7.240000000000001e-07
1459604831880,-9.08,7.240000000000001e-07
1459604831890,-9.08,0.0
1459604831900,-9.08,3.6200000000000004e-07
1459604831910,-9.08,7.240000000000001e-07
1459604831920,-9.08,3.6200000000000004e-07
1459604831930,-9.08,3.6200000000000004e-07
1459604831940,-9.08,3.6200000000000004e-07
1459604831950,-9.08,3.6200000000000004e-07
1459604831960,-9.08,3.6200000000000004e-07
1459604831970,-9.08,0.0
1459604831980,-9.08,7.240000000000001e-07
1459604831990,-9.08,3.6200000000000004e-07
1459604832000,-9.08,3.6200000000000004e-07
1459604832010,-9.08,3.6200000000000004e-07
1459604832020,-9.08,0.0
1459604832030,-9.08,3.6200000000000004e-07
1459604832040,-9.08,7.240000000000001e-07
1459604832050,-9.08,0.0
1459604832060,-9.08,0.0
1459604832070,-9.08,7.240000000000001e-07
1459604832080,-9.08,0.0
1459604832090,-9.08,3.6200000000000004e-07
1459604832100,-9.08,7.240000000000001e-07
1459604832110,-9.08,3.6200000000000004e-07
1459604832120,-9.08,7.240000000000001e-07
1459604832130,-9.08,1.0859999999999999e-06
1459604832140,-9.08,3.6200000000000004e-07
1459604832150,-9.08,3.6200000000000004e-07
1459604832160,-9.08,3.6200000000000004e-07
1459604832170,-9.08,3.6200000000000004e-07
1459604832180,-9.08,0.0
1459604832190,-9.08,0.0
1459604832200,-9.08,0.0
1459604832210,-9.08,0.0
1459604832220,-9.08,3.6200000000000004e-07
1459604832230,-9.08,0.0
1459604832240,-9.08,1.0859999999999999e-06
1459604832250,-9.08,0.0
1459604832260,-9.08,7.240000000000001e-07
1459604832270,-9.08,7.240000000000001e-07
1459604832280,-9.08,3.6200000000000004e-07
1459604832290,-9.08,0.0
1459604832300,-9.08,0.0
1459604832310,-9.08,7.240000000000001e-07
1459604832320,-9.08,0.0
1459604832330,-9.08,7.240000000000001e-07
1459604832340,-9.08,0.0
1459604832350,-9.08,0.0
1459604832360,-9.08,3.6200000000000004e-07
1459604832370,-9.08,0.0
1459604832380,-9.08,7.240000000000001e-07
1459604832390,-9.08,3.6200000000000004e-07
1459604832400,-9.08,3.6200000000000004e-07
1459604832410,-9.08,0.0
1459604832420,-9.08,1.0859999999999999e-06
1459604832430,-9.08,0.0
1459604832440,-9.08,1.0859999999999999e-06
1459604832450,-9.08,3.6200000000000004e-07
1459604832460,-9.08,3.6200000000000004e-07
1459604832470,-9.08,3.6200000000000004e-07
1459604832480,-9.08,3.6200000000000004e-07
1459604832490,-9.08,3.6200000000000004e-07
1459604832500,-9.08,0.0
1459604832510,-9.08,7.240000000000001e-07
1459604832520,-9.08,0.0
1459604832530,-9.08,7.240000000000001e-07
1459604832540,-9.08,3.6200000000000004e-07
1459604832550,-9.08,7.240000000000001e-07
1459604832560,-9.08,0.0
1459604832570,-9.08,7.240000000000001e-07
1459604832580,-9.08,7.240000000000001e-07
1459604832590,-9.08,3.6200000000000004e-07
1459604832600,-9.08,7.240000000000001e-07
1459604832610,-9.08,0.0
1459604832620,-9.08,0.0
1459604832630,-9.08,3.6200000000000004e-07
1459604832640,-9.08,7.240000000000001e-07
1459604832650,-9.08,0.0
1459604832660,-9.08,0.0
1459604832670,-9.08,3.6200000000000004e-07
1459604832680,-9.08,3.6200000000000004e-07
1459604832690,-9.08,3.6200000000000004e-07
1459604832700,-9.08,3.6200000000000004e-07
1459604832710,-9.08,1.4480000000000002e-06
1459604832720,-9.08,0.0
1459604832730,-9.08,0.0
1459604832740,-9.08,0.0
1459604832750,-9.08,3.6200000000000004e-07
1459604832760,-9.08,3.6200000000000004e-07
1459604832770,-9.08,7.240000000000001e-07
1459604832780,-9.08,3.6200000000000004e-07
1459604832790,-9.08,3.6200000000000004e-07
1459604832800,-9.08,7.240000000000001e-07
1459604832810,-9.08,7.240000000000001e-07
1459604832820,-9.08,3.6200000000000004e-07
1459604832830,-9.08,3.6200000000000004e-07
1459604832840,-9.08,3.6200000000000004e-07
1459604832850,-9.08,1.0859999999999999e-06
1459604832860,-9.08,3.6200000000000004e-07
1459604832870,-9.08,7.240000000000001e-07
1459604832880,-9.08,0.0
1459604832890,-9.08,7.240000000000001e-07
1459604832900,-9.08,0.0
1459604832910,-9.08,7.240000000000001e-07
1459604832920,-9.08,0.0
1459604832930,-9.08,3.6200000000000004e-07
1459604832940,-9.08,0.0
1459604832950,-9.08,1.0859999999999999e-06
1459604832960,-9.08,0.0
1459604832970,-9.08,0.0
1459604832980,-9.08,3.6200000000000004e-07
1459604832990,-9.08,7.240000000000001e-07
1459604833000,-9.08,3.6200000000000004e-07
1459604833010,-9.08,0.0
1459604833020,-9.08,3.6200000000000004e-07
1459604833030,-9.08,0.0
1459604833040,-9.08,1.0859999999999999e-06
1459604833050,-9.08,7.240000000000001e-07
1459604833060,-9.08,0.0
1459604833070,-9.08,0.0
1459604833080,-9.08,0.0
1459604833090,-9.08,3.6200000000000004e-07
1459604833100,-9.08,0.0
1459604833110,-9.08,7.240000000000001e-07
1459604833120,-9.08,0.0
1459604833130,-9.08,7.240000000000001e-07
1459604833140,-9.08,0.0
1459604833150,-9.08,7.240000000000001e-07
1459604833160,-9.08,3.6200000000000004e-07
1459604833170,-9.08,0.0
1459604833180,-9.08,1.0859999999999999e-06
1459604833190,-9.08,0.0
1459604833200,-9.08,7.240000000000001e-07
1459604833210,-9.08,7.240000000000001e-07
1459604833220,-9.08,7.240000000000001e-07
1459604833230,-9.08,0.0
1459604833240,-9.08,3.6200000000000004e-07
1459604833250,-9.08,7.240000000000001e-07
1459604833260,-9.08,3.6200000000000004e-07
1459604833270,-9.08,0.0
1459604833280,-9.08,0.0
1459604833290,-9.08,3.6200000000000004e-07
1459604833300,-9.08,0.0
1459604833310,-9.08,3.6200000000000004e-07
1459604833320,-9.08,1.0859999999999999e-06
1459604833330,-9.08,7.240000000000001e-07
1459604833340,-9.08,3.6200000000000004e-07
1459604833350,-9.08,3.6200000000000004e-07
1459604833360,-9.08,7.240000000000001e-07
1459604833370,-9.08,7.240000000000001e-07
1459604833380,-9.08,3.6200000000000004e-07
1459604833390,-9.08,3.6200000000000004e-07
1459604833400,-9.08,7.240000000000001e-07
1459604833410,-9.08,7.240000000000001e-07
1459604833420,-9.08,0.0
1459604833430,-9.08,0.0
1459604833440,-9.08,0.0
1459604833450,-9.08,7.240000000000001e-07
1459604833460,-9.08,3.6200000000000004e-07
1459604833470,-9.08,0.0
1459604833480,-9.08,0.0
1459604833490,-9.08,3.6200000000000004e-07
1459604833500,-9.08,7.240000000000001e-07
1459604833510,-9.08,7.240000000000001e-07
1459604833520,-9.08,0.0
