Timestamp,position,BLMTI.04L5.B1I10_TCTPH.4L5.B1
1459600169660,8.065,0.0
1459600169670,8.065,3.6200000000000004e-07
1459600169680,8.065,0.0
1459600169690,8.065,7.240000000000001e-07
1459600169700,8.065,0.0
1459600169710,8.065,3.6200000000000004e-07
1459600169720,8.065,0.0
1459600169730,8.065,3.6200000000000004e-07
1459600169740,8.065,3.6200000000000004e-07
1459600169750,8.065,0.0
1459600169760,8.065,0.0
1459600169770,8.065,3.6200000000000004e-07
1459600169780,8.065,0.0
1459600169790,8.065,3.6200000000000004e-07
1459600169800,8.065,0.0
1459600169810,8.065,0.0
1459600169820,8.065,0.0
1459600169830,8.065,0.0
1459600169840,8.065,3.6200000000000004e-07
1459600169850,8.065,0.0
1459600169860,8.065,3.6200000000000004e-07
1459600169870,8.065,3.6200000000000004e-07
1459600169880,8.065,3.6200000000000004e-07
1459600169890,8.065,0.0
1459600169900,8.065,0.0
1459600169910,8.065,3.6200000000000004e-07
1459600169920,8.065,0.0
1459600169930,8.065,0.0
1459600169940,8.065,7.240000000000001e-07
1459600169950,8.065,0.0
1459600169960,8.065,3.6200000000000004e-07
1459600169970,8.065,7.240000000000001e-07
1459600169980,8.065,0.0
1459600169990,8.065,0.0
1459600170000,8.065,0.0
1459600170010,8.065,7.240000000000001e-07
1459600170020,8.065,0.0
1459600170030,8.065,0.0
1459600170040,8.065,0.0
1459600170050,8.065,3.6200000000000004e-07
1459600170060,8.065,0.0
1459600170070,8.065,0.0
1459600170080,8.065,3.6200000000000004e-07
1459600170090,8.065,0.0
1459600170100,8.065,3.6200000000000004e-07
1459600170110,8.065,7.240000000000001e-07
1459600170120,8.065,3.6200000000000004e-07
1459600170130,8.065,0.0
1459600170140,8.065,3.6200000000000004e-07
1459600170150,8.065,7.240000000000001e-07
1459600170160,8.065,0.0
1459600170170,8.065,0.0
1459600170180,8.065,3.6200000000000004e-07
1459600170190,8.065,0.0
1459600170200,8.065,0.0
1459600170210,8.065,3.6200000000000004e-07
1459600170220,8.065,0.0
1459600170230,8.065,7.240000000000001e-07
1459600170240,8.065,0.0
1459600170250,8.065,3.6200000000000004e-07
1459600170260,8.065,0.0
1459600170270,8.065,0.0
1459600170280,8.065,0.0
1459600170290,8.065,3.6200000000000004e-07
1459600170300,8.065,0.0
1459600170310,8.065,3.6200000000000004e-07
1459600170320,8.065,0.0
1459600170330,8.065,3.6200000000000004e-07
1459600170340,8.065,3.6200000000000004e-07
1459600170350,8.065,1.0859999999999999e-06
1459600170360,8.065,0.0
1459600170370,8.065,0.0
1459600170380,8.065,0.0
1459600170390,8.065,7.240000000000001e-07
1459600170400,8.065,0.0
1459600170410,8.065,0.0
1459600170420,8.065,0.0
1459600170430,8.065,7.240000000000001e-07
1459600170440,8.065,3.6200000000000004e-07
1459600170450,8.065,3.6200000000000004e-07
1459600170460,8.065,3.6200000000000004e-07
1459600170470,8.065,3.6200000000000004e-07
1459600170480,8.065,0.0
1459600170490,8.065,0.0
1459600170500,8.065,3.6200000000000004e-07
1459600170510,8.065,3.6200000000000004e-07
1459600170520,8.065,3.6200000000000004e-07
1459600170530,8.065,3.6200000000000004e-07
1459600170540,8.065,0.0
1459600170550,8.065,7.240000000000001e-07
1459600170560,8.065,0.0
1459600170570,8.065,3.6200000000000004e-07
1459600170580,8.065,3.6200000000000004e-07
1459600170590,8.065,0.0
1459600170600,8.065,0.0
1459600170610,8.065,0.0
1459600170620,8.065,7.240000000000001e-07
1459600170630,8.065,0.0
1459600170640,8.065,7.240000000000001e-07
1459600170650,8.065,0.0
1459600170660,8.065,0.0
1459600170670,8.065,7.240000000000001e-07
1459600170680,8.065,0.0
1459600170690,8.065,0.0
1459600170700,8.065,0.0
1459600170710,8.065,0.0
1459600170720,8.065,0.0
1459600170730,8.065,7.240000000000001e-07
1459600170740,8.065,3.6200000000000004e-07
1459600170750,8.065,3.6200000000000004e-07
1459600170760,8.065,0.0
1459600170770,8.065,0.0
1459600170780,8.065,7.240000000000001e-07
1459600170790,8.065,0.0
1459600170800,8.065,3.6200000000000004e-07
1459600170810,8.065,3.6200000000000004e-07
1459600170820,8.065,0.0
1459600170830,8.065,3.6200000000000004e-07
1459600170840,8.065,3.6200000000000004e-07
1459600170850,8.065,0.0
1459600170860,8.065,0.0
1459600170870,8.065,0.0
1459600170880,8.065,0.0
1459600170890,8.065,3.6200000000000004e-07
1459600170900,8.065,0.0
1459600170910,8.065,3.6200000000000004e-07
1459600170920,8.065,7.240000000000001e-07
1459600170930,8.065,3.6200000000000004e-07
1459600170940,8.065,0.0
1459600170950,8.065,7.240000000000001e-07
1459600170960,8.065,0.0
1459600170970,8.065,0.0
1459600170980,8.065,0.0
1459600170990,8.065,3.6200000000000004e-07
1459600171000,8.065,0.0
1459600171010,8.065,3.6200000000000004e-07
1459600171020,8.065,0.0
1459600171030,8.065,0.0
1459600171040,8.065,3.6200000000000004e-07
1459600171050,8.065,0.0
1459600171060,8.065,3.6200000000000004e-07
1459600171070,8.065,7.240000000000001e-07
1459600171080,8.065,0.0
1459600171090,8.065,3.6200000000000004e-07
1459600171100,8.065,3.6200000000000004e-07
1459600171110,8.065,3.6200000000000004e-07
1459600171120,8.065,3.6200000000000004e-07
1459600171130,8.065,0.0
1459600171140,8.065,0.0
1459600171150,8.065,7.240000000000001e-07
1459600171160,8.065,0.0
1459600171170,8.065,0.0
1459600171180,8.065,7.240000000000001e-07
1459600171190,8.065,7.240000000000001e-07
1459600171200,8.065,0.0
1459600171210,8.065,3.6200000000000004e-07
1459600171220,8.065,0.0
1459600171230,8.065,3.6200000000000004e-07
1459600171240,8.065,0.0
1459600171250,8.065,7.240000000000001e-07
1459600171260,8.065,0.0
1459600171270,8.065,0.0
1459600171280,8.065,0.0
1459600171290,8.065,0.0
1459600171300,8.065,3.6200000000000004e-07
1459600171310,8.065,7.240000000000001e-07
1459600171320,8.065,3.6200000000000004e-07
1459600171330,8.065,0.0
1459600171340,8.065,3.6200000000000004e-07
1459600171350,8.065,7.240000000000001e-07
1459600171360,8.065,3.6200000000000004e-07
1459600171370,8.065,0.0
1459600171380,8.065,0.0
1459600171390,8.065,3.6200000000000004e-07
1459600171400,8.065,0.0
1459600171410,8.065,0.0
1459600171420,8.065,0.0
1459600171430,8.065,3.6200000000000004e-07
1459600171440,8.065,0.0
1459600171450,8.065,3.6200000000000004e-07
1459600171460,8.065,3.6200000000000004e-07
1459600171470,8.065,0.0
1459600171480,8.065,7.240000000000001e-07
1459600171490,8.065,0.0
1459600171500,8.065,0.0
1459600171510,8.065,0.0
1459600171520,8.065,3.6200000000000004e-07
1459600171530,8.065,0.0
1459600171540,8.065,0.0
1459600171550,8.065,3.6200000000000004e-07
1459600171560,8.065,3.6200000000000004e-07
1459600171570,8.065,3.6200000000000004e-07
1459600171580,8.065,7.240000000000001e-07
1459600171590,8.065,3.6200000000000004e-07
1459600171600,8.065,0.0
1459600171610,8.065,3.6200000000000004e-07
1459600171620,8.065,3.6200000000000004e-07
1459600171630,8.065,3.6200000000000004e-07
1459600171640,8.065,3.6200000000000004e-07
1459600171650,8.065,0.0
1459600171660,8.065,3.6200000000000004e-07
1459600171670,8.065,3.6200000000000004e-07
1459600171680,8.065,3.6200000000000004e-07
1459600171690,8.065,7.240000000000001e-07
1459600171700,8.065,3.6200000000000004e-07
1459600171710,8.065,0.0
1459600171720,8.065,0.0
1459600171730,8.065,0.0
1459600171740,8.065,3.6200000000000004e-07
1459600171750,8.065,0.0
1459600171760,8.065,0.0
1459600171770,8.065,0.0
1459600171780,8.065,3.6200000000000004e-07
1459600171790,8.065,0.0
1459600171800,8.065,3.6200000000000004e-07
1459600171810,8.065,3.6200000000000004e-07
1459600171820,8.065,0.0
1459600171830,8.065,7.240000000000001e-07
1459600171840,8.065,0.0
1459600171850,8.065,0.0
1459600171860,8.065,0.0
1459600171870,8.065,7.240000000000001e-07
1459600171880,8.065,0.0
1459600171890,8.065,0.0
1459600171900,8.065,0.0
1459600171910,8.065,3.6200000000000004e-07
1459600171920,8.065,3.6200000000000004e-07
1459600171930,8.065,7.240000000000001e-07
1459600171940,8.065,0.0
1459600171950,8.065,0.0
1459600171960,8.065,3.6200000000000004e-07
1459600171970,8.065,0.0
1459600171980,8.065,0.0
1459600171990,8.065,3.6200000000000004e-07
1459600172000,8.065,0.0
1459600172010,8.065,3.6200000000000004e-07
1459600172020,8.065,0.0
1459600172030,8.065,0.0
1459600172040,8.065,0.0
1459600172050,8.065,0.0
1459600172060,8.065,3.6200000000000004e-07
1459600172070,8.065,3.6200000000000004e-07
1459600172080,8.065,3.6200000000000004e-07
1459600172090,8.065,3.6200000000000004e-07
1459600172100,8.065,0.0
1459600172110,8.065,3.6200000000000004e-07
1459600172120,8.065,0.0
1459600172130,8.065,0.0
1459600172140,8.065,7.240000000000001e-07
1459600172150,8.065,0.0
1459600172160,8.065,3.6200000000000004e-07
1459600172170,8.065,0.0
1459600172180,8.065,3.6200000000000004e-07
1459600172190,8.065,7.240000000000001e-07
1459600172200,8.065,3.6200000000000004e-07
1459600172210,8.065,0.0
1459600172220,8.065,3.6200000000000004e-07
1459600172230,8.065,0.0
1459600172240,8.065,0.0
1459600172250,8.065,1.0859999999999999e-06
1459600172260,8.065,3.6200000000000004e-07
1459600172270,8.065,3.6200000000000004e-07
1459600172280,8.065,0.0
1459600172290,8.065,3.6200000000000004e-07
1459600172300,8.065,3.6200000000000004e-07
1459600172310,8.065,3.6200000000000004e-07
1459600172320,8.065,0.0
1459600172330,8.065,0.0
1459600172340,8.065,0.0
1459600172350,8.065,3.6200000000000004e-07
1459600172360,8.065,3.6200000000000004e-07
1459600172370,8.065,3.6200000000000004e-07
1459600172380,8.065,0.0
1459600172390,8.065,7.240000000000001e-07
1459600172400,8.065,0.0
1459600172410,8.065,0.0
1459600172420,8.065,3.6200000000000004e-07
1459600172430,8.065,3.6200000000000004e-07
1459600172440,8.065,0.0
1459600172450,8.065,3.6200000000000004e-07
1459600172460,8.065,0.0
1459600172470,8.065,0.0
1459600172480,8.065,0.0
1459600172490,8.065,3.6200000000000004e-07
1459600172500,8.065,0.0
1459600172510,8.065,0.0
1459600172520,8.065,3.6200000000000004e-07
1459600172530,8.065,0.0
1459600172540,8.065,0.0
1459600172550,8.065,3.6200000000000004e-07
1459600172560,8.065,3.6200000000000004e-07
1459600172570,8.065,0.0
1459600172580,8.065,0.0
1459600172590,8.065,3.6200000000000004e-07
1459600172600,8.065,0.0
1459600172610,8.065,0.0
1459600172620,8.065,0.0
1459600172630,8.065,3.6200000000000004e-07
1459600172640,8.065,0.0
1459600172650,8.065,3.6200000000000004e-07
1459600172660,8.065,0.0
1459600172670,8.065,3.6200000000000004e-07
1459600172680,8.065,3.6200000000000004e-07
1459600172690,8.065,3.6200000000000004e-07
1459600172700,8.065,3.6200000000000004e-07
1459600172710,8.065,3.6200000000000004e-07
1459600172720,8.065,3.6200000000000004e-07
1459600172730,8.065,3.6200000000000004e-07
1459600172740,8.065,0.0
1459600172750,8.065,3.6200000000000004e-07
1459600172760,8.065,0.0
1459600172770,8.065,3.6200000000000004e-07
1459600172780,8.065,0.0
1459600172790,8.065,3.6200000000000004e-07
1459600172800,8.065,3.6200000000000004e-07
1459600172810,8.065,0.0
1459600172820,8.065,0.0
1459600172830,8.065,0.0
1459600172840,8.065,0.0
1459600172850,8.065,0.0
1459600172860,8.065,3.6200000000000004e-07
1459600172870,8.065,3.6200000000000004e-07
1459600172880,8.065,3.6200000000000004e-07
1459600172890,8.065,7.240000000000001e-07
1459600172900,8.065,0.0
1459600172910,8.065,3.6200000000000004e-07
1459600172920,8.065,0.0
1459600172930,8.065,3.6200000000000004e-07
1459600172940,8.065,0.0
1459600172950,8.065,0.0
1459600172960,8.065,3.6200000000000004e-07
1459600172970,8.065,0.0
1459600172980,8.065,0.0
1459600172990,8.065,7.240000000000001e-07
1459600173000,8.065,0.0
1459600173010,8.065,7.240000000000001e-07
1459600173020,8.065,0.0
1459600173030,8.065,0.0
1459600173040,8.065,0.0
1459600173050,8.065,0.0
1459600173060,8.065,3.6200000000000004e-07
1459600173070,8.065,0.0
1459600173080,8.065,0.0
1459600173090,8.065,3.6200000000000004e-07
1459600173100,8.065,3.6200000000000004e-07
1459600173110,8.065,7.240000000000001e-07
1459600173120,8.065,0.0
1459600173130,8.065,0.0
1459600173140,8.065,0.0
1459600173150,8.065,3.6200000000000004e-07
1459600173160,8.065,0.0
1459600173170,8.065,3.6200000000000004e-07
1459600173180,8.065,0.0
1459600173190,8.065,3.6200000000000004e-07
1459600173200,8.065,3.6200000000000004e-07
1459600173210,8.065,7.240000000000001e-07
1459600173220,8.065,0.0
1459600173230,8.065,3.6200000000000004e-07
1459600173240,8.065,3.6200000000000004e-07
1459600173250,8.065,0.0
1459600173260,8.065,0.0
1459600173270,8.065,3.6200000000000004e-07
1459600173280,8.065,1.0859999999999999e-06
1459600173290,8.065,0.0
1459600173300,8.065,0.0
1459600173310,8.065,0.0
1459600173320,8.065,7.240000000000001e-07
1459600173330,8.065,0.0
1459600173340,8.065,3.6200000000000004e-07
1459600173350,8.065,3.6200000000000004e-07
1459600173360,8.065,3.6200000000000004e-07
1459600173370,8.065,0.0
1459600173380,8.065,0.0
1459600173390,8.065,3.6200000000000004e-07
1459600173400,8.065,0.0
1459600173410,8.065,3.6200000000000004e-07
1459600173420,8.065,0.0
1459600173430,8.065,7.240000000000001e-07
1459600173440,8.065,0.0
1459600173450,8.065,0.0
1459600173460,8.065,3.6200000000000004e-07
1459600173470,8.065,0.0
1459600173480,8.065,0.0
1459600173490,8.065,7.240000000000001e-07
1459600173500,8.065,3.6200000000000004e-07
1459600173510,8.065,0.0
1459600173520,8.065,0.0
1459600173530,8.065,3.6200000000000004e-07
1459600173540,8.065,0.0
1459600173550,8.065,3.6200000000000004e-07
1459600173560,8.065,0.0
1459600173570,8.065,3.6200000000000004e-07
1459600173580,8.065,0.0
1459600173590,8.065,3.6200000000000004e-07
1459600173600,8.065,3.6200000000000004e-07
1459600173610,8.065,0.0
1459600173620,8.065,3.6200000000000004e-07
1459600173630,8.065,0.0
1459600173640,8.065,0.0
1459600173650,8.065,3.6200000000000004e-07
1459600173660,8.065,0.0
1459600173670,8.065,3.6200000000000004e-07
1459600173680,8.065,0.0
1459600173690,8.065,3.6200000000000004e-07
1459600173700,8.065,3.6200000000000004e-07
1459600173710,8.065,0.0
1459600173720,8.065,0.0
1459600173730,8.065,0.0
1459600173740,8.065,0.0
1459600173750,8.065,3.6200000000000004e-07
1459600173760,8.065,0.0
1459600173770,8.065,0.0
1459600173780,8.065,0.0
1459600173790,8.065,7.240000000000001e-07
1459600173800,8.065,0.0
1459600173810,8.065,0.0
1459600173820,8.065,0.0
1459600173830,8.065,3.6200000000000004e-07
1459600173840,8.065,0.0
1459600173850,8.065,3.6200000000000004e-07
1459600173860,8.065,0.0
1459600173870,8.065,7.240000000000001e-07
1459600173880,8.065,0.0
1459600173890,8.065,3.6200000000000004e-07
1459600173900,8.065,3.6200000000000004e-07
1459600173910,8.065,0.0
1459600173920,8.065,3.6200000000000004e-07
1459600173930,8.065,3.6200000000000004e-07
1459600173940,8.065,0.0
1459600173950,8.065,0.0
1459600173960,8.065,0.0
1459600173970,8.065,0.0
1459600173980,8.065,0.0
1459600173990,8.065,0.0
1459600174000,8.065,0.0
1459600174010,8.065,3.6200000000000004e-07
1459600174020,8.065,0.0
1459600174030,8.065,3.6200000000000004e-07
1459600174040,8.065,0.0
1459600174050,8.065,7.240000000000001e-07
1459600174060,8.065,0.0
1459600174070,8.065,3.6200000000000004e-07
1459600174080,8.065,0.0
1459600174090,8.065,0.0
1459600174100,8.065,0.0
1459600174110,8.065,0.0
1459600174120,8.065,3.6200000000000004e-07
1459600174130,8.065,3.6200000000000004e-07
1459600174140,8.065,0.0
1459600174150,8.065,0.0
1459600174160,8.065,0.0
1459600174170,8.065,3.6200000000000004e-07
1459600174180,8.065,0.0
1459600174190,8.065,0.0
1459600174200,8.065,0.0
1459600174210,8.065,3.6200000000000004e-07
1459600174220,8.065,3.6200000000000004e-07
1459600174230,8.065,0.0
1459600174240,8.065,7.240000000000001e-07
1459600174250,8.065,0.0
1459600174260,8.065,0.0
1459600174270,8.065,3.6200000000000004e-07
1459600174280,8.065,0.0
1459600174290,8.065,3.6200000000000004e-07
1459600174300,8.065,0.0
1459600174310,8.065,3.6200000000000004e-07
1459600174320,8.065,3.6200000000000004e-07
1459600174330,8.065,3.6200000000000004e-07
1459600174340,8.065,3.6200000000000004e-07
1459600174350,8.065,0.0
1459600174360,8.065,0.0
1459600174370,8.065,7.240000000000001e-07
1459600174380,8.065,3.6200000000000004e-07
1459600174390,8.065,0.0
1459600174400,8.065,0.0
1459600174410,8.065,0.0
1459600174420,8.065,3.6200000000000004e-07
1459600174430,8.065,0.0
1459600174440,8.065,0.0
1459600174450,8.065,7.240000000000001e-07
1459600174460,8.065,0.0
1459600174470,8.065,0.0
1459600174480,8.065,0.0
1459600174490,8.065,3.6200000000000004e-07
1459600174500,8.065,3.6200000000000004e-07
1459600174510,8.065,3.6200000000000004e-07
1459600174520,8.065,3.6200000000000004e-07
1459600174530,8.065,3.6200000000000004e-07
1459600174540,8.065,3.6200000000000004e-07
1459600174550,8.065,0.0
1459600174560,8.065,3.6200000000000004e-07
1459600174570,8.065,3.6200000000000004e-07
1459600174580,8.065,3.6200000000000004e-07
1459600174590,8.065,3.6200000000000004e-07
1459600174600,8.065,0.0
1459600174610,8.065,1.0859999999999999e-06
1459600174620,8.065,3.6200000000000004e-07
1459600174630,8.065,3.6200000000000004e-07
1459600174640,8.065,7.240000000000001e-07
1459600174650,8.065,0.0
1459600174660,8.065,0.0
1459600174670,8.065,0.0
1459600174680,8.065,0.0
1459600174690,8.065,0.0
1459600174700,8.065,0.0
1459600174710,8.065,0.0
1459600174720,8.065,0.0
1459600174730,8.065,0.0
1459600174740,8.065,3.6200000000000004e-07
1459600174750,8.065,0.0
1459600174760,8.065,0.0
1459600174770,8.065,7.240000000000001e-07
1459600174780,8.065,0.0
1459600174790,8.065,3.6200000000000004e-07
1459600174800,8.065,0.0
1459600174810,8.065,0.0
1459600174820,8.065,3.6200000000000004e-07
1459600174830,8.065,0.0
1459600174840,8.065,0.0
1459600174850,8.065,7.240000000000001e-07
1459600174860,8.065,0.0
1459600174870,8.065,7.240000000000001e-07
1459600174880,8.065,0.0
1459600174890,8.065,3.6200000000000004e-07
1459600174900,8.065,3.6200000000000004e-07
1459600174910,8.065,3.6200000000000004e-07
1459600174920,8.065,0.0
1459600174930,8.065,3.6200000000000004e-07
1459600174940,8.065,0.0
1459600174950,8.065,3.6200000000000004e-07
1459600174960,8.065,0.0
1459600174970,8.065,7.240000000000001e-07
1459600174980,8.065,0.0
1459600174990,8.065,0.0
1459600175000,8.065,7.240000000000001e-07
1459600175010,8.065,0.0
1459600175020,8.065,0.0
1459600175030,8.065,3.6200000000000004e-07
1459600175040,8.065,3.6200000000000004e-07
1459600175050,8.065,0.0
1459600175060,8.065,0.0
1459600175070,8.065,3.6200000000000004e-07
1459600175080,8.065,3.6200000000000004e-07
1459600175090,8.065,7.240000000000001e-07
1459600175100,8.065,0.0
1459600175110,8.065,3.6200000000000004e-07
1459600175120,8.065,0.0
1459600175130,8.065,7.240000000000001e-07
1459600175140,8.065,3.6200000000000004e-07
1459600175150,8.065,3.6200000000000004e-07
1459600175160,8.065,3.6200000000000004e-07
1459600175170,8.065,0.0
1459600175180,8.065,0.0
1459600175190,8.065,1.0859999999999999e-06
1459600175200,8.065,0.0
1459600175210,8.065,3.6200000000000004e-07
1459600175220,8.065,0.0
1459600175230,8.065,3.6200000000000004e-07
1459600175240,8.065,0.0
1459600175250,8.065,3.6200000000000004e-07
1459600175260,8.065,0.0
1459600175270,8.065,0.0
1459600175280,8.065,0.0
1459600175290,8.065,3.6200000000000004e-07
1459600175300,8.065,3.6200000000000004e-07
1459600175310,8.065,3.6200000000000004e-07
1459600175320,8.065,0.0
1459600175330,8.065,3.6200000000000004e-07
1459600175340,8.065,0.0
1459600175350,8.065,7.240000000000001e-07
1459600175360,8.065,0.0
1459600175370,8.065,3.6200000000000004e-07
1459600175380,8.065,0.0
1459600175390,8.065,0.0
1459600175400,8.065,0.0
1459600175410,8.065,0.0
1459600175420,8.065,0.0
1459600175430,8.065,3.6200000000000004e-07
1459600175440,8.065,0.0
1459600175450,8.065,0.0
1459600175460,8.065,3.6200000000000004e-07
1459600175470,8.065,3.6200000000000004e-07
1459600175480,8.065,3.6200000000000004e-07
1459600175490,8.065,3.6200000000000004e-07
1459600175500,8.065,0.0
1459600175510,8.065,3.6200000000000004e-07
1459600175520,8.065,0.0
1459600175530,8.065,3.6200000000000004e-07
1459600175540,8.065,3.6200000000000004e-07
1459600175550,8.065,3.6200000000000004e-07
1459600175560,8.065,0.0
1459600175570,8.065,0.0
1459600175580,8.065,3.6200000000000004e-07
1459600175590,8.065,0.0
1459600175600,8.065,0.0
1459600175610,8.065,0.0
1459600175620,8.065,0.0
1459600175630,8.065,0.0
1459600175640,8.065,3.6200000000000004e-07
1459600175650,8.065,3.6200000000000004e-07
1459600175660,8.065,3.6200000000000004e-07
1459600175670,8.065,3.6200000000000004e-07
1459600175680,8.065,3.6200000000000004e-07
1459600175690,8.065,3.6200000000000004e-07
1459600175700,8.065,0.0
1459600175710,8.065,3.6200000000000004e-07
1459600175720,8.065,0.0
1459600175730,8.065,7.240000000000001e-07
1459600175740,8.065,0.0
1459600175750,8.065,7.240000000000001e-07
1459600175760,8.065,3.6200000000000004e-07
1459600175770,8.065,0.0
1459600175780,8.065,0.0
1459600175790,8.065,0.0
1459600175800,8.065,3.6200000000000004e-07
1459600175810,8.065,7.240000000000001e-07
1459600175820,8.065,0.0
1459600175830,8.065,3.6200000000000004e-07
1459600175840,8.065,0.0
1459600175850,8.065,0.0
1459600175860,8.065,0.0
1459600175870,8.065,0.0
1459600175880,8.065,0.0
1459600175890,8.065,7.240000000000001e-07
1459600175900,8.065,0.0
1459600175910,8.065,3.6200000000000004e-07
1459600175920,8.065,0.0
1459600175930,8.065,3.6200000000000004e-07
1459600175940,8.065,3.6200000000000004e-07
1459600175950,8.065,0.0
1459600175960,8.065,3.6200000000000004e-07
1459600175970,8.065,3.6200000000000004e-07
1459600175980,8.065,0.0
1459600175990,8.065,7.240000000000001e-07
1459600176000,8.065,3.6200000000000004e-07
1459600176010,8.065,3.6200000000000004e-07
1459600176020,8.065,3.6200000000000004e-07
1459600176030,8.065,3.6200000000000004e-07
1459600176040,8.065,0.0
1459600176050,8.065,1.0859999999999999e-06
1459600176060,8.065,0.0
1459600176070,8.065,0.0
1459600176080,8.065,0.0
1459600176090,8.065,3.6200000000000004e-07
1459600176100,8.065,3.6200000000000004e-07
1459600176110,8.065,3.6200000000000004e-07
1459600176120,8.065,7.240000000000001e-07
1459600176130,8.065,3.6200000000000004e-07
1459600176140,8.065,3.6200000000000004e-07
1459600176150,8.065,0.0
1459600176160,8.065,3.6200000000000004e-07
1459600176170,8.065,0.0
1459600176180,8.065,3.6200000000000004e-07
1459600176190,8.065,0.0
1459600176200,8.065,3.6200000000000004e-07
1459600176210,8.065,3.6200000000000004e-07
1459600176220,8.065,3.6200000000000004e-07
1459600176230,8.065,3.6200000000000004e-07
1459600176240,8.065,3.6200000000000004e-07
1459600176250,8.065,3.6200000000000004e-07
1459600176260,8.065,0.0
1459600176270,8.065,0.0
