Timestamp,position,BLMTI.05L3.B2E10_TCSG.B5L3.B2
1459602320020,8.315,3.6200000000000004e-07
1459602320030,8.315,7.240000000000001e-07
1459602320040,8.315,7.240000000000001e-07
1459602320050,8.315,0.0
1459602320060,8.315,3.6200000000000004e-07
1459602320070,8.315,3.6200000000000004e-07
1459602320080,8.315,7.240000000000001e-07
1459602320090,8.315,7.240000000000001e-07
1459602320100,8.315,0.0
1459602320110,8.315,0.0
1459602320120,8.315,3.6200000000000004e-07
1459602320130,8.315,0.0
1459602320140,8.315,3.6200000000000004e-07
1459602320150,8.315,0.0
1459602320160,8.315,7.240000000000001e-07
1459602320170,8.315,0.0
1459602320180,8.315,0.0
1459602320190,8.315,3.6200000000000004e-07
1459602320200,8.315,0.0
1459602320210,8.315,3.6200000000000004e-07
1459602320220,8.315,3.6200000000000004e-07
1459602320230,8.315,3.6200000000000004e-07
1459602320240,8.315,7.240000000000001e-07
1459602320250,8.315,0.0
1459602320260,8.315,7.240000000000001e-07
1459602320270,8.315,0.0
1459602320280,8.315,3.6200000000000004e-07
1459602320290,8.315,3.6200000000000004e-07
1459602320300,8.315,0.0
1459602320310,8.315,0.0
1459602320320,8.315,3.6200000000000004e-07
1459602320330,8.315,3.6200000000000004e-07
1459602320340,8.315,3.6200000000000004e-07
1459602320350,8.315,0.0
1459602320360,8.315,3.6200000000000004e-07
1459602320370,8.315,3.6200000000000004e-07
1459602320380,8.315,0.0
1459602320390,8.315,1.4480000000000002e-06
1459602320400,8.315,3.6200000000000004e-07
1459602320410,8.315,3.6200000000000004e-07
1459602320420,8.315,0.0
1459602320430,8.315,0.0
1459602320440,8.315,7.240000000000001e-07
1459602320450,8.315,0.0
1459602320460,8.315,7.240000000000001e-07
1459602320470,8.315,0.0
1459602320480,8.315,3.6200000000000004e-07
1459602320490,8.315,0.0
1459602320500,8.315,7.240000000000001e-07
1459602320510,8.315,0.0
1459602320520,8.315,3.6200000000000004e-07
1459602320530,8.315,0.0
1459602320540,8.315,3.6200000000000004e-07
1459602320550,8.315,0.0
1459602320560,8.315,3.6200000000000004e-07
1459602320570,8.315,3.6200000000000004e-07
1459602320580,8.315,3.6200000000000004e-07
1459602320590,8.315,0.0
1459602320600,8.315,7.240000000000001e-07
1459602320610,8.315,3.6200000000000004e-07
1459602320620,8.315,0.0
1459602320630,8.315,0.0
1459602320640,8.315,3.6200000000000004e-07
1459602320650,8.315,3.6200000000000004e-07
1459602320660,8.315,3.6200000000000004e-07
1459602320670,8.315,0.0
1459602320680,8.315,3.6200000000000004e-07
1459602320690,8.315,3.6200000000000004e-07
1459602320700,8.315,3.6200000000000004e-07
1459602320710,8.315,0.0
1459602320720,8.315,7.240000000000001e-07
1459602320730,8.315,0.0
1459602320740,8.315,3.6200000000000004e-07
1459602320750,8.315,0.0
1459602320760,8.315,3.6200000000000004e-07
1459602320770,8.315,3.6200000000000004e-07
1459602320780,8.315,3.6200000000000004e-07
1459602320790,8.315,3.6200000000000004e-07
1459602320800,8.315,3.6200000000000004e-07
1459602320810,8.315,0.0
1459602320820,8.315,7.240000000000001e-07
1459602320830,8.315,0.0
1459602320840,8.315,3.6200000000000004e-07
1459602320850,8.315,3.6200000000000004e-07
1459602320860,8.315,0.0
1459602320870,8.315,0.0
1459602320880,8.315,7.240000000000001e-07
1459602320890,8.315,0.0
1459602320900,8.315,0.0
1459602320910,8.315,3.6200000000000004e-07
1459602320920,8.315,7.240000000000001e-07
1459602320930,8.315,0.0
1459602320940,8.315,3.6200000000000004e-07
1459602320950,8.315,3.6200000000000004e-07
1459602320960,8.315,0.0
1459602320970,8.315,3.6200000000000004e-07
1459602320980,8.315,0.0
1459602320990,8.315,3.6200000000000004e-07
1459602321000,8.315,0.0
1459602321010,8.315,3.6200000000000004e-07
1459602321020,8.315,3.6200000000000004e-07
1459602321030,8.315,7.240000000000001e-07
1459602321040,8.315,3.6200000000000004e-07
1459602321050,8.315,0.0
1459602321060,8.315,0.0
1459602321070,8.315,3.6200000000000004e-07
1459602321080,8.315,3.6200000000000004e-07
1459602321090,8.315,0.0
1459602321100,8.315,1.0859999999999999e-06
1459602321110,8.315,3.6200000000000004e-07
1459602321120,8.315,7.240000000000001e-07
1459602321130,8.315,0.0
1459602321140,8.315,3.6200000000000004e-07
1459602321150,8.315,0.0
1459602321160,8.315,1.0859999999999999e-06
1459602321170,8.315,3.6200000000000004e-07
1459602321180,8.315,3.6200000000000004e-07
1459602321190,8.315,3.6200000000000004e-07
1459602321200,8.315,0.0
1459602321210,8.315,3.6200000000000004e-07
1459602321220,8.315,3.6200000000000004e-07
1459602321230,8.315,0.0
1459602321240,8.315,0.0
1459602321250,8.315,0.0
1459602321260,8.315,3.6200000000000004e-07
1459602321270,8.315,3.6200000000000004e-07
1459602321280,8.315,3.6200000000000004e-07
1459602321290,8.315,3.6200000000000004e-07
1459602321300,8.315,0.0
1459602321310,8.315,7.240000000000001e-07
1459602321320,8.315,0.0
1459602321330,8.315,0.0
1459602321340,8.315,3.6200000000000004e-07
1459602321350,8.315,0.0
1459602321360,8.315,1.0859999999999999e-06
1459602321370,8.315,0.0
1459602321380,8.315,7.240000000000001e-07
1459602321390,8.315,0.0
1459602321400,8.315,7.240000000000001e-07
1459602321410,8.315,0.0
1459602321420,8.315,7.240000000000001e-07
1459602321430,8.315,3.6200000000000004e-07
1459602321440,8.315,7.240000000000001e-07
1459602321450,8.315,3.6200000000000004e-07
1459602321460,8.315,3.6200000000000004e-07
1459602321470,8.315,3.6200000000000004e-07
1459602321480,8.315,0.0
1459602321490,8.315,1.0859999999999999e-06
1459602321500,8.315,3.6200000000000004e-07
1459602321510,8.315,3.6200000000000004e-07
1459602321520,8.315,3.6200000000000004e-07
1459602321530,8.315,3.6200000000000004e-07
1459602321540,8.315,0.0
1459602321550,8.315,0.0
1459602321560,8.315,1.0859999999999999e-06
1459602321570,8.315,0.0
1459602321580,8.315,3.6200000000000004e-07
1459602321590,8.315,3.6200000000000004e-07
1459602321600,8.315,3.6200000000000004e-07
1459602321610,8.315,0.0
1459602321620,8.315,7.240000000000001e-07
1459602321630,8.315,7.240000000000001e-07
1459602321640,8.315,3.6200000000000004e-07
1459602321650,8.315,0.0
1459602321660,8.315,3.6200000000000004e-07
1459602321670,8.315,0.0
1459602321680,8.315,3.6200000000000004e-07
1459602321690,8.315,3.6200000000000004e-07
1459602321700,8.315,0.0
1459602321710,8.315,0.0
1459602321720,8.315,3.6200000000000004e-07
1459602321730,8.315,3.6200000000000004e-07
1459602321740,8.315,7.240000000000001e-07
1459602321750,8.315,0.0
1459602321760,8.315,7.240000000000001e-07
1459602321770,8.315,7.240000000000001e-07
1459602321780,8.315,0.0
1459602321790,8.315,3.6200000000000004e-07
1459602321800,8.315,7.240000000000001e-07
1459602321810,8.315,3.6200000000000004e-07
1459602321820,8.315,7.240000000000001e-07
1459602321830,8.315,0.0
1459602321840,8.315,3.6200000000000004e-07
1459602321850,8.315,7.240000000000001e-07
1459602321860,8.315,0.0
1459602321870,8.315,0.0
1459602321880,8.315,3.6200000000000004e-07
1459602321890,8.315,0.0
1459602321900,8.315,3.6200000000000004e-07
1459602321910,8.315,7.240000000000001e-07
1459602321920,8.315,0.0
1459602321930,8.315,3.6200000000000004e-07
1459602321940,8.315,7.240000000000001e-07
1459602321950,8.315,3.6200000000000004e-07
1459602321960,8.315,7.240000000000001e-07
1459602321970,8.315,3.6200000000000004e-07
1459602321980,8.315,0.0
1459602321990,8.315,3.6200000000000004e-07
1459602322000,8.315,7.240000000000001e-07
1459602322010,8.315,0.0
1459602322020,8.315,3.6200000000000004e-07
1459602322030,8.315,0.0
1459602322040,8.315,3.6200000000000004e-07
1459602322050,8.315,0.0
1459602322060,8.315,0.0
1459602322070,8.315,3.6200000000000004e-07
1459602322080,8.315,0.0
1459602322090,8.315,7.240000000000001e-07
1459602322100,8.315,0.0
1459602322110,8.315,3.6200000000000004e-07
1459602322120,8.315,3.6200000000000004e-07
1459602322130,8.315,0.0
1459602322140,8.315,0.0
1459602322150,8.315,0.0
1459602322160,8.315,3.6200000000000004e-07
1459602322170,8.315,0.0
1459602322180,8.315,7.240000000000001e-07
1459602322190,8.315,3.6200000000000004e-07
