Timestamp,position,BLMTI.04R1.B2I10_TCTPH.4R1.B2
1459601352050,7.65,0.0
1459601352060,7.65,0.0
1459601352070,7.65,3.6200000000000004e-07
1459601352080,7.65,0.0
1459601352090,7.65,0.0
1459601352100,7.65,7.240000000000001e-07
1459601352110,7.65,7.240000000000001e-07
1459601352120,7.65,0.0
1459601352130,7.65,0.0
1459601352140,7.65,0.0
1459601352150,7.65,0.0
1459601352160,7.65,0.0
1459601352170,7.65,0.0
1459601352180,7.65,0.0
1459601352190,7.65,0.0
1459601352200,7.65,0.0
1459601352210,7.65,0.0
1459601352220,7.65,7.240000000000001e-07
1459601352230,7.65,1.0859999999999999e-06
1459601352240,7.65,0.0
1459601352250,7.65,0.0
1459601352260,7.65,0.0
1459601352270,7.65,0.0
1459601352280,7.65,0.0
1459601352290,7.65,3.6200000000000004e-07
1459601352300,7.65,0.0
1459601352310,7.65,0.0
1459601352320,7.65,0.0
1459601352330,7.65,0.0
1459601352340,7.65,0.0
1459601352350,7.65,3.6200000000000004e-07
1459601352360,7.65,2.1719999999999997e-06
1459601352370,7.65,0.0
1459601352380,7.65,7.240000000000001e-07
1459601352390,7.65,0.0
1459601352400,7.65,0.0
1459601352410,7.65,0.0
1459601352420,7.65,0.0
1459601352430,7.65,0.0
1459601352440,7.65,0.0
1459601352450,7.65,0.0
1459601352460,7.65,0.0
1459601352470,7.65,0.0
1459601352480,7.65,0.0
1459601352490,7.65,0.0
1459601352500,7.65,0.0
1459601352510,7.65,0.0
1459601352520,7.65,0.0
1459601352530,7.65,5.43e-06
1459601352540,7.65,1.81e-06
1459601352550,7.65,7.240000000000001e-07
1459601352560,7.65,0.0
1459601352570,7.65,0.0
1459601352580,7.65,0.0
1459601352590,7.65,0.0
1459601352600,7.65,0.0
1459601352610,7.65,0.0
1459601352620,7.65,0.0
1459601352630,7.65,7.240000000000001e-07
1459601352640,7.65,7.240000000000001e-07
1459601352650,7.65,7.240000000000001e-07
1459601352660,7.65,0.0
1459601352670,7.65,0.0
1459601352680,7.65,0.0
1459601352690,7.65,0.0
1459601352700,7.65,0.0
1459601352710,7.65,0.0
1459601352720,7.65,0.0
1459601352730,7.65,7.240000000000001e-07
1459601352740,7.65,0.0
1459601352750,7.65,0.0
1459601352760,7.65,0.0
1459601352770,7.65,0.0
1459601352780,7.65,0.0
1459601352790,7.65,0.0
1459601352800,7.65,0.0
1459601352810,7.65,0.0
1459601352820,7.65,0.0
1459601352830,7.65,0.0
