Timestamp,position,BLMTI.05R3.B1I10_TCLA.A5R3.B1
1459605219070,8.4,3.6200000000000004e-07
1459605219080,8.4,3.6200000000000004e-07
1459605219090,8.4,3.6200000000000004e-07
1459605219100,8.4,7.240000000000001e-07
1459605219110,8.4,3.6200000000000004e-07
1459605219120,8.4,3.6200000000000004e-07
1459605219130,8.4,0.0
1459605219140,8.4,1.4480000000000002e-06
1459605219150,8.4,0.0
1459605219160,8.4,0.0
1459605219170,8.4,0.0
1459605219180,8.4,1.0859999999999999e-06
1459605219190,8.4,0.0
1459605219200,8.4,0.0
1459605219210,8.4,3.6200000000000004e-07
1459605219220,8.4,0.0
1459605219230,8.4,7.240000000000001e-07
1459605219240,8.4,3.6200000000000004e-07
1459605219250,8.4,3.6200000000000004e-07
1459605219260,8.4,7.240000000000001e-07
1459605219270,8.4,3.6200000000000004e-07
1459605219280,8.4,7.240000000000001e-07
1459605219290,8.4,7.240000000000001e-07
1459605219300,8.4,7.240000000000001e-07
1459605219310,8.4,0.0
1459605219320,8.4,3.6200000000000004e-07
1459605219330,8.4,3.6200000000000004e-07
1459605219340,8.4,1.0859999999999999e-06
1459605219350,8.4,0.0
1459605219360,8.4,3.6200000000000004e-07
1459605219370,8.4,0.0
1459605219380,8.4,1.4480000000000002e-06
1459605219390,8.4,0.0
1459605219400,8.4,3.6200000000000004e-07
1459605219410,8.4,1.0859999999999999e-06
1459605219420,8.4,0.0
1459605219430,8.4,3.6200000000000004e-07
1459605219440,8.4,3.6200000000000004e-07
1459605219450,8.4,3.6200000000000004e-07
1459605219460,8.4,3.6200000000000004e-07
1459605219470,8.4,7.240000000000001e-07
1459605219480,8.4,0.0
1459605219490,8.4,7.240000000000001e-07
1459605219500,8.4,1.0859999999999999e-06
1459605219510,8.4,3.6200000000000004e-07
1459605219520,8.4,0.0
1459605219530,8.4,0.0
1459605219540,8.4,1.0859999999999999e-06
1459605219550,8.4,0.0
1459605219560,8.4,3.6200000000000004e-07
1459605219570,8.4,3.6200000000000004e-07
1459605219580,8.4,3.6200000000000004e-07
1459605219590,8.4,0.0
1459605219600,8.4,1.4480000000000002e-06
1459605219610,8.4,0.0
1459605219620,8.4,0.0
1459605219630,8.4,0.0
1459605219640,8.4,1.4480000000000002e-06
1459605219650,8.4,0.0
1459605219660,8.4,7.240000000000001e-07
1459605219670,8.4,7.240000000000001e-07
1459605219680,8.4,0.0
1459605219690,8.4,1.0859999999999999e-06
1459605219700,8.4,0.0
1459605219710,8.4,0.0
1459605219720,8.4,7.240000000000001e-07
1459605219730,8.4,7.240000000000001e-07
1459605219740,8.4,7.240000000000001e-07
1459605219750,8.4,3.6200000000000004e-07
1459605219760,8.4,0.0
1459605219770,8.4,0.0
1459605219780,8.4,7.240000000000001e-07
1459605219790,8.4,3.6200000000000004e-07
1459605219800,8.4,7.240000000000001e-07
1459605219810,8.4,3.6200000000000004e-07
1459605219820,8.4,3.6200000000000004e-07
1459605219830,8.4,3.6200000000000004e-07
1459605219840,8.4,3.6200000000000004e-07
1459605219850,8.4,0.0
1459605219860,8.4,7.240000000000001e-07
1459605219870,8.4,0.0
1459605219880,8.4,3.6200000000000004e-07
1459605219890,8.4,3.6200000000000004e-07
1459605219900,8.4,0.0
1459605219910,8.4,3.6200000000000004e-07
1459605219920,8.4,1.0859999999999999e-06
1459605219930,8.4,0.0
1459605219940,8.4,3.6200000000000004e-07
1459605219950,8.4,7.240000000000001e-07
1459605219960,8.4,0.0
1459605219970,8.4,3.6200000000000004e-07
1459605219980,8.4,0.0
1459605219990,8.4,3.6200000000000004e-07
1459605220000,8.4,7.240000000000001e-07
1459605220010,8.4,0.0
1459605220020,8.4,0.0
1459605220030,8.4,0.0
1459605220040,8.4,1.0859999999999999e-06
1459605220050,8.4,7.240000000000001e-07
1459605220060,8.4,7.240000000000001e-07
1459605220070,8.4,3.6200000000000004e-07
1459605220080,8.4,3.6200000000000004e-07
1459605220090,8.4,7.240000000000001e-07
1459605220100,8.4,0.0
1459605220110,8.4,0.0
1459605220120,8.4,3.6200000000000004e-07
1459605220130,8.4,0.0
1459605220140,8.4,1.0859999999999999e-06
1459605220150,8.4,0.0
1459605220160,8.4,3.6200000000000004e-07
1459605220170,8.4,7.240000000000001e-07
1459605220180,8.4,3.6200000000000004e-07
1459605220190,8.4,0.0
1459605220200,8.4,7.240000000000001e-07
1459605220210,8.4,3.6200000000000004e-07
1459605220220,8.4,7.240000000000001e-07
1459605220230,8.4,0.0
1459605220240,8.4,0.0
1459605220250,8.4,1.0859999999999999e-06
1459605220260,8.4,0.0
1459605220270,8.4,0.0
1459605220280,8.4,0.0
1459605220290,8.4,3.6200000000000004e-07
1459605220300,8.4,3.6200000000000004e-07
1459605220310,8.4,0.0
1459605220320,8.4,1.4480000000000002e-06
1459605220330,8.4,0.0
1459605220340,8.4,3.6200000000000004e-07
1459605220350,8.4,3.6200000000000004e-07
1459605220360,8.4,7.240000000000001e-07
1459605220370,8.4,3.6200000000000004e-07
1459605220380,8.4,3.6200000000000004e-07
1459605220390,8.4,3.6200000000000004e-07
1459605220400,8.4,3.6200000000000004e-07
1459605220410,8.4,1.0859999999999999e-06
1459605220420,8.4,0.0
1459605220430,8.4,3.6200000000000004e-07
1459605220440,8.4,3.6200000000000004e-07
1459605220450,8.4,0.0
1459605220460,8.4,7.240000000000001e-07
1459605220470,8.4,7.240000000000001e-07
1459605220480,8.4,0.0
1459605220490,8.4,7.240000000000001e-07
1459605220500,8.4,0.0
1459605220510,8.4,3.6200000000000004e-07
1459605220520,8.4,3.6200000000000004e-07
1459605220530,8.4,0.0
1459605220540,8.4,3.6200000000000004e-07
1459605220550,8.4,3.6200000000000004e-07
1459605220560,8.4,1.0859999999999999e-06
1459605220570,8.4,0.0
1459605220580,8.4,0.0
1459605220590,8.4,7.240000000000001e-07
1459605220600,8.4,7.240000000000001e-07
1459605220610,8.4,0.0
1459605220620,8.4,0.0
1459605220630,8.4,3.6200000000000004e-07
1459605220640,8.4,7.240000000000001e-07
1459605220650,8.4,0.0
1459605220660,8.4,3.6200000000000004e-07
1459605220670,8.4,0.0
1459605220680,8.4,7.240000000000001e-07
1459605220690,8.4,7.240000000000001e-07
1459605220700,8.4,0.0
1459605220710,8.4,0.0
1459605220720,8.4,3.6200000000000004e-07
1459605220730,8.4,0.0
1459605220740,8.4,3.6200000000000004e-07
1459605220750,8.4,0.0
1459605220760,8.4,7.240000000000001e-07
1459605220770,8.4,3.6200000000000004e-07
1459605220780,8.4,3.6200000000000004e-07
1459605220790,8.4,0.0
1459605220800,8.4,3.6200000000000004e-07
1459605220810,8.4,0.0
1459605220820,8.4,3.6200000000000004e-07
1459605220830,8.4,0.0
1459605220840,8.4,1.0859999999999999e-06
1459605220850,8.4,7.240000000000001e-07
1459605220860,8.4,3.6200000000000004e-07
1459605220870,8.4,0.0
1459605220880,8.4,7.240000000000001e-07
1459605220890,8.4,7.240000000000001e-07
1459605220900,8.4,3.6200000000000004e-07
1459605220910,8.4,3.6200000000000004e-07
1459605220920,8.4,7.240000000000001e-07
1459605220930,8.4,0.0
1459605220940,8.4,3.6200000000000004e-07
1459605220950,8.4,0.0
1459605220960,8.4,7.240000000000001e-07
1459605220970,8.4,7.240000000000001e-07
1459605220980,8.4,3.6200000000000004e-07
1459605220990,8.4,0.0
1459605221000,8.4,3.6200000000000004e-07
1459605221010,8.4,1.0859999999999999e-06
1459605221020,8.4,0.0
1459605221030,8.4,3.6200000000000004e-07
1459605221040,8.4,3.6200000000000004e-07
1459605221050,8.4,0.0
1459605221060,8.4,1.0859999999999999e-06
1459605221070,8.4,0.0
1459605221080,8.4,0.0
1459605221090,8.4,3.6200000000000004e-07
1459605221100,8.4,3.6200000000000004e-07
1459605221110,8.4,3.6200000000000004e-07
1459605221120,8.4,0.0
1459605221130,8.4,7.240000000000001e-07
1459605221140,8.4,0.0
1459605221150,8.4,3.6200000000000004e-07
1459605221160,8.4,3.6200000000000004e-07
1459605221170,8.4,0.0
1459605221180,8.4,7.240000000000001e-07
1459605221190,8.4,3.6200000000000004e-07
1459605221200,8.4,0.0
1459605221210,8.4,3.6200000000000004e-07
1459605221220,8.4,7.240000000000001e-07
1459605221230,8.4,3.6200000000000004e-07
1459605221240,8.4,3.6200000000000004e-07
1459605221250,8.4,3.6200000000000004e-07
1459605221260,8.4,7.240000000000001e-07
1459605221270,8.4,3.6200000000000004e-07
1459605221280,8.4,1.0859999999999999e-06
1459605221290,8.4,3.6200000000000004e-07
1459605221300,8.4,0.0
1459605221310,8.4,0.0
1459605221320,8.4,7.240000000000001e-07
1459605221330,8.4,0.0
1459605221340,8.4,3.6200000000000004e-07
1459605221350,8.4,3.6200000000000004e-07
1459605221360,8.4,3.6200000000000004e-07
1459605221370,8.4,7.240000000000001e-07
1459605221380,8.4,3.6200000000000004e-07
1459605221390,8.4,7.240000000000001e-07
1459605221400,8.4,0.0
1459605221410,8.4,3.6200000000000004e-07
1459605221420,8.4,3.6200000000000004e-07
1459605221430,8.4,0.0
1459605221440,8.4,3.6200000000000004e-07
1459605221450,8.4,7.240000000000001e-07
1459605221460,8.4,3.6200000000000004e-07
1459605221470,8.4,3.6200000000000004e-07
1459605221480,8.4,7.240000000000001e-07
1459605221490,8.4,3.6200000000000004e-07
1459605221500,8.4,3.6200000000000004e-07
1459605221510,8.4,0.0
1459605221520,8.4,3.6200000000000004e-07
1459605221530,8.4,3.6200000000000004e-07
1459605221540,8.4,7.240000000000001e-07
1459605221550,8.4,3.6200000000000004e-07
1459605221560,8.4,3.6200000000000004e-07
1459605221570,8.4,0.0
1459605221580,8.4,1.4480000000000002e-06
1459605221590,8.4,0.0
1459605221600,8.4,3.6200000000000004e-07
1459605221610,8.4,0.0
1459605221620,8.4,7.240000000000001e-07
1459605221630,8.4,0.0
1459605221640,8.4,7.240000000000001e-07
1459605221650,8.4,0.0
1459605221660,8.4,7.240000000000001e-07
1459605221670,8.4,0.0
1459605221680,8.4,3.6200000000000004e-07
1459605221690,8.4,3.6200000000000004e-07
1459605221700,8.4,3.6200000000000004e-07
1459605221710,8.4,3.6200000000000004e-07
1459605221720,8.4,7.240000000000001e-07
1459605221730,8.4,0.0
1459605221740,8.4,0.0
1459605221750,8.4,3.6200000000000004e-07
1459605221760,8.4,7.240000000000001e-07
1459605221770,8.4,0.0
1459605221780,8.4,3.6200000000000004e-07
1459605221790,8.4,7.240000000000001e-07
1459605221800,8.4,3.6200000000000004e-07
1459605221810,8.4,0.0
1459605221820,8.4,1.0859999999999999e-06
1459605221830,8.4,0.0
1459605221840,8.4,3.6200000000000004e-07
1459605221850,8.4,3.6200000000000004e-07
1459605221860,8.4,1.0859999999999999e-06
1459605221870,8.4,0.0
1459605221880,8.4,0.0
1459605221890,8.4,0.0
1459605221900,8.4,7.240000000000001e-07
1459605221910,8.4,3.6200000000000004e-07
1459605221920,8.4,7.240000000000001e-07
1459605221930,8.4,3.6200000000000004e-07
1459605221940,8.4,7.240000000000001e-07
1459605221950,8.4,0.0
1459605221960,8.4,7.240000000000001e-07
1459605221970,8.4,0.0
1459605221980,8.4,3.6200000000000004e-07
1459605221990,8.4,3.6200000000000004e-07
1459605222000,8.4,0.0
1459605222010,8.4,3.6200000000000004e-07
1459605222020,8.4,3.6200000000000004e-07
1459605222030,8.4,1.0859999999999999e-06
1459605222040,8.4,0.0
1459605222050,8.4,3.6200000000000004e-07
1459605222060,8.4,7.240000000000001e-07
1459605222070,8.4,0.0
1459605222080,8.4,3.6200000000000004e-07
1459605222090,8.4,7.240000000000001e-07
1459605222100,8.4,0.0
1459605222110,8.4,0.0
1459605222120,8.4,7.240000000000001e-07
1459605222130,8.4,3.6200000000000004e-07
1459605222140,8.4,3.6200000000000004e-07
1459605222150,8.4,0.0
1459605222160,8.4,1.0859999999999999e-06
1459605222170,8.4,3.6200000000000004e-07
1459605222180,8.4,3.6200000000000004e-07
1459605222190,8.4,0.0
1459605222200,8.4,3.6200000000000004e-07
1459605222210,8.4,3.6200000000000004e-07
1459605222220,8.4,3.6200000000000004e-07
1459605222230,8.4,3.6200000000000004e-07
1459605222240,8.4,3.6200000000000004e-07
1459605222250,8.4,7.240000000000001e-07
1459605222260,8.4,3.6200000000000004e-07
1459605222270,8.4,3.6200000000000004e-07
1459605222280,8.4,7.240000000000001e-07
1459605222290,8.4,0.0
1459605222300,8.4,3.6200000000000004e-07
1459605222310,8.4,3.6200000000000004e-07
1459605222320,8.4,0.0
1459605222330,8.4,3.6200000000000004e-07
1459605222340,8.4,7.240000000000001e-07
1459605222350,8.4,3.6200000000000004e-07
1459605222360,8.4,7.240000000000001e-07
1459605222370,8.4,0.0
1459605222380,8.4,3.6200000000000004e-07
1459605222390,8.4,3.6200000000000004e-07
1459605222400,8.4,3.6200000000000004e-07
1459605222410,8.4,0.0
1459605222420,8.4,7.240000000000001e-07
1459605222430,8.4,0.0
1459605222440,8.4,0.0
1459605222450,8.4,3.6200000000000004e-07
1459605222460,8.4,3.6200000000000004e-07
1459605222470,8.4,3.6200000000000004e-07
1459605222480,8.4,0.0
1459605222490,8.4,0.0
1459605222500,8.4,7.240000000000001e-07
1459605222510,8.4,0.0
1459605222520,8.4,0.0
1459605222530,8.4,3.6200000000000004e-07
1459605222540,8.4,3.6200000000000004e-07
1459605222550,8.4,0.0
1459605222560,8.4,1.0859999999999999e-06
1459605222570,8.4,3.6200000000000004e-07
1459605222580,8.4,1.0859999999999999e-06
1459605222590,8.4,3.6200000000000004e-07
1459605222600,8.4,7.240000000000001e-07
1459605222610,8.4,0.0
1459605222620,8.4,7.240000000000001e-07
1459605222630,8.4,7.240000000000001e-07
1459605222640,8.4,0.0
1459605222650,8.4,3.6200000000000004e-07
1459605222660,8.4,3.6200000000000004e-07
1459605222670,8.4,0.0
1459605222680,8.4,7.240000000000001e-07
1459605222690,8.4,0.0
1459605222700,8.4,3.6200000000000004e-07
1459605222710,8.4,7.240000000000001e-07
1459605222720,8.4,0.0
1459605222730,8.4,3.6200000000000004e-07
1459605222740,8.4,7.240000000000001e-07
1459605222750,8.4,0.0
1459605222760,8.4,1.0859999999999999e-06
1459605222770,8.4,0.0
1459605222780,8.4,7.240000000000001e-07
1459605222790,8.4,0.0
1459605222800,8.4,3.6200000000000004e-07
1459605222810,8.4,3.6200000000000004e-07
1459605222820,8.4,3.6200000000000004e-07
1459605222830,8.4,7.240000000000001e-07
1459605222840,8.4,7.240000000000001e-07
1459605222850,8.4,0.0
1459605222860,8.4,7.240000000000001e-07
1459605222870,8.4,0.0
1459605222880,8.4,0.0
1459605222890,8.4,3.6200000000000004e-07
1459605222900,8.4,0.0
1459605222910,8.4,3.6200000000000004e-07
1459605222920,8.4,3.6200000000000004e-07
1459605222930,8.4,1.4480000000000002e-06
1459605222940,8.4,0.0
1459605222950,8.4,3.6200000000000004e-07
1459605222960,8.4,0.0
1459605222970,8.4,3.6200000000000004e-07
1459605222980,8.4,3.6200000000000004e-07
1459605222990,8.4,3.6200000000000004e-07
1459605223000,8.4,0.0
1459605223010,8.4,0.0
1459605223020,8.4,3.6200000000000004e-07
1459605223030,8.4,7.240000000000001e-07
1459605223040,8.4,3.6200000000000004e-07
1459605223050,8.4,0.0
1459605223060,8.4,7.240000000000001e-07
1459605223070,8.4,3.6200000000000004e-07
1459605223080,8.4,3.6200000000000004e-07
1459605223090,8.4,3.6200000000000004e-07
1459605223100,8.4,0.0
1459605223110,8.4,3.6200000000000004e-07
1459605223120,8.4,3.6200000000000004e-07
1459605223130,8.4,7.240000000000001e-07
1459605223140,8.4,0.0
1459605223150,8.4,3.6200000000000004e-07
1459605223160,8.4,0.0
1459605223170,8.4,3.6200000000000004e-07
1459605223180,8.4,0.0
1459605223190,8.4,3.6200000000000004e-07
1459605223200,8.4,3.6200000000000004e-07
1459605223210,8.4,0.0
1459605223220,8.4,3.6200000000000004e-07
1459605223230,8.4,3.6200000000000004e-07
1459605223240,8.4,3.6200000000000004e-07
1459605223250,8.4,7.240000000000001e-07
1459605223260,8.4,0.0
1459605223270,8.4,0.0
1459605223280,8.4,7.240000000000001e-07
1459605223290,8.4,3.6200000000000004e-07
1459605223300,8.4,3.6200000000000004e-07
1459605223310,8.4,0.0
1459605223320,8.4,7.240000000000001e-07
1459605223330,8.4,7.240000000000001e-07
1459605223340,8.4,3.6200000000000004e-07
1459605223350,8.4,3.6200000000000004e-07
1459605223360,8.4,3.6200000000000004e-07
1459605223370,8.4,7.240000000000001e-07
1459605223380,8.4,0.0
1459605223390,8.4,7.240000000000001e-07
1459605223400,8.4,3.6200000000000004e-07
1459605223410,8.4,0.0
1459605223420,8.4,3.6200000000000004e-07
1459605223430,8.4,0.0
1459605223440,8.4,7.240000000000001e-07
1459605223450,8.4,3.6200000000000004e-07
1459605223460,8.4,0.0
1459605223470,8.4,3.6200000000000004e-07
1459605223480,8.4,7.240000000000001e-07
1459605223490,8.4,0.0
1459605223500,8.4,7.240000000000001e-07
1459605223510,8.4,0.0
1459605223520,8.4,7.240000000000001e-07
1459605223530,8.4,0.0
1459605223540,8.4,7.240000000000001e-07
1459605223550,8.4,0.0
1459605223560,8.4,3.6200000000000004e-07
1459605223570,8.4,0.0
1459605223580,8.4,3.6200000000000004e-07
1459605223590,8.4,3.6200000000000004e-07
1459605223600,8.4,0.0
1459605223610,8.4,1.0859999999999999e-06
1459605223620,8.4,0.0
1459605223630,8.4,1.0859999999999999e-06
1459605223640,8.4,0.0
1459605223650,8.4,7.240000000000001e-07
1459605223660,8.4,1.0859999999999999e-06
1459605223670,8.4,0.0
1459605223680,8.4,0.0
1459605223690,8.4,0.0
1459605223700,8.4,1.0859999999999999e-06
1459605223710,8.4,7.240000000000001e-07
1459605223720,8.4,3.6200000000000004e-07
1459605223730,8.4,0.0
1459605223740,8.4,3.6200000000000004e-07
1459605223750,8.4,3.6200000000000004e-07
1459605223760,8.4,7.240000000000001e-07
1459605223770,8.4,0.0
1459605223780,8.4,3.6200000000000004e-07
1459605223790,8.4,0.0
1459605223800,8.4,3.6200000000000004e-07
1459605223810,8.4,0.0
1459605223820,8.4,7.240000000000001e-07
1459605223830,8.4,3.6200000000000004e-07
1459605223840,8.4,3.6200000000000004e-07
1459605223850,8.4,3.6200000000000004e-07
1459605223860,8.4,3.6200000000000004e-07
1459605223870,8.4,3.6200000000000004e-07
1459605223880,8.4,0.0
1459605223890,8.4,3.6200000000000004e-07
1459605223900,8.4,0.0
1459605223910,8.4,7.240000000000001e-07
1459605223920,8.4,7.240000000000001e-07
1459605223930,8.4,7.240000000000001e-07
1459605223940,8.4,0.0
1459605223950,8.4,3.6200000000000004e-07
1459605223960,8.4,3.6200000000000004e-07
1459605223970,8.4,0.0
1459605223980,8.4,7.240000000000001e-07
1459605223990,8.4,3.6200000000000004e-07
1459605224000,8.4,1.0859999999999999e-06
1459605224010,8.4,0.0
1459605224020,8.4,0.0
1459605224030,8.4,0.0
1459605224040,8.4,0.0
1459605224050,8.4,7.240000000000001e-07
1459605224060,8.4,3.6200000000000004e-07
1459605224070,8.4,3.6200000000000004e-07
1459605224080,8.4,3.6200000000000004e-07
1459605224090,8.4,7.240000000000001e-07
1459605224100,8.4,0.0
1459605224110,8.4,7.240000000000001e-07
1459605224120,8.4,3.6200000000000004e-07
1459605224130,8.4,7.240000000000001e-07
1459605224140,8.4,0.0
1459605224150,8.4,3.6200000000000004e-07
1459605224160,8.4,0.0
1459605224170,8.4,3.6200000000000004e-07
1459605224180,8.4,3.6200000000000004e-07
1459605224190,8.4,7.240000000000001e-07
1459605224200,8.4,7.240000000000001e-07
1459605224210,8.4,3.6200000000000004e-07
1459605224220,8.4,7.240000000000001e-07
1459605224230,8.4,3.6200000000000004e-07
1459605224240,8.4,7.240000000000001e-07
1459605224250,8.4,0.0
1459605224260,8.4,0.0
1459605224270,8.4,3.6200000000000004e-07
1459605224280,8.4,3.6200000000000004e-07
1459605224290,8.4,0.0
1459605224300,8.4,1.0859999999999999e-06
1459605224310,8.4,3.6200000000000004e-07
1459605224320,8.4,3.6200000000000004e-07
1459605224330,8.4,0.0
1459605224340,8.4,7.240000000000001e-07
1459605224350,8.4,3.6200000000000004e-07
1459605224360,8.4,3.6200000000000004e-07
1459605224370,8.4,0.0
1459605224380,8.4,3.6200000000000004e-07
1459605224390,8.4,3.6200000000000004e-07
1459605224400,8.4,0.0
1459605224410,8.4,3.6200000000000004e-07
1459605224420,8.4,7.240000000000001e-07
1459605224430,8.4,0.0
1459605224440,8.4,1.0859999999999999e-06
1459605224450,8.4,3.6200000000000004e-07
1459605224460,8.4,3.6200000000000004e-07
1459605224470,8.4,7.240000000000001e-07
1459605224480,8.4,0.0
1459605224490,8.4,0.0
1459605224500,8.4,3.6200000000000004e-07
1459605224510,8.4,7.240000000000001e-07
1459605224520,8.4,0.0
1459605224530,8.4,3.6200000000000004e-07
1459605224540,8.4,3.6200000000000004e-07
1459605224550,8.4,3.6200000000000004e-07
1459605224560,8.4,0.0
1459605224570,8.4,0.0
1459605224580,8.4,0.0
1459605224590,8.4,0.0
1459605224600,8.4,3.6200000000000004e-07
1459605224610,8.4,0.0
1459605224620,8.4,3.6200000000000004e-07
1459605224630,8.4,3.6200000000000004e-07
1459605224640,8.4,1.0859999999999999e-06
1459605224650,8.4,0.0
1459605224660,8.4,7.240000000000001e-07
1459605224670,8.4,3.6200000000000004e-07
1459605224680,8.4,1.0859999999999999e-06
1459605224690,8.4,0.0
1459605224700,8.4,7.240000000000001e-07
1459605224710,8.4,0.0
1459605224720,8.4,7.240000000000001e-07
1459605224730,8.4,0.0
1459605224740,8.4,1.0859999999999999e-06
1459605224750,8.4,0.0
1459605224760,8.4,7.240000000000001e-07
1459605224770,8.4,0.0
1459605224780,8.4,7.240000000000001e-07
1459605224790,8.4,3.6200000000000004e-07
1459605224800,8.4,3.6200000000000004e-07
1459605224810,8.4,0.0
1459605224820,8.4,3.6200000000000004e-07
1459605224830,8.4,0.0
1459605224840,8.4,7.240000000000001e-07
1459605224850,8.4,3.6200000000000004e-07
1459605224860,8.4,7.240000000000001e-07
1459605224870,8.4,3.6200000000000004e-07
1459605224880,8.4,1.0859999999999999e-06
1459605224890,8.4,3.6200000000000004e-07
1459605224900,8.4,0.0
1459605224910,8.4,0.0
1459605224920,8.4,7.240000000000001e-07
1459605224930,8.4,3.6200000000000004e-07
1459605224940,8.4,0.0
1459605224950,8.4,3.6200000000000004e-07
1459605224960,8.4,3.6200000000000004e-07
1459605224970,8.4,3.6200000000000004e-07
1459605224980,8.4,7.240000000000001e-07
1459605224990,8.4,0.0
1459605225000,8.4,3.6200000000000004e-07
1459605225010,8.4,3.6200000000000004e-07
1459605225020,8.4,3.6200000000000004e-07
1459605225030,8.4,0.0
1459605225040,8.4,3.6200000000000004e-07
1459605225050,8.4,3.6200000000000004e-07
1459605225060,8.4,3.6200000000000004e-07
1459605225070,8.4,0.0
1459605225080,8.4,7.240000000000001e-07
1459605225090,8.4,0.0
