Timestamp,position,BLMTI.04R7.B2I10_TCSG.B4R7.B2
1459604360520,-9.895,0.0
1459604360530,-9.895,1.0859999999999999e-06
1459604360540,-9.895,3.982e-06
1459604360550,-9.895,3.982e-06
1459604360560,-9.895,1.4480000000000002e-06
1459604360570,-9.895,2.8960000000000003e-06
1459604360580,-9.895,2.1719999999999997e-06
1459604360590,-9.895,1.0859999999999999e-06
1459604360600,-9.895,1.81e-06
1459604360610,-9.895,3.6200000000000004e-07
1459604360620,-9.895,7.24e-06
1459604360630,-9.895,4.706e-06
1459604360640,-9.895,0.0
1459604360650,-9.895,2.8960000000000003e-06
1459604360660,-9.895,1.4480000000000002e-06
1459604360670,-9.895,5.43e-06
1459604360680,-9.895,1.0859999999999999e-06
1459604360690,-9.895,2.8960000000000003e-06
1459604360700,-9.895,1.81e-06
1459604360710,-9.895,5.43e-06
1459604360720,-9.895,5.0680000000000004e-06
1459604360730,-9.895,5.43e-06
1459604360740,-9.895,6.516e-06
1459604360750,-9.895,5.43e-06
1459604360760,-9.895,6.516e-06
1459604360770,-9.895,3.62e-06
1459604360780,-9.895,5.43e-06
1459604360790,-9.895,6.516e-06
1459604360800,-9.895,1.3032e-05
1459604360810,-9.895,1.3032e-05
1459604360820,-9.895,1.4842000000000001e-05
1459604360830,-9.895,1.3032e-05
1459604360840,-9.895,1.629e-05
1459604360850,-9.895,9.774e-06
1459604360860,-9.895,9.412e-06
1459604360870,-9.895,9.05e-06
1459604360880,-9.895,7.24e-06
1459604360890,-9.895,3.982e-06
1459604360900,-9.895,7.964e-06
1459604360910,-9.895,1.81e-06
1459604360920,-9.895,3.62e-06
1459604360930,-9.895,2.5340000000000002e-06
1459604360940,-9.895,5.0680000000000004e-06
1459604360950,-9.895,3.62e-06
1459604360960,-9.895,5.0680000000000004e-06
1459604360970,-9.895,4.343999999999999e-06
1459604360980,-9.895,4.706e-06
1459604360990,-9.895,3.982e-06
1459604361000,-9.895,6.154e-06
1459604361010,-9.895,1.4480000000000002e-06
1459604361020,-9.895,6.154e-06
1459604361030,-9.895,6.154e-06
1459604361040,-9.895,1.1945999999999999e-05
1459604361050,-9.895,1.0136000000000001e-05
1459604361060,-9.895,1.4118e-05
1459604361070,-9.895,1.3755999999999998e-05
1459604361080,-9.895,1.3032e-05
1459604361090,-9.895,1.086e-05
1459604361100,-9.895,7.964e-06
1459604361110,-9.895,5.792000000000001e-06
1459604361120,-9.895,3.62e-06
1459604361130,-9.895,3.982e-06
1459604361140,-9.895,2.5340000000000002e-06
1459604361150,-9.895,7.240000000000001e-07
1459604361160,-9.895,7.240000000000001e-07
1459604361170,-9.895,3.258e-06
1459604361180,-9.895,0.0
1459604361190,-9.895,1.81e-06
1459604361200,-9.895,7.240000000000001e-07
1459604361210,-9.895,2.1719999999999997e-06
1459604361220,-9.895,0.0
1459604361230,-9.895,2.8960000000000003e-06
1459604361240,-9.895,7.240000000000001e-07
1459604361250,-9.895,0.0
1459604361260,-9.895,1.0859999999999999e-06
1459604361270,-9.895,0.0
1459604361280,-9.895,0.0
1459604361290,-9.895,3.6200000000000004e-07
1459604361300,-9.895,3.6200000000000004e-07
1459604361310,-9.895,1.81e-06
1459604361320,-9.895,1.0859999999999999e-06
1459604361330,-9.895,1.0859999999999999e-06
1459604361340,-9.895,1.0859999999999999e-06
1459604361350,-9.895,0.0
1459604361360,-9.895,3.6200000000000004e-07
1459604361370,-9.895,0.0
1459604361380,-9.895,0.0
1459604361390,-9.895,1.0859999999999999e-06
1459604361400,-9.895,1.81e-06
1459604361410,-9.895,0.0
1459604361420,-9.895,1.0859999999999999e-06
1459604361430,-9.895,7.240000000000001e-07
1459604361440,-9.895,7.240000000000001e-07
1459604361450,-9.895,7.240000000000001e-07
1459604361460,-9.895,3.6200000000000004e-07
1459604361470,-9.895,1.81e-06
