Timestamp,position,BLMTI.06R3.B2E10_TCP.6R3.B2
1469745231349,-1.585,1.0859999999999999e-06
1469745231359,-1.585,1.4480000000000002e-06
1469745231369,-1.585,3.6200000000000004e-07
1469745231379,-1.585,7.240000000000001e-07
1469745231389,-1.585,3.6200000000000004e-07
1469745231399,-1.585,1.0859999999999999e-06
1469745231409,-1.585,3.6200000000000004e-07
1469745231419,-1.585,3.6200000000000004e-07
1469745231429,-1.585,1.0859999999999999e-06
1469745231439,-1.585,1.0859999999999999e-06
1469745231449,-1.585,7.240000000000001e-07
1469745231459,-1.585,3.6200000000000004e-07
1469745231469,-1.585,3.6200000000000004e-07
1469745231479,-1.585,7.240000000000001e-07
1469745231489,-1.585,1.0859999999999999e-06
1469745231499,-1.585,1.0859999999999999e-06
1469745231509,-1.585,3.6200000000000004e-07
1469745231519,-1.585,7.240000000000001e-07
1469745231529,-1.585,3.6200000000000004e-07
1469745231539,-1.585,3.6200000000000004e-07
1469745231549,-1.585,7.240000000000001e-07
1469745231559,-1.585,1.4480000000000002e-06
1469745231569,-1.585,0.0
1469745231579,-1.585,7.240000000000001e-07
1469745231589,-1.585,7.240000000000001e-07
1469745231599,-1.585,7.240000000000001e-07
1469745231609,-1.585,3.6200000000000004e-07
1469745231619,-1.585,7.240000000000001e-07
1469745231629,-1.585,0.0
1469745231639,-1.585,2.1719999999999997e-06
1469745231649,-1.585,0.0
1469745231659,-1.585,7.240000000000001e-07
1469745231669,-1.585,7.240000000000001e-07
1469745231679,-1.585,1.0859999999999999e-06
1469745231689,-1.585,0.0
1469745231699,-1.585,1.0859999999999999e-06
1469745231709,-1.585,0.0
1469745231719,-1.585,1.81e-06
1469745231729,-1.585,0.0
1469745231739,-1.585,3.6200000000000004e-07
1469745231749,-1.585,0.0
1469745231759,-1.585,1.81e-06
1469745231769,-1.585,7.240000000000001e-07
1469745231779,-1.585,7.240000000000001e-07
1469745231789,-1.585,0.0
1469745231799,-1.585,1.4480000000000002e-06
1469745231809,-1.585,3.6200000000000004e-07
1469745231819,-1.585,7.240000000000001e-07
1469745231829,-1.585,0.0
1469745231839,-1.585,1.4480000000000002e-06
1469745231849,-1.585,0.0
1469745231859,-1.585,1.0859999999999999e-06
1469745231869,-1.585,0.0
1469745231879,-1.585,1.0859999999999999e-06
1469745231889,-1.585,3.6200000000000004e-07
1469745231899,-1.585,7.240000000000001e-07
1469745231909,-1.585,0.0
1469745231919,-1.585,1.4480000000000002e-06
1469745231929,-1.585,3.6200000000000004e-07
1469745231940,-1.585,7.240000000000001e-07
1469745231950,-1.585,0.0
1469745231960,-1.585,7.240000000000001e-07
1469745231970,-1.585,7.240000000000001e-07
1469745231980,-1.585,7.240000000000001e-07
1469745231990,-1.585,3.6200000000000004e-07
1469745232000,-1.585,1.4480000000000002e-06
1469745232010,-1.585,0.0
1469745232020,-1.585,1.0859999999999999e-06
1469745232030,-1.585,3.6200000000000004e-07
1469745232040,-1.585,1.4480000000000002e-06
1469745232050,-1.585,3.6200000000000004e-07
1469745232060,-1.585,7.240000000000001e-07
1469745232070,-1.585,3.6200000000000004e-07
1469745232080,-1.585,1.0859999999999999e-06
1469745232090,-1.585,3.6200000000000004e-07
1469745232100,-1.585,1.4480000000000002e-06
1469745232110,-1.585,0.0
1469745232120,-1.585,7.240000000000001e-07
1469745232130,-1.585,0.0
1469745232140,-1.585,1.0859999999999999e-06
1469745232150,-1.585,3.6200000000000004e-07
1469745232160,-1.585,7.240000000000001e-07
1469745232170,-1.585,3.6200000000000004e-07
1469745232180,-1.585,1.0859999999999999e-06
1469745232190,-1.585,0.0
1469745232200,-1.585,3.6200000000000004e-07
1469745232210,-1.585,3.6200000000000004e-07
1469745232220,-1.585,7.240000000000001e-07
1469745232230,-1.585,3.6200000000000004e-07
1469745232240,-1.585,1.0859999999999999e-06
1469745232250,-1.585,3.6200000000000004e-07
1469745232260,-1.585,1.4480000000000002e-06
1469745232270,-1.585,3.6200000000000004e-07
1469745232280,-1.585,7.240000000000001e-07
1469745232290,-1.585,0.0
1469745232300,-1.585,1.0859999999999999e-06
1469745232310,-1.585,3.6200000000000004e-07
1469745232320,-1.585,1.0859999999999999e-06
1469745232330,-1.585,1.0859999999999999e-06
1469745232340,-1.585,0.0
1469745232350,-1.585,3.6200000000000004e-07
1469745232360,-1.585,1.4480000000000002e-06
1469745232370,-1.585,3.6200000000000004e-07
1469745232380,-1.585,7.240000000000001e-07
1469745232390,-1.585,0.0
1469745232400,-1.585,7.240000000000001e-07
1469745232410,-1.585,3.6200000000000004e-07
1469745232420,-1.585,1.0859999999999999e-06
1469745232430,-1.585,0.0
1469745232440,-1.585,7.240000000000001e-07
1469745232450,-1.585,7.240000000000001e-07
1469745232460,-1.585,1.0859999999999999e-06
1469745232470,-1.585,0.0
1469745232480,-1.585,1.4480000000000002e-06
1469745232490,-1.585,7.240000000000001e-07
1469745232500,-1.585,1.0859999999999999e-06
1469745232510,-1.585,3.6200000000000004e-07
1469745232520,-1.585,1.0859999999999999e-06
1469745232530,-1.585,0.0
1469745232540,-1.585,1.0859999999999999e-06
1469745232550,-1.585,0.0
1469745232560,-1.585,7.240000000000001e-07
1469745232570,-1.585,3.6200000000000004e-07
1469745232580,-1.585,1.81e-06
1469745232590,-1.585,0.0
1469745232600,-1.585,1.0859999999999999e-06
1469745232610,-1.585,0.0
1469745232620,-1.585,1.4480000000000002e-06
1469745232630,-1.585,0.0
1469745232640,-1.585,7.240000000000001e-07
1469745232650,-1.585,0.0
1469745232660,-1.585,7.240000000000001e-07
1469745232670,-1.585,3.6200000000000004e-07
1469745232680,-1.585,1.4480000000000002e-06
1469745232690,-1.585,0.0
1469745232700,-1.585,7.240000000000001e-07
1469745232710,-1.585,0.0
1469745232720,-1.585,1.4480000000000002e-06
1469745232730,-1.585,0.0
1469745232740,-1.585,1.0859999999999999e-06
1469745232750,-1.585,0.0
1469745232760,-1.585,1.4480000000000002e-06
1469745232770,-1.585,0.0
1469745232780,-1.585,1.4480000000000002e-06
1469745232790,-1.585,0.0
1469745232800,-1.585,1.4480000000000002e-06
1469745232810,-1.585,0.0
1469745232820,-1.585,7.240000000000001e-07
1469745232830,-1.585,3.6200000000000004e-07
1469745232840,-1.585,7.240000000000001e-07
1469745232850,-1.585,0.0
1469745232860,-1.585,1.4480000000000002e-06
1469745232870,-1.585,3.6200000000000004e-07
1469745232880,-1.585,1.0859999999999999e-06
1469745232890,-1.585,3.6200000000000004e-07
1469745232900,-1.585,7.240000000000001e-07
1469745232910,-1.585,3.6200000000000004e-07
1469745232920,-1.585,0.0
1469745232930,-1.585,3.6200000000000004e-07
1469745232939,-1.585,1.4480000000000002e-06
1469745232949,-1.585,0.0
1469745232959,-1.585,1.0859999999999999e-06
1469745232969,-1.585,7.240000000000001e-07
1469745232979,-1.585,1.4480000000000002e-06
1469745232989,-1.585,3.6200000000000004e-07
1469745232999,-1.585,1.4480000000000002e-06
1469745233009,-1.585,0.0
1469745233019,-1.585,1.81e-06
1469745233029,-1.585,3.6200000000000004e-07
1469745233039,-1.585,7.240000000000001e-07
1469745233049,-1.585,3.6200000000000004e-07
1469745233059,-1.585,7.240000000000001e-07
1469745233069,-1.585,7.240000000000001e-07
1469745233079,-1.585,1.0859999999999999e-06
1469745233089,-1.585,3.6200000000000004e-07
1469745233099,-1.585,7.240000000000001e-07
1469745233109,-1.585,7.240000000000001e-07
1469745233119,-1.585,1.0859999999999999e-06
1469745233129,-1.585,0.0
1469745233139,-1.585,7.240000000000001e-07
1469745233149,-1.585,0.0
1469745233159,-1.585,7.240000000000001e-07
1469745233169,-1.585,7.240000000000001e-07
1469745233179,-1.585,3.6200000000000004e-07
1469745233189,-1.585,3.6200000000000004e-07
1469745233199,-1.585,1.0859999999999999e-06
1469745233209,-1.585,0.0
1469745233219,-1.585,2.1719999999999997e-06
1469745233229,-1.585,0.0
1469745233239,-1.585,3.6200000000000004e-07
1469745233249,-1.585,3.6200000000000004e-07
1469745233259,-1.585,1.4480000000000002e-06
1469745233269,-1.585,0.0
1469745233279,-1.585,1.0859999999999999e-06
1469745233289,-1.585,3.6200000000000004e-07
1469745233299,-1.585,1.0859999999999999e-06
1469745233309,-1.585,3.6200000000000004e-07
1469745233319,-1.585,3.6200000000000004e-07
1469745233329,-1.585,3.6200000000000004e-07
1469745233339,-1.585,1.4480000000000002e-06
1469745233349,-1.585,0.0
1469745233359,-1.585,7.240000000000001e-07
1469745233369,-1.585,3.6200000000000004e-07
1469745233379,-1.585,1.0859999999999999e-06
1469745233389,-1.585,3.6200000000000004e-07
1469745233399,-1.585,1.4480000000000002e-06
1469745233409,-1.585,3.6200000000000004e-07
1469745233419,-1.585,1.0859999999999999e-06
1469745233429,-1.585,0.0
1469745233439,-1.585,1.81e-06
1469745233449,-1.585,0.0
1469745233459,-1.585,1.4480000000000002e-06
1469745233469,-1.585,0.0
1469745233479,-1.585,7.240000000000001e-07
1469745233489,-1.585,7.240000000000001e-07
1469745233499,-1.585,3.6200000000000004e-07
1469745233509,-1.585,3.6200000000000004e-07
1469745233519,-1.585,1.0859999999999999e-06
1469745233529,-1.585,3.6200000000000004e-07
1469745233539,-1.585,1.0859999999999999e-06
1469745233549,-1.585,0.0
1469745233559,-1.585,1.0859999999999999e-06
1469745233569,-1.585,7.240000000000001e-07
1469745233579,-1.585,7.240000000000001e-07
1469745233589,-1.585,0.0
1469745233599,-1.585,3.6200000000000004e-07
1469745233609,-1.585,1.4480000000000002e-06
1469745233619,-1.585,7.240000000000001e-07
1469745233629,-1.585,7.240000000000001e-07
1469745233639,-1.585,3.6200000000000004e-07
1469745233649,-1.585,0.0
1469745233659,-1.585,1.4480000000000002e-06
1469745233669,-1.585,0.0
1469745233679,-1.585,1.81e-06
1469745233689,-1.585,0.0
1469745233699,-1.585,1.0859999999999999e-06
1469745233709,-1.585,0.0
1469745233719,-1.585,1.4480000000000002e-06
1469745233729,-1.585,0.0
1469745233739,-1.585,1.4480000000000002e-06
1469745233749,-1.585,0.0
1469745233759,-1.585,1.81e-06
1469745233769,-1.585,0.0
1469745233779,-1.585,1.0859999999999999e-06
1469745233789,-1.585,0.0
1469745233799,-1.585,7.240000000000001e-07
1469745233809,-1.585,0.0
1469745233819,-1.585,1.4480000000000002e-06
1469745233829,-1.585,0.0
1469745233839,-1.585,1.4480000000000002e-06
1469745233849,-1.585,0.0
1469745233859,-1.585,1.0859999999999999e-06
1469745233869,-1.585,3.6200000000000004e-07
1469745233879,-1.585,1.4480000000000002e-06
1469745233889,-1.585,0.0
1469745233899,-1.585,1.81e-06
1469745233909,-1.585,0.0
1469745233919,-1.585,1.4480000000000002e-06
1469745233929,-1.585,0.0
1469745233939,-1.585,1.0859999999999999e-06
1469745233949,-1.585,3.6200000000000004e-07
1469745233959,-1.585,1.4480000000000002e-06
1469745233969,-1.585,0.0
1469745233979,-1.585,1.4480000000000002e-06
1469745233989,-1.585,3.6200000000000004e-07
1469745233999,-1.585,1.0859999999999999e-06
1469745234009,-1.585,7.240000000000001e-07
1469745234019,-1.585,3.6200000000000004e-07
1469745234029,-1.585,1.0859999999999999e-06
1469745234039,-1.585,3.6200000000000004e-07
1469745234049,-1.585,7.240000000000001e-07
1469745234059,-1.585,0.0
1469745234069,-1.585,1.4480000000000002e-06
1469745234079,-1.585,3.6200000000000004e-07
1469745234089,-1.585,0.0
1469745234099,-1.585,1.0859999999999999e-06
1469745234109,-1.585,7.240000000000001e-07
1469745234119,-1.585,1.4480000000000002e-06
1469745234129,-1.585,3.6200000000000004e-07
1469745234139,-1.585,1.0859999999999999e-06
1469745234149,-1.585,0.0
1469745234159,-1.585,1.4480000000000002e-06
1469745234169,-1.585,7.240000000000001e-07
1469745234179,-1.585,3.6200000000000004e-07
1469745234189,-1.585,3.6200000000000004e-07
1469745234199,-1.585,1.81e-06
1469745234209,-1.585,0.0
1469745234219,-1.585,7.240000000000001e-07
1469745234229,-1.585,7.240000000000001e-07
1469745234239,-1.585,3.6200000000000004e-07
1469745234249,-1.585,0.0
1469745234259,-1.585,7.240000000000001e-07
1469745234269,-1.585,7.240000000000001e-07
1469745234279,-1.585,3.6200000000000004e-07
1469745234289,-1.585,7.240000000000001e-07
1469745234299,-1.585,7.240000000000001e-07
1469745234309,-1.585,1.0859999999999999e-06
1469745234319,-1.585,7.240000000000001e-07
1469745234329,-1.585,0.0
1469745234339,-1.585,1.0859999999999999e-06
1469745234349,-1.585,3.6200000000000004e-07
1469745234359,-1.585,1.4480000000000002e-06
1469745234369,-1.585,7.240000000000001e-07
1469745234379,-1.585,3.6200000000000004e-07
1469745234389,-1.585,0.0
1469745234399,-1.585,1.81e-06
1469745234409,-1.585,0.0
1469745234419,-1.585,1.4480000000000002e-06
1469745234429,-1.585,0.0
1469745234439,-1.585,2.5340000000000002e-06
1469745234449,-1.585,0.0
1469745234459,-1.585,3.6200000000000004e-07
1469745234469,-1.585,3.6200000000000004e-07
1469745234479,-1.585,7.240000000000001e-07
1469745234489,-1.585,3.6200000000000004e-07
1469745234499,-1.585,7.240000000000001e-07
1469745234509,-1.585,3.6200000000000004e-07
1469745234519,-1.585,1.0859999999999999e-06
1469745234529,-1.585,1.0859999999999999e-06
1469745234539,-1.585,3.6200000000000004e-07
1469745234549,-1.585,0.0
1469745234559,-1.585,1.4480000000000002e-06
1469745234569,-1.585,1.0859999999999999e-06
1469745234579,-1.585,7.240000000000001e-07
1469745234589,-1.585,0.0
1469745234599,-1.585,1.4480000000000002e-06
1469745234609,-1.585,0.0
1469745234619,-1.585,7.240000000000001e-07
1469745234629,-1.585,0.0
1469745234639,-1.585,7.240000000000001e-07
1469745234649,-1.585,3.6200000000000004e-07
1469745234659,-1.585,7.240000000000001e-07
1469745234669,-1.585,3.6200000000000004e-07
1469745234679,-1.585,1.0859999999999999e-06
1469745234689,-1.585,3.6200000000000004e-07
1469745234699,-1.585,3.6200000000000004e-07
1469745234709,-1.585,3.6200000000000004e-07
1469745234719,-1.585,2.1719999999999997e-06
1469745234729,-1.585,0.0
1469745234739,-1.585,7.240000000000001e-07
1469745234749,-1.585,0.0
1469745234759,-1.585,1.0859999999999999e-06
1469745234769,-1.585,0.0
1469745234779,-1.585,1.81e-06
1469745234789,-1.585,3.6200000000000004e-07
1469745234799,-1.585,7.240000000000001e-07
1469745234809,-1.585,3.6200000000000004e-07
1469745234819,-1.585,1.4480000000000002e-06
1469745234829,-1.585,0.0
1469745234839,-1.585,1.4480000000000002e-06
1469745234849,-1.585,0.0
1469745234859,-1.585,1.0859999999999999e-06
1469745234869,-1.585,0.0
1469745234879,-1.585,7.240000000000001e-07
1469745234889,-1.51,7.240000000000001e-07
1469745234899,-1.51,1.4480000000000002e-06
1469745234909,-1.51,3.6200000000000004e-07
1469745234919,-1.51,7.240000000000001e-07
1469745234929,-1.51,3.6200000000000004e-07
1469745234939,-1.51,7.240000000000001e-07
1469745234949,-1.51,0.0
1469745234959,-1.51,7.240000000000001e-07
1469745234969,-1.51,3.6200000000000004e-07
1469745234979,-1.51,1.4480000000000002e-06
1469745234989,-1.51,0.0
1469745234999,-1.51,3.6200000000000004e-07
1469745235009,-1.51,7.240000000000001e-07
1469745235019,-1.51,1.0859999999999999e-06
1469745235029,-1.51,3.6200000000000004e-07
1469745235039,-1.51,3.6200000000000004e-07
1469745235049,-1.51,3.6200000000000004e-07
1469745235059,-1.51,1.0859999999999999e-06
1469745235069,-1.51,0.0
1469745235079,-1.51,1.4480000000000002e-06
1469745235089,-1.51,0.0
1469745235099,-1.51,1.0859999999999999e-06
1469745235109,-1.51,3.6200000000000004e-07
1469745235119,-1.51,1.4480000000000002e-06
1469745235129,-1.51,3.6200000000000004e-07
1469745235139,-1.51,1.0859999999999999e-06
1469745235149,-1.51,7.240000000000001e-07
1469745235159,-1.51,1.81e-06
1469745235169,-1.51,3.6200000000000004e-07
1469745235179,-1.51,1.4480000000000002e-06
1469745235189,-1.51,3.6200000000000004e-07
1469745235199,-1.51,1.81e-06
1469745235209,-1.51,1.0859999999999999e-06
1469745235219,-1.51,1.81e-06
1469745235229,-1.51,7.240000000000001e-07
1469745235239,-1.51,1.81e-06
1469745235249,-1.51,1.0859999999999999e-06
1469745235259,-1.51,1.81e-06
1469745235269,-1.51,1.0859999999999999e-06
1469745235279,-1.51,1.81e-06
1469745235289,-1.51,1.0859999999999999e-06
1469745235299,-1.51,2.1719999999999997e-06
1469745235309,-1.51,1.0859999999999999e-06
1469745235319,-1.51,2.5340000000000002e-06
1469745235329,-1.51,1.0859999999999999e-06
1469745235339,-1.51,2.1719999999999997e-06
1469745235349,-1.51,1.81e-06
1469745235359,-1.51,3.258e-06
1469745235369,-1.51,1.4480000000000002e-06
1469745235379,-1.51,2.8960000000000003e-06
1469745235389,-1.51,2.1719999999999997e-06
1469745235399,-1.51,2.8960000000000003e-06
1469745235409,-1.51,1.81e-06
1469745235419,-1.51,2.8960000000000003e-06
1469745235429,-1.51,1.0859999999999999e-06
1469745235439,-1.51,2.1719999999999997e-06
1469745235449,-1.51,7.240000000000001e-07
1469745235459,-1.51,2.5340000000000002e-06
1469745235469,-1.51,1.0859999999999999e-06
1469745235479,-1.51,1.81e-06
1469745235489,-1.51,1.81e-06
1469745235499,-1.51,1.81e-06
1469745235509,-1.51,1.0859999999999999e-06
1469745235519,-1.51,1.81e-06
1469745235529,-1.51,1.4480000000000002e-06
1469745235539,-1.51,1.81e-06
1469745235549,-1.51,7.240000000000001e-07
1469745235559,-1.51,2.1719999999999997e-06
1469745235569,-1.51,3.6200000000000004e-07
1469745235579,-1.51,2.5340000000000002e-06
1469745235589,-1.51,7.240000000000001e-07
1469745235599,-1.51,2.1719999999999997e-06
1469745235609,-1.51,1.0859999999999999e-06
1469745235619,-1.51,1.0859999999999999e-06
1469745235629,-1.51,3.6200000000000004e-07
1469745235639,-1.51,1.81e-06
1469745235649,-1.51,7.240000000000001e-07
1469745235659,-1.51,1.81e-06
1469745235669,-1.51,7.240000000000001e-07
1469745235679,-1.51,1.0859999999999999e-06
1469745235689,-1.51,7.240000000000001e-07
1469745235699,-1.51,2.1719999999999997e-06
1469745235709,-1.51,0.0
1469745235719,-1.51,1.4480000000000002e-06
1469745235729,-1.51,1.0859999999999999e-06
1469745235739,-1.51,1.81e-06
1469745235749,-1.51,3.6200000000000004e-07
1469745235759,-1.51,2.1719999999999997e-06
1469745235769,-1.51,0.0
1469745235779,-1.51,2.1719999999999997e-06
1469745235789,-1.51,0.0
1469745235799,-1.51,1.4480000000000002e-06
1469745235809,-1.51,0.0
1469745235819,-1.51,1.81e-06
1469745235829,-1.51,0.0
1469745235839,-1.51,2.1719999999999997e-06
1469745235849,-1.51,0.0
1469745235859,-1.51,1.81e-06
1469745235869,-1.51,0.0
1469745235879,-1.51,2.1719999999999997e-06
1469745235889,-1.51,3.6200000000000004e-07
1469745235899,-1.51,7.240000000000001e-07
1469745235909,-1.51,7.240000000000001e-07
1469745235919,-1.51,1.4480000000000002e-06
1469745235929,-1.51,7.240000000000001e-07
1469745235939,-1.51,1.0859999999999999e-06
1469745235949,-1.51,7.240000000000001e-07
1469745235959,-1.51,7.240000000000001e-07
1469745235969,-1.51,1.0859999999999999e-06
1469745235979,-1.51,1.0859999999999999e-06
1469745235989,-1.51,7.240000000000001e-07
1469745235999,-1.51,1.0859999999999999e-06
1469745236009,-1.51,3.6200000000000004e-07
1469745236019,-1.51,1.4480000000000002e-06
1469745236029,-1.51,7.240000000000001e-07
1469745236039,-1.51,1.0859999999999999e-06
1469745236049,-1.51,0.0
1469745236059,-1.51,1.81e-06
1469745236069,-1.51,7.240000000000001e-07
1469745236079,-1.51,1.0859999999999999e-06
1469745236089,-1.51,3.6200000000000004e-07
1469745236099,-1.51,1.81e-06
1469745236109,-1.51,7.240000000000001e-07
1469745236119,-1.51,1.4480000000000002e-06
1469745236129,-1.51,3.6200000000000004e-07
1469745236139,-1.51,2.1719999999999997e-06
1469745236149,-1.51,0.0
1469745236159,-1.51,7.240000000000001e-07
1469745236169,-1.51,0.0
1469745236179,-1.51,2.1719999999999997e-06
1469745236189,-1.51,3.6200000000000004e-07
1469745236199,-1.51,1.0859999999999999e-06
1469745236209,-1.51,3.6200000000000004e-07
1469745236219,-1.51,2.5340000000000002e-06
1469745236229,-1.51,1.0859999999999999e-06
1469745236239,-1.51,1.0859999999999999e-06
1469745236249,-1.51,0.0
1469745236259,-1.51,1.81e-06
1469745236269,-1.51,7.240000000000001e-07
1469745236279,-1.51,1.4480000000000002e-06
1469745236289,-1.51,7.240000000000001e-07
1469745236299,-1.51,7.240000000000001e-07
1469745236309,-1.51,3.6200000000000004e-07
1469745236319,-1.51,1.4480000000000002e-06
1469745236329,-1.51,3.6200000000000004e-07
1469745236339,-1.51,1.4480000000000002e-06
1469745236349,-1.51,0.0
1469745236359,-1.51,1.4480000000000002e-06
1469745236369,-1.51,7.240000000000001e-07
1469745236379,-1.51,1.0859999999999999e-06
1469745236389,-1.51,0.0
1469745236399,-1.51,1.4480000000000002e-06
1469745236409,-1.51,0.0
1469745236419,-1.51,1.4480000000000002e-06
1469745236429,-1.51,7.240000000000001e-07
1469745236439,-1.51,1.4480000000000002e-06
1469745236449,-1.51,0.0
1469745236459,-1.51,1.0859999999999999e-06
1469745236469,-1.51,0.0
1469745236479,-1.51,1.0859999999999999e-06
1469745236489,-1.51,3.6200000000000004e-07
1469745236499,-1.51,1.81e-06
1469745236509,-1.51,7.240000000000001e-07
1469745236519,-1.51,1.0859999999999999e-06
1469745236529,-1.51,3.6200000000000004e-07
1469745236539,-1.51,7.240000000000001e-07
1469745236549,-1.51,7.240000000000001e-07
1469745236559,-1.51,7.240000000000001e-07
1469745236569,-1.51,7.240000000000001e-07
1469745236579,-1.51,1.4480000000000002e-06
1469745236589,-1.51,3.6200000000000004e-07
1469745236599,-1.51,1.0859999999999999e-06
1469745236609,-1.51,3.6200000000000004e-07
1469745236619,-1.51,1.0859999999999999e-06
1469745236629,-1.51,7.240000000000001e-07
1469745236639,-1.51,1.81e-06
1469745236649,-1.51,0.0
1469745236659,-1.51,1.81e-06
1469745236669,-1.51,0.0
1469745236679,-1.51,1.4480000000000002e-06
1469745236689,-1.51,0.0
1469745236699,-1.51,1.81e-06
1469745236709,-1.51,0.0
1469745236719,-1.51,1.81e-06
1469745236729,-1.51,0.0
1469745236739,-1.51,1.4480000000000002e-06
1469745236749,-1.51,0.0
1469745236759,-1.51,1.81e-06
1469745236769,-1.51,7.240000000000001e-07
1469745236779,-1.51,1.0859999999999999e-06
1469745236789,-1.51,0.0
1469745236799,-1.51,1.0859999999999999e-06
1469745236809,-1.51,0.0
1469745236819,-1.51,1.4480000000000002e-06
1469745236829,-1.51,3.6200000000000004e-07
1469745236839,-1.51,1.81e-06
1469745236849,-1.51,0.0
1469745236859,-1.51,1.4480000000000002e-06
1469745236869,-1.51,0.0
1469745236879,-1.51,1.0859999999999999e-06
1469745236889,-1.51,3.6200000000000004e-07
1469745236899,-1.51,1.0859999999999999e-06
1469745236909,-1.51,0.0
1469745236919,-1.51,1.81e-06
1469745236929,-1.51,0.0
1469745236939,-1.51,1.4480000000000002e-06
1469745236949,-1.51,0.0
1469745236959,-1.51,7.240000000000001e-07
1469745236969,-1.51,0.0
1469745236979,-1.51,1.81e-06
1469745236989,-1.51,7.240000000000001e-07
1469745236999,-1.51,7.240000000000001e-07
1469745237009,-1.51,0.0
1469745237019,-1.51,7.240000000000001e-07
1469745237029,-1.51,3.6200000000000004e-07
1469745237039,-1.51,1.4480000000000002e-06
1469745237049,-1.51,3.6200000000000004e-07
1469745237059,-1.51,7.240000000000001e-07
1469745237069,-1.51,3.6200000000000004e-07
1469745237079,-1.51,7.240000000000001e-07
1469745237089,-1.51,7.240000000000001e-07
1469745237099,-1.51,7.240000000000001e-07
1469745237109,-1.51,3.6200000000000004e-07
1469745237119,-1.51,1.0859999999999999e-06
1469745237129,-1.51,0.0
1469745237139,-1.51,1.81e-06
1469745237149,-1.51,0.0
1469745237159,-1.51,1.4480000000000002e-06
1469745237169,-1.51,0.0
1469745237179,-1.51,1.4480000000000002e-06
1469745237189,-1.51,7.240000000000001e-07
1469745237199,-1.51,1.4480000000000002e-06
1469745237209,-1.51,0.0
1469745237219,-1.51,7.240000000000001e-07
1469745237229,-1.51,3.6200000000000004e-07
1469745237239,-1.51,7.240000000000001e-07
1469745237249,-1.51,0.0
1469745237259,-1.51,1.0859999999999999e-06
1469745237269,-1.51,3.6200000000000004e-07
1469745237279,-1.51,1.0859999999999999e-06
1469745237289,-1.51,3.6200000000000004e-07
1469745237299,-1.51,1.0859999999999999e-06
1469745237309,-1.51,7.240000000000001e-07
1469745237319,-1.51,1.4480000000000002e-06
1469745237329,-1.51,3.6200000000000004e-07
1469745237339,-1.51,1.0859999999999999e-06
1469745237349,-1.51,0.0
1469745237359,-1.51,1.4480000000000002e-06
1469745237369,-1.51,0.0
1469745237379,-1.51,1.0859999999999999e-06
1469745237389,-1.51,0.0
1469745237399,-1.51,1.4480000000000002e-06
1469745237409,-1.51,0.0
1469745237419,-1.51,1.4480000000000002e-06
1469745237429,-1.51,0.0
1469745237439,-1.51,1.4480000000000002e-06
1469745237449,-1.51,0.0
1469745237459,-1.51,2.1719999999999997e-06
1469745237469,-1.51,3.6200000000000004e-07
1469745237479,-1.51,7.240000000000001e-07
1469745237489,-1.51,3.6200000000000004e-07
1469745237499,-1.51,1.0859999999999999e-06
1469745237509,-1.51,3.6200000000000004e-07
1469745237519,-1.51,1.81e-06
1469745237529,-1.51,0.0
1469745237539,-1.51,1.0859999999999999e-06
1469745237549,-1.51,3.6200000000000004e-07
1469745237559,-1.51,1.4480000000000002e-06
1469745237569,-1.51,0.0
1469745237579,-1.51,1.0859999999999999e-06
