Timestamp,position,BLMTI.04L1.B1I10_TCTPV.4L1.B1
1469994901870,-1.135,0.0
1469994901880,-1.135,2.5340000000000002e-06
1469994901890,-1.135,0.0
1469994901900,-1.135,1.0859999999999999e-06
1469994901910,-1.135,1.0859999999999999e-06
1469994901920,-1.135,1.4480000000000002e-06
1469994901930,-1.135,7.240000000000001e-07
1469994901940,-1.135,0.0
1469994901950,-1.135,1.4480000000000002e-06
1469994901960,-1.135,1.81e-06
1469994901970,-1.135,0.0
1469994901980,-1.135,1.81e-06
1469994901990,-1.135,0.0
1469994902000,-1.135,1.4480000000000002e-06
1469994902010,-1.135,7.240000000000001e-07
1469994902020,-1.135,1.4480000000000002e-06
1469994902030,-1.135,7.240000000000001e-07
1469994902040,-1.135,2.1719999999999997e-06
1469994902050,-1.135,0.0
1469994902060,-1.135,1.81e-06
1469994902070,-1.135,0.0
1469994902080,-1.135,1.4480000000000002e-06
1469994902090,-1.135,7.240000000000001e-07
1469994902100,-1.135,1.4480000000000002e-06
1469994902110,-1.135,3.6200000000000004e-07
1469994902120,-1.135,7.240000000000001e-07
1469994902130,-1.135,1.81e-06
1469994902140,-1.135,3.6200000000000004e-07
1469994902150,-1.135,0.0
1469994902160,-1.135,3.6200000000000004e-07
1469994902170,-1.135,1.81e-06
1469994902180,-1.135,1.4480000000000002e-06
1469994902190,-1.135,7.240000000000001e-07
1469994902200,-1.135,2.5340000000000002e-06
1469994902210,-1.135,0.0
1469994902220,-1.135,1.81e-06
1469994902230,-1.135,0.0
1469994902240,-1.135,2.5340000000000002e-06
1469994902250,-1.135,0.0
1469994902260,-1.135,1.81e-06
1469994902270,-1.135,3.6200000000000004e-07
1469994902280,-1.135,2.5340000000000002e-06
1469994902290,-1.135,3.6200000000000004e-07
1469994902300,-1.135,2.8960000000000003e-06
1469994902310,-1.135,1.0859999999999999e-06
1469994902320,-1.135,2.1719999999999997e-06
1469994902330,-1.135,1.4480000000000002e-06
1469994902340,-1.135,7.240000000000001e-07
1469994902350,-1.135,7.240000000000001e-07
1469994902360,-1.135,1.0859999999999999e-06
1469994902370,-1.135,1.4480000000000002e-06
1469994902380,-1.135,1.81e-06
1469994902390,-1.135,0.0
1469994902400,-1.135,1.4480000000000002e-06
1469994902410,-1.135,0.0
1469994902420,-1.135,1.4480000000000002e-06
1469994902430,-1.135,0.0
1469994902440,-1.135,1.4480000000000002e-06
1469994902450,-1.135,0.0
1469994902460,-1.135,2.8960000000000003e-06
1469994902470,-1.135,0.0
1469994902480,-1.135,1.4480000000000002e-06
1469994902490,-1.135,0.0
1469994902500,-1.135,2.1719999999999997e-06
1469994902510,-1.135,3.6200000000000004e-07
1469994902520,-1.135,2.1719999999999997e-06
1469994902530,-1.135,3.6200000000000004e-07
1469994902540,-1.135,1.0859999999999999e-06
1469994902550,-1.135,1.0859999999999999e-06
1469994902560,-1.135,1.4480000000000002e-06
1469994902570,-1.135,1.0859999999999999e-06
1469994902580,-1.135,1.4480000000000002e-06
1469994902590,-1.135,0.0
1469994902600,-1.135,1.81e-06
1469994902610,-1.135,0.0
1469994902620,-1.135,0.0
1469994902630,-1.135,1.0859999999999999e-06
1469994902640,-1.135,1.0859999999999999e-06
1469994902650,-1.135,0.0
1469994902660,-1.135,1.4480000000000002e-06
1469994902670,-1.135,3.6200000000000004e-07
1469994902680,-1.135,2.1719999999999997e-06
1469994902690,-1.135,0.0
1469994902700,-1.135,2.8960000000000003e-06
1469994902710,-1.135,0.0
1469994902720,-1.135,7.240000000000001e-07
1469994902730,-1.135,1.81e-06
1469994902740,-1.135,1.4480000000000002e-06
1469994902750,-1.135,7.240000000000001e-07
1469994902760,-1.135,2.1719999999999997e-06
1469994902770,-1.135,0.0
1469994902780,-1.135,1.81e-06
1469994902790,-1.135,0.0
1469994902800,-1.135,7.240000000000001e-07
1469994902810,-1.135,1.0859999999999999e-06
1469994902820,-1.135,2.5340000000000002e-06
1469994902830,-1.135,0.0
1469994902840,-1.135,2.5340000000000002e-06
1469994902850,-1.135,0.0
1469994902860,-1.135,1.81e-06
1469994902870,-1.135,7.240000000000001e-07
1469994902880,-1.135,1.0859999999999999e-06
1469994902890,-1.135,0.0
1469994902900,-1.135,1.4480000000000002e-06
1469994902910,-1.135,0.0
1469994902920,-1.135,2.1719999999999997e-06
1469994902930,-1.135,3.6200000000000004e-07
1469994902940,-1.135,1.0859999999999999e-06
1469994902950,-1.135,0.0
1469994902960,-1.135,1.4480000000000002e-06
1469994902970,-1.135,3.6200000000000004e-07
1469994902980,-1.135,1.81e-06
1469994902990,-1.135,7.240000000000001e-07
1469994903000,-1.135,2.5340000000000002e-06
1469994903010,-1.135,7.240000000000001e-07
1469994903020,-1.135,7.240000000000001e-07
1469994903030,-1.135,0.0
1469994903040,-1.135,1.81e-06
1469994903050,-1.135,3.6200000000000004e-07
1469994903060,-1.135,1.4480000000000002e-06
1469994903070,-1.135,0.0
1469994903080,-1.135,1.4480000000000002e-06
1469994903090,-1.135,7.240000000000001e-07
1469994903100,-1.135,2.8960000000000003e-06
1469994903110,-1.135,0.0
1469994903120,-1.135,1.4480000000000002e-06
1469994903130,-1.135,3.6200000000000004e-07
1469994903140,-1.135,2.1719999999999997e-06
1469994903150,-1.135,0.0
1469994903160,-1.135,0.0
1469994903170,-1.135,7.240000000000001e-07
1469994903180,-1.135,2.1719999999999997e-06
1469994903190,-1.135,7.240000000000001e-07
1469994903200,-1.135,2.1719999999999997e-06
1469994903210,-1.135,1.0859999999999999e-06
1469994903220,-1.135,3.62e-06
1469994903230,-1.135,3.6200000000000004e-07
1469994903240,-1.135,2.1719999999999997e-06
1469994903250,-1.135,1.0859999999999999e-06
1469994903260,-1.135,2.5340000000000002e-06
1469994903270,-1.135,0.0
1469994903280,-1.135,3.6200000000000004e-07
1469994903290,-1.135,1.0859999999999999e-06
1469994903300,-1.135,1.81e-06
1469994903310,-1.135,0.0
1469994903320,-1.135,1.81e-06
1469994903330,-1.135,0.0
1469994903340,-1.135,1.81e-06
1469994903350,-1.135,0.0
1469994903360,-1.135,1.4480000000000002e-06
