Timestamp,position,BLMTI.04L5.B1I10_TCTPV.4L5.B1
1469994660660,-8.015,0.0
1469994660670,-8.015,0.0
1469994660680,-8.015,7.240000000000001e-07
1469994660690,-8.015,0.0
1469994660700,-8.015,3.6200000000000004e-07
1469994660710,-8.015,0.0
1469994660720,-8.015,3.6200000000000004e-07
1469994660730,-8.015,3.6200000000000004e-07
1469994660740,-8.015,3.6200000000000004e-07
1469994660750,-8.015,0.0
1469994660760,-8.015,0.0
1469994660770,-8.015,0.0
1469994660780,-8.015,7.240000000000001e-07
1469994660790,-8.015,3.6200000000000004e-07
1469994660800,-8.015,0.0
1469994660810,-8.015,0.0
1469994660820,-8.015,3.6200000000000004e-07
1469994660830,-8.015,0.0
1469994660840,-8.015,7.240000000000001e-07
1469994660850,-8.015,0.0
1469994660860,-8.015,3.6200000000000004e-07
1469994660870,-8.015,0.0
1469994660880,-8.015,3.6200000000000004e-07
1469994660890,-8.015,0.0
1469994660900,-8.015,7.240000000000001e-07
1469994660910,-8.015,0.0
1469994660920,-8.015,3.6200000000000004e-07
1469994660930,-8.015,0.0
1469994660940,-8.015,7.240000000000001e-07
1469994660950,-8.015,0.0
1469994660960,-8.015,3.6200000000000004e-07
1469994660970,-8.015,0.0
1469994660980,-8.015,3.6200000000000004e-07
1469994660990,-8.015,0.0
1469994661000,-8.015,7.240000000000001e-07
1469994661010,-8.015,0.0
1469994661020,-8.015,7.240000000000001e-07
1469994661030,-8.015,0.0
1469994661040,-8.015,3.6200000000000004e-07
1469994661050,-8.015,0.0
1469994661060,-8.015,0.0
1469994661070,-8.015,0.0
1469994661080,-8.015,0.0
1469994661090,-8.015,0.0
1469994661100,-8.015,3.6200000000000004e-07
1469994661110,-8.015,0.0
1469994661120,-8.015,3.6200000000000004e-07
1469994661130,-8.015,0.0
1469994661140,-8.015,3.6200000000000004e-07
1469994661150,-8.015,0.0
1469994661160,-8.015,3.6200000000000004e-07
1469994661170,-8.015,0.0
1469994661180,-8.015,7.240000000000001e-07
1469994661190,-8.015,0.0
1469994661200,-8.015,3.6200000000000004e-07
1469994661210,-8.015,0.0
1469994661220,-8.015,0.0
1469994661230,-8.015,0.0
1469994661240,-8.015,0.0
1469994661250,-8.015,0.0
1469994661260,-8.015,3.6200000000000004e-07
1469994661270,-8.015,0.0
1469994661280,-8.015,3.6200000000000004e-07
1469994661290,-8.015,0.0
1469994661300,-8.015,0.0
1469994661310,-8.015,0.0
1469994661320,-8.015,3.6200000000000004e-07
1469994661330,-8.015,0.0
1469994661340,-8.015,7.240000000000001e-07
1469994661350,-8.015,0.0
1469994661360,-8.015,7.240000000000001e-07
1469994661370,-8.015,0.0
1469994661380,-8.015,3.6200000000000004e-07
1469994661390,-8.015,0.0
1469994661400,-8.015,7.240000000000001e-07
1469994661410,-8.015,0.0
1469994661420,-8.015,0.0
1469994661430,-8.015,0.0
1469994661440,-8.015,3.6200000000000004e-07
1469994661450,-8.015,0.0
1469994661460,-8.015,0.0
1469994661470,-8.015,0.0
1469994661480,-8.015,3.6200000000000004e-07
1469994661490,-8.015,0.0
1469994661500,-8.015,7.240000000000001e-07
1469994661510,-8.015,0.0
1469994661520,-8.015,0.0
1469994661530,-8.015,0.0
1469994661540,-8.015,3.6200000000000004e-07
1469994661550,-8.015,0.0
1469994661560,-8.015,3.6200000000000004e-07
1469994661570,-8.015,0.0
1469994661580,-8.015,7.240000000000001e-07
1469994661590,-8.015,0.0
1469994661600,-8.015,3.6200000000000004e-07
1469994661610,-8.015,0.0
1469994661620,-8.015,0.0
1469994661630,-8.015,0.0
1469994661640,-8.015,1.0859999999999999e-06
