Timestamp,position,BLMTI.04R8.B2E10_TCTPV.4R8.B2
1469990106420,9.66,0.0
1469990106430,9.66,3.6200000000000004e-07
1469990106440,9.66,0.0
1469990106450,9.66,1.0859999999999999e-06
1469990106460,9.66,0.0
1469990106470,9.66,7.240000000000001e-07
1469990106480,9.66,0.0
1469990106490,9.66,3.6200000000000004e-07
1469990106500,9.66,0.0
1469990106510,9.66,3.6200000000000004e-07
1469990106520,9.66,0.0
1469990106530,9.66,1.4480000000000002e-06
1469990106540,9.66,0.0
1469990106550,9.66,3.6200000000000004e-07
1469990106560,9.66,0.0
1469990106570,9.66,7.240000000000001e-07
1469990106580,9.66,0.0
1469990106590,9.66,3.6200000000000004e-07
1469990106600,9.66,0.0
1469990106610,9.66,1.0859999999999999e-06
1469990106620,9.66,0.0
1469990106630,9.66,1.0859999999999999e-06
1469990106640,9.66,0.0
1469990106650,9.66,0.0
1469990106660,9.66,0.0
1469990106670,9.66,1.0859999999999999e-06
1469990106680,9.66,0.0
1469990106690,9.66,3.6200000000000004e-07
1469990106700,9.66,0.0
1469990106710,9.66,1.4480000000000002e-06
1469990106720,9.66,0.0
1469990106730,9.66,1.0859999999999999e-06
1469990106740,9.66,0.0
1469990106750,9.66,3.6200000000000004e-07
1469990106760,9.66,0.0
1469990106770,9.66,1.0859999999999999e-06
1469990106780,9.66,0.0
1469990106790,9.66,1.0859999999999999e-06
1469990106800,9.66,0.0
1469990106810,9.66,7.240000000000001e-07
1469990106820,9.66,0.0
1469990106830,9.66,7.240000000000001e-07
1469990106840,9.66,0.0
1469990106850,9.66,3.6200000000000004e-07
1469990106860,9.66,0.0
1469990106870,9.66,0.0
1469990106880,9.66,0.0
1469990106890,9.66,1.0859999999999999e-06
1469990106900,9.66,0.0
1469990106910,9.66,3.6200000000000004e-07
1469990106920,9.66,0.0
1469990106930,9.66,0.0
1469990106940,9.66,0.0
1469990106950,9.66,1.4480000000000002e-06
1469990106960,9.66,0.0
1469990106970,9.66,0.0
1469990106980,9.66,0.0
1469990106990,9.66,1.0859999999999999e-06
1469990107000,9.66,0.0
1469990107010,9.66,0.0
1469990107020,9.66,0.0
1469990107030,9.66,1.0859999999999999e-06
1469990107040,9.66,0.0
1469990107050,9.66,1.0859999999999999e-06
1469990107060,9.66,0.0
1469990107070,9.66,3.6200000000000004e-07
1469990107080,9.66,0.0
1469990107090,9.66,3.6200000000000004e-07
1469990107100,9.66,0.0
1469990107110,9.66,3.6200000000000004e-07
1469990107120,9.66,0.0
1469990107130,9.66,1.4480000000000002e-06
1469990107140,9.66,0.0
1469990107150,9.66,7.240000000000001e-07
1469990107160,9.66,0.0
1469990107170,9.66,0.0
1469990107180,9.66,0.0
1469990107190,9.66,1.0859999999999999e-06
1469990107200,9.66,0.0
1469990107210,9.66,1.0859999999999999e-06
1469990107220,9.66,0.0
1469990107230,9.66,3.6200000000000004e-07
1469990107240,9.66,0.0
1469990107250,9.66,0.0
1469990107260,9.66,0.0
1469990107270,9.66,3.6200000000000004e-07
1469990107280,9.66,0.0
1469990107290,9.66,1.0859999999999999e-06
1469990107300,9.66,0.0
1469990107310,9.66,1.0859999999999999e-06
1469990107320,9.66,0.0
1469990107330,9.66,0.0
1469990107340,9.66,0.0
1469990107350,9.66,0.0
1469990107360,9.66,0.0
1469990107370,9.66,7.240000000000001e-07
1469990107380,9.66,0.0
1469990107390,9.66,1.4480000000000002e-06
1469990107400,9.66,0.0
1469990107410,9.66,0.0
1469990107420,9.66,0.0
1469990107430,9.66,7.240000000000001e-07
1469990107440,9.66,0.0
1469990107450,9.66,0.0
1469990107460,9.66,0.0
1469990107470,9.66,1.0859999999999999e-06
1469990107480,9.66,0.0
1469990107490,9.66,1.0859999999999999e-06
1469990107500,9.66,0.0
1469990107510,9.66,1.0859999999999999e-06
1469990107520,9.66,0.0
1469990107530,9.66,3.6200000000000004e-07
1469990107540,9.66,0.0
1469990107550,9.66,1.0859999999999999e-06
1469990107560,9.66,0.0
1469990107570,9.66,3.6200000000000004e-07
1469990107580,9.66,0.0
1469990107590,9.66,3.6200000000000004e-07
1469990107600,9.66,0.0
1469990107610,9.66,3.6200000000000004e-07
1469990107620,9.66,0.0
1469990107630,9.66,7.240000000000001e-07
1469990107640,9.66,0.0
1469990107650,9.66,1.0859999999999999e-06
1469990107660,9.66,0.0
1469990107670,9.66,3.6200000000000004e-07
1469990107680,9.66,0.0
1469990107690,9.66,1.4480000000000002e-06
1469990107700,9.66,0.0
1469990107710,9.66,7.240000000000001e-07
1469990107720,9.66,0.0
1469990107730,9.66,0.0
1469990107740,9.66,0.0
1469990107750,9.66,7.240000000000001e-07
1469990107760,9.66,0.0
1469990107770,9.66,0.0
1469990107780,9.66,0.0
1469990107790,9.66,1.4480000000000002e-06
1469990107800,9.66,0.0
1469990107810,9.66,7.240000000000001e-07
1469990107820,9.66,0.0
1469990107830,9.66,1.0859999999999999e-06
1469990107840,9.66,0.0
1469990107850,9.66,3.6200000000000004e-07
1469990107860,9.66,0.0
1469990107870,9.66,3.6200000000000004e-07
1469990107880,9.66,0.0
1469990107890,9.66,1.4480000000000002e-06
1469990107900,9.66,0.0
1469990107910,9.66,0.0
1469990107920,9.66,0.0
1469990107930,9.66,3.6200000000000004e-07
1469990107940,9.66,0.0
1469990107950,9.66,7.240000000000001e-07
1469990107960,9.66,0.0
1469990107970,9.66,1.0859999999999999e-06
1469990107980,9.66,0.0
1469990107990,9.66,3.6200000000000004e-07
1469990108000,9.66,0.0
1469990108010,9.66,7.240000000000001e-07
1469990108020,9.66,0.0
1469990108030,9.66,1.81e-06
1469990108040,9.66,0.0
1469990108050,9.66,7.240000000000001e-07
1469990108060,9.66,0.0
1469990108070,9.66,3.6200000000000004e-07
1469990108080,9.66,0.0
1469990108090,9.66,0.0
1469990108100,9.66,0.0
1469990108110,9.66,7.240000000000001e-07
1469990108120,9.66,0.0
1469990108130,9.66,1.0859999999999999e-06
1469990108140,9.66,0.0
1469990108150,9.66,7.240000000000001e-07
1469990108160,9.66,0.0
1469990108170,9.66,3.6200000000000004e-07
1469990108180,9.66,0.0
1469990108190,9.66,0.0
1469990108200,9.66,0.0
1469990108210,9.66,1.0859999999999999e-06
1469990108220,9.66,0.0
1469990108230,9.66,3.6200000000000004e-07
1469990108240,9.66,0.0
1469990108250,9.66,7.240000000000001e-07
1469990108260,9.66,0.0
1469990108270,9.66,0.0
1469990108280,9.66,0.0
1469990108290,9.66,1.4480000000000002e-06
1469990108300,9.66,0.0
1469990108310,9.66,7.240000000000001e-07
1469990108320,9.66,0.0
1469990108330,9.66,3.6200000000000004e-07
1469990108340,9.66,0.0
1469990108350,9.66,1.0859999999999999e-06
1469990108360,9.66,0.0
1469990108370,9.66,1.0859999999999999e-06
1469990108380,9.66,0.0
1469990108390,9.66,7.240000000000001e-07
1469990108400,9.66,0.0
1469990108410,9.66,3.6200000000000004e-07
1469990108420,9.66,0.0
1469990108430,9.66,0.0
1469990108440,9.66,0.0
1469990108450,9.66,1.0859999999999999e-06
1469990108460,9.66,0.0
1469990108470,9.66,1.0859999999999999e-06
1469990108480,9.66,0.0
1469990108490,9.66,7.240000000000001e-07
1469990108500,9.66,0.0
1469990108510,9.66,0.0
1469990108520,9.66,0.0
1469990108530,9.66,1.81e-06
1469990108540,9.66,0.0
