Timestamp,position,BLMTI.04R8.B2E10_TCTPV.4R8.B2
1469990122420,9.035,7.240000000000001e-07
1469990122430,9.035,0.0
1469990122440,9.035,0.0
1469990122450,9.035,0.0
1469990122460,9.035,3.6200000000000004e-07
1469990122470,9.035,7.240000000000001e-07
1469990122480,9.035,7.240000000000001e-07
1469990122490,9.035,3.6200000000000004e-07
1469990122500,9.035,7.240000000000001e-07
1469990122510,9.035,0.0
1469990122520,9.035,3.6200000000000004e-07
1469990122530,9.035,0.0
1469990122540,9.035,0.0
1469990122550,9.035,3.6200000000000004e-07
1469990122560,9.035,3.6200000000000004e-07
1469990122570,9.035,3.6200000000000004e-07
1469990122580,9.035,3.6200000000000004e-07
1469990122590,9.035,1.0859999999999999e-06
1469990122600,9.035,7.240000000000001e-07
1469990122610,9.035,3.6200000000000004e-07
1469990122620,9.035,3.6200000000000004e-07
1469990122630,9.035,3.6200000000000004e-07
1469990122640,9.035,3.6200000000000004e-07
1469990122650,9.035,3.6200000000000004e-07
1469990122660,9.035,7.240000000000001e-07
1469990122670,9.035,1.4480000000000002e-06
1469990122680,9.035,1.0859999999999999e-06
1469990122690,9.035,0.0
1469990122700,9.035,3.6200000000000004e-07
1469990122710,9.035,3.6200000000000004e-07
1469990122720,9.035,1.0859999999999999e-06
1469990122730,9.035,7.240000000000001e-07
1469990122740,9.035,7.240000000000001e-07
1469990122750,9.035,0.0
1469990122760,9.035,0.0
1469990122770,9.035,0.0
1469990122780,9.035,3.6200000000000004e-07
1469990122790,9.035,3.6200000000000004e-07
1469990122800,9.035,3.6200000000000004e-07
1469990122810,9.035,7.240000000000001e-07
1469990122820,9.035,3.6200000000000004e-07
1469990122830,9.035,7.240000000000001e-07
1469990122840,9.035,7.240000000000001e-07
1469990122850,9.035,1.0859999999999999e-06
1469990122860,9.035,7.240000000000001e-07
1469990122870,9.035,0.0
1469990122880,9.035,3.6200000000000004e-07
1469990122890,9.035,3.6200000000000004e-07
1469990122900,9.035,3.6200000000000004e-07
1469990122910,9.035,1.4480000000000002e-06
1469990122920,9.035,1.0859999999999999e-06
1469990122930,9.035,0.0
1469990122940,9.035,3.6200000000000004e-07
1469990122950,9.035,0.0
1469990122960,9.035,0.0
1469990122970,9.035,0.0
1469990122980,9.035,3.6200000000000004e-07
1469990122990,9.035,7.240000000000001e-07
1469990123000,9.035,3.6200000000000004e-07
1469990123010,9.035,7.240000000000001e-07
1469990123020,9.035,7.240000000000001e-07
1469990123030,9.035,3.6200000000000004e-07
1469990123040,9.035,3.6200000000000004e-07
1469990123050,9.035,7.240000000000001e-07
1469990123060,9.035,3.6200000000000004e-07
1469990123070,9.035,1.0859999999999999e-06
1469990123080,9.035,7.240000000000001e-07
1469990123090,9.035,0.0
1469990123100,9.035,0.0
1469990123110,9.035,3.6200000000000004e-07
1469990123120,9.035,3.6200000000000004e-07
1469990123130,9.035,0.0
1469990123140,9.035,0.0
1469990123150,9.035,3.6200000000000004e-07
1469990123160,9.035,3.6200000000000004e-07
1469990123170,9.035,0.0
1469990123180,9.035,3.6200000000000004e-07
1469990123190,9.035,7.240000000000001e-07
1469990123200,9.035,3.6200000000000004e-07
1469990123210,9.035,3.6200000000000004e-07
1469990123220,9.035,3.6200000000000004e-07
1469990123230,9.035,0.0
1469990123240,9.035,0.0
1469990123250,9.035,3.6200000000000004e-07
1469990123260,9.035,3.6200000000000004e-07
1469990123270,9.035,7.240000000000001e-07
1469990123280,9.035,1.0859999999999999e-06
1469990123290,9.035,1.0859999999999999e-06
1469990123300,9.035,7.240000000000001e-07
1469990123310,9.035,3.6200000000000004e-07
1469990123320,9.035,3.6200000000000004e-07
1469990123330,9.035,0.0
1469990123340,9.035,0.0
1469990123350,9.035,7.240000000000001e-07
1469990123360,9.035,7.240000000000001e-07
1469990123370,9.035,0.0
1469990123380,9.035,3.6200000000000004e-07
1469990123390,9.035,7.240000000000001e-07
1469990123400,9.035,1.0859999999999999e-06
1469990123410,9.035,3.6200000000000004e-07
1469990123420,9.035,7.240000000000001e-07
1469990123430,9.035,0.0
1469990123440,9.035,7.240000000000001e-07
1469990123450,9.035,0.0
1469990123460,9.035,0.0
1469990123470,9.035,0.0
