Timestamp,position,BLMTI.04R1.B2I10_TCTPV.4R1.B2
1469994988440,-6.995,2.8960000000000003e-06
1469994988450,-6.995,1.0859999999999999e-06
1469994988460,-6.995,0.0
1469994988470,-6.995,0.0
1469994988480,-6.995,1.81e-06
1469994988490,-6.995,1.4480000000000002e-06
1469994988500,-6.995,0.0
1469994988510,-6.995,3.6200000000000004e-07
1469994988520,-6.995,0.0
1469994988530,-6.995,0.0
1469994988540,-6.995,0.0
1469994988550,-6.995,0.0
1469994988560,-6.995,0.0
1469994988570,-6.995,0.0
1469994988580,-6.995,2.1719999999999997e-06
1469994988590,-6.995,7.240000000000001e-07
1469994988600,-6.995,0.0
1469994988610,-6.995,0.0
1469994988620,-6.995,7.240000000000001e-07
1469994988630,-6.995,7.240000000000001e-07
1469994988640,-6.995,0.0
1469994988650,-6.995,0.0
1469994988660,-6.995,3.6200000000000004e-07
1469994988670,-6.995,1.4480000000000002e-06
1469994988680,-6.995,0.0
1469994988690,-6.995,7.240000000000001e-07
1469994988700,-6.995,0.0
1469994988710,-6.995,0.0
1469994988720,-6.995,1.81e-06
1469994988730,-6.995,0.0
1469994988740,-6.995,0.0
1469994988750,-6.995,0.0
1469994988760,-6.995,0.0
1469994988770,-6.995,0.0
1469994988780,-6.995,0.0
1469994988790,-6.995,0.0
1469994988800,-6.995,3.6200000000000004e-07
1469994988810,-6.995,7.240000000000001e-07
1469994988820,-6.995,3.6200000000000004e-07
1469994988830,-6.995,0.0
1469994988840,-6.995,0.0
1469994988850,-6.995,0.0
1469994988860,-6.995,0.0
1469994988870,-6.995,0.0
1469994988880,-6.995,5.0680000000000004e-06
1469994988890,-6.995,0.0
1469994988900,-6.995,1.0859999999999999e-06
1469994988910,-6.995,1.0859999999999999e-06
1469994988920,-6.995,1.4480000000000002e-06
1469994988930,-6.995,3.6200000000000004e-07
1469994988940,-6.995,2.1719999999999997e-06
1469994988950,-6.995,3.6200000000000004e-07
1469994988960,-6.995,0.0
1469994988970,-6.995,0.0
1469994988980,-6.995,0.0
1469994988990,-6.995,0.0
1469994989000,-6.995,2.8960000000000003e-06
1469994989010,-6.995,1.81e-06
1469994989020,-6.995,3.6200000000000004e-07
1469994989030,-6.995,7.240000000000001e-07
1469994989040,-6.995,0.0
1469994989050,-6.995,1.4480000000000002e-06
1469994989060,-6.995,7.240000000000001e-07
1469994989070,-6.995,3.6200000000000004e-07
1469994989080,-6.995,3.6200000000000004e-07
1469994989090,-6.995,1.0859999999999999e-06
1469994989100,-6.995,0.0
1469994989110,-6.995,1.0859999999999999e-06
1469994989120,-6.995,3.6200000000000004e-07
1469994989130,-6.995,1.4480000000000002e-06
1469994989140,-6.995,1.0859999999999999e-06
1469994989150,-6.995,1.4480000000000002e-06
1469994989160,-6.995,0.0
1469994989170,-6.995,7.240000000000001e-07
1469994989180,-6.995,0.0
1469994989190,-6.995,0.0
1469994989200,-6.995,0.0
1469994989210,-6.995,0.0
1469994989220,-6.995,0.0
1469994989230,-6.995,1.0859999999999999e-06
1469994989240,-6.995,0.0
1469994989250,-6.995,3.6200000000000004e-07
