Timestamp,position,BLMTI.04R5.B2I10_TCTPH.4R5.B2
1494173850300,-9.95,0.0
1494173850310,-9.95,7.240000000000001e-07
1494173850320,-9.95,3.6200000000000004e-07
1494173850330,-9.95,0.0
1494173850340,-9.95,3.6200000000000004e-07
1494173850350,-9.95,7.240000000000001e-07
1494173850360,-9.95,0.0
1494173850370,-9.95,1.0859999999999999e-06
1494173850380,-9.95,0.0
1494173850390,-9.95,3.6200000000000004e-07
1494173850400,-9.95,0.0
1494173850410,-9.95,1.0859999999999999e-06
1494173850420,-9.95,0.0
1494173850430,-9.95,1.0859999999999999e-06
1494173850440,-9.95,0.0
1494173850450,-9.95,0.0
1494173850460,-9.95,7.240000000000001e-07
1494173850470,-9.95,3.6200000000000004e-07
1494173850480,-9.95,0.0
1494173850490,-9.95,1.0859999999999999e-06
1494173850500,-9.95,0.0
1494173850510,-9.95,7.240000000000001e-07
1494173850520,-9.95,0.0
1494173850530,-9.95,7.240000000000001e-07
1494173850540,-9.95,3.6200000000000004e-07
1494173850550,-9.95,1.4480000000000002e-06
1494173850560,-9.95,0.0
1494173850570,-9.95,1.0859999999999999e-06
1494173850580,-9.95,0.0
1494173850590,-9.95,1.0859999999999999e-06
1494173850600,-9.95,0.0
1494173850610,-9.95,7.240000000000001e-07
1494173850620,-9.95,0.0
1494173850630,-9.95,1.0859999999999999e-06
1494173850640,-9.95,0.0
1494173850650,-9.95,3.6200000000000004e-07
1494173850660,-9.95,0.0
1494173850670,-9.95,7.240000000000001e-07
1494173850680,-9.95,0.0
1494173850690,-9.95,7.240000000000001e-07
1494173850700,-9.95,0.0
1494173850710,-9.95,0.0
1494173850720,-9.95,3.6200000000000004e-07
1494173850730,-9.95,7.240000000000001e-07
1494173850740,-9.95,0.0
1494173850750,-9.95,0.0
1494173850760,-9.95,7.240000000000001e-07
1494173850770,-9.95,7.240000000000001e-07
1494173850780,-9.95,0.0
1494173850790,-9.95,7.240000000000001e-07
1494173850800,-9.95,0.0
1494173850810,-9.95,1.0859999999999999e-06
1494173850820,-9.95,3.6200000000000004e-07
1494173850830,-9.95,7.240000000000001e-07
1494173850840,-9.95,0.0
1494173850850,-9.95,7.240000000000001e-07
1494173850860,-9.95,0.0
1494173850870,-9.95,3.6200000000000004e-07
1494173850880,-9.95,3.6200000000000004e-07
1494173850890,-9.95,3.6200000000000004e-07
1494173850900,-9.95,0.0
1494173850910,-9.95,3.6200000000000004e-07
1494173850920,-9.95,7.240000000000001e-07
1494173850930,-9.95,7.240000000000001e-07
1494173850940,-9.95,7.240000000000001e-07
1494173850950,-9.95,0.0
1494173850960,-9.95,0.0
1494173850970,-9.95,1.0859999999999999e-06
1494173850980,-9.95,0.0
1494173850990,-9.95,3.6200000000000004e-07
1494173851000,-9.95,3.6200000000000004e-07
1494173851010,-9.95,1.0859999999999999e-06
1494173851020,-9.95,0.0
1494173851030,-9.95,1.4480000000000002e-06
1494173851040,-9.95,0.0
1494173851050,-9.95,3.6200000000000004e-07
1494173851060,-9.95,0.0
1494173851070,-9.95,7.240000000000001e-07
1494173851080,-9.95,0.0
1494173851090,-9.95,1.4480000000000002e-06
1494173851100,-9.95,0.0
1494173851110,-9.95,0.0
1494173851120,-9.95,0.0
1494173851130,-9.95,1.4480000000000002e-06
1494173851140,-9.95,3.6200000000000004e-07
1494173851150,-9.95,7.240000000000001e-07
1494173851160,-9.95,0.0
1494173851170,-9.95,0.0
1494173851180,-9.95,3.6200000000000004e-07
1494173851190,-9.95,1.0859999999999999e-06
1494173851200,-9.95,3.6200000000000004e-07
1494173851210,-9.95,3.6200000000000004e-07
1494173851220,-9.95,0.0
1494173851230,-9.95,1.0859999999999999e-06
1494173851240,-9.95,0.0
1494173851250,-9.95,7.240000000000001e-07
1494173851260,-9.95,7.240000000000001e-07
1494173851270,-9.95,0.0
1494173851280,-9.95,7.240000000000001e-07
1494173851290,-9.95,3.6200000000000004e-07
1494173851300,-9.95,0.0
1494173851310,-9.95,7.240000000000001e-07
1494173851320,-9.95,0.0
1494173851330,-9.95,7.240000000000001e-07
1494173851340,-9.95,0.0
1494173851350,-9.95,3.6200000000000004e-07
1494173851360,-9.95,0.0
1494173851370,-9.95,1.0859999999999999e-06
1494173851380,-9.95,0.0
1494173851390,-9.95,7.240000000000001e-07
1494173851400,-9.95,0.0
1494173851410,-9.95,3.6200000000000004e-07
1494173851420,-9.95,0.0
1494173851430,-9.95,7.240000000000001e-07
1494173851440,-9.95,0.0
1494173851450,-9.95,7.240000000000001e-07
1494173851460,-9.95,0.0
1494173851470,-9.95,3.6200000000000004e-07
1494173851480,-9.95,0.0
1494173851490,-9.95,3.6200000000000004e-07
1494173851500,-9.95,7.240000000000001e-07
1494173851510,-9.95,0.0
1494173851520,-9.95,0.0
1494173851530,-9.95,3.6200000000000004e-07
1494173851540,-9.95,0.0
1494173851550,-9.95,1.0859999999999999e-06
1494173851560,-9.95,0.0
1494173851570,-9.95,0.0
1494173851580,-9.95,7.240000000000001e-07
1494173851590,-9.95,7.240000000000001e-07
1494173851600,-9.95,0.0
1494173851610,-9.95,3.6200000000000004e-07
1494173851620,-9.95,0.0
1494173851630,-9.95,3.6200000000000004e-07
1494173851640,-9.95,0.0
1494173851650,-9.95,7.240000000000001e-07
1494173851660,-9.95,0.0
1494173851670,-9.95,0.0
1494173851680,-9.95,3.6200000000000004e-07
1494173851690,-9.95,7.240000000000001e-07
1494173851700,-9.95,7.240000000000001e-07
1494173851710,-9.95,0.0
1494173851720,-9.95,0.0
1494173851730,-9.95,1.0859999999999999e-06
1494173851740,-9.95,0.0
1494173851750,-9.95,7.240000000000001e-07
1494173851760,-9.95,7.240000000000001e-07
1494173851770,-9.95,7.240000000000001e-07
1494173851780,-9.95,0.0
1494173851790,-9.95,0.0
1494173851800,-9.95,1.4480000000000002e-06
1494173851810,-9.95,0.0
1494173851820,-9.95,0.0
1494173851830,-9.95,3.6200000000000004e-07
1494173851840,-9.95,0.0
1494173851850,-9.95,3.6200000000000004e-07
1494173851860,-9.95,3.6200000000000004e-07
1494173851870,-9.95,3.6200000000000004e-07
1494173851880,-9.95,0.0
1494173851890,-9.95,7.240000000000001e-07
1494173851900,-9.95,0.0
1494173851910,-9.95,7.240000000000001e-07
1494173851920,-9.95,0.0
1494173851930,-9.95,7.240000000000001e-07
1494173851940,-9.95,0.0
1494173851950,-9.95,3.6200000000000004e-07
1494173851960,-9.95,0.0
1494173851970,-9.95,1.0859999999999999e-06
1494173851980,-9.95,0.0
1494173851990,-9.95,1.0859999999999999e-06
1494173852000,-9.95,0.0
1494173852010,-9.95,7.240000000000001e-07
1494173852020,-9.95,0.0
1494173852030,-9.95,0.0
1494173852040,-9.95,0.0
1494173852050,-9.95,3.6200000000000004e-07
1494173852060,-9.95,3.6200000000000004e-07
1494173852070,-9.95,1.0859999999999999e-06
1494173852080,-9.95,0.0
1494173852090,-9.95,0.0
1494173852100,-9.95,7.240000000000001e-07
1494173852110,-9.95,0.0
1494173852120,-9.95,1.0859999999999999e-06
1494173852130,-9.95,0.0
1494173852140,-9.95,0.0
1494173852150,-9.95,0.0
1494173852160,-9.95,0.0
1494173852170,-9.95,1.0859999999999999e-06
1494173852180,-9.95,7.240000000000001e-07
1494173852190,-9.95,3.6200000000000004e-07
1494173852200,-9.95,3.6200000000000004e-07
1494173852210,-9.95,3.6200000000000004e-07
1494173852220,-9.95,0.0
1494173852230,-9.95,7.240000000000001e-07
1494173852240,-9.95,0.0
1494173852250,-9.95,3.6200000000000004e-07
1494173852260,-9.95,0.0
1494173852270,-9.95,7.240000000000001e-07
1494173852280,-9.95,0.0
1494173852290,-9.95,1.0859999999999999e-06
1494173852300,-9.95,3.6200000000000004e-07
1494173852310,-9.95,0.0
1494173852320,-9.95,0.0
1494173852330,-9.95,7.240000000000001e-07
1494173852340,-9.95,0.0
1494173852350,-9.95,7.240000000000001e-07
1494173852360,-9.95,0.0
1494173852370,-9.95,3.6200000000000004e-07
1494173852380,-9.95,0.0
1494173852390,-9.95,1.0859999999999999e-06
1494173852400,-9.95,0.0
1494173852410,-9.95,7.240000000000001e-07
1494173852420,-9.95,0.0
1494173852430,-9.95,3.6200000000000004e-07
1494173852440,-9.95,0.0
1494173852450,-9.95,1.4480000000000002e-06
1494173852460,-9.95,0.0
1494173852470,-9.95,3.6200000000000004e-07
1494173852480,-9.95,0.0
1494173852490,-9.95,7.240000000000001e-07
1494173852500,-9.95,0.0
1494173852510,-9.95,3.6200000000000004e-07
1494173852520,-9.95,0.0
1494173852530,-9.95,1.0859999999999999e-06
1494173852540,-9.95,7.240000000000001e-07
1494173852550,-9.95,0.0
1494173852560,-9.95,0.0
1494173852570,-9.95,1.0859999999999999e-06
1494173852580,-9.95,0.0
1494173852590,-9.95,3.6200000000000004e-07
1494173852600,-9.95,0.0
1494173852610,-9.95,7.240000000000001e-07
1494173852620,-9.95,0.0
1494173852630,-9.95,7.240000000000001e-07
1494173852640,-9.95,0.0
1494173852650,-9.95,3.6200000000000004e-07
1494173852660,-9.95,0.0
1494173852670,-9.95,3.6200000000000004e-07
1494173852680,-9.95,3.6200000000000004e-07
1494173852690,-9.95,7.240000000000001e-07
1494173852700,-9.95,7.240000000000001e-07
1494173852710,-9.95,0.0
1494173852720,-9.95,3.6200000000000004e-07
1494173852730,-9.95,1.4480000000000002e-06
1494173852740,-9.95,0.0
1494173852750,-9.95,0.0
1494173852760,-9.95,1.0859999999999999e-06
1494173852770,-9.95,1.81e-06
1494173852780,-9.95,0.0
1494173852790,-9.95,0.0
1494173852800,-9.95,3.6200000000000004e-07
1494173852810,-9.95,7.240000000000001e-07
1494173852820,-9.95,0.0
1494173852830,-9.95,7.240000000000001e-07
1494173852840,-9.95,0.0
1494173852850,-9.95,0.0
1494173852860,-9.95,0.0
1494173852870,-9.95,1.0859999999999999e-06
1494173852880,-9.95,0.0
1494173852890,-9.95,7.240000000000001e-07
1494173852900,-9.95,0.0
1494173852910,-9.95,7.240000000000001e-07
1494173852920,-9.95,0.0
1494173852930,-9.95,7.240000000000001e-07
1494173852940,-9.95,0.0
1494173852950,-9.95,7.240000000000001e-07
1494173852960,-9.95,0.0
1494173852970,-9.95,7.240000000000001e-07
1494173852980,-9.95,7.240000000000001e-07
1494173852990,-9.95,7.240000000000001e-07
1494173853000,-9.95,0.0
1494173853010,-9.95,1.0859999999999999e-06
1494173853020,-9.95,0.0
1494173853030,-9.95,3.6200000000000004e-07
1494173853040,-9.95,0.0
1494173853050,-9.95,3.6200000000000004e-07
1494173853060,-9.95,3.6200000000000004e-07
1494173853070,-9.95,7.240000000000001e-07
1494173853080,-9.95,0.0
1494173853090,-9.95,7.240000000000001e-07
1494173853100,-9.95,0.0
1494173853110,-9.95,3.6200000000000004e-07
1494173853120,-9.95,3.6200000000000004e-07
1494173853130,-9.95,3.6200000000000004e-07
1494173853140,-9.95,7.240000000000001e-07
1494173853150,-9.95,3.6200000000000004e-07
1494173853160,-9.95,3.6200000000000004e-07
1494173853170,-9.95,3.6200000000000004e-07
1494173853180,-9.95,7.240000000000001e-07
1494173853190,-9.95,7.240000000000001e-07
1494173853200,-9.95,0.0
1494173853210,-9.95,0.0
1494173853220,-9.95,3.6200000000000004e-07
1494173853230,-9.95,3.6200000000000004e-07
1494173853240,-9.95,7.240000000000001e-07
1494173853250,-9.95,3.6200000000000004e-07
1494173853260,-9.95,0.0
1494173853270,-9.95,1.4480000000000002e-06
1494173853280,-9.95,0.0
1494173853290,-9.95,0.0
1494173853300,-9.95,3.6200000000000004e-07
1494173853310,-9.95,1.0859999999999999e-06
1494173853320,-9.95,0.0
1494173853330,-9.95,3.6200000000000004e-07
1494173853340,-9.95,0.0
1494173853350,-9.95,1.0859999999999999e-06
1494173853360,-9.95,3.6200000000000004e-07
1494173853370,-9.95,7.240000000000001e-07
1494173853380,-9.95,3.6200000000000004e-07
1494173853390,-9.95,1.0859999999999999e-06
1494173853400,-9.95,0.0
1494173853410,-9.95,0.0
1494173853420,-9.95,0.0
1494173853430,-9.95,1.0859999999999999e-06
1494173853440,-9.95,0.0
1494173853450,-9.95,7.240000000000001e-07
1494173853460,-9.95,7.240000000000001e-07
1494173853470,-9.95,3.6200000000000004e-07
1494173853480,-9.95,0.0
1494173853490,-9.95,7.240000000000001e-07
1494173853500,-9.95,0.0
1494173853510,-9.95,1.0859999999999999e-06
1494173853520,-9.95,0.0
1494173853530,-9.95,3.6200000000000004e-07
1494173853540,-9.95,0.0
1494173853550,-9.95,7.240000000000001e-07
1494173853560,-9.95,7.240000000000001e-07
1494173853570,-9.95,7.240000000000001e-07
1494173853580,-9.95,0.0
1494173853590,-9.95,3.6200000000000004e-07
1494173853600,-9.95,0.0
1494173853610,-9.95,3.6200000000000004e-07
1494173853620,-9.95,3.6200000000000004e-07
1494173853630,-9.95,3.6200000000000004e-07
1494173853640,-9.95,0.0
1494173853650,-9.95,7.240000000000001e-07
1494173853660,-9.95,3.6200000000000004e-07
1494173853670,-9.95,7.240000000000001e-07
1494173853680,-9.95,3.6200000000000004e-07
1494173853690,-9.95,1.0859999999999999e-06
1494173853700,-9.95,7.240000000000001e-07
1494173853710,-9.95,0.0
1494173853720,-9.95,0.0
1494173853730,-9.95,3.6200000000000004e-07
1494173853740,-9.95,3.6200000000000004e-07
1494173853750,-9.95,3.6200000000000004e-07
1494173853760,-9.95,3.6200000000000004e-07
1494173853770,-9.95,7.240000000000001e-07
1494173853780,-9.95,3.6200000000000004e-07
1494173853790,-9.95,7.240000000000001e-07
1494173853800,-9.95,0.0
1494173853810,-9.95,7.240000000000001e-07
1494173853820,-9.95,3.6200000000000004e-07
1494173853830,-9.95,0.0
1494173853840,-9.95,0.0
1494173853850,-9.95,0.0
1494173853860,-9.95,1.0859999999999999e-06
1494173853870,-9.95,7.240000000000001e-07
1494173853880,-9.95,0.0
1494173853890,-9.95,3.6200000000000004e-07
1494173853900,-9.95,3.6200000000000004e-07
1494173853910,-9.95,3.6200000000000004e-07
1494173853920,-9.95,3.6200000000000004e-07
1494173853930,-9.95,0.0
1494173853940,-9.95,0.0
1494173853950,-9.95,7.240000000000001e-07
1494173853960,-9.95,7.240000000000001e-07
1494173853970,-9.95,1.0859999999999999e-06
1494173853980,-9.95,0.0
1494173853990,-9.95,3.6200000000000004e-07
1494173854000,-9.95,0.0
1494173854010,-9.95,7.240000000000001e-07
1494173854020,-9.95,0.0
1494173854030,-9.95,7.240000000000001e-07
1494173854040,-9.95,3.6200000000000004e-07
1494173854050,-9.95,3.6200000000000004e-07
1494173854060,-9.95,0.0
1494173854070,-9.95,7.240000000000001e-07
1494173854080,-9.95,3.6200000000000004e-07
1494173854090,-9.95,1.0859999999999999e-06
1494173854100,-9.95,0.0
1494173854110,-9.95,0.0
1494173854120,-9.95,3.6200000000000004e-07
1494173854130,-9.95,0.0
1494173854140,-9.95,1.0859999999999999e-06
1494173854150,-9.95,0.0
1494173854160,-9.95,3.6200000000000004e-07
1494173854170,-9.95,3.6200000000000004e-07
1494173854180,-9.95,3.6200000000000004e-07
1494173854190,-9.95,1.0859999999999999e-06
1494173854200,-9.95,0.0
1494173854210,-9.95,7.240000000000001e-07
1494173854220,-9.95,0.0
1494173854230,-9.95,3.6200000000000004e-07
1494173854240,-9.95,7.240000000000001e-07
1494173854250,-9.95,1.0859999999999999e-06
1494173854260,-9.95,0.0
1494173854270,-9.95,3.6200000000000004e-07
1494173854280,-9.95,1.0859999999999999e-06
1494173854290,-9.95,0.0
1494173854300,-9.95,3.6200000000000004e-07
1494173854310,-9.95,0.0
1494173854320,-9.95,3.6200000000000004e-07
1494173854330,-9.95,7.240000000000001e-07
1494173854340,-9.95,7.240000000000001e-07
1494173854350,-9.95,0.0
1494173854360,-9.95,7.240000000000001e-07
1494173854370,-9.95,1.0859999999999999e-06
1494173854380,-9.95,0.0
1494173854390,-9.95,0.0
1494173854400,-9.95,0.0
1494173854410,-9.95,3.6200000000000004e-07
1494173854420,-9.95,1.0859999999999999e-06
1494173854430,-9.95,0.0
1494173854440,-9.95,0.0
1494173854450,-9.95,1.0859999999999999e-06
1494173854460,-9.95,3.6200000000000004e-07
1494173854470,-9.95,1.0859999999999999e-06
1494173854480,-9.95,0.0
1494173854490,-9.95,3.6200000000000004e-07
1494173854500,-9.95,0.0
1494173854510,-9.95,3.6200000000000004e-07
1494173854520,-9.95,3.6200000000000004e-07
1494173854530,-9.95,1.0859999999999999e-06
1494173854540,-9.95,3.6200000000000004e-07
1494173854550,-9.95,3.6200000000000004e-07
1494173854560,-9.95,3.6200000000000004e-07
1494173854570,-9.95,1.81e-06
1494173854580,-9.95,0.0
1494173854590,-9.95,0.0
1494173854600,-9.95,0.0
1494173854610,-9.95,3.6200000000000004e-07
1494173854620,-9.95,0.0
1494173854630,-9.95,3.6200000000000004e-07
1494173854640,-9.95,3.6200000000000004e-07
1494173854650,-9.95,3.6200000000000004e-07
1494173854660,-9.95,3.6200000000000004e-07
1494173854670,-9.95,7.240000000000001e-07
1494173854680,-9.95,3.6200000000000004e-07
1494173854690,-9.95,7.240000000000001e-07
1494173854700,-9.95,0.0
1494173854710,-9.95,3.6200000000000004e-07
1494173854720,-9.95,3.6200000000000004e-07
1494173854730,-9.95,7.240000000000001e-07
1494173854740,-9.95,0.0
1494173854750,-9.95,3.6200000000000004e-07
1494173854760,-9.95,3.6200000000000004e-07
1494173854770,-9.95,0.0
1494173854780,-9.95,0.0
1494173854790,-9.95,1.0859999999999999e-06
1494173854800,-9.95,7.240000000000001e-07
1494173854810,-9.95,0.0
1494173854820,-9.95,0.0
1494173854830,-9.95,7.240000000000001e-07
1494173854840,-9.95,3.6200000000000004e-07
1494173854850,-9.95,1.0859999999999999e-06
1494173854860,-9.95,3.6200000000000004e-07
1494173854870,-9.95,0.0
1494173854880,-9.95,3.6200000000000004e-07
1494173854890,-9.95,3.6200000000000004e-07
1494173854900,-9.95,3.6200000000000004e-07
1494173854910,-9.95,3.6200000000000004e-07
1494173854920,-9.95,3.6200000000000004e-07
1494173854930,-9.95,0.0
1494173854940,-9.95,0.0
1494173854950,-9.95,1.81e-06
1494173854960,-9.95,0.0
1494173854970,-9.95,0.0
1494173854980,-9.95,0.0
1494173854990,-9.95,1.4480000000000002e-06
