,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,0,345.53624,4.475782644701123,354.398,298.88433400624984,0.04378155259730918,9.235118232462248,1,TCP,PROTON,FT
1,0,5173.73496,2.3054635362860445,5223.3,4060.9396294097733,0.24254562558723042,255.81751298166046,1,TCLA,PROTON,FT
2,1,487.74613,2.263036168669108,536.846,397.017157890768,0.011105268539300089,62.413380005120274,1,TCP,PROTON,FT
3,0,28.63297903372835,2.64080368701856,32.942,24.121597275477814,0.137562860847968,5.3553910053030656,1,TCLA,PROTON,FT
4,1,2436.4860838650866,1.709849549661104,2555.0,2136.6623920416446,0.02107539139077723,169.63802987329464,1,TCP,PROTON,FT
5,0,19314.55192,2.2756085266574906,19645.0,13385.415982764744,0.11763041820031517,1253.4318066318494,1,TCP,PROTON,FT
6,0,2188.1459933333335,2.406065581505799,2213.27,1625.4595413445215,0.15079564691659875,38.71266221604844,1,TCLA,PROTON,FT
7,0,9540.2385,2.5773466738385937,9755.9,6557.392405971037,0.057725873612565516,423.84401077913515,1,TCP,PROTON,FT
8,0,32.692751126690034,5.167265770476401,33.666,26.07123831981101,0.26796722532511597,1.4676804198701345,1,TCP,PROTON,FT
9,0,760.4181589403973,2.967091865588385,802.554,639.1748224643243,0.014337051233084043,80.13115182481901,1,TCP,PROTON,FT
10,0,4155.02295,4.161471946539389,4169.15,3835.737498555018,0.25023847448637937,30.319801198032767,1,TCP,PROTON,FT
11,1,5177.90301,3.105388431405526,5205.92,3981.463459763862,0.11424524020151924,56.3814763729832,1,TCP,PROTON,FT
12,1,9540.2385,2.1498842986653637,9755.9,6557.392405971037,0.057725873612565516,423.84401077913515,1,TCP,PROTON,FT
13,0,10.900061091637456,4.274623874152758,11.946,5.433454501210813,0.012264489108689198,1.867583949132325,1,TCP,PROTON,FT
14,0,284.78902000000005,4.576362029975306,290.68600000000004,255.42139284988139,0.06743275138554625,32.967793306027005,1,TCP,PROTON,FT
15,0,575.427101836394,3.419699099322207,623.002,573.3856110455841,0.020423097995903656,70.48542418823202,1,TCP,PROTON,FT
16,1,1362.9180450000001,4.086037409744113,1368.72,1250.475184243066,0.24181145906444357,41.682203460125656,1,TCP,PROTON,FT
17,1,3064.5832100000002,2.3725315664325475,3104.51,2700.2387353416434,0.19802964573104684,112.86407405548586,1,TCLA,PROTON,FT
18,0,12341.3682,2.2803009533569254,12418.800000000001,12245.319986313874,0.1430129892819919,219.9832270407513,1,TCLA,PROTON,FT
19,1,1354.9261114285714,1.760139242298195,1463.93,1137.502336112393,0.01705538373524836,149.06541452177444,1,TCP,PROTON,FT
20,0,158.73664671437865,4.123754796241485,159.642,136.38806480443907,0.038687660051657774,6.11226793499129,1,TCP,PROTON,FT
21,0,1119.7719888641425,2.7659330950400207,1204.74,965.5066668946062,0.015320904720921416,110.0392657848389,1,TCP,PROTON,FT
22,0,881.6027333333334,3.0173815582254764,937.942,814.1472460434684,0.015361303297176615,75.8919462982349,1,TCP,PROTON,FT
23,0,1400.2672420091326,3.8220166404189375,1406.3700000000001,1239.119077455712,0.057605268414339425,81.30711576791937,1,TCP,PROTON,FT
24,1,19314.55192,1.84814615148426,19645.0,13385.415982764744,0.11763041820031517,1253.4318066318494,1,TCP,PROTON,FT
25,0,5177.90301,3.532850806578756,5205.92,3981.463459763862,0.11424524020151924,56.3814763729832,1,TCP,PROTON,FT
26,1,1356.2840092307692,2.0115877054836515,1434.97,1183.1314339656778,0.019150477007028578,107.79775448402313,1,TCP,PROTON,FT
27,0,920.627902,2.8665124803142032,1009.9799999999999,915.1233393835182,0.015423101461927161,96.76192820367815,1,TCP,PROTON,FT
28,1,12334.94146,2.3138347909062924,12414.1,11028.43908414545,0.18645109565064966,342.57610049355725,1,TCLA,PROTON,FT
29,0,1433.2135759999999,2.9168021729512934,1509.1799999999998,1232.6785978386358,0.019437725165340425,98.90132261335054,1,TCP,PROTON,FT
30,0,7.258461999999999,3.9351683361535605,8.687999999999999,3.604922531047589,0.03395489149579096,2.0300422508562583,1,TCP,PROTON,FT
31,1,345.53624,3.620857869870573,354.398,298.88433400624984,0.04378155259730918,9.235118232462248,1,TCP,PROTON,FT
32,1,284.78902000000005,3.721437255144755,290.68600000000004,255.42139284988139,0.06743275138554625,32.967793306027005,1,TCP,PROTON,FT
33,1,12341.3682,2.280300953356926,12418.800000000001,12245.319986313874,0.1430129892819919,219.9832270407513,1,TCLA,PROTON,FT
34,0,1354.9261114285714,2.564774324491655,1463.93,1137.502336112393,0.01705538373524836,149.06541452177444,1,TCP,PROTON,FT
35,0,1420.9985571428572,2.665353709765838,1544.65,1227.6668430133213,0.018131570069974203,133.8343634648644,1,TCP,PROTON,FT
36,0,1362.9180450000001,4.563789476114193,1368.72,1250.475184243066,0.24181145906444357,41.682203460125656,1,TCP,PROTON,FT
37,0,2436.4860838650866,2.514484631854564,2555.0,2136.6623920416446,0.02107539139077723,169.63802987329464,1,TCP,PROTON,FT
38,1,2188.1459933333335,2.439599596579051,2213.27,1625.4595413445215,0.15079564691659875,38.71266221604844,1,TCLA,PROTON,FT
39,1,575.427101836394,2.6150640171287467,623.002,573.3856110455841,0.020423097995903656,70.48542418823202,1,TCP,PROTON,FT
40,0,1923.2513199999999,2.4395995965790505,1951.8999999999999,1318.4155175429082,0.13774198238171367,45.828957812590126,1,TCLA,PROTON,FT
41,1,1923.2513199999999,2.4731336116523024,1951.8999999999999,1318.4155175429082,0.13774198238171367,45.828957812590126,1,TCLA,PROTON,FT
42,0,2494.3987866666666,4.26205132893309,2506.13,1984.9533760226884,0.2504773291015408,52.744864459967445,1,TCP,PROTON,FT
43,0,487.74613,3.0676712508625674,536.846,397.017157890768,0.011105268539300089,62.413380005120274,1,TCP,PROTON,FT
44,0,1646.4461723076922,2.3725315664325475,1668.82,1155.805112571348,0.1447233088384255,79.12856561989898,1,TCLA,PROTON,FT
45,1,166.49104,3.92259602569312,170.864,165.9604014599735,0.0632546218951976,15.560413336499076,1,TCP,PROTON,FT
46,0,1218.32148,3.3191197140480244,1305.73,999.7933728152716,0.03559986875368931,166.65303378860926,1,TCP,PROTON,FT
47,1,18757.749073333332,2.2467671158075593,18828.0,18863.245218356646,0.12059707462429434,165.9741036883532,1,TCLA,PROTON,FT
48,1,16.15921756487026,2.7078717171650633,19.91,11.350884297268495,0.10524730891538697,4.521452305504927,1,TCLA,PROTON,FT
49,1,203.8940847723705,2.7659330950400207,221.544,167.0026289915207,0.011373634400674256,36.27881113471994,1,TCP,PROTON,FT
50,1,32.692751126690034,4.68951370410632,33.666,26.07123831981101,0.26796722532511597,1.4676804198701345,1,TCP,PROTON,FT
51,0,12334.94146,2.313834790906292,12414.1,11028.43908414545,0.18645109565064966,342.57610049355725,1,TCLA,PROTON,FT
52,1,2494.3987866666666,3.784299262563009,2506.13,1984.9533760226884,0.2504773291015408,52.744864459967445,1,TCP,PROTON,FT
53,0,1875.651044,2.6150640171287467,1984.12,1582.5211623215491,0.017603218477606212,136.15606665501585,1,TCP,PROTON,FT
54,0,7.826440000000001,4.0608925641456874,9.412,3.5785875208416402,0.024485121511799716,2.002123009284651,1,TCP,PROTON,FT
55,1,593.8159003322259,2.7156434024029292,634.2239999999999,493.13563431563324,0.028805535231233196,112.683995621997,1,TCP,PROTON,FT
56,1,5173.73496,2.338997551359296,5223.3,4060.9396294097733,0.24254562558723042,255.81751298166046,1,TCLA,PROTON,FT
57,1,158.73664671437865,3.319119714048025,159.642,136.38806480443907,0.038687660051657774,6.11226793499129,1,TCP,PROTON,FT
58,1,1400.2672420091326,3.0173815582254773,1406.3700000000001,1239.119077455712,0.057605268414339425,81.30711576791937,1,TCP,PROTON,FT
59,0,445.69982999999996,3.469988791959298,517.66,409.8436025301248,0.015172889295558274,39.54431550250791,1,TCP,PROTON,FT
60,1,196.69269999999997,3.8220166404189375,201.634,169.34677601505095,0.058319295840909204,20.025130699839934,1,TCP,PROTON,FT
61,1,760.4181589403973,2.1624567833949255,802.554,639.1748224643243,0.014337051233084043,80.13115182481901,1,TCP,PROTON,FT
62,1,1412.9225290909092,1.6595598570240127,1552.98,1196.9006134424696,0.011748760165459235,148.74076279027238,1,TCP,PROTON,FT
63,0,2081.418348888889,2.7156434024029292,2190.1,1780.4827870623787,0.02305242181681415,137.1405294790746,1,TCP,PROTON,FT
64,1,4155.02295,3.683719880169308,4169.15,3835.737498555018,0.25023847448637937,30.319801198032767,1,TCP,PROTON,FT
65,0,742.1965333333334,3.3694094066851155,802.916,650.0446432977775,0.024303488354113622,116.1002144055901,1,TCP,PROTON,FT
66,0,196.69269999999997,4.676941415249489,201.634,169.34677601505095,0.058319295840909204,20.025130699839934,1,TCP,PROTON,FT
67,1,742.1965333333334,2.564774324491655,802.916,650.0446432977775,0.024303488354113622,116.1002144055901,1,TCP,PROTON,FT
68,0,593.8159003322259,3.5202784845963895,634.2239999999999,493.13563431563324,0.028805535231233196,112.683995621997,1,TCP,PROTON,FT
69,1,1433.2135759999999,2.112167090757834,1509.1799999999998,1232.6785978386358,0.019437725165340425,98.90132261335054,1,TCP,PROTON,FT
70,1,1119.7719888641425,1.96129801284656,1204.74,965.5066668946062,0.015320904720921416,110.0392657848389,1,TCP,PROTON,FT
71,1,1420.9985571428572,1.8607186275723777,1544.65,1227.6668430133213,0.018131570069974203,133.8343634648644,1,TCP,PROTON,FT
72,1,1875.651044,1.8104289349352864,1984.12,1582.5211623215491,0.017603218477606212,136.15606665501585,1,TCP,PROTON,FT
73,0,1412.9225290909092,2.4641949392174727,1552.98,1196.9006134424696,0.011748760165459235,148.74076279027238,1,TCP,PROTON,FT
74,1,445.69982999999996,2.665353709765838,517.66,409.8436025301248,0.015172889295558274,39.54431550250791,1,TCP,PROTON,FT
75,1,16.783526666666667,2.6743377020918118,21.72,10.545754686130289,0.04106001972486111,5.444985824240684,1,TCLA,PROTON,FT
