,jaw,height,position,Maximum value,decay_a,decay_b,decay_c,spike,collimator_type,beam_type,beam_state
0,0,103.35258309037901,3.6585750345708825,104.256,78.94955379016281,0.1343334401026345,4.450868348538598,1,TCP,PROTON,FT
1,0,320.11821695533274,3.8075396699882,327.61,293.2143795255616,0.3200021797966031,10.738283885499895,1,TCLA,PROTON,FT
2,1,66.27858,4.614304065329661,68.418,34.09176323182363,0.029817125059555125,3.6410380450879565,1,TCP,PROTON,FT
3,0,21.50782519280206,3.13663885130759,22.806,13.693759564407925,0.015122244255649356,0.8331083109669717,1,TCP,PROTON,FT
4,0,149.32638697318006,2.2868884191055194,157.832,121.76399685014138,0.021893954251910458,8.559280768214778,1,TCP,PROTON,FT
5,0,18.281981409759876,4.2788830572750935,18.824,12.25516424474367,0.031498806475652265,1.7314853950246583,1,TCP,PROTON,FT
6,0,150.38263134657836,3.0550987402086753,151.316,96.91090171299516,0.09472670108581895,16.494237013081193,1,TCP,PROTON,FT
7,0,56.54285570890841,3.0813942548510993,86.156,39.81647591584449,0.021962227844957737,32.33269445258904,1,TCP,PROTON,FT
8,0,62.95261145703611,2.3942540725846517,69.142,24.391382727882174,0.0030380373906633462,19.698525357257537,1,TCP,PROTON,FT
9,1,54.74975757575758,6.085340497467875,55.386,38.26159714735242,0.09620317401602119,1.1790016516705288,1,TCTPH,PROTON,FT
10,0,35.52771428571428,3.4395228645898217,39.096,15.864394904947536,0.008893838028827936,8.71543677090296,1,TCSG,PROTON,FT
11,0,49.87093,4.9225286983772225,50.68,33.77126054666419,0.09731047340875336,2.956530199212557,1,TCP,PROTON,FT
12,0,138.71191805766313,3.3451438116044105,141.904,55.131254389597906,0.04325109819054658,7.5465482817830045,1,TCP,PROTON,FT
13,0,27.086759036144574,5.945356496656621,28.235999999999997,23.203335669256724,0.011812677883039588,1.646663631181455,1,TCSG,PROTON,FT
14,0,62.096575,3.2059678137992265,62.626000000000005,48.92204010342123,0.14432329939881122,1.908589097492827,1,TCP,PROTON,FT
15,1,397.4789618181818,4.054967666958263,406.526,267.5059732901535,0.010152172455721994,39.89268667615529,1,TCSG,PROTON,FT
16,1,146.6817403189066,2.2868884191055194,158.194,59.438871575923024,0.00548814354353759,21.482868903969056,1,TCP,PROTON,FT
17,0,11.54134167215273,5.01318300221474,11.946,5.813902715206601,0.047311608634064035,1.1287929742269138,1,TCP,PROTON,FT
18,1,94.69030877192984,2.351307811192999,141.542,94.06636178761735,0.005344560018877576,29.31288908705028,1,TCP,PROTON,FT
19,1,21.55167,4.664368858507895,22.806,13.314980897450774,0.03662743798666309,1.0692785026350569,1,TCP,PROTON,FT
20,1,26.184666666666665,5.915253425787474,28.235999999999997,11.119544296434347,0.004671574312717379,3.5572148203567324,1,TCSG,PROTON,FT
21,1,37.64157396449704,2.9310823399803136,51.403999999999996,41.41706286656699,0.01364094785662328,9.546719301782177,1,TCP,PROTON,FT
22,1,162.57782,3.2519981792419896,183.172,102.83966649678014,0.012288690518021162,42.535283715735304,1,TCSG,PROTON,FT
23,1,7.556448333333332,4.073465103604394,8.325999999999999,5.089635200942846,0.03927501398126701,0.6455314657808658,1,TCP,PROTON,FT
24,0,16.612353833192923,4.50092749101967,17.014,11.875187292804393,0.06401213819991008,0.9134174132430953,1,TCP,PROTON,FT
25,0,17.05445675413022,3.8660883797128625,19.186,13.667267942168449,0.001059301546909873,-0.8263012961611638,1,TCP,PROTON,FT
26,0,21.392367088607593,3.1185079908954068,24.616,11.262473838554037,0.030883594480734765,6.137388331211533,1,TCP,PROTON,FT
27,1,19.35614,4.790093086500021,20.272,10.905345486712045,0.04804084127063554,1.3476359283064716,1,TCP,PROTON,FT
28,1,12.164105,5.267015052959791,12.67,7.621810321573655,0.01788632027452339,0.2976400092690196,1,TCP,PROTON,FT
29,0,16.410666666666668,4.230207506888035,17.014,9.58004540520234,0.004483526188899077,2.732940708991603,1,TCP,PROTON,FT
30,1,70.342392,2.694877902326222,82.536,41.48051929494668,0.0047868491972015296,11.335672494214455,1,TCP,PROTON,FT
31,0,24.247975034674067,3.620857869870572,24.978,11.804724680487565,0.020390445599139797,2.7321238372127796,1,TCP,PROTON,FT
32,0,73.31811594202898,4.777481812237194,73.848,58.43499636574731,0.1003603036738764,5.176886945816983,1,TCP,PROTON,FT
33,1,191.96136,3.9434622169320295,194.394,104.20563869632208,0.024648346560663146,7.4998998767110345,1,TCP,PROTON,FT
34,0,213.75970714285717,3.4322714241850547,216.83800000000002,107.9001239564582,0.07758429992058632,8.959619177328698,1,TCP,PROTON,FT
35,0,75.20631368631368,2.9190685263613987,77.83,58.32035840995914,0.016900821894683494,6.134190009583899,1,TCP,PROTON,FT
36,1,36.002140597539544,3.2091622929563206,40.182,18.373316622736702,0.01378093342233923,4.4505045198343405,1,TCP,PROTON,FT
37,0,30.5701482428115,2.6089853795429163,39.096,26.635845746795706,0.0007679120059161209,-0.511853452353286,1,TCP,PROTON,FT
38,1,75.01810101010102,4.269817710747094,77.10600000000001,42.40456996649661,0.04035966325389822,3.0381700089982497,1,TCP,PROTON,FT
39,0,58.89706919060052,2.888136078588661,62.263999999999996,52.752388435260386,0.019860275213811812,3.799019724412639,1,TCP,PROTON,FT
40,1,35.490480000000005,4.387668219748189,37.648,29.667775689309373,0.02538235490790067,4.69983438054083,1,TCP,PROTON,FT
41,1,13.393999999999998,3.8974511793745745,14.117999999999999,11.426600345758663,0.0525536398028943,0.8334754622097039,1,TCP,PROTON,FT
42,1,45.184839999999994,3.8597337993582848,48.507999999999996,35.82367810175864,0.02605897112941258,1.0994905952250154,1,TCP,PROTON,FT
43,1,115.10031333333333,2.437200333976305,127.062,55.87842768020161,0.005192836492411516,19.142444985362363,1,TCP,PROTON,FT
44,0,90.35723943661972,4.186616792137814,97.74,25.436827618619994,0.02055246919974035,3.58217284858513,1,TCP,PROTON,FT
45,0,16.714143333333332,4.790093086500021,17.738,13.429759938432026,0.19222949225633507,1.961776229385231,1,TCP,PROTON,FT
46,1,110.62719999999999,4.70495836916718,112.582,59.25395495791574,0.03156845817708797,4.458680610117125,1,TCP,PROTON,FT
47,1,72.59703142857143,3.2059678137992265,74.21,42.711314428672836,0.022592397246594606,4.249498769751342,1,TCP,PROTON,FT
48,0,12.999419999999999,4.142901685374569,15.565999999999999,7.72415384849553,0.03850902944129747,2.473247620781843,1,TCP,PROTON,FT
49,0,154.72361821366025,3.163835203929375,163.986,82.62951781919224,0.058217023810083895,12.577657353170434,1,TCP,PROTON,FT
50,0,142.81453784219002,4.086037409744113,159.28,143.7061975395412,0.20389340998777958,13.789135024810498,1,TCP,PROTON,FT
51,0,31.433839541547275,3.7893498261461636,38.01,22.51690497614769,0.04189783656061989,5.26386958962164,1,TCP,PROTON,FT
52,0,230.91870303030302,2.1151033735389078,237.47199999999998,302.54882300976357,0.007113797044126902,-73.86865554644275,1,TCP,PROTON,FT
53,0,325.53343636363644,4.036151111659154,332.67800000000005,230.14494152124567,0.02355468598661549,12.784696946777906,1,TCSG,PROTON,FT
54,0,3.6812615384615386,5.121968166819762,3.982,1.9435093217076707,0.025957489456975676,0.5199235360333954,1,TCP,PROTON,FT
55,0,50.37649109414758,2.5016197260637845,64.074,444.0241399441548,9.274640769063427e-05,-398.8451720323412,1,TCP,PROTON,FT
56,0,6.802514459665145,4.5514890896896585,7.602,4.791193552026862,0.004845708482547178,0.9379188339087925,1,TCP,PROTON,FT
57,1,8.3144,4.400348105745487,9.049999999999999,6.8593153903723,0.047570064668524474,0.6281453434217897,1,TCP,PROTON,FT
58,1,28.786239999999996,3.105388431405526,29.683999999999997,13.686738138965877,0.008021031893258099,3.801506131356067,1,TCP,PROTON,FT
59,1,74.52773799126638,2.991591968010129,76.744,33.00282350472042,0.006691918557959691,13.870851384422899,1,TCP,PROTON,FT
60,1,22.95442,4.360472014584611,25.34,16.136087717404518,0.044848099281760694,3.328483873966949,1,TCP,PROTON,FT
61,0,11.032194594594595,4.199189335197122,11.584,5.907902517880652,0.03259408462528603,1.0492485173806747,1,TCP,PROTON,FT
62,0,41.605866666666664,4.119963073379717,41.992,38.62447970436942,0.9355573783689836,1.837389227282766,1,TCTPV,PROTON,FT
63,1,43.966545454545454,3.1729005721319554,44.888,29.834301735869282,0.011520988512537701,9.080402022034038,1,TCP,PROTON,FT
64,1,140.84696,4.010602872948836,149.868,103.6919760048405,0.0638452070871815,9.860728484356018,1,TCP,PROTON,FT
65,1,22.548979999999997,3.7168263844974327,26.787999999999997,17.23925806306158,0.013699231780326818,7.258316402609806,1,TCP,PROTON,FT
66,0,10.745366666666666,4.664368858507895,11.946,9.985029139440522,0.1187422134500684,1.6404216929958306,1,TCP,PROTON,FT
67,0,57.104594999999996,2.7807704251095284,68.056,18.941081005093885,0.004508642474132046,28.029188475370436,1,TCP,PROTON,FT
68,0,131.2976189516129,2.2224690270180405,148.058,71.41778398709604,0.0025832448077620796,31.04523566340939,1,TCP,PROTON,FT
69,1,305.6800400000001,3.2353167791352164,324.71400000000006,214.0273961032015,0.14147727847890165,91.97360897225603,1,TCSG,PROTON,FT
70,1,104.28969264069265,4.877446565428963,104.98,75.34713917771299,0.23874750865118538,2.072155504951598,1,TCTPH,PROTON,FT
71,0,19.042406666666665,6.065768780133211,20.272,12.458365897085116,0.022519106632336923,2.2193028415238474,1,TCSG,PROTON,FT
72,0,35.16290372670808,3.9980305646487566,35.83800000000001,25.95829056986567,0.09269719473803277,2.145659912314293,1,TCP,PROTON,FT
73,1,15.911911111111108,4.224334181515668,16.651999999999997,13.643093930741959,0.061109958261637426,0.6722569010253576,1,TCP,PROTON,FT
74,0,14.005755704697986,4.350058413108396,14.48,7.81475558846847,0.038603197596600664,0.9043457445931357,1,TCP,PROTON,FT
75,0,19.935963114754095,3.571779501199972,20.996,10.648899580869507,0.0300343949980425,2.878174060079919,1,TCP,PROTON,FT
76,0,74.4705229110512,3.88487864495671,76.02,54.27040418793289,0.12154385344449768,4.267222676482487,1,TCP,PROTON,FT
77,1,8.62884046692607,4.508651545316109,9.774,3.734321945059129,0.006116055035803679,2.7523053201036802,1,TCP,PROTON,FT
78,0,40.106772158237355,3.671573365620283,40.544,32.624503378918696,0.020016346089153387,3.7974921656294183,1,TCSG,PROTON,FT
79,1,80.08715273132663,2.5016197260637845,107.15199999999999,58.83815005224744,0.006871784987993888,20.536439023391686,1,TCP,PROTON,FT
80,1,18.3715,5.874104810244906,18.824,12.752498515859099,0.04104164395155023,0.4536586479987675,1,TCSP,PROTON,FT
81,0,122.39386055045873,3.3723400366659635,123.80400000000002,61.59601738644066,0.03637883281733829,7.261914471423315,1,TCP,PROTON,FT
82,1,425.3270733333334,2.7533605930275713,436.21000000000004,304.49611321587315,0.01925581853504755,25.115334177442808,1,TCP,PROTON,FT
83,1,4.426053333333334,4.827810493160763,4.706,2.469591740063455,0.055293095875206186,0.33013028522703014,1,TCP,PROTON,FT
84,1,60.57828666666667,3.0550987402086753,65.884,46.57815480360805,0.015559084657251048,2.5077766141089355,1,TCP,PROTON,FT
85,1,40.106772158237355,3.6281227932460784,40.544,32.624503378918696,0.020016346089153387,3.7974921656294183,1,TCSG,PROTON,FT
