Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560619790,-7.735,7.240000000000001e-07
1493560619800,-7.735,1.4480000000000002e-06
1493560619810,-7.735,1.0859999999999999e-06
1493560619820,-7.735,7.240000000000001e-07
1493560619830,-7.735,1.0859999999999999e-06
1493560619840,-7.735,1.0859999999999999e-06
1493560619850,-7.735,1.4480000000000002e-06
1493560619860,-7.735,2.1719999999999997e-06
1493560619870,-7.735,2.5340000000000002e-06
1493560619880,-7.735,3.982e-06
1493560619890,-7.735,3.982e-06
1493560619900,-7.735,2.8960000000000003e-06
1493560619910,-7.735,1.81e-06
1493560619920,-7.735,2.5340000000000002e-06
1493560619930,-7.735,1.4480000000000002e-06
1493560619940,-7.735,2.8960000000000003e-06
1493560619950,-7.735,1.81e-06
1493560619960,-7.735,2.1719999999999997e-06
1493560619970,-7.735,2.8960000000000003e-06
1493560619980,-7.735,3.62e-06
1493560619990,-7.735,2.1719999999999997e-06
1493560620000,-7.735,3.258e-06
1493560620010,-7.735,2.5340000000000002e-06
1493560620020,-7.735,3.258e-06
1493560620030,-7.735,3.258e-06
1493560620040,-7.735,2.5340000000000002e-06
1493560620050,-7.735,2.8960000000000003e-06
1493560620060,-7.735,2.5340000000000002e-06
1493560620070,-7.735,1.4480000000000002e-06
1493560620080,-7.735,1.0859999999999999e-06
1493560620090,-7.735,1.4480000000000002e-06
1493560620100,-7.735,7.240000000000001e-07
1493560620110,-7.735,1.0859999999999999e-06
1493560620120,-7.735,7.240000000000001e-07
1493560620130,-7.735,1.4480000000000002e-06
1493560620140,-7.735,0.0
1493560620150,-7.735,7.240000000000001e-07
1493560620160,-7.735,3.6200000000000004e-07
1493560620170,-7.735,3.6200000000000004e-07
1493560620180,-7.735,3.6200000000000004e-07
1493560620190,-7.735,3.6200000000000004e-07
1493560620200,-7.735,3.6200000000000004e-07
1493560620210,-7.735,0.0
1493560620220,-7.735,0.0
1493560620230,-7.735,3.6200000000000004e-07
1493560620240,-7.735,7.240000000000001e-07
1493560620250,-7.735,3.6200000000000004e-07
1493560620260,-7.735,1.4480000000000002e-06
1493560620270,-7.735,7.240000000000001e-07
1493560620280,-7.735,7.240000000000001e-07
1493560620290,-7.735,1.0859999999999999e-06
1493560620300,-7.735,2.1719999999999997e-06
1493560620310,-7.735,2.5340000000000002e-06
1493560620320,-7.735,2.1719999999999997e-06
1493560620330,-7.735,4.343999999999999e-06
1493560620340,-7.735,6.154e-06
1493560620350,-7.735,6.516e-06
1493560620360,-7.735,8.326e-06
1493560620370,-7.735,8.326e-06
1493560620380,-7.735,7.24e-06
1493560620390,-7.735,6.516e-06
1493560620400,-7.735,7.24e-06
1493560620410,-7.735,9.774e-06
1493560620420,-7.735,9.774e-06
1493560620430,-7.735,1.086e-05
1493560620440,-7.735,7.964e-06
1493560620450,-7.735,7.24e-06
1493560620460,-7.735,3.258e-06
1493560620470,-7.735,3.62e-06
1493560620480,-7.735,2.8960000000000003e-06
1493560620490,-7.735,2.8960000000000003e-06
1493560620500,-7.735,1.4480000000000002e-06
1493560620510,-7.735,1.81e-06
1493560620520,-7.735,7.240000000000001e-07
1493560620530,-7.735,1.81e-06
1493560620540,-7.735,2.5340000000000002e-06
1493560620550,-7.735,7.240000000000001e-07
1493560620560,-7.735,2.1719999999999997e-06
1493560620570,-7.735,1.4480000000000002e-06
1493560620580,-7.735,2.5340000000000002e-06
1493560620590,-7.735,1.4480000000000002e-06
1493560620600,-7.735,1.4480000000000002e-06
1493560620610,-7.735,1.4480000000000002e-06
1493560620620,-7.735,1.81e-06
1493560620630,-7.735,1.81e-06
1493560620640,-7.735,1.0859999999999999e-06
1493560620650,-7.735,1.0859999999999999e-06
1493560620660,-7.735,1.4480000000000002e-06
1493560620670,-7.735,1.4480000000000002e-06
1493560620680,-7.735,1.0859999999999999e-06
1493560620690,-7.735,1.0859999999999999e-06
1493560620700,-7.735,1.0859999999999999e-06
1493560620710,-7.735,7.240000000000001e-07
1493560620720,-7.735,7.240000000000001e-07
1493560620730,-7.735,7.240000000000001e-07
1493560620740,-7.735,1.4480000000000002e-06
1493560620750,-7.735,1.0859999999999999e-06
1493560620760,-7.735,7.240000000000001e-07
1493560620770,-7.735,3.6200000000000004e-07
1493560620780,-7.735,7.240000000000001e-07
1493560620790,-7.735,3.6200000000000004e-07
1493560620800,-7.735,1.0859999999999999e-06
1493560620810,-7.735,3.6200000000000004e-07
1493560620820,-7.735,3.6200000000000004e-07
1493560620830,-7.735,1.0859999999999999e-06
1493560620840,-7.735,3.6200000000000004e-07
1493560620850,-7.735,3.6200000000000004e-07
1493560620860,-7.735,7.240000000000001e-07
1493560620870,-7.735,7.240000000000001e-07
1493560620880,-7.735,0.0
1493560620890,-7.735,1.0859999999999999e-06
1493560620900,-7.735,3.6200000000000004e-07
1493560620910,-7.735,7.240000000000001e-07
1493560620920,-7.735,7.240000000000001e-07
1493560620930,-7.735,3.6200000000000004e-07
1493560620940,-7.735,7.240000000000001e-07
1493560620950,-7.735,0.0
1493560620960,-7.735,7.240000000000001e-07
1493560620970,-7.735,3.6200000000000004e-07
1493560620980,-7.735,7.240000000000001e-07
1493560620990,-7.735,3.6200000000000004e-07
1493560621000,-7.735,7.240000000000001e-07
1493560621010,-7.735,1.0859999999999999e-06
1493560621020,-7.735,0.0
1493560621030,-7.735,1.0859999999999999e-06
1493560621040,-7.735,7.240000000000001e-07
1493560621050,-7.735,3.6200000000000004e-07
1493560621060,-7.735,7.240000000000001e-07
1493560621070,-7.735,3.6200000000000004e-07
1493560621080,-7.735,3.6200000000000004e-07
1493560621090,-7.735,3.6200000000000004e-07
1493560621100,-7.735,7.240000000000001e-07
1493560621110,-7.735,7.240000000000001e-07
1493560621120,-7.735,3.6200000000000004e-07
1493560621130,-7.735,0.0
1493560621140,-7.735,7.240000000000001e-07
1493560621150,-7.735,7.240000000000001e-07
1493560621160,-7.735,3.6200000000000004e-07
1493560621170,-7.735,3.6200000000000004e-07
1493560621180,-7.735,7.240000000000001e-07
1493560621190,-7.735,0.0
1493560621200,-7.735,3.6200000000000004e-07
1493560621210,-7.735,3.6200000000000004e-07
1493560621220,-7.735,7.240000000000001e-07
1493560621230,-7.735,3.6200000000000004e-07
1493560621240,-7.735,3.6200000000000004e-07
1493560621250,-7.735,1.0859999999999999e-06
1493560621260,-7.735,0.0
1493560621270,-7.735,3.6200000000000004e-07
1493560621280,-7.735,1.0859999999999999e-06
1493560621290,-7.735,3.6200000000000004e-07
1493560621300,-7.735,3.6200000000000004e-07
1493560621310,-7.735,7.240000000000001e-07
1493560621320,-7.735,7.240000000000001e-07
1493560621330,-7.735,7.240000000000001e-07
1493560621340,-7.735,3.6200000000000004e-07
1493560621350,-7.735,1.0859999999999999e-06
1493560621360,-7.735,3.6200000000000004e-07
1493560621370,-7.735,7.240000000000001e-07
1493560621380,-7.735,1.0859999999999999e-06
1493560621390,-7.735,1.81e-06
1493560621400,-7.735,2.1719999999999997e-06
1493560621410,-7.735,1.81e-06
1493560621420,-7.735,1.81e-06
1493560621430,-7.735,1.4480000000000002e-06
1493560621440,-7.735,1.0859999999999999e-06
1493560621450,-7.735,1.0859999999999999e-06
1493560621460,-7.735,3.6200000000000004e-07
1493560621470,-7.735,1.0859999999999999e-06
1493560621480,-7.735,1.0859999999999999e-06
1493560621490,-7.735,7.240000000000001e-07
1493560621500,-7.735,3.6200000000000004e-07
1493560621510,-7.735,3.6200000000000004e-07
1493560621520,-7.735,0.0
1493560621530,-7.735,3.6200000000000004e-07
1493560621540,-7.735,1.4480000000000002e-06
1493560621550,-7.735,3.6200000000000004e-07
1493560621560,-7.735,7.240000000000001e-07
1493560621570,-7.735,7.240000000000001e-07
1493560621580,-7.735,0.0
1493560621590,-7.735,7.240000000000001e-07
