Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560623790,-7.715,5.0680000000000004e-06
1493560623800,-7.715,5.792000000000001e-06
1493560623810,-7.715,7.964e-06
1493560623820,-7.715,1.0498e-05
1493560623830,-7.715,9.05e-06
1493560623840,-7.715,8.326e-06
1493560623850,-7.715,7.964e-06
1493560623860,-7.715,1.0136000000000001e-05
1493560623870,-7.715,1.1222e-05
1493560623880,-7.715,1.4842000000000001e-05
1493560623890,-7.715,1.8824e-05
1493560623900,-7.715,1.9548e-05
1493560623910,-7.715,1.7375999999999998e-05
1493560623920,-7.715,1.7375999999999998e-05
1493560623930,-7.715,1.4842000000000001e-05
1493560623940,-7.715,1.4842000000000001e-05
1493560623950,-7.715,1.3394000000000001e-05
1493560623960,-7.715,1.2308e-05
1493560623970,-7.715,1.2308e-05
1493560623980,-7.715,1.1945999999999999e-05
1493560623990,-7.715,1.2308e-05
1493560624000,-7.715,1.0136000000000001e-05
1493560624010,-7.715,7.24e-06
1493560624020,-7.715,7.602e-06
1493560624030,-7.715,8.687999999999999e-06
1493560624040,-7.715,6.154e-06
1493560624050,-7.715,8.326e-06
1493560624060,-7.715,6.877999999999999e-06
1493560624070,-7.715,5.43e-06
1493560624080,-7.715,6.154e-06
1493560624090,-7.715,2.8960000000000003e-06
1493560624100,-7.715,4.706e-06
1493560624110,-7.715,3.982e-06
1493560624120,-7.715,2.1719999999999997e-06
1493560624130,-7.715,3.258e-06
1493560624140,-7.715,2.8960000000000003e-06
1493560624150,-7.715,2.5340000000000002e-06
1493560624160,-7.715,1.81e-06
1493560624170,-7.715,2.1719999999999997e-06
1493560624180,-7.715,1.81e-06
1493560624190,-7.715,2.5340000000000002e-06
1493560624200,-7.715,1.81e-06
1493560624210,-7.715,2.5340000000000002e-06
1493560624220,-7.715,1.81e-06
1493560624230,-7.715,1.4480000000000002e-06
1493560624240,-7.715,1.81e-06
1493560624250,-7.715,7.240000000000001e-07
1493560624260,-7.715,3.6200000000000004e-07
1493560624270,-7.715,1.0859999999999999e-06
1493560624280,-7.715,7.240000000000001e-07
1493560624290,-7.715,1.0859999999999999e-06
1493560624300,-7.715,1.0859999999999999e-06
1493560624310,-7.715,7.240000000000001e-07
1493560624320,-7.715,1.0859999999999999e-06
1493560624330,-7.715,1.0859999999999999e-06
1493560624340,-7.715,7.240000000000001e-07
1493560624350,-7.715,7.240000000000001e-07
1493560624360,-7.715,7.240000000000001e-07
1493560624370,-7.715,7.240000000000001e-07
1493560624380,-7.715,1.0859999999999999e-06
1493560624390,-7.715,1.0859999999999999e-06
1493560624400,-7.715,7.240000000000001e-07
1493560624410,-7.715,7.240000000000001e-07
