Timestamp,position,BLMTI.04L6.B2I11_TCSP.A4L6.B2
1493560607790,-7.775,1.81e-06
1493560607800,-7.775,2.5340000000000002e-06
1493560607810,-7.775,1.4480000000000002e-06
1493560607820,-7.775,1.81e-06
1493560607830,-7.775,1.4480000000000002e-06
1493560607840,-7.775,1.4480000000000002e-06
1493560607850,-7.775,7.240000000000001e-07
1493560607860,-7.775,1.4480000000000002e-06
1493560607870,-7.775,1.4480000000000002e-06
1493560607880,-7.775,2.1719999999999997e-06
1493560607890,-7.775,1.0859999999999999e-06
1493560607900,-7.775,1.4480000000000002e-06
1493560607910,-7.775,7.240000000000001e-07
1493560607920,-7.775,1.4480000000000002e-06
1493560607930,-7.775,1.0859999999999999e-06
1493560607940,-7.775,1.4480000000000002e-06
1493560607950,-7.775,1.0859999999999999e-06
1493560607960,-7.775,1.4480000000000002e-06
1493560607970,-7.775,7.240000000000001e-07
1493560607980,-7.775,1.4480000000000002e-06
1493560607990,-7.775,1.0859999999999999e-06
1493560608000,-7.775,7.240000000000001e-07
1493560608010,-7.775,1.4480000000000002e-06
1493560608020,-7.775,1.0859999999999999e-06
1493560608030,-7.775,1.4480000000000002e-06
1493560608040,-7.775,1.81e-06
1493560608050,-7.775,1.4480000000000002e-06
1493560608060,-7.775,7.240000000000001e-07
1493560608070,-7.775,1.4480000000000002e-06
1493560608080,-7.775,2.5340000000000002e-06
1493560608090,-7.775,3.258e-06
1493560608100,-7.775,4.343999999999999e-06
1493560608110,-7.775,5.0680000000000004e-06
1493560608120,-7.775,5.792000000000001e-06
1493560608130,-7.775,5.43e-06
1493560608140,-7.775,5.0680000000000004e-06
1493560608150,-7.775,3.982e-06
1493560608160,-7.775,2.5340000000000002e-06
1493560608170,-7.775,3.982e-06
1493560608180,-7.775,3.982e-06
1493560608190,-7.775,1.81e-06
1493560608200,-7.775,1.81e-06
1493560608210,-7.775,2.1719999999999997e-06
1493560608220,-7.775,1.81e-06
1493560608230,-7.775,2.1719999999999997e-06
1493560608240,-7.775,4.343999999999999e-06
1493560608250,-7.775,5.0680000000000004e-06
1493560608260,-7.775,5.792000000000001e-06
